#{"t_start": 1734756504.202583, "env_id": "ContinuousCartPole-v0"}
r,l,t
500.0,500,708.588078
500.0,500,713.349199
500.0,500,718.065637
500.0,500,722.852187
500.0,500,727.587223
500.0,500,732.310465
500.0,500,737.054781
500.0,500,741.830438
500.0,500,746.562078
500.0,500,751.305034
500.0,500,756.022561
500.0,500,760.77229
500.0,500,765.510058
500.0,500,770.225627
500.0,500,774.984174
500.0,500,779.755582
500.0,500,784.466889
500.0,500,789.188757
500.0,500,793.920226
500.0,500,798.707897
500.0,500,803.440097
500.0,500,808.172931
500.0,500,812.888455
500.0,500,817.671218
500.0,500,822.409268
500.0,500,827.122222
500.0,500,831.855689
500.0,500,836.621601
500.0,500,841.339689
500.0,500,846.074878
500.0,500,850.793518
500.0,500,855.570037
500.0,500,860.301991
500.0,500,865.013113
500.0,500,869.729662
500.0,500,874.499737
500.0,500,879.205738
500.0,500,883.929455
500.0,500,888.663337
500.0,500,893.40272
500.0,500,898.134361
500.0,500,902.856147
447.0,447,907.073122
500.0,500,911.849835
500.0,500,916.574371
500.0,500,921.288344
500.0,500,926.017686
500.0,500,930.792294
500.0,500,935.497212
500.0,500,940.23559
500.0,500,944.951989
500.0,500,949.704762
500.0,500,954.462735
500.0,500,959.190708
500.0,500,963.912571
500.0,500,968.69401
500.0,500,973.403057
500.0,500,978.133236
490.0,490,982.764535
500.0,500,987.50755
500.0,500,992.23091
481.0,481,996.776491
500.0,500,1001.487346
500.0,500,1006.253413
500.0,500,1010.996485
500.0,500,1015.71261
500.0,500,1020.448652
433.0,433,1024.597637
420.0,420,1028.555574
500.0,500,1033.28293
500.0,500,1038.012281
500.0,500,1042.756645
500.0,500,1047.4826
500.0,500,1052.211698
500.0,500,1056.923942
500.0,500,1061.701188
500.0,500,1066.424898
500.0,500,1071.133473
500.0,500,1075.864768
500.0,500,1080.625757
500.0,500,1085.339707
500.0,500,1090.077777
500.0,500,1094.80166
500.0,500,1099.552472
500.0,500,1104.298897
500.0,500,1109.026387
500.0,500,1113.740916
500.0,500,1118.534161
500.0,500,1123.25544
500.0,500,1127.975326
500.0,500,1132.705259
360.0,360,1136.187153
500.0,500,1140.907858
500.0,500,1145.634596
500.0,500,1150.342237
500.0,500,1155.089968
500.0,500,1159.81401
500.0,500,1164.530007
500.0,500,1169.250688
500.0,500,1174.026042
500.0,500,1178.736642
500.0,500,1183.460569
500.0,500,1188.182809
500.0,500,1192.92392
500.0,500,1197.643979
500.0,500,1202.377534
500.0,500,1207.092366
500.0,500,1211.849958
500.0,500,1216.574779
500.0,500,1221.273375
500.0,500,1225.995725
500.0,500,1230.763852
500.0,500,1235.46748
500.0,500,1240.214196
500.0,500,1244.940416
500.0,500,1249.710339
500.0,500,1254.449014
500.0,500,1259.163576
500.0,500,1263.886157
500.0,500,1268.65499
500.0,500,1273.367791
500.0,500,1278.083441
500.0,500,1282.81926
500.0,500,1287.570766
500.0,500,1292.292955
500.0,500,1297.025269
500.0,500,1301.767495
500.0,500,1306.544187
500.0,500,1311.275754
500.0,500,1316.008133
500.0,500,1320.746625
500.0,500,1325.526479
500.0,500,1330.233215
500.0,500,1334.96848
500.0,500,1339.695199
500.0,500,1344.439285
500.0,500,1349.165543
500.0,500,1353.883574
500.0,500,1358.608618
500.0,500,1363.37001
500.0,500,1368.095554
500.0,500,1372.811282
500.0,500,1377.544207
500.0,500,1382.312606
500.0,500,1387.027075
500.0,500,1391.767873
500.0,500,1396.485672
500.0,500,1401.240717
500.0,500,1405.969355
500.0,500,1410.690029
500.0,500,1415.414355
500.0,500,1420.200039
500.0,500,1424.911769
500.0,500,1429.636911
500.0,500,1434.366411
500.0,500,1439.122043
500.0,500,1443.85087
500.0,500,1448.575065
500.0,500,1453.28235
500.0,500,1458.061578
500.0,500,1462.787058
500.0,500,1467.498327
500.0,500,1472.229389
500.0,500,1476.985968
500.0,500,1481.699913
500.0,500,1486.433711
500.0,500,1491.145585
500.0,500,1495.932625
500.0,500,1500.683552
500.0,500,1505.400245
500.0,500,1510.113391
500.0,500,1514.885675
500.0,500,1519.59603
500.0,500,1524.309352
500.0,500,1529.044968
500.0,500,1533.798438
500.0,500,1538.513991
500.0,500,1543.254666
500.0,500,1547.968789
258.0,258,1550.453841
500.0,500,1555.186657
500.0,500,1559.908089
500.0,500,1564.629184
500.0,500,1569.415948
500.0,500,1574.132183
500.0,500,1578.851048
500.0,500,1583.579251
500.0,500,1588.316264
500.0,500,1593.044504
500.0,500,1597.777887
500.0,500,1602.489816
500.0,500,1607.275215
500.0,500,1612.00007
500.0,500,1616.712367
500.0,500,1621.439933
500.0,500,1626.214512
500.0,500,1630.923027
500.0,500,1635.655992
500.0,500,1640.384845
500.0,500,1645.145053
500.0,500,1649.880533
500.0,500,1654.601756
500.0,500,1659.321264
500.0,500,1664.099096
500.0,500,1668.821796
500.0,500,1673.538268
500.0,500,1678.307909
500.0,500,1683.07078
500.0,500,1687.851148
500.0,500,1692.587121
500.0,500,1697.297418
500.0,500,1702.0779
500.0,500,1706.808958
500.0,500,1711.514183
500.0,500,1716.24161
500.0,500,1721.014935
500.0,500,1725.722804
500.0,500,1730.45535
500.0,500,1735.173078
500.0,500,1739.932909
500.0,500,1744.673096
500.0,500,1749.39743
500.0,500,1754.114064
500.0,500,1758.873915
500.0,500,1763.59491
500.0,500,1768.307155
500.0,500,1773.038032
500.0,500,1777.781452
500.0,500,1782.496261
500.0,500,1787.231735
500.0,500,1791.950447
500.0,500,1796.718447
500.0,500,1801.455058
500.0,500,1806.165971
500.0,500,1810.885813
500.0,500,1815.665291
473.0,473,1820.125605
500.0,500,1824.850433
500.0,500,1829.575824
500.0,500,1834.320867
500.0,500,1839.051238
500.0,500,1843.778117
500.0,500,1848.487558
500.0,500,1853.247613
500.0,500,1858.007063
500.0,500,1862.737822
500.0,500,1867.470128
500.0,500,1872.226124
500.0,500,1876.940249
500.0,500,1881.675603
500.0,500,1886.39713
500.0,500,1891.158388
