#{"t_start": 1734735690.098186, "env_id": "ContinuousCartPole-v0"}
r,l,t
356.0,356,406.840155
260.0,260,409.325431
281.0,281,411.972713
234.0,234,414.17919
270.0,270,416.72759
385.0,385,420.386256
224.0,224,422.497477
310.0,310,425.422084
271.0,271,427.974796
365.0,365,431.453034
500.0,500,436.164712
341.0,341,439.382422
429.0,429,443.477794
434.0,434,447.607265
340.0,340,450.817623
500.0,500,455.533381
266.0,266,458.048981
435.0,435,462.187669
487.0,487,466.780755
471.0,471,471.224553
253.0,253,473.609442
273.0,273,476.214411
244.0,244,478.518441
251.0,251,480.89662
344.0,344,484.150857
405.0,405,488.000452
359.0,359,491.391276
360.0,360,494.778308
291.0,291,497.529886
399.0,399,501.33545
283.0,283,504.005127
329.0,329,507.107258
287.0,287,509.814463
303.0,303,512.724807
299.0,299,515.54787
377.0,377,519.100554
299.0,299,521.922632
338.0,338,525.14173
282.0,282,527.800452
294.0,294,530.576571
327.0,327,533.658414
296.0,296,536.48234
283.0,283,539.153608
319.0,319,542.161185
286.0,286,544.865318
291.0,291,547.652904
388.0,388,551.316384
327.0,327,554.404696
376.0,376,557.95672
390.0,390,561.668106
448.0,448,565.898077
455.0,455,570.187249
407.0,407,574.032698
476.0,476,578.555805
500.0,500,583.273518
500.0,500,587.985616
435.0,435,592.08522
439.0,439,596.262031
366.0,366,599.707072
440.0,440,603.85089
453.0,453,608.123854
431.0,431,612.242544
500.0,500,616.957852
500.0,500,621.6816
500.0,500,626.439103
500.0,500,631.191707
500.0,500,635.917688
500.0,500,640.642014
500.0,500,645.357192
500.0,500,650.131738
500.0,500,654.855548
500.0,500,659.578899
500.0,500,664.306002
500.0,500,669.05789
500.0,500,673.774622
500.0,500,678.486514
500.0,500,683.20366
500.0,500,687.952749
500.0,500,692.674927
500.0,500,697.395318
500.0,500,702.114922
500.0,500,706.871493
500.0,500,711.593731
500.0,500,716.311674
500.0,500,721.026136
500.0,500,725.773284
500.0,500,730.487354
500.0,500,735.200311
500.0,500,739.918281
500.0,500,744.681393
500.0,500,749.399627
500.0,500,754.122143
500.0,500,758.844538
500.0,500,763.613883
500.0,500,768.324879
500.0,500,773.045227
500.0,500,777.767698
500.0,500,782.526118
500.0,500,787.254842
500.0,500,791.975081
500.0,500,796.699691
500.0,500,801.458928
500.0,500,806.2135
500.0,500,810.929654
500.0,500,815.659425
500.0,500,820.446856
500.0,500,825.172329
500.0,500,829.892954
500.0,500,834.60897
500.0,500,839.360263
500.0,500,844.084937
500.0,500,848.80542
500.0,500,853.530027
500.0,500,858.279451
500.0,500,863.005403
500.0,500,867.730204
500.0,500,872.453525
500.0,500,877.209807
500.0,500,881.930822
500.0,500,886.649987
500.0,500,891.366716
500.0,500,896.125936
500.0,500,900.846814
500.0,500,905.568941
500.0,500,910.294084
500.0,500,915.071235
500.0,500,919.793206
500.0,500,924.517082
500.0,500,929.257689
500.0,500,934.023155
500.0,500,938.745555
500.0,500,943.472407
500.0,500,948.195499
500.0,500,952.958613
500.0,500,957.678072
500.0,500,962.400065
500.0,500,967.126804
500.0,500,971.880415
500.0,500,976.602291
500.0,500,981.329042
500.0,500,986.089751
500.0,500,990.865776
500.0,500,995.593885
500.0,500,1000.311598
500.0,500,1005.036072
500.0,500,1009.789375
500.0,500,1014.507327
500.0,500,1019.226195
500.0,500,1023.94928
500.0,500,1028.708392
500.0,500,1033.435343
500.0,500,1038.202351
500.0,500,1042.921858
500.0,500,1047.758665
500.0,500,1052.484422
500.0,500,1057.204072
500.0,500,1061.933583
500.0,500,1066.700726
500.0,500,1071.453059
500.0,500,1076.181002
500.0,500,1080.895881
500.0,500,1085.649323
500.0,500,1090.370809
500.0,500,1095.095197
500.0,500,1099.817268
500.0,500,1104.574633
500.0,500,1109.29348
500.0,500,1114.019318
500.0,500,1118.748805
500.0,500,1123.526229
500.0,500,1128.257367
500.0,500,1132.991259
500.0,500,1137.724911
500.0,500,1142.493102
500.0,500,1147.224208
500.0,500,1151.953927
500.0,500,1156.695251
500.0,500,1161.467393
500.0,500,1166.231668
500.0,500,1170.971329
500.0,500,1175.694603
500.0,500,1180.481649
500.0,500,1185.220096
500.0,500,1189.972059
500.0,500,1194.709474
500.0,500,1199.488996
500.0,500,1204.222603
500.0,500,1208.96009
500.0,500,1213.71072
500.0,500,1218.478044
500.0,500,1223.221289
500.0,500,1227.961306
500.0,500,1232.692191
500.0,500,1237.461905
500.0,500,1242.195463
318.0,318,1245.203889
500.0,500,1249.94679
500.0,500,1254.727726
500.0,500,1259.460908
500.0,500,1264.1958
500.0,500,1268.940886
500.0,500,1273.706292
500.0,500,1278.44787
500.0,500,1283.181026
500.0,500,1287.922145
500.0,500,1292.706964
500.0,500,1297.45053
500.0,500,1302.18295
500.0,500,1306.92677
500.0,500,1311.700865
500.0,500,1316.424832
500.0,500,1321.168581
500.0,500,1325.907019
500.0,500,1330.667368
500.0,500,1335.416011
500.0,500,1340.151022
500.0,500,1344.886316
500.0,500,1349.70721
500.0,500,1354.448834
500.0,500,1359.180009
500.0,500,1363.919148
500.0,500,1368.688775
500.0,500,1373.427521
500.0,500,1378.160645
500.0,500,1382.898695
285.0,285,1385.636391
500.0,500,1390.373227
500.0,500,1395.116951
500.0,500,1399.849889
500.0,500,1404.625335
500.0,500,1409.362759
500.0,500,1414.097043
500.0,500,1418.839267
500.0,500,1423.62327
500.0,500,1428.363257
500.0,500,1433.101293
500.0,500,1437.83478
500.0,500,1442.609883
500.0,500,1447.346153
500.0,500,1452.0749
500.0,500,1456.818464
500.0,500,1461.592944
500.0,500,1466.332393
500.0,500,1471.076256
500.0,500,1475.819125
500.0,500,1480.60315
500.0,500,1485.346298
500.0,500,1490.090333
500.0,500,1494.821866
500.0,500,1499.60115
500.0,500,1504.341098
500.0,500,1509.078984
500.0,500,1513.829072
500.0,500,1518.609398
500.0,500,1523.345893
500.0,500,1528.123977
500.0,500,1532.861403
500.0,500,1537.648119
500.0,500,1542.392114
500.0,500,1547.122637
500.0,500,1551.848111
500.0,500,1556.617549
500.0,500,1561.352594
500.0,500,1566.091293
500.0,500,1570.833328
500.0,500,1575.60037
500.0,500,1580.344903
500.0,500,1585.074374
500.0,500,1589.805692
500.0,500,1594.582347
500.0,500,1599.314665
500.0,500,1604.041021
500.0,500,1608.787255
500.0,500,1613.562417
500.0,500,1618.294029
500.0,500,1623.034014
500.0,500,1627.780069
500.0,500,1632.544391
500.0,500,1637.287497
466.0,466,1641.709865
500.0,500,1646.439034
454.0,454,1650.785904
451.0,451,1655.057017
350.0,350,1658.366117
311.0,311,1661.305493
366.0,366,1664.800153
500.0,500,1669.52931
500.0,500,1674.25585
500.0,500,1678.986721
500.0,500,1683.751113
500.0,500,1688.478281
500.0,500,1693.218823
358.0,358,1696.611816
329.0,329,1699.772178
500.0,500,1704.505231
500.0,500,1709.277308
500.0,500,1714.01248
305.0,305,1716.930892
379.0,379,1720.518825
311.0,311,1723.467374
368.0,368,1726.944983
282.0,282,1729.652096
500.0,500,1734.388198
318.0,318,1737.395817
245.0,245,1739.715514
322.0,322,1742.80943
278.0,278,1745.44616
294.0,294,1748.263978
241.0,241,1750.555028
294.0,294,1753.366905
328.0,328,1756.464863
304.0,304,1759.347298
265.0,265,1761.85553
396.0,396,1765.639384
500.0,500,1770.373556
500.0,500,1775.113526
500.0,500,1779.855455
500.0,500,1784.64121
500.0,500,1789.367787
500.0,500,1794.091375
500.0,500,1798.825151
500.0,500,1803.595209
500.0,500,1808.317587
500.0,500,1813.054732
500.0,500,1817.793972
500.0,500,1822.553186
500.0,500,1827.288205
500.0,500,1832.024522
500.0,500,1836.750425
500.0,500,1841.540626
500.0,500,1846.271893
500.0,500,1851.003431
500.0,500,1855.739853
500.0,500,1860.503129
500.0,500,1865.232406
500.0,500,1869.972572
500.0,500,1874.695859
500.0,500,1879.462227
500.0,500,1884.194302
500.0,500,1888.972712
500.0,500,1893.707668
