#{"t_start": 1734760316.426216, "env_id": "ContinuousCartPole-v0"}
r,l,t
190.0,190,76.68583
321.0,321,79.701646
160.0,160,81.257789
224.0,224,83.383855
242.0,242,85.67866
260.0,260,88.144052
274.0,274,90.755819
280.0,280,93.383078
331.0,331,96.500315
304.0,304,99.380016
322.0,322,102.460176
309.0,309,105.371609
283.0,283,108.032765
334.0,334,111.191252
322.0,322,114.2829
365.0,365,117.724257
278.0,278,120.341349
331.0,331,123.462608
461.0,461,127.859858
348.0,348,131.137955
320.0,320,134.141094
262.0,262,136.606994
386.0,386,140.28554
330.0,330,143.407524
302.0,302,146.249791
361.0,361,149.643538
365.0,365,153.14608
500.0,500,157.847324
329.0,329,160.94379
389.0,389,164.618014
253.0,253,167.047364
422.0,422,171.040289
279.0,279,173.669956
500.0,500,178.39064
256.0,256,180.857239
356.0,356,184.23054
286.0,286,186.932359
320.0,320,189.954765
339.0,339,193.207409
437.0,437,197.348279
283.0,283,200.010759
381.0,381,203.595993
328.0,328,206.755734
378.0,378,210.340408
274.0,274,212.922144
321.0,321,216.016898
291.0,291,218.803869
311.0,311,221.758672
465.0,465,226.157251
500.0,500,230.876082
500.0,500,235.673142
349.0,349,238.9686
288.0,288,241.678774
491.0,491,246.319508
309.0,309,249.288175
500.0,500,254.01596
414.0,414,257.912639
305.0,305,260.80353
314.0,314,263.827187
395.0,395,267.554342
355.0,355,270.891194
330.0,330,274.018924
317.0,317,277.058449
321.0,321,280.09686
310.0,310,283.016885
322.0,322,286.067898
363.0,363,289.545671
358.0,358,292.937796
350.0,350,296.240881
370.0,370,299.733488
276.0,276,302.397975
270.0,270,304.977492
347.0,347,308.25154
313.0,313,311.212109
451.0,451,315.522886
407.0,407,319.377358
336.0,336,322.547508
443.0,443,326.729022
397.0,397,330.525658
303.0,303,333.401365
313.0,313,336.35681
426.0,426,340.3847
383.0,383,344.06668
271.0,271,346.635366
336.0,336,349.799357
326.0,326,352.868113
359.0,359,356.323837
338.0,338,359.532378
373.0,373,363.051426
500.0,500,367.782182
420.0,420,371.80106
402.0,402,375.604448
493.0,493,380.248598
385.0,385,383.903233
339.0,339,387.157275
500.0,500,391.870862
500.0,500,396.633907
264.0,264,399.144654
500.0,500,403.922683
500.0,500,408.65903
500.0,500,413.412157
500.0,500,418.131204
500.0,500,422.899559
500.0,500,427.64957
344.0,344,430.910026
354.0,354,434.247901
306.0,306,437.182917
321.0,321,440.230552
500.0,500,444.977575
500.0,500,449.694903
333.0,333,452.906244
319.0,319,455.925781
305.0,305,458.804036
500.0,500,463.532016
274.0,274,466.17489
288.0,288,468.910808
266.0,266,471.425282
346.0,346,474.679939
236.0,236,476.965019
240.0,240,479.244345
266.0,266,481.767234
304.0,304,484.640982
337.0,337,487.854241
374.0,374,491.391297
368.0,368,494.887057
323.0,323,497.951453
298.0,298,500.793027
500.0,500,505.517216
500.0,500,510.260908
345.0,345,513.522294
500.0,500,518.305248
500.0,500,523.050344
500.0,500,527.766833
500.0,500,532.48917
500.0,500,537.263295
500.0,500,541.984171
500.0,500,546.716933
500.0,500,551.465392
500.0,500,556.211715
500.0,500,560.949732
500.0,500,565.698165
500.0,500,570.41291
500.0,500,575.203904
500.0,500,579.968971
500.0,500,584.676421
500.0,500,589.425974
500.0,500,594.204515
500.0,500,598.924487
500.0,500,603.671816
500.0,500,608.405854
500.0,500,613.169767
500.0,500,617.917923
500.0,500,622.632801
500.0,500,627.362779
500.0,500,632.160341
500.0,500,636.88584
500.0,500,641.623377
500.0,500,646.373589
500.0,500,651.137507
500.0,500,655.872503
500.0,500,660.630363
500.0,500,665.3487
500.0,500,670.122833
500.0,500,674.868596
500.0,500,679.591635
500.0,500,684.342561
500.0,500,689.13857
500.0,500,693.85523
500.0,500,698.608234
500.0,500,703.348862
500.0,500,708.106364
500.0,500,712.865403
500.0,500,717.60153
500.0,500,722.325118
500.0,500,727.124498
500.0,500,731.849765
500.0,500,736.578041
500.0,500,741.329944
500.0,500,746.093162
500.0,500,750.835408
392.0,392,754.567999
500.0,500,759.339938
500.0,500,764.131318
500.0,500,768.887084
500.0,500,773.6263
500.0,500,778.368821
500.0,500,783.162331
500.0,500,787.896168
500.0,500,792.645967
500.0,500,797.400477
500.0,500,802.151487
500.0,500,806.897001
500.0,500,811.654088
500.0,500,816.387456
500.0,500,821.191956
500.0,500,825.939762
500.0,500,830.657977
500.0,500,835.403399
500.0,500,840.185303
500.0,500,844.902251
500.0,500,849.659162
500.0,500,854.398742
500.0,500,859.178908
500.0,500,863.946078
500.0,500,868.685338
500.0,500,873.421775
500.0,500,878.222191
500.0,500,882.958814
500.0,500,887.696291
500.0,500,892.448941
500.0,500,897.218849
500.0,500,901.959985
500.0,500,906.72373
500.0,500,911.468933
500.0,500,916.262271
500.0,500,921.013242
500.0,500,925.733965
500.0,500,930.481576
500.0,500,935.281972
500.0,500,940.053317
500.0,500,944.811089
500.0,500,949.556828
500.0,500,954.325786
500.0,500,959.094474
500.0,500,963.822845
500.0,500,968.551201
500.0,500,973.366127
500.0,500,978.100156
500.0,500,982.831269
500.0,500,987.583999
500.0,500,992.350059
500.0,500,997.094627
500.0,500,1001.856458
500.0,500,1006.605923
500.0,500,1011.418419
500.0,500,1016.177941
500.0,500,1020.902731
500.0,500,1025.656021
500.0,500,1030.444306
500.0,500,1035.161315
500.0,500,1039.919669
500.0,500,1044.667284
500.0,500,1049.432956
500.0,500,1054.197871
500.0,500,1058.948672
500.0,500,1063.682808
500.0,500,1068.47098
500.0,500,1073.201994
500.0,500,1077.929156
425.0,425,1081.977971
500.0,500,1086.761212
500.0,500,1091.496432
500.0,500,1096.254301
500.0,500,1100.988001
500.0,500,1105.755577
500.0,500,1110.560824
500.0,500,1115.300374
500.0,500,1120.19787
500.0,500,1124.999091
500.0,500,1129.728466
500.0,500,1134.482381
500.0,500,1139.240321
500.0,500,1144.007079
500.0,500,1148.756805
500.0,500,1153.513972
500.0,500,1158.240442
500.0,500,1163.03084
500.0,500,1167.76953
500.0,500,1172.491858
500.0,500,1177.255465
500.0,500,1182.041343
500.0,500,1186.775917
500.0,500,1191.537066
500.0,500,1196.274974
500.0,500,1201.052608
500.0,500,1205.81157
500.0,500,1210.548749
500.0,500,1215.29564
500.0,500,1220.090154
500.0,500,1224.817926
500.0,500,1229.555767
500.0,500,1234.318436
500.0,500,1239.086746
500.0,500,1243.838836
500.0,500,1248.595658
500.0,500,1253.330829
500.0,500,1258.130173
500.0,500,1262.875491
500.0,500,1267.623448
500.0,500,1272.383222
500.0,500,1277.159925
500.0,500,1281.887527
500.0,500,1286.644122
500.0,500,1291.388493
500.0,500,1296.155478
500.0,500,1300.961794
500.0,500,1305.703484
500.0,500,1310.441867
500.0,500,1315.236551
500.0,500,1319.967426
500.0,500,1324.713651
500.0,500,1329.471337
500.0,500,1334.249721
500.0,500,1338.998505
500.0,500,1343.758926
500.0,500,1348.487178
500.0,500,1353.27976
500.0,500,1358.040046
500.0,500,1362.762844
500.0,500,1367.519427
500.0,500,1372.30014
500.0,500,1377.016295
500.0,500,1381.76589
500.0,500,1386.513635
500.0,500,1391.272565
500.0,500,1396.031022
500.0,500,1400.76585
418.0,418,1404.71374
500.0,500,1409.504756
500.0,500,1414.237945
500.0,500,1418.979071
500.0,500,1423.745032
500.0,500,1428.549293
500.0,500,1433.281979
500.0,500,1438.04064
500.0,500,1442.762005
500.0,500,1447.554889
500.0,500,1452.309541
500.0,500,1457.035045
448.0,448,1461.286207
428.0,428,1465.390576
301.0,301,1468.245246
500.0,500,1472.97165
321.0,321,1476.02067
500.0,500,1480.846053
364.0,364,1484.295382
385.0,385,1487.947135
500.0,500,1492.704896
500.0,500,1497.470438
500.0,500,1502.216318
500.0,500,1506.971945
415.0,415,1510.901911
500.0,500,1515.680468
500.0,500,1520.447003
500.0,500,1525.171016
500.0,500,1529.914242
500.0,500,1534.715914
500.0,500,1539.435275
416.0,416,1543.377732
500.0,500,1548.137125
295.0,295,1550.969348
500.0,500,1555.699455
500.0,500,1560.454894
500.0,500,1565.178274
500.0,500,1569.954949
500.0,500,1574.71177
500.0,500,1579.442886
500.0,500,1584.17824
500.0,500,1588.971047
500.0,500,1593.692966
500.0,500,1598.432821
251.0,251,1600.82401
500.0,500,1605.599721
500.0,500,1610.329368
500.0,500,1615.0896
457.0,457,1619.417648
399.0,399,1623.240315
500.0,500,1628.001027
500.0,500,1632.733548
500.0,500,1637.466501
500.0,500,1642.268611
500.0,500,1646.997575
500.0,500,1651.732976
500.0,500,1656.493145
500.0,500,1661.313327
500.0,500,1666.062952
500.0,500,1670.825343
500.0,500,1675.548755
327.0,327,1678.687618
500.0,500,1683.450932
500.0,500,1688.178473
500.0,500,1692.918956
500.0,500,1697.719976
500.0,500,1702.445222
500.0,500,1707.191542
500.0,500,1711.943034
500.0,500,1716.707884
500.0,500,1721.454763
500.0,500,1726.206299
500.0,500,1730.921443
500.0,500,1735.699932
500.0,500,1740.460063
500.0,500,1745.179594
500.0,500,1749.931177
500.0,500,1754.719246
500.0,500,1759.444178
500.0,500,1764.209055
500.0,500,1768.958511
500.0,500,1773.72945
500.0,500,1778.488808
500.0,500,1783.221026
500.0,500,1787.949306
500.0,500,1792.738122
500.0,500,1797.474427
500.0,500,1802.209087
500.0,500,1806.974481
500.0,500,1811.763607
500.0,500,1816.517016
500.0,500,1821.277345
500.0,500,1826.003674
500.0,500,1830.780908
500.0,500,1835.537075
500.0,500,1840.270977
500.0,500,1845.052435
500.0,500,1849.853116
500.0,500,1854.572989
500.0,500,1859.32373
500.0,500,1864.061485
279.0,279,1866.727442
500.0,500,1871.474069
500.0,500,1876.226672
500.0,500,1880.944015
500.0,500,1885.723371
500.0,500,1890.466546
500.0,500,1895.188811
500.0,500,1899.945593
