#{"t_start": 1734754598.534074, "env_id": "ContinuousCartPole-v0"}
r,l,t
500.0,500,1155.122567
500.0,500,1159.869389
500.0,500,1164.606299
500.0,500,1169.38464
500.0,500,1174.131823
500.0,500,1178.874585
500.0,500,1183.610209
500.0,500,1188.395889
500.0,500,1193.133426
500.0,500,1197.877926
500.0,500,1202.618732
500.0,500,1207.394784
500.0,500,1212.13949
500.0,500,1216.882375
500.0,500,1221.642983
500.0,500,1226.439328
500.0,500,1231.17952
500.0,500,1235.973578
500.0,500,1240.725262
500.0,500,1245.521499
486.0,486,1250.135834
500.0,500,1254.878914
500.0,500,1259.620855
500.0,500,1264.401103
500.0,500,1269.144881
500.0,500,1273.892027
500.0,500,1278.643698
500.0,500,1283.42704
500.0,500,1288.174043
500.0,500,1292.923969
500.0,500,1297.676086
500.0,500,1302.477647
500.0,500,1307.223921
500.0,500,1311.982408
500.0,500,1316.739687
500.0,500,1321.530218
500.0,500,1326.284385
500.0,500,1331.032676
500.0,500,1335.780944
500.0,500,1340.564362
500.0,500,1345.311971
500.0,500,1350.054032
500.0,500,1354.808526
500.0,500,1359.602562
500.0,500,1364.356572
500.0,500,1369.115649
500.0,500,1373.868659
500.0,500,1378.654205
500.0,500,1383.397963
500.0,500,1388.1452
500.0,500,1392.899091
500.0,500,1397.699898
500.0,500,1402.450426
500.0,500,1407.201573
500.0,500,1411.952727
500.0,500,1416.783197
500.0,500,1421.539622
500.0,500,1426.290522
500.0,500,1431.073706
500.0,500,1435.86674
500.0,500,1440.619228
500.0,500,1445.37364
500.0,500,1450.125715
500.0,500,1454.923285
500.0,500,1459.672322
500.0,500,1464.421449
500.0,500,1469.178889
500.0,500,1473.96738
500.0,500,1478.718986
500.0,500,1483.467078
500.0,500,1488.218077
500.0,500,1493.013166
500.0,500,1497.758326
500.0,500,1502.512481
500.0,500,1507.2583
500.0,500,1512.041051
500.0,500,1516.799736
500.0,500,1521.565625
500.0,500,1526.319759
500.0,500,1531.101822
500.0,500,1535.854057
500.0,500,1540.60121
500.0,500,1545.356184
500.0,500,1550.15349
500.0,500,1554.905976
500.0,500,1559.657564
500.0,500,1564.402561
500.0,500,1569.188243
500.0,500,1573.928663
385.0,385,1577.581237
500.0,500,1582.336708
500.0,500,1587.12252
500.0,500,1591.873513
500.0,500,1596.656512
500.0,500,1601.408331
500.0,500,1606.203622
500.0,500,1610.945477
500.0,500,1615.704002
500.0,500,1620.45224
500.0,500,1625.239623
500.0,500,1629.98926
500.0,500,1634.743523
500.0,500,1639.498207
500.0,500,1644.282427
500.0,500,1649.026736
500.0,500,1653.771931
500.0,500,1658.527014
500.0,500,1663.312731
500.0,500,1668.069101
500.0,500,1672.833111
500.0,500,1677.589119
500.0,500,1682.3817
500.0,500,1687.132456
500.0,500,1691.879142
500.0,500,1696.634048
500.0,500,1701.431695
500.0,500,1706.179646
500.0,500,1710.924392
500.0,500,1715.678119
500.0,500,1720.459142
500.0,500,1725.206531
500.0,500,1729.960215
500.0,500,1734.708911
500.0,500,1739.531631
500.0,500,1744.282446
500.0,500,1749.036187
500.0,500,1753.828122
500.0,500,1758.614156
500.0,500,1763.368575
500.0,500,1768.119667
500.0,500,1772.869777
500.0,500,1777.708327
500.0,500,1782.46097
500.0,500,1787.215065
500.0,500,1791.968243
500.0,500,1796.758139
500.0,500,1801.510112
500.0,500,1806.258404
500.0,500,1811.011631
500.0,500,1815.798176
500.0,500,1820.546077
500.0,500,1825.311163
500.0,500,1830.103361
500.0,500,1834.900267
500.0,500,1839.653056
500.0,500,1844.402715
500.0,500,1849.143336
500.0,500,1853.92734
500.0,500,1858.679229
500.0,500,1863.42617
500.0,500,1868.172576
500.0,500,1872.963596
500.0,500,1877.710763
500.0,500,1882.459964
500.0,500,1887.211227
500.0,500,1892.001457
500.0,500,1896.744257
500.0,500,1901.489605
