#{"t_start": 1734741353.537584, "env_id": "ContinuousCartPole-v0"}
r,l,t
500.0,500,1637.869312
500.0,500,1642.578983
500.0,500,1647.343614
500.0,500,1652.089275
500.0,500,1656.790815
500.0,500,1661.514407
500.0,500,1666.274554
500.0,500,1670.977306
500.0,500,1675.691511
500.0,500,1680.420197
500.0,500,1685.159817
500.0,500,1689.873558
500.0,500,1694.598863
500.0,500,1699.296254
500.0,500,1704.060795
500.0,500,1708.783359
500.0,500,1713.486008
500.0,500,1718.196062
500.0,500,1722.947784
500.0,500,1727.640374
500.0,500,1732.353453
500.0,500,1737.071293
500.0,500,1741.804637
500.0,500,1746.531376
500.0,500,1751.251228
500.0,500,1755.954018
500.0,500,1760.725326
500.0,500,1765.438481
500.0,500,1770.139365
500.0,500,1774.870036
500.0,500,1779.617208
500.0,500,1784.3251
500.0,500,1789.047495
500.0,500,1793.759407
500.0,500,1798.529502
500.0,500,1803.253259
500.0,500,1807.964214
500.0,500,1812.680709
500.0,500,1817.452565
500.0,500,1822.163726
500.0,500,1826.900322
500.0,500,1831.642764
500.0,500,1836.379601
500.0,500,1841.093425
500.0,500,1845.816136
500.0,500,1850.520726
500.0,500,1855.290254
500.0,500,1860.017887
500.0,500,1864.719733
500.0,500,1869.446124
500.0,500,1874.209959
500.0,500,1878.928355
500.0,500,1883.666683
500.0,500,1888.385957
