#{"t_start": 1734628268.52207, "env_id": "ContinuousCartPole-v0"}
r,l,t
48.0,48,0.251171
37.0,37,0.256165
29.0,29,0.409628
35.0,35,0.765378
39.0,39,1.211961
39.0,39,1.609448
30.0,30,1.942941
63.0,63,2.593109
38.0,38,2.986202
44.0,44,3.439902
39.0,39,3.880874
40.0,40,4.298281
32.0,32,4.628878
33.0,33,4.964872
46.0,46,5.48699
35.0,35,5.846205
40.0,40,6.270718
53.0,53,6.814979
30.0,30,7.155794
45.0,45,7.613903
26.0,26,7.889877
41.0,41,8.321034
51.0,51,8.88538
56.0,56,9.460666
39.0,39,9.861796
34.0,34,10.208286
32.0,32,10.542181
32.0,32,10.874479
42.0,42,11.363438
31.0,31,11.679756
47.0,47,12.188357
47.0,47,12.665635
42.0,42,13.095123
36.0,36,13.461
48.0,48,13.983043
92.0,92,14.922909
40.0,40,15.332278
40.0,40,15.745239
59.0,59,16.407318
44.0,44,16.863241
91.0,91,17.790251
46.0,46,18.286612
23.0,23,18.519809
47.0,47,19.000882
93.0,93,19.939883
29.0,29,20.264413
36.0,36,20.626949
68.0,68,21.314414
44.0,44,21.761477
44.0,44,22.207051
61.0,61,22.861676
35.0,35,23.220714
35.0,35,23.578284
84.0,84,24.46466
37.0,37,24.847125
40.0,40,25.255153
37.0,37,25.633674
30.0,30,25.938318
46.0,46,26.411796
37.0,37,26.853754
38.0,38,27.232935
34.0,34,27.572697
45.0,45,28.031161
26.0,26,28.292827
44.0,44,28.770755
48.0,48,29.326489
36.0,36,29.783953
45.0,45,30.26575
43.0,43,30.774044
36.0,36,31.148154
43.0,43,31.604319
33.0,33,31.984485
60.0,60,32.622954
45.0,45,33.088781
67.0,67,33.814886
39.0,39,34.20293
70.0,70,34.906209
36.0,36,35.266954
56.0,56,35.863528
57.0,57,36.433114
40.0,40,36.842273
42.0,42,37.274364
29.0,29,37.571492
50.0,50,38.119199
78.0,78,38.910673
55.0,55,39.46076
31.0,31,39.824012
80.0,80,40.627251
94.0,94,41.570028
38.0,38,42.005404
44.0,44,42.454469
68.0,68,43.165217
50.0,50,43.682471
87.0,87,44.681567
35.0,35,45.029926
67.0,67,45.716192
44.0,44,46.183072
37.0,37,46.571449
72.0,72,47.384166
41.0,41,47.815637
48.0,48,48.309906
35.0,35,48.670247
54.0,54,49.270744
45.0,45,49.765623
43.0,43,50.213906
92.0,92,51.156516
83.0,83,52.107342
131.0,131,53.492274
74.0,74,54.23475
93.0,93,55.191159
44.0,44,55.62898
115.0,115,56.771891
108.0,108,57.84962
109.0,109,58.963473
125.0,125,60.206339
214.0,214,62.351368
78.0,78,63.126976
262.0,262,65.80622
119.0,119,66.996988
109.0,109,68.096021
152.0,152,69.747384
165.0,165,71.411754
161.0,161,73.014047
262.0,262,75.651334
254.0,254,78.257298
244.0,244,80.686474
372.0,372,84.400361
239.0,239,86.795184
341.0,341,90.23798
422.0,422,94.465369
314.0,314,97.610346
500.0,500,102.714464
347.0,347,106.322263
284.0,284,109.176311
390.0,390,113.089247
281.0,281,116.146535
329.0,329,119.629818
362.0,362,123.455052
449.0,449,127.987277
436.0,436,132.520388
437.0,437,137.138299
408.0,408,141.281111
500.0,500,146.274181
379.0,379,150.163072
305.0,305,153.254555
338.0,338,156.743811
372.0,372,160.454818
365.0,365,164.183862
347.0,347,167.813883
323.0,323,171.064387
293.0,293,174.012142
453.0,453,178.54984
