#{"t_start": 1734769785.9422772, "env_id": "ContinuousCartPole-v0"}
r,l,t
29.0,29,0.257564
38.0,38,0.262563
40.0,40,0.348283
26.0,26,0.597362
43.0,43,1.013761
42.0,42,1.413678
54.0,54,1.96205
28.0,28,2.228142
35.0,35,2.560503
60.0,60,3.127479
31.0,31,3.451662
39.0,39,3.82157
52.0,52,4.31641
29.0,29,4.591437
36.0,36,4.957149
30.0,30,5.247407
34.0,34,5.569853
50.0,50,6.042021
63.0,63,6.682409
30.0,30,6.967352
27.0,27,7.223341
42.0,42,7.618561
31.0,31,7.908919
54.0,54,8.451322
81.0,81,9.205914
32.0,32,9.502473
35.0,35,9.859424
36.0,36,10.19567
47.0,47,10.63499
28.0,28,10.895425
58.0,58,11.470077
29.0,29,11.741575
32.0,32,12.044808
30.0,30,12.326456
30.0,30,12.609867
36.0,36,12.981986
65.0,65,13.605953
37.0,37,13.953923
27.0,27,14.24391
84.0,84,15.036863
43.0,43,15.441504
43.0,43,15.846348
60.0,60,16.443191
52.0,52,16.93207
33.0,33,17.244387
54.0,54,17.753502
29.0,29,18.026638
34.0,34,18.376335
34.0,34,18.694454
31.0,31,18.982743
40.0,40,19.355894
31.0,31,19.677889
46.0,46,20.116138
35.0,35,20.443202
37.0,37,20.814996
42.0,42,21.213495
40.0,40,21.584836
33.0,33,21.893688
36.0,36,22.229558
54.0,54,22.76759
29.0,29,23.03774
38.0,38,23.391185
52.0,52,23.902839
30.0,30,24.18789
46.0,46,24.617866
35.0,35,24.951201
54.0,54,25.508491
31.0,31,25.800635
33.0,33,26.112747
45.0,45,26.535963
35.0,35,26.865661
64.0,64,27.503774
72.0,72,28.183034
63.0,63,28.806279
31.0,31,29.098842
35.0,35,29.427144
47.0,47,29.86984
42.0,42,30.266635
49.0,49,30.758811
37.0,37,31.106497
33.0,33,31.42342
39.0,39,31.787661
68.0,68,32.458064
34.0,34,32.77481
37.0,37,33.118372
43.0,43,33.519167
37.0,37,33.863724
46.0,46,34.328627
38.0,38,34.683501
98.0,98,35.625371
58.0,58,36.169278
52.0,52,36.652726
43.0,43,37.063991
39.0,39,37.429596
60.0,60,38.025766
52.0,52,38.515987
51.0,51,38.996612
36.0,36,39.335495
56.0,56,39.896909
38.0,38,40.255427
53.0,53,40.756861
48.0,48,41.208701
52.0,52,41.75018
39.0,39,42.116323
54.0,54,42.625928
58.0,58,43.173467
52.0,52,43.694996
52.0,52,44.181232
73.0,73,44.864411
63.0,63,45.483599
69.0,69,46.124883
96.0,96,47.022895
51.0,51,47.499228
137.0,137,48.821391
42.0,42,49.214311
73.0,73,49.895812
147.0,147,51.31648
60.0,60,51.881247
51.0,51,52.360718
88.0,88,53.189641
86.0,86,54.004019
123.0,123,55.195924
131.0,131,56.42991
108.0,108,57.440306
171.0,171,59.083558
175.0,175,60.715336
168.0,168,62.281332
108.0,108,63.299022
156.0,156,64.801473
419.0,419,68.74604
251.0,251,71.096655
173.0,173,72.706429
171.0,171,74.34564
476.0,476,78.815925
301.0,301,81.656731
429.0,429,85.675281
206.0,206,87.6461
333.0,333,90.771327
327.0,327,93.854282
500.0,500,98.546245
338.0,338,101.741233
367.0,367,105.186879
500.0,500,109.899447
265.0,265,112.378607
358.0,358,115.757072
361.0,361,119.153144
331.0,331,122.275391
413.0,413,126.152283
285.0,285,128.857172
390.0,390,132.529769
267.0,267,135.050388
395.0,395,138.76913
293.0,293,141.569925
336.0,336,144.765572
268.0,268,147.305875
267.0,267,149.831725
362.0,362,153.267592
332.0,332,156.378434
261.0,261,158.837101
353.0,353,162.173399
440.0,440,166.365606
329.0,329,169.450338
352.0,352,172.775976
306.0,306,175.674117
500.0,500,180.410312
370.0,370,183.879945
357.0,357,187.24579
356.0,356,190.612403
379.0,379,194.203575
259.0,259,196.63554
300.0,300,199.453313
320.0,320,202.475481
459.0,459,206.848488
413.0,413,210.718005
327.0,327,213.80441
500.0,500,218.541284
340.0,340,221.781862
361.0,361,225.174969
473.0,473,229.650388
301.0,301,232.490028
287.0,287,235.217864
446.0,446,239.409202
314.0,314,242.384744
292.0,292,245.151733
272.0,272,247.74955
295.0,295,250.519876
306.0,306,253.400266
396.0,396,257.157295
304.0,304,260.076627
445.0,445,264.249364
323.0,323,267.290772
283.0,283,269.972895
401.0,401,273.801616
295.0,295,276.570511
319.0,319,279.564861
325.0,325,282.64826
297.0,297,285.497591
337.0,337,288.669049
318.0,318,291.654574
268.0,268,294.185123
321.0,321,297.283164
332.0,332,300.422011
332.0,332,303.536294
411.0,411,307.407417
390.0,390,311.138432
300.0,300,313.976592
316.0,316,316.943642
353.0,353,320.262775
302.0,302,323.235197
356.0,356,326.624201
315.0,315,329.580158
374.0,374,333.090966
277.0,277,335.759295
277.0,277,338.382682
278.0,278,341.0078
272.0,272,343.559838
292.0,292,346.342018
299.0,299,349.178436
263.0,263,351.673464
311.0,311,354.617569
283.0,283,357.319947
310.0,310,360.236168
269.0,269,362.784284
286.0,286,365.499435
278.0,278,368.171126
281.0,281,370.813227
279.0,279,373.430308
302.0,302,376.29106
263.0,263,378.8265
343.0,343,382.070441
308.0,308,384.960649
260.0,260,387.406869
303.0,303,390.320334
304.0,304,393.199381
283.0,283,395.879127
376.0,376,399.411142
468.0,468,403.885017
492.0,492,408.553583
500.0,500,413.248718
480.0,480,417.792768
500.0,500,422.568927
500.0,500,427.263988
500.0,500,432.001072
500.0,500,436.742798
500.0,500,441.478283
500.0,500,446.217985
481.0,481,450.778156
500.0,500,455.481346
500.0,500,460.260061
500.0,500,464.985653
500.0,500,469.684916
500.0,500,474.428774
500.0,500,479.192321
500.0,500,483.89993
500.0,500,488.641524
500.0,500,493.356597
500.0,500,498.127182
500.0,500,502.874085
404.0,404,506.719652
500.0,500,511.44697
471.0,471,515.957818
473.0,473,520.411197
482.0,482,524.965921
500.0,500,529.711898
500.0,500,534.467923
500.0,500,539.193756
500.0,500,543.933625
500.0,500,548.635031
377.0,377,552.240666
500.0,500,556.991255
500.0,500,561.694058
500.0,500,566.414481
500.0,500,571.201829
500.0,500,575.907527
500.0,500,580.639206
435.0,435,584.771872
460.0,460,589.144845
466.0,466,593.541259
500.0,500,598.288588
500.0,500,603.000298
500.0,500,607.781188
500.0,500,612.517874
500.0,500,617.216123
500.0,500,621.945731
500.0,500,626.729594
500.0,500,631.431154
500.0,500,636.171385
500.0,500,640.907174
500.0,500,645.646357
500.0,500,650.38374
500.0,500,655.126593
500.0,500,659.829193
500.0,500,664.624056
500.0,500,669.348341
500.0,500,674.059805
500.0,500,678.815316
500.0,500,683.577637
500.0,500,688.339638
500.0,500,693.090566
500.0,500,697.805172
500.0,500,702.579654
500.0,500,707.327632
500.0,500,712.03728
500.0,500,716.772452
500.0,500,721.549749
500.0,500,726.246621
269.0,269,728.782967
216.0,216,730.827103
500.0,500,735.602347
467.0,467,739.994571
500.0,500,744.719666
500.0,500,749.462544
428.0,428,753.542043
500.0,500,758.277983
500.0,500,763.005846
500.0,500,767.704963
499.0,499,772.466085
500.0,500,777.193471
500.0,500,781.889886
487.0,487,786.496533
410.0,410,790.413428
500.0,500,795.11786
500.0,500,799.844856
500.0,500,804.57343
500.0,500,809.306631
500.0,500,814.043759
500.0,500,818.766743
500.0,500,823.475862
500.0,500,828.254125
500.0,500,832.967613
500.0,500,837.667851
433.0,433,841.769595
500.0,500,846.52949
500.0,500,851.231321
500.0,500,855.975417
460.0,460,860.316321
500.0,500,865.086877
500.0,500,869.849595
500.0,500,874.552507
456.0,456,878.848906
500.0,500,883.629556
500.0,500,888.34601
500.0,500,893.071807
500.0,500,897.814629
500.0,500,902.559046
500.0,500,907.295513
500.0,500,912.034789
500.0,500,916.736507
500.0,500,921.511191
500.0,500,926.247217
500.0,500,930.951297
500.0,500,935.686313
500.0,500,940.448644
500.0,500,945.150189
500.0,500,949.901842
500.0,500,954.627613
500.0,500,959.362338
500.0,500,964.099664
500.0,500,968.815678
500.0,500,973.520816
500.0,500,978.309931
500.0,500,983.016209
500.0,500,987.734033
500.0,500,992.487247
500.0,500,997.228313
500.0,500,1001.946366
500.0,500,1006.681066
500.0,500,1011.379563
500.0,500,1016.18574
500.0,500,1020.922381
420.0,420,1024.864818
500.0,500,1029.582778
500.0,500,1034.353039
500.0,500,1039.052388
500.0,500,1043.783045
500.0,500,1048.557209
500.0,500,1053.314369
500.0,500,1058.056983
500.0,500,1062.778417
500.0,500,1067.471992
500.0,500,1072.255658
500.0,500,1076.982385
500.0,500,1081.677701
500.0,500,1086.425588
500.0,500,1091.181845
500.0,500,1095.894183
500.0,500,1100.630119
500.0,500,1105.334761
500.0,500,1110.089843
500.0,500,1114.828993
500.0,500,1119.526708
500.0,500,1124.239466
