#{"t_start": 1734718499.427457, "env_id": "ContinuousCartPole-v0"}
r,l,t
390.0,390,552.338792
336.0,336,555.736243
490.0,490,560.646807
464.0,464,565.250147
500.0,500,570.443254
500.0,500,575.592739
500.0,500,580.443271
500.0,500,585.339787
500.0,500,590.197147
500.0,500,595.09557
500.0,500,599.98342
500.0,500,604.868576
500.0,500,609.696982
500.0,500,614.557554
500.0,500,619.426599
500.0,500,624.328732
500.0,500,629.24141
500.0,500,634.24938
500.0,500,639.138415
500.0,500,644.015908
500.0,500,648.934968
500.0,500,653.820039
500.0,500,658.652805
500.0,500,663.481966
500.0,500,668.319056
500.0,500,673.206292
500.0,500,678.115265
500.0,500,683.100744
500.0,500,688.09697
500.0,500,693.20528
500.0,500,698.239018
500.0,500,703.800552
500.0,500,708.948934
500.0,500,714.14593
500.0,500,719.567437
500.0,500,724.477333
401.0,401,728.44474
232.0,232,730.74645
214.0,214,732.826035
354.0,354,736.233646
264.0,264,738.783835
215.0,215,740.914747
222.0,222,743.088467
203.0,203,745.097879
233.0,233,747.418147
187.0,187,749.297275
172.0,172,750.97033
245.0,245,753.349262
251.0,251,755.767776
287.0,287,758.565344
202.0,202,760.530079
195.0,195,762.489629
338.0,338,765.93808
227.0,227,768.158516
246.0,246,770.539332
276.0,276,773.221126
247.0,247,775.585366
255.0,255,778.087414
261.0,261,780.615849
322.0,322,783.838523
267.0,267,786.413444
277.0,277,789.13837
350.0,350,792.535446
339.0,339,795.805379
249.0,249,798.194313
319.0,319,801.316879
259.0,259,803.838804
273.0,273,806.526077
296.0,296,809.403335
480.0,480,814.152414
500.0,500,818.966003
500.0,500,823.839454
494.0,494,828.650556
305.0,305,831.664143
500.0,500,836.412313
500.0,500,841.140917
500.0,500,845.927782
500.0,500,850.587248
500.0,500,855.20392
500.0,500,859.84358
309.0,309,862.6743
331.0,331,865.758485
500.0,500,870.538577
500.0,500,875.352308
500.0,500,880.138146
425.0,425,884.248397
500.0,500,889.044318
500.0,500,893.816793
500.0,500,898.581356
500.0,500,903.265789
500.0,500,908.258738
500.0,500,912.946
500.0,500,917.995187
500.0,500,922.830022
500.0,500,927.761575
500.0,500,932.659373
500.0,500,937.502214
500.0,500,942.433146
500.0,500,947.284789
500.0,500,952.073863
500.0,500,956.882931
500.0,500,961.668392
500.0,500,966.44619
500.0,500,971.306658
500.0,500,976.027428
500.0,500,980.870846
500.0,500,985.67891
500.0,500,990.541041
500.0,500,995.409289
500.0,500,1000.269837
500.0,500,1005.100636
500.0,500,1010.027921
500.0,500,1014.842219
325.0,325,1018.03042
500.0,500,1022.808353
500.0,500,1027.600642
500.0,500,1032.491885
500.0,500,1037.299476
500.0,500,1042.080127
500.0,500,1046.825614
500.0,500,1051.558609
500.0,500,1056.355719
500.0,500,1061.050541
500.0,500,1065.788389
500.0,500,1070.528226
500.0,500,1075.277246
500.0,500,1080.113118
500.0,500,1084.91429
500.0,500,1089.70371
500.0,500,1094.610945
500.0,500,1099.381459
500.0,500,1104.123574
500.0,500,1108.865943
500.0,500,1113.670737
500.0,500,1118.608258
500.0,500,1123.397744
500.0,500,1128.173303
500.0,500,1132.96956
500.0,500,1137.731131
500.0,500,1142.520657
500.0,500,1147.268642
500.0,500,1152.073775
500.0,500,1156.853465
500.0,500,1161.668027
500.0,500,1166.398214
500.0,500,1171.221742
500.0,500,1175.939541
500.0,500,1180.804584
500.0,500,1185.568808
500.0,500,1190.365602
500.0,500,1195.154564
500.0,500,1199.96688
290.0,290,1202.70467
500.0,500,1207.531578
500.0,500,1212.289628
500.0,500,1217.00235
500.0,500,1221.779663
500.0,500,1226.630805
500.0,500,1231.361741
500.0,500,1236.159484
500.0,500,1240.933527
500.0,500,1245.843634
500.0,500,1250.705959
500.0,500,1255.514093
500.0,500,1260.324393
500.0,500,1265.107877
500.0,500,1269.840742
500.0,500,1274.690708
500.0,500,1279.472361
500.0,500,1284.291711
500.0,500,1289.027729
500.0,500,1293.813596
500.0,500,1298.587253
500.0,500,1303.322487
500.0,500,1308.057003
500.0,500,1312.872079
500.0,500,1317.582878
500.0,500,1322.357553
500.0,500,1327.109186
500.0,500,1331.780123
500.0,500,1336.529991
500.0,500,1341.292192
500.0,500,1346.013759
500.0,500,1350.838067
500.0,500,1355.600403
500.0,500,1360.347321
500.0,500,1365.085873
353.0,353,1368.438819
500.0,500,1373.171223
393.0,393,1376.957435
326.0,326,1380.098458
370.0,370,1383.745767
383.0,383,1387.392227
368.0,368,1390.931438
374.0,374,1394.542556
492.0,492,1399.348566
500.0,500,1404.123069
500.0,500,1408.769104
500.0,500,1413.539561
500.0,500,1418.2747
500.0,500,1423.050165
463.0,463,1427.615442
500.0,500,1432.442572
500.0,500,1437.230674
500.0,500,1441.997578
500.0,500,1446.78133
500.0,500,1451.50269
500.0,500,1456.299268
500.0,500,1461.035859
500.0,500,1465.849578
500.0,500,1470.552653
489.0,489,1475.185458
500.0,500,1480.139476
500.0,500,1484.93112
500.0,500,1489.706789
500.0,500,1494.486609
500.0,500,1499.166654
500.0,500,1504.046744
500.0,500,1509.072611
500.0,500,1513.886759
500.0,500,1518.812207
500.0,500,1523.629044
500.0,500,1528.521677
500.0,500,1533.218322
500.0,500,1537.957187
500.0,500,1542.679633
500.0,500,1547.280208
500.0,500,1551.881597
500.0,500,1556.515753
500.0,500,1561.361682
500.0,500,1566.184149
500.0,500,1570.912109
500.0,500,1575.661705
500.0,500,1580.498846
500.0,500,1585.229322
500.0,500,1589.977257
500.0,500,1594.752389
500.0,500,1599.538904
500.0,500,1604.3642
500.0,500,1609.20351
500.0,500,1614.011512
500.0,500,1618.858113
435.0,435,1622.901309
500.0,500,1627.651344
500.0,500,1632.570832
500.0,500,1637.324935
500.0,500,1642.082967
500.0,500,1646.901696
500.0,500,1651.591513
500.0,500,1656.432587
500.0,500,1661.212121
500.0,500,1665.975419
500.0,500,1670.762154
500.0,500,1675.581616
500.0,500,1680.35749
500.0,500,1685.21744
500.0,500,1690.138228
500.0,500,1695.009027
500.0,500,1699.971278
500.0,500,1704.925129
500.0,500,1709.873588
500.0,500,1714.928826
500.0,500,1719.760966
500.0,500,1724.595995
500.0,500,1729.946482
500.0,500,1735.473976
500.0,500,1740.471444
500.0,500,1745.271369
500.0,500,1750.086616
500.0,500,1755.202666
500.0,500,1760.181792
500.0,500,1765.145706
500.0,500,1770.001589
425.0,425,1774.187125
500.0,500,1779.074049
500.0,500,1783.875262
442.0,442,1788.07831
359.0,359,1791.559726
317.0,317,1794.570489
363.0,363,1798.032884
311.0,311,1801.050622
279.0,279,1803.766224
277.0,277,1806.396221
294.0,294,1809.171953
375.0,375,1812.746992
381.0,381,1816.51634
500.0,500,1821.281015
377.0,377,1824.844566
295.0,295,1827.708819
318.0,318,1830.826892
338.0,338,1834.049161
406.0,406,1837.914218
395.0,395,1841.731375
341.0,341,1845.050691
371.0,371,1848.589604
363.0,363,1852.062547
424.0,424,1856.124924
358.0,358,1859.549862
445.0,445,1863.783905
459.0,459,1868.388009
383.0,383,1872.249997
389.0,389,1876.017001
490.0,490,1880.761563
500.0,500,1885.480321
500.0,500,1890.285909
500.0,500,1895.278574
500.0,500,1900.030612
500.0,500,1904.849922
500.0,500,1909.670978
500.0,500,1914.559853
468.0,468,1919.032724
500.0,500,1924.270577
500.0,500,1929.169572
500.0,500,1934.037651
500.0,500,1938.922643
500.0,500,1943.761399
500.0,500,1948.609944
500.0,500,1953.583944
