#{"t_start": 1734745138.091182, "env_id": "ContinuousCartPole-v0"}
r,l,t
33.0,33,0.259023
27.0,27,0.262385
31.0,31,0.266759
28.0,28,0.463001
36.0,36,0.810227
32.0,32,1.114936
44.0,44,1.531378
36.0,36,1.89941
29.0,29,2.185855
77.0,77,2.913118
73.0,73,3.633425
33.0,33,3.946807
42.0,42,4.347726
63.0,63,4.942753
31.0,31,5.264339
40.0,40,5.640584
34.0,34,5.961638
56.0,56,6.489835
38.0,38,6.880113
31.0,31,7.172122
58.0,58,7.719217
32.0,32,8.019378
30.0,30,8.337513
40.0,40,8.712052
35.0,35,9.040713
32.0,32,9.340962
29.0,29,9.612464
45.0,45,10.065684
25.0,25,10.300406
32.0,32,10.598242
38.0,38,10.954746
34.0,34,11.303317
33.0,33,11.620823
35.0,35,11.948404
40.0,40,12.325388
34.0,34,12.678606
36.0,36,13.017977
31.0,31,13.308906
43.0,43,13.711392
33.0,33,14.051231
39.0,39,14.417618
44.0,44,14.832211
44.0,44,15.276986
30.0,30,15.55936
54.0,54,16.065374
50.0,50,16.534399
33.0,33,16.876401
34.0,34,17.195643
29.0,29,17.467671
69.0,69,18.113092
36.0,36,18.497268
71.0,71,19.161961
61.0,61,19.734038
40.0,40,20.108781
31.0,31,20.429476
36.0,36,20.76645
48.0,48,21.217406
33.0,33,21.527608
28.0,28,21.788806
34.0,34,22.139204
29.0,29,22.410724
40.0,40,22.785166
46.0,46,23.246876
47.0,47,23.688344
48.0,48,24.138337
37.0,37,24.483495
42.0,42,24.910895
73.0,73,25.598144
42.0,42,25.992777
55.0,55,26.511258
48.0,48,27.005521
33.0,33,27.31617
43.0,43,27.720871
94.0,94,28.633022
45.0,45,29.056221
38.0,38,29.417061
59.0,59,29.977292
97.0,97,30.929735
43.0,43,31.338217
65.0,65,31.954873
60.0,60,32.516429
47.0,47,32.957489
48.0,48,33.438188
50.0,50,33.906646
40.0,40,34.280949
47.0,47,34.720983
53.0,53,35.24953
82.0,82,36.017063
37.0,37,36.36399
52.0,52,36.849078
35.0,35,37.221854
56.0,56,37.751084
48.0,48,38.203383
42.0,42,38.598451
41.0,41,39.015414
35.0,35,39.346685
62.0,62,39.931047
54.0,54,40.471667
41.0,41,40.859188
67.0,67,41.490602
63.0,63,42.084027
39.0,39,42.452974
43.0,43,42.891919
59.0,59,43.447921
50.0,50,43.917255
57.0,57,44.452791
45.0,45,44.905847
138.0,138,46.20028
64.0,64,46.802031
73.0,73,47.530877
47.0,47,47.973047
57.0,57,48.507129
174.0,174,50.172427
177.0,177,51.841353
129.0,129,53.054682
55.0,55,53.571635
