#{"t_start": 1734758399.4090428, "env_id": "ContinuousCartPole-v0"}
r,l,t
27.0,27,0.255741
31.0,31,0.259603
37.0,37,0.264388
44.0,44,0.656212
40.0,40,1.042736
33.0,33,1.35951
52.0,52,1.903143
27.0,27,2.162505
44.0,44,2.582599
43.0,43,2.991727
42.0,42,3.425672
29.0,29,3.703777
52.0,52,4.201334
34.0,34,4.524212
31.0,31,4.850557
41.0,41,5.241348
35.0,35,5.575644
38.0,38,5.937496
50.0,50,6.449869
50.0,50,6.927101
65.0,65,7.54884
39.0,39,7.922319
27.0,27,8.210902
29.0,29,8.487503
45.0,45,8.924278
37.0,37,9.275639
57.0,57,9.874838
27.0,27,10.130131
32.0,32,10.433468
37.0,37,10.785671
42.0,42,11.18608
61.0,61,11.79691
65.0,65,12.411206
27.0,27,12.66684
51.0,51,13.182457
34.0,34,13.50442
28.0,28,13.771245
38.0,38,14.132916
35.0,35,14.465604
42.0,42,14.897906
36.0,36,15.239109
39.0,39,15.608072
60.0,60,16.222899
28.0,28,16.488616
29.0,29,16.763838
32.0,32,17.066565
133.0,133,18.355566
37.0,37,18.705587
37.0,37,19.057287
66.0,66,19.682951
89.0,89,20.559679
39.0,39,20.930553
47.0,47,21.377092
37.0,37,21.729659
36.0,36,22.103559
30.0,30,22.387846
33.0,33,22.702285
43.0,43,23.110801
43.0,43,23.562183
53.0,53,24.069553
72.0,72,24.75605
42.0,42,25.156689
63.0,63,25.786223
31.0,31,26.080829
34.0,34,26.405405
55.0,55,26.927558
45.0,45,27.386773
38.0,38,27.74698
37.0,37,28.098771
33.0,33,28.41176
42.0,42,28.810808
51.0,51,29.330524
47.0,47,29.77973
37.0,37,30.131027
34.0,34,30.499638
54.0,54,31.015941
42.0,42,31.414066
39.0,39,31.785624
87.0,87,32.645709
36.0,36,32.989499
76.0,76,33.716124
60.0,60,34.319563
100.0,100,35.272961
35.0,35,35.605045
33.0,33,35.919933
50.0,50,36.393597
90.0,90,37.283679
72.0,72,37.970457
37.0,37,38.323474
38.0,38,38.683525
42.0,42,39.123822
52.0,52,39.628359
96.0,96,40.542557
75.0,75,41.287211
34.0,34,41.610982
68.0,68,42.257539
49.0,49,42.724163
186.0,186,44.524268
49.0,49,44.987402
79.0,79,45.738598
48.0,48,46.19685
51.0,51,46.683329
37.0,37,47.065893
43.0,43,47.475773
56.0,56,48.005943
71.0,71,48.728732
50.0,50,49.206788
112.0,112,50.2749
50.0,50,50.751831
90.0,90,51.640735
52.0,52,52.135575
206.0,206,54.098415
45.0,45,54.528053
133.0,133,55.821981
132.0,132,57.077841
60.0,60,57.647905
160.0,160,59.204707
83.0,83,59.994831
57.0,57,60.538319
143.0,143,61.894737
182.0,182,63.673475
189.0,189,65.4766
130.0,130,66.712825
177.0,177,68.396864
256.0,256,70.862451
374.0,374,74.41976
292.0,292,77.197461
217.0,217,79.257567
335.0,335,82.478116
361.0,361,85.910665
436.0,436,90.060984
361.0,361,93.493745
500.0,500,98.291103
500.0,500,103.038743
500.0,500,107.800825
283.0,283,110.494622
482.0,482,115.110037
500.0,500,119.871223
500.0,500,124.636565
500.0,500,129.398933
500.0,500,134.192599
500.0,500,138.940345
394.0,394,142.696801
400.0,400,146.528375
421.0,421,150.564278
353.0,353,153.92176
376.0,376,157.495209
323.0,323,160.575095
336.0,336,163.822628
430.0,430,167.917209
324.0,324,171.002376
416.0,416,174.967652
361.0,361,178.437322
389.0,389,182.134156
397.0,397,185.911028
443.0,443,190.126705
351.0,351,193.507846
446.0,446,197.74675
343.0,343,201.004826
349.0,349,204.328556
405.0,405,208.225653
337.0,337,211.441304
461.0,461,215.831225
493.0,493,220.525068
398.0,398,224.366207
387.0,387,228.058495
500.0,500,232.821519
498.0,498,237.567083
384.0,384,241.265714
500.0,500,246.027664
500.0,500,250.783404
443.0,443,255.006026
365.0,365,258.515425
348.0,348,261.820669
403.0,403,265.661819
390.0,390,269.379302
388.0,388,273.113324
500.0,500,277.874528
483.0,483,282.47881
500.0,500,287.238457
500.0,500,292.055176
500.0,500,296.822187
500.0,500,301.571325
500.0,500,306.344786
500.0,500,311.146619
500.0,500,315.909802
500.0,500,320.66845
500.0,500,325.462082
500.0,500,330.287462
500.0,500,335.06543
500.0,500,339.829417
495.0,495,344.544677
500.0,500,349.35394
401.0,401,353.17671
500.0,500,357.94077
500.0,500,362.701561
500.0,500,367.517065
500.0,500,372.281052
500.0,500,377.046766
291.0,291,379.828836
312.0,312,382.850898
500.0,500,387.617508
203.0,203,389.554742
316.0,316,392.568612
429.0,429,396.690361
300.0,300,399.548136
248.0,248,401.916429
245.0,245,404.253959
313.0,313,407.283912
267.0,267,409.827326
411.0,411,413.741337
265.0,265,416.271286
201.0,201,418.223706
231.0,231,420.431859
230.0,230,422.621408
287.0,287,425.367679
258.0,258,427.860278
270.0,270,430.438771
