#{"t_start": 1734743246.670487, "env_id": "ContinuousCartPole-v0"}
r,l,t
33.0,33,0.252722
34.0,34,0.257082
32.0,32,0.261105
37.0,37,0.612116
31.0,31,0.908058
52.0,52,1.397906
29.0,29,1.669885
44.0,44,2.114305
44.0,44,2.527544
32.0,32,2.827229
71.0,71,3.527022
38.0,38,3.886028
33.0,33,4.197017
38.0,38,4.55586
31.0,31,4.847508
46.0,46,5.310444
33.0,33,5.619224
40.0,40,5.998278
67.0,67,6.664902
69.0,69,7.319696
29.0,29,7.594249
63.0,63,8.188936
32.0,32,8.519265
30.0,30,8.800787
26.0,26,9.045955
49.0,49,9.505827
42.0,42,9.910882
33.0,33,10.240737
39.0,39,10.607626
54.0,54,11.114494
33.0,33,11.466494
45.0,45,11.891863
45.0,45,12.310259
80.0,80,13.087325
30.0,30,13.367204
27.0,27,13.619228
51.0,51,14.095394
32.0,32,14.393131
29.0,29,14.663291
41.0,41,15.077602
39.0,39,15.440944
58.0,58,15.98229
37.0,37,16.358613
30.0,30,16.638042
45.0,45,17.057312
66.0,66,17.671153
33.0,33,18.009037
41.0,41,18.393009
66.0,66,19.011707
37.0,37,19.356414
58.0,58,19.928102
35.0,35,20.258007
39.0,39,20.625303
30.0,30,20.906437
58.0,58,21.494463
45.0,45,21.918302
34.0,34,22.237488
41.0,41,22.621306
30.0,30,22.9033
36.0,36,23.276531
84.0,84,24.065433
35.0,35,24.423166
50.0,50,24.891328
53.0,53,25.384267
36.0,36,25.721008
54.0,54,26.222193
74.0,74,26.941225
32.0,32,27.239851
50.0,50,27.705713
63.0,63,28.293661
29.0,29,28.596794
53.0,53,29.090072
65.0,65,29.695806
31.0,31,29.985145
36.0,36,30.351766
41.0,41,30.735898
34.0,34,31.053796
27.0,27,31.306285
48.0,48,31.757434
51.0,51,32.283737
31.0,31,32.577438
39.0,39,32.942861
40.0,40,33.318275
33.0,33,33.659225
32.0,32,33.961234
45.0,45,34.384149
34.0,34,34.703701
37.0,37,35.081548
41.0,41,35.468868
43.0,43,35.872446
38.0,38,36.263236
32.0,32,36.56457
43.0,43,36.971338
50.0,50,37.44254
89.0,89,38.306314
42.0,42,38.699059
54.0,54,39.205999
32.0,32,39.504617
37.0,37,39.881521
62.0,62,40.459424
33.0,33,40.769252
40.0,40,41.143775
66.0,66,41.803673
51.0,51,42.281734
47.0,47,42.723807
51.0,51,43.200044
50.0,50,43.698795
43.0,43,44.104542
50.0,50,44.575341
116.0,116,45.697175
52.0,52,46.186662
49.0,49,46.647734
66.0,66,47.267425
58.0,58,47.842963
66.0,66,48.463926
180.0,180,50.155909
64.0,64,50.756894
74.0,74,51.483808
51.0,51,51.958218
63.0,63,52.548017
74.0,74,53.23914
136.0,136,54.558505
178.0,178,56.221005
226.0,226,58.340541
182.0,182,60.085116
169.0,169,61.674975
170.0,170,63.274297
283.0,283,65.919296
312.0,312,68.863494
500.0,500,73.55253
340.0,340,76.74586
292.0,292,79.48358
386.0,386,83.121946
308.0,308,86.011399
391.0,391,89.696805
341.0,341,92.910785
358.0,358,96.303759
421.0,421,100.257647
313.0,313,103.201252
344.0,344,106.430762
439.0,439,110.561201
383.0,383,114.166532
318.0,318,117.193909
400.0,400,120.94258
410.0,410,124.808045
355.0,355,128.148037
359.0,359,131.524717
390.0,390,135.170381
309.0,309,138.088051
469.0,469,142.496665
378.0,378,146.050735
500.0,500,150.724169
453.0,453,155.023514
500.0,500,159.731499
280.0,280,162.349458
355.0,355,165.663622
493.0,493,170.348098
302.0,302,173.193523
441.0,441,177.314621
394.0,394,181.005771
417.0,417,184.962832
438.0,438,189.073866
345.0,345,192.297406
500.0,500,196.99368
386.0,386,200.668412
500.0,500,205.346798
372.0,372,208.845998
394.0,394,212.554688
371.0,371,216.069213
365.0,365,219.487051
417.0,417,223.406003
425.0,425,227.406007
500.0,500,232.116603
500.0,500,236.809813
500.0,500,241.517355
428.0,428,245.522631
500.0,500,250.267789
500.0,500,254.983164
500.0,500,259.654861
500.0,500,264.36251
500.0,500,269.096667
500.0,500,273.778403
500.0,500,278.471371
500.0,500,283.176133
500.0,500,287.882235
500.0,500,292.576924
500.0,500,297.3153
500.0,500,301.984544
500.0,500,306.73717
385.0,385,310.356937
448.0,448,314.551373
393.0,393,318.248329
442.0,442,322.451021
500.0,500,327.136208
430.0,430,331.165052
431.0,431,335.234082
500.0,500,339.964833
417.0,417,343.870439
320.0,320,346.888773
394.0,394,350.600967
278.0,278,353.254013
321.0,321,356.258807
328.0,328,359.347649
289.0,289,362.075628
362.0,362,365.511468
300.0,300,368.324168
351.0,351,371.620419
381.0,381,375.213477
365.0,365,378.682496
482.0,482,383.196345
332.0,332,386.318811
310.0,310,389.246763
422.0,422,393.256437
500.0,500,397.940612
500.0,500,402.669617
494.0,494,407.316905
326.0,326,410.407661
500.0,500,415.117576
500.0,500,419.824353
500.0,500,424.512576
299.0,299,427.360692
312.0,312,430.303495
500.0,500,435.004925
436.0,436,439.091558
404.0,404,442.940138
445.0,445,447.131216
396.0,396,450.844681
496.0,496,455.513125
500.0,500,460.259822
500.0,500,464.944192
487.0,487,469.524195
439.0,439,473.677238
369.0,369,477.191145
500.0,500,481.890199
484.0,484,486.461944
437.0,437,490.559608
392.0,392,494.287617
354.0,354,497.63124
500.0,500,502.331137
448.0,448,506.524382
500.0,500,511.280481
464.0,464,515.645298
500.0,500,520.326283
500.0,500,525.045544
500.0,500,529.787086
500.0,500,534.470099
500.0,500,539.193622
500.0,500,543.90209
500.0,500,548.637066
500.0,500,553.357892
500.0,500,558.053819
477.0,477,562.53375
500.0,500,567.288577
500.0,500,571.982888
500.0,500,576.680108
500.0,500,581.40411
500.0,500,586.117256
500.0,500,590.808858
500.0,500,595.531096
500.0,500,600.220097
500.0,500,604.962665
500.0,500,609.686279
500.0,500,614.372823
500.0,500,619.079539
500.0,500,623.837439
500.0,500,628.533702
500.0,500,633.242221
500.0,500,637.963791
500.0,500,642.692871
500.0,500,647.407264
500.0,500,652.122928
500.0,500,656.837122
500.0,500,661.614569
500.0,500,666.326131
500.0,500,671.009491
500.0,500,675.72863
500.0,500,680.465253
500.0,500,685.148821
500.0,500,689.872824
500.0,500,694.576482
500.0,500,699.303984
500.0,500,704.028435
500.0,500,708.721047
500.0,500,713.407683
500.0,500,718.167894
500.0,500,722.870872
500.0,500,727.572801
500.0,500,732.295945
500.0,500,737.030338
500.0,500,741.733714
500.0,500,746.462144
500.0,500,751.15214
500.0,500,755.898778
500.0,500,760.624183
500.0,500,765.311344
500.0,500,770.02726
500.0,500,774.831844
500.0,500,779.523292
500.0,500,784.2389
500.0,500,788.955811
500.0,500,793.673728
500.0,500,798.395878
500.0,500,803.11316
500.0,500,807.798352
500.0,500,812.609163
500.0,500,817.318418
500.0,500,822.013124
500.0,500,826.738411
500.0,500,831.465616
385.0,385,835.078442
323.0,323,838.167536
500.0,500,842.897936
500.0,500,847.618784
500.0,500,852.350931
500.0,500,857.067455
500.0,500,861.763417
500.0,500,866.542404
500.0,500,871.248526
500.0,500,875.938503
500.0,500,880.665263
500.0,500,885.413974
500.0,500,890.122661
500.0,500,894.85483
500.0,500,899.55277
500.0,500,904.300609
500.0,500,909.035223
500.0,500,913.732497
500.0,500,918.437988
500.0,500,923.196363
411.0,411,927.057391
500.0,500,931.757427
489.0,489,936.376864
275.0,275,939.008429
500.0,500,943.688135
302.0,302,946.541727
500.0,500,951.26346
202.0,202,953.191972
500.0,500,957.881848
286.0,286,960.585438
500.0,500,965.307548
500.0,500,970.033323
500.0,500,974.753415
500.0,500,979.469191
500.0,500,984.160005
500.0,500,988.927001
500.0,500,993.656133
500.0,500,998.343908
500.0,500,1003.058691
500.0,500,1007.800617
500.0,500,1012.490725
500.0,500,1017.22187
497.0,497,1021.934799
500.0,500,1026.675874
500.0,500,1031.405619
500.0,500,1036.110026
500.0,500,1040.811591
500.0,500,1045.574132
500.0,500,1050.272772
500.0,500,1054.993424
500.0,500,1059.721607
385.0,385,1063.37294
430.0,430,1067.409736
479.0,479,1071.952793
477.0,477,1076.4524
327.0,327,1079.555752
500.0,500,1084.266929
500.0,500,1088.992792
