#{"t_start": 1734731833.3119519, "env_id": "ContinuousCartPole-v0"}
r,l,t
65.0,65,49.947679
119.0,119,51.109609
83.0,83,51.8986
64.0,64,52.503824
75.0,75,53.216538
107.0,107,54.254507
206.0,206,56.255063
149.0,149,57.67371
189.0,189,59.475765
101.0,101,60.434176
209.0,209,62.448201
178.0,178,64.12919
239.0,239,66.396022
239.0,239,68.709352
135.0,135,69.993968
106.0,106,71.002634
202.0,202,72.928756
223.0,223,75.085127
214.0,214,77.11438
180.0,180,78.819611
165.0,165,80.391113
357.0,357,83.838451
249.0,249,86.213122
231.0,231,88.414858
248.0,248,90.76396
434.0,434,94.920961
333.0,333,98.102973
360.0,360,101.540401
243.0,243,103.841828
499.0,499,108.673054
433.0,433,112.800432
500.0,500,117.545522
292.0,292,120.311936
287.0,287,123.079803
366.0,366,126.571043
276.0,276,129.191898
448.0,448,133.438526
500.0,500,138.246566
231.0,231,140.453178
277.0,277,143.110159
281.0,281,145.771413
361.0,361,149.243215
336.0,336,152.451168
489.0,489,157.095201
258.0,258,159.547238
329.0,329,162.709545
393.0,393,166.466756
304.0,304,169.368815
367.0,367,172.870754
327.0,327,176.126052
444.0,444,180.462387
281.0,281,183.325054
322.0,322,186.499904
331.0,331,189.866462
358.0,358,193.48758
327.0,327,196.819704
376.0,376,200.688026
500.0,500,205.803208
300.0,300,208.895878
500.0,500,214.141729
372.0,372,217.856088
382.0,382,221.798505
403.0,403,225.961595
486.0,486,230.921805
399.0,399,234.802625
500.0,500,239.643923
500.0,500,244.381331
497.0,497,249.107388
415.0,415,253.061291
400.0,400,256.874403
359.0,359,260.273373
408.0,408,264.1686
350.0,350,267.498638
328.0,328,270.666596
271.0,271,273.238828
481.0,481,277.818497
256.0,256,280.256834
453.0,453,284.565623
500.0,500,289.313308
427.0,427,293.384685
381.0,381,296.993969
284.0,284,299.723403
329.0,329,302.858145
277.0,277,305.497137
348.0,348,308.797823
393.0,393,312.541293
391.0,391,316.264282
342.0,342,319.522123
331.0,331,322.687356
401.0,401,326.534851
286.0,286,329.263962
295.0,295,332.080644
253.0,253,334.489016
255.0,255,336.931974
237.0,237,339.171216
336.0,336,342.366334
452.0,452,346.674534
320.0,320,349.73988
253.0,253,352.130706
318.0,318,355.145921
369.0,369,358.664176
356.0,356,362.084372
248.0,248,364.427508
294.0,294,367.213606
307.0,307,370.190216
275.0,275,372.906472
332.0,332,376.067224
362.0,362,379.49261
315.0,315,382.474087
389.0,389,386.215665
500.0,500,390.96258
435.0,435,395.108714
319.0,319,398.207026
369.0,369,401.758321
225.0,225,403.8878
400.0,400,407.671181
270.0,270,410.24104
436.0,436,414.514905
375.0,375,416.389957
311.0,311,419.349505
459.0,459,423.753464
500.0,500,428.555402
500.0,500,433.310341
500.0,500,438.08784
484.0,484,442.687318
500.0,500,447.461908
500.0,500,452.238195
500.0,500,456.995076
500.0,500,461.784875
500.0,500,466.611972
500.0,500,471.362897
443.0,443,475.582412
375.0,375,479.165165
394.0,394,482.950463
500.0,500,487.688549
345.0,345,490.984901
500.0,500,495.751338
351.0,351,499.107093
381.0,381,502.758533
401.0,401,506.596126
379.0,379,510.193405
348.0,348,513.530632
370.0,370,517.065869
368.0,368,520.576792
396.0,396,524.333024
455.0,455,528.691553
404.0,404,532.540371
478.0,478,537.088073
383.0,383,540.718901
500.0,500,545.523735
407.0,407,549.405093
446.0,446,553.627733
351.0,351,556.971508
416.0,416,560.996795
454.0,454,565.317628
414.0,414,569.254512
411.0,411,573.17999
500.0,500,577.961392
471.0,471,582.435462
500.0,500,587.214347
452.0,452,591.507536
500.0,500,596.27675
500.0,500,601.053116
489.0,489,605.710985
500.0,500,610.463026
496.0,496,615.312705
500.0,500,620.055909
500.0,500,624.80703
500.0,500,629.58731
500.0,500,634.381357
500.0,500,639.143744
500.0,500,643.92363
500.0,500,648.667257
500.0,500,653.486144
500.0,500,658.265184
500.0,500,663.008672
500.0,500,667.77793
500.0,500,672.585864
500.0,500,677.326526
500.0,500,682.132591
500.0,500,686.909909
500.0,500,691.685811
500.0,500,696.464428
500.0,500,701.222651
500.0,500,705.969556
500.0,500,710.78465
450.0,450,715.071548
500.0,500,719.805298
500.0,500,724.586211
413.0,413,728.55219
496.0,496,733.248435
500.0,500,738.023241
440.0,440,742.205486
500.0,500,746.992618
468.0,468,751.471068
443.0,443,755.684645
500.0,500,760.42134
432.0,432,764.587576
448.0,448,768.856862
500.0,500,773.609856
469.0,469,778.09232
500.0,500,782.901998
500.0,500,787.641607
500.0,500,792.422521
500.0,500,797.196773
488.0,488,801.94679
481.0,481,806.595416
495.0,495,811.348345
482.0,482,816.006636
418.0,418,820.61048
496.0,496,825.577368
500.0,500,830.471091
374.0,374,834.092156
463.0,463,838.606439
500.0,500,843.466526
500.0,500,848.290401
500.0,500,853.098183
411.0,411,857.106302
500.0,500,861.965429
487.0,487,866.717284
398.0,398,870.632604
369.0,369,874.300852
500.0,500,879.108635
404.0,404,883.006243
500.0,500,887.806579
500.0,500,892.740965
500.0,500,897.630144
500.0,500,902.44645
500.0,500,907.279438
500.0,500,912.138692
500.0,500,916.923208
500.0,500,921.743659
500.0,500,926.611116
386.0,386,930.387349
500.0,500,935.252809
500.0,500,940.111241
469.0,469,944.690094
500.0,500,949.655025
500.0,500,954.521915
500.0,500,959.392754
500.0,500,964.229895
500.0,500,969.068449
500.0,500,973.920059
443.0,443,978.184318
500.0,500,982.973208
500.0,500,987.835676
500.0,500,992.640115
456.0,456,997.009005
500.0,500,1001.845784
500.0,500,1006.696547
500.0,500,1011.490614
500.0,500,1016.308478
500.0,500,1021.095865
500.0,500,1025.95185
500.0,500,1030.763451
500.0,500,1035.544901
312.0,312,1038.541582
500.0,500,1043.403635
467.0,467,1047.881425
500.0,500,1052.681908
500.0,500,1057.491022
500.0,500,1062.33837
500.0,500,1067.148394
500.0,500,1071.951478
500.0,500,1076.769824
490.0,490,1081.524732
500.0,500,1086.336147
500.0,500,1091.12335
500.0,500,1095.933477
500.0,500,1100.765311
500.0,500,1105.55589
500.0,500,1110.370893
500.0,500,1115.152387
500.0,500,1119.983985
499.0,499,1124.772372
500.0,500,1129.555593
500.0,500,1134.362641
486.0,486,1139.074831
500.0,500,1143.860673
500.0,500,1148.665587
500.0,500,1153.459851
470.0,470,1157.992214
438.0,438,1162.21005
490.0,490,1166.923774
481.0,481,1171.533926
418.0,418,1175.607978
500.0,500,1180.403696
421.0,421,1184.434041
500.0,500,1189.249689
430.0,430,1193.424833
479.0,479,1198.011703
451.0,451,1202.356509
432.0,432,1206.504897
461.0,461,1210.957636
500.0,500,1215.774595
405.0,405,1219.665148
455.0,455,1224.034738
464.0,464,1228.56775
462.0,462,1233.003848
445.0,445,1237.265417
500.0,500,1242.079469
463.0,463,1246.563559
500.0,500,1251.357254
500.0,500,1256.174927
500.0,500,1260.969811
479.0,479,1265.608611
463.0,463,1270.074734
500.0,500,1274.868377
500.0,500,1279.660632
500.0,500,1284.519116
500.0,500,1289.304781
500.0,500,1294.10923
500.0,500,1298.919562
500.0,500,1303.746372
500.0,500,1308.561744
500.0,500,1313.362556
500.0,500,1318.137551
500.0,500,1322.998031
500.0,500,1327.796073
500.0,500,1332.589949
500.0,500,1337.407201
500.0,500,1342.241025
500.0,500,1347.041812
500.0,500,1351.861698
500.0,500,1356.649051
500.0,500,1361.509468
500.0,500,1366.318463
500.0,500,1371.10437
500.0,500,1375.950473
500.0,500,1380.791689
500.0,500,1385.577344
500.0,500,1390.396352
500.0,500,1395.198598
500.0,500,1400.040395
500.0,500,1404.888353
500.0,500,1409.682667
500.0,500,1414.480718
500.0,500,1419.341482
500.0,500,1424.124285
500.0,500,1428.934272
500.0,500,1433.776309
500.0,500,1438.662995
500.0,500,1443.506971
500.0,500,1448.315876
500.0,500,1453.097946
500.0,500,1458.040994
500.0,500,1462.935457
500.0,500,1467.777831
500.0,500,1472.596885
500.0,500,1477.423162
500.0,500,1482.228736
500.0,500,1487.04399
500.0,500,1491.823334
500.0,500,1496.678813
500.0,500,1501.488401
500.0,500,1506.273345
500.0,500,1511.083569
500.0,500,1515.929487
500.0,500,1520.7269
500.0,500,1525.578041
500.0,500,1530.407491
500.0,500,1535.311923
500.0,500,1540.150264
500.0,500,1544.962854
500.0,500,1549.817425
500.0,500,1554.948619
500.0,500,1560.260412
500.0,500,1565.359783
500.0,500,1570.248549
500.0,500,1575.126013
500.0,500,1579.971967
500.0,500,1584.811761
500.0,500,1589.662459
500.0,500,1594.548362
500.0,500,1599.390206
500.0,500,1604.226898
500.0,500,1609.077835
500.0,500,1613.957867
500.0,500,1618.777059
500.0,500,1623.629693
500.0,500,1628.45886
500.0,500,1633.32362
500.0,500,1638.137917
500.0,500,1642.926362
500.0,500,1647.729381
500.0,500,1652.648325
500.0,500,1657.433339
500.0,500,1662.272381
500.0,500,1667.139641
500.0,500,1672.009266
500.0,500,1676.871251
500.0,500,1681.678702
500.0,500,1686.532346
500.0,500,1691.44159
500.0,500,1696.267316
500.0,500,1701.104931
500.0,500,1705.944632
500.0,500,1710.77746
500.0,500,1715.590646
500.0,500,1720.407183
500.0,500,1725.245089
500.0,500,1730.145087
500.0,500,1734.994995
500.0,500,1739.828156
500.0,500,1744.689607
500.0,500,1749.585989
500.0,500,1754.423693
500.0,500,1759.288371
500.0,500,1764.1309
500.0,500,1769.046631
500.0,500,1773.926233
500.0,500,1778.785466
500.0,500,1783.667357
500.0,500,1788.588145
500.0,500,1793.442895
500.0,500,1798.332582
500.0,500,1803.200875
500.0,500,1808.125088
500.0,500,1813.019003
500.0,500,1817.874254
500.0,500,1822.775711
500.0,500,1827.730039
500.0,500,1832.586007
288.0,288,1835.396712
500.0,500,1840.296443
500.0,500,1845.202809
500.0,500,1850.059448
500.0,500,1854.918449
500.0,500,1859.750726
288.0,288,1862.588729
500.0,500,1867.45266
498.0,498,1872.273055
500.0,500,1877.123453
334.0,334,1880.42496
484.0,484,1885.103063
500.0,500,1889.937235
500.0,500,1894.808093
500.0,500,1899.68928
370.0,370,1903.271631
500.0,500,1908.137585
500.0,500,1912.969862
500.0,500,1917.874654
500.0,500,1922.730806
500.0,500,1927.559006
