#{"t_start": 1734762219.634573, "env_id": "ContinuousCartPole-v0"}
r,l,t
37.0,37,0.256528
29.0,29,0.260409
37.0,37,0.3055
78.0,78,1.039873
34.0,34,1.392686
36.0,36,1.729587
32.0,32,2.028349
45.0,45,2.483887
34.0,34,2.802104
32.0,32,3.100337
29.0,29,3.369986
62.0,62,3.983507
34.0,34,4.299965
46.0,46,4.726047
49.0,49,5.211713
27.0,27,5.46127
58.0,58,5.998911
56.0,56,6.519802
31.0,31,6.839433
35.0,35,7.16692
41.0,41,7.55336
45.0,45,7.977982
28.0,28,8.242157
41.0,41,8.659753
65.0,65,9.276366
40.0,40,9.649156
32.0,32,9.979882
29.0,29,10.25077
40.0,40,10.623653
30.0,30,10.902894
25.0,25,11.136478
62.0,62,11.747051
40.0,40,12.12
48.0,48,12.568038
36.0,36,12.933934
45.0,45,13.349432
31.0,31,13.636637
28.0,28,13.896726
30.0,30,14.175193
38.0,38,14.564264
30.0,30,14.84185
43.0,43,15.237577
34.0,34,15.552353
44.0,44,16.004758
29.0,29,16.27453
42.0,42,16.662066
27.0,27,16.911671
39.0,39,17.307998
37.0,37,17.649045
25.0,25,17.881371
29.0,29,18.149707
70.0,70,18.828885
30.0,30,19.111583
32.0,32,19.41246
29.0,29,19.683523
33.0,33,20.024891
47.0,47,20.463475
34.0,34,20.7813
47.0,47,21.251639
41.0,41,21.635554
32.0,32,21.934567
34.0,34,22.251267
30.0,30,22.530786
83.0,83,23.340527
40.0,40,23.722716
39.0,39,24.088449
32.0,32,24.388195
36.0,36,24.755594
41.0,41,25.139427
88.0,88,25.990242
46.0,46,26.417517
30.0,30,26.695106
61.0,61,27.26079
60.0,60,27.851382
34.0,34,28.166993
40.0,40,28.538724
46.0,46,28.965726
42.0,42,29.353123
30.0,30,29.630816
35.0,35,29.988783
44.0,44,30.396299
88.0,88,31.2561
43.0,43,31.658928
45.0,45,32.079763
48.0,48,32.528774
41.0,41,32.912532
32.0,32,33.246712
41.0,41,33.630218
42.0,42,34.02405
92.0,92,34.92018
83.0,83,35.695928
58.0,58,36.237219
107.0,107,37.238172
64.0,64,37.870506
39.0,39,38.231703
47.0,47,38.667571
40.0,40,39.038183
58.0,58,39.575144
58.0,58,40.161464
45.0,45,40.578357
90.0,90,41.411437
71.0,71,42.103847
42.0,42,42.493388
54.0,54,42.99271
94.0,94,43.864094
75.0,75,44.593411
83.0,83,45.371945
51.0,51,45.849664
113.0,113,46.911542
128.0,128,48.143197
85.0,85,48.942172
75.0,75,49.644305
213.0,213,51.677882
89.0,89,52.501308
115.0,115,53.568474
80.0,80,54.309774
106.0,106,55.291278
152.0,152,56.731903
179.0,179,58.392232
163.0,163,59.912983
193.0,193,61.753136
59.0,59,62.297464
202.0,202,64.170148
229.0,229,66.294639
333.0,333,69.420573
351.0,351,72.692146
236.0,236,74.892403
277.0,277,77.476949
249.0,249,79.820093
365.0,365,83.199054
339.0,339,86.362767
317.0,317,89.330647
325.0,325,92.410361
290.0,290,95.098453
336.0,336,98.213383
303.0,303,101.048559
326.0,326,104.15297
330.0,330,107.219864
414.0,414,111.056295
466.0,466,115.42392
298.0,298,118.264387
293.0,293,120.995955
308.0,308,123.858525
389.0,389,127.501043
356.0,356,130.874152
348.0,348,134.107697
303.0,303,136.915428
423.0,423,140.861426
500.0,500,145.59303
284.0,284,148.233373
330.0,330,151.291515
290.0,290,154.007129
306.0,306,156.90789
352.0,352,160.202362
384.0,384,163.766041
291.0,291,166.474202
361.0,361,169.893534
323.0,323,172.92047
361.0,361,176.278913
305.0,305,179.110164
365.0,365,182.580166
463.0,463,186.917209
414.0,414,190.761036
391.0,391,194.411173
269.0,269,196.973306
362.0,362,200.367451
313.0,313,203.271451
359.0,359,206.607662
441.0,441,210.786109
500.0,500,215.459127
363.0,363,218.825299
456.0,456,223.084175
418.0,418,227.050155
404.0,404,230.804544
352.0,352,234.075525
396.0,396,237.791255
320.0,320,240.827927
414.0,414,244.676556
417.0,417,248.558859
393.0,393,252.251566
