#{"t_start": 1734752713.946229, "env_id": "ContinuousCartPole-v0"}
r,l,t
500.0,500,1359.509548
500.0,500,1364.204305
500.0,500,1368.917104
500.0,500,1373.635718
500.0,500,1378.33283
500.0,500,1383.0395
500.0,500,1387.718201
500.0,500,1392.464014
500.0,500,1397.171291
500.0,500,1401.850752
500.0,500,1406.552488
500.0,500,1411.296044
500.0,500,1415.973658
500.0,500,1420.677189
500.0,500,1425.379653
500.0,500,1430.109232
500.0,500,1434.819732
500.0,500,1439.517064
500.0,500,1444.192276
500.0,500,1448.928699
500.0,500,1453.622562
500.0,500,1458.308577
500.0,500,1463.017466
500.0,500,1467.742252
500.0,500,1472.429956
500.0,500,1477.147119
500.0,500,1481.830148
500.0,500,1486.553365
500.0,500,1491.28779
500.0,500,1495.986282
500.0,500,1500.680799
500.0,500,1505.430413
500.0,500,1510.120119
500.0,500,1514.832213
500.0,500,1519.536715
500.0,500,1524.261895
500.0,500,1528.96855
500.0,500,1533.668391
500.0,500,1538.346072
500.0,500,1543.084932
500.0,500,1547.790779
500.0,500,1552.473834
500.0,500,1557.180303
500.0,500,1561.913182
500.0,500,1566.583463
500.0,500,1571.286377
500.0,500,1575.986885
500.0,500,1580.712606
500.0,500,1585.422182
500.0,500,1590.123868
500.0,500,1594.815032
500.0,500,1599.553156
500.0,500,1604.245694
500.0,500,1608.933691
500.0,500,1613.639602
500.0,500,1618.372446
500.0,500,1623.057922
500.0,500,1627.766007
500.0,500,1632.456639
500.0,500,1637.178813
500.0,500,1641.891223
500.0,500,1646.583
500.0,500,1651.276037
500.0,500,1656.037668
500.0,500,1660.719989
500.0,500,1665.415948
500.0,500,1670.12181
500.0,500,1674.888202
500.0,500,1679.594835
500.0,500,1684.298049
500.0,500,1688.977599
500.0,500,1693.713173
500.0,500,1698.415921
500.0,500,1703.086452
500.0,500,1707.788669
500.0,500,1712.526961
500.0,500,1717.196284
500.0,500,1721.902266
500.0,500,1726.598832
500.0,500,1731.332278
500.0,500,1736.03485
500.0,500,1740.734125
500.0,500,1745.41529
500.0,500,1750.157772
500.0,500,1754.852509
500.0,500,1759.557998
500.0,500,1764.274704
500.0,500,1768.991246
500.0,500,1773.6839
500.0,500,1778.390523
500.0,500,1783.074335
500.0,500,1787.800588
500.0,500,1792.501774
500.0,500,1797.19053
500.0,500,1801.885301
500.0,500,1806.635981
500.0,500,1811.31968
500.0,500,1816.030824
500.0,500,1820.73478
500.0,500,1825.461629
500.0,500,1830.172069
500.0,500,1834.870402
500.0,500,1839.552985
500.0,500,1844.296681
500.0,500,1849.001297
500.0,500,1853.717167
500.0,500,1858.436598
500.0,500,1863.182348
500.0,500,1867.865125
500.0,500,1872.569584
500.0,500,1877.268127
