#{"t_start": 1734544378.589004, "env_id": "ContinuousCartPole-v0"}
r,l,t
48.0,48,4.260894
43.0,43,4.268543
30.0,30,4.274228
46.0,46,4.282457
37.0,37,4.28896
40.0,40,4.296355
53.0,53,4.305912
37.0,37,4.312622
33.0,33,4.318423
41.0,41,4.325827
81.0,81,4.339941
34.0,34,4.345955
106.0,106,4.364102
38.0,38,4.370721
99.0,99,4.388308
43.0,43,4.395991
53.0,53,4.405113
33.0,33,4.41096
33.0,33,4.417132
45.0,45,4.42506
52.0,52,4.434102
41.0,41,4.441235
34.0,34,4.447296
34.0,34,4.453128
69.0,69,4.464809
50.0,50,4.473499
36.0,36,4.479812
34.0,34,4.485587
50.0,50,4.49509
27.0,27,4.500036
48.0,48,4.508408
94.0,94,4.524709
59.0,59,4.535451
30.0,30,4.540892
66.0,66,4.552507
43.0,43,4.560274
53.0,53,4.569486
60.0,60,4.57981
54.0,54,4.58907
44.0,44,4.596813
36.0,36,4.60375
33.0,33,4.609582
35.0,35,5.051686
39.0,39,5.058797
38.0,38,5.065692
111.0,111,5.085328
48.0,48,5.094101
38.0,38,5.100704
26.0,26,5.105142
59.0,59,5.115562
41.0,41,5.123052
62.0,62,5.134363
43.0,43,5.142026
59.0,59,5.152405
38.0,38,5.159105
35.0,35,5.165356
39.0,39,5.17216
66.0,66,5.183795
59.0,59,5.193924
43.0,43,5.201636
44.0,44,5.209161
57.0,57,5.218776
33.0,33,5.225134
38.0,38,5.232028
36.0,36,5.238072
80.0,80,5.252413
35.0,35,5.25856
51.0,51,5.267678
49.0,49,5.276623
55.0,55,5.285948
34.0,34,5.291657
34.0,34,5.297354
29.0,29,5.302685
46.0,46,5.311058
33.0,33,5.316994
86.0,86,5.33216
39.0,39,5.338673
45.0,45,5.346439
49.0,49,5.355099
30.0,30,5.36043
39.0,39,5.36743
35.0,35,5.37365
65.0,65,5.384964
67.0,67,5.396409
32.0,32,5.402377
38.0,38,5.408939
57.0,57,5.858262
60.0,60,5.868957
59.0,59,5.879176
24.0,24,5.883746
61.0,61,5.894814
29.0,29,5.899887
57.0,57,5.909361
42.0,42,5.91664
51.0,51,5.925231
56.0,56,5.935292
41.0,41,5.942799
34.0,34,5.948286
46.0,46,5.956483
55.0,55,5.965945
48.0,48,5.974498
33.0,33,5.980267
29.0,29,5.985257
53.0,53,5.99447
38.0,38,6.001022
36.0,36,6.007038
131.0,131,6.030379
50.0,50,6.039375
33.0,33,6.045332
64.0,64,6.056315
46.0,46,6.064286
42.0,42,6.071707
78.0,78,6.085367
40.0,40,6.092507
85.0,85,6.107129
35.0,35,6.113307
41.0,41,6.11994
38.0,38,6.126921
34.0,34,6.133112
29.0,29,6.138276
38.0,38,6.144971
49.0,49,6.153692
32.0,32,6.159097
52.0,52,6.167829
37.0,37,6.174439
46.0,46,6.182631
43.0,43,6.190041
37.0,37,6.196861
54.0,54,6.206601
51.0,51,6.655126
29.0,29,6.660343
55.0,55,6.669972
73.0,73,6.682926
56.0,56,6.69303
45.0,45,6.701098
57.0,57,6.711609
50.0,50,6.720795
38.0,38,6.727252
52.0,52,6.736961
44.0,44,6.744924
35.0,35,6.751404
49.0,49,6.760031
33.0,33,6.765724
63.0,63,6.77652
50.0,50,6.785057
93.0,93,6.802163
57.0,57,6.811908
67.0,67,6.823492
65.0,65,6.834947
30.0,30,6.84045
43.0,43,6.847707
38.0,38,6.854649
47.0,47,6.86312
82.0,82,6.877168
34.0,34,6.883523
42.0,42,6.891059
52.0,52,6.900611
37.0,37,6.906984
38.0,38,6.913814
31.0,31,6.919001
43.0,43,6.926574
47.0,47,6.934873
68.0,68,6.947133
37.0,37,6.953897
32.0,32,6.959702
73.0,73,6.972274
32.0,32,6.977693
48.0,48,6.986215
40.0,40,6.993511
30.0,30,6.998738
36.0,36,7.005195
39.0,39,7.012182
74.0,74,7.461668
34.0,34,7.467462
43.0,43,7.47508
29.0,29,7.480389
35.0,35,7.486671
42.0,42,7.4939
53.0,53,7.503459
38.0,38,7.509794
46.0,46,7.517803
47.0,47,7.526198
67.0,67,7.53809
58.0,58,7.547934
70.0,70,7.560188
86.0,86,7.575134
45.0,45,7.583178
36.0,36,7.589338
41.0,41,7.596345
60.0,60,7.606853
43.0,43,7.614061
38.0,38,7.620633
36.0,36,7.62695
58.0,58,7.637231
81.0,81,7.650954
49.0,49,7.65997
63.0,63,7.67061
51.0,51,7.679851
36.0,36,7.686227
41.0,41,7.693432
47.0,47,7.701583
54.0,54,7.710667
63.0,63,7.72257
48.0,48,7.730556
35.0,35,7.736775
74.0,74,7.749331
55.0,55,7.7595
63.0,63,7.770541
58.0,58,7.780653
41.0,41,7.788171
54.0,54,7.798092
112.0,112,8.251924
78.0,78,8.266201
70.0,70,8.278868
42.0,42,8.287179
81.0,81,8.302325
43.0,43,8.310058
49.0,49,8.319214
71.0,71,8.331541
45.0,45,8.339695
42.0,42,8.346888
46.0,46,8.35471
37.0,37,8.360987
35.0,35,8.367335
65.0,65,8.378983
41.0,41,8.386117
102.0,102,8.403806
121.0,121,8.425454
56.0,56,8.435396
35.0,35,8.441706
102.0,102,8.459888
89.0,89,8.47555
44.0,44,8.483459
38.0,38,8.490092
35.0,35,8.496098
48.0,48,8.504523
79.0,79,8.518244
52.0,52,8.527351
38.0,38,8.533691
55.0,55,8.543349
63.0,63,8.554104
44.0,44,8.561983
48.0,48,8.570376
61.0,61,8.581367
68.0,68,8.593082
58.0,58,8.603342
130.0,130,9.059293
82.0,82,9.074286
46.0,46,9.082387
43.0,43,9.08966
53.0,53,9.0997
48.0,48,9.108351
70.0,70,9.120352
34.0,34,9.126606
77.0,77,9.139639
53.0,53,9.148854
87.0,87,9.164931
77.0,77,9.17826
40.0,40,9.185567
45.0,45,9.193852
110.0,110,9.213158
40.0,40,9.219975
45.0,45,9.228095
50.0,50,9.236666
38.0,38,9.243429
58.0,58,9.253789
81.0,81,9.268082
73.0,73,9.280535
67.0,67,9.292318
43.0,43,9.300092
39.0,39,9.307011
44.0,44,9.314577
44.0,44,9.322041
63.0,63,9.333187
51.0,51,9.341965
49.0,49,9.351189
50.0,50,9.359696
76.0,76,9.372781
82.0,82,9.387707
45.0,45,9.396232
196.0,196,9.864142
73.0,73,9.877263
44.0,44,9.885061
97.0,97,9.902335
72.0,72,9.91543
80.0,80,9.92957
62.0,62,9.940478
60.0,60,9.950984
124.0,124,9.973293
134.0,134,9.996801
65.0,65,10.008838
61.0,61,10.019594
63.0,63,10.03058
73.0,73,10.043275
65.0,65,10.055037
167.0,167,10.084756
55.0,55,10.094974
81.0,81,10.10943
67.0,67,10.120909
137.0,137,10.144696
55.0,55,10.154549
89.0,89,10.169911
107.0,107,10.188114
81.0,81,10.635742
84.0,84,10.650694
53.0,53,10.660225
69.0,69,10.672041
170.0,170,10.701246
82.0,82,10.715453
100.0,100,10.732583
90.0,90,10.748354
103.0,103,10.76707
94.0,94,10.783276
96.0,96,10.800388
136.0,136,10.824329
85.0,85,10.838413
73.0,73,10.851788
124.0,124,10.873645
92.0,92,10.889519
83.0,83,10.903625
125.0,125,10.924937
123.0,123,10.946414
88.0,88,10.962037
92.0,92,10.97775
45.0,45,10.985273
107.0,107,11.434957
88.0,88,11.450223
163.0,163,11.479408
43.0,43,11.487134
59.0,59,11.497236
149.0,149,11.522789
61.0,61,11.53359
202.0,202,11.569129
71.0,71,11.581326
270.0,270,11.62801
98.0,98,11.646371
66.0,66,11.657495
356.0,356,11.720187
110.0,110,11.739811
127.0,127,11.761828
210.0,210,12.229699
154.0,154,12.25634
182.0,182,12.287813
297.0,297,12.340056
129.0,129,12.362526
157.0,157,12.390275
74.0,74,12.402527
63.0,63,12.414049
65.0,65,12.425427
250.0,250,12.468607
76.0,76,12.482308
185.0,185,12.514746
175.0,175,12.545262
171.0,171,13.011427
500.0,500,13.09975
500.0,500,13.187953
156.0,156,13.215402
282.0,282,13.264379
87.0,87,13.279479
310.0,310,13.333404
500.0,500,13.854576
500.0,500,13.943104
491.0,491,14.02854
500.0,500,14.116166
211.0,211,14.152634
273.0,273,14.635458
323.0,323,14.692047
108.0,108,14.710949
187.0,187,14.743906
369.0,369,14.807864
500.0,500,14.894674
424.0,424,15.401928
500.0,500,15.488463
229.0,229,15.529202
480.0,480,15.613199
237.0,237,15.653984
286.0,286,15.703586
187.0,187,15.736633
500.0,500,16.259461
421.0,421,16.333328
500.0,500,16.419744
361.0,361,16.483296
370.0,370,16.98239
385.0,385,17.050167
446.0,446,17.127871
500.0,500,17.215669
500.0,500,17.302225
500.0,500,17.831149
468.0,468,17.912899
500.0,500,18.000106
500.0,500,18.086422
500.0,500,18.606734
500.0,500,18.693991
500.0,500,18.780906
488.0,488,18.866079
500.0,500,19.385597
500.0,500,19.471402
500.0,500,19.559694
500.0,500,19.646601
500.0,500,20.165588
500.0,500,20.253193
500.0,500,20.338406
500.0,500,20.425506
500.0,500,20.948319
500.0,500,21.035232
500.0,500,21.120736
500.0,500,21.208987
500.0,500,21.762886
453.0,453,21.844525
500.0,500,21.932052
500.0,500,22.019716
500.0,500,22.608336
500.0,500,22.696913
500.0,500,22.783965
500.0,500,22.871648
500.0,500,22.960819
500.0,500,23.496893
500.0,500,23.586276
500.0,500,23.673618
500.0,500,23.76317
500.0,500,24.291396
500.0,500,24.378177
500.0,500,24.465523
500.0,500,24.552992
500.0,500,25.093733
453.0,453,25.172363
500.0,500,25.26076
394.0,394,25.329745
446.0,446,25.850963
500.0,500,25.937613
500.0,500,26.026099
500.0,500,26.11458
500.0,500,26.635279
500.0,500,26.723268
500.0,500,26.810267
500.0,500,26.898169
350.0,350,26.95931
482.0,482,27.481467
500.0,500,27.569043
500.0,500,27.656488
276.0,276,27.705161
500.0,500,28.227294
500.0,500,28.314377
394.0,394,28.38394
500.0,500,28.472002
363.0,363,28.535744
413.0,413,29.04945
500.0,500,29.135839
500.0,500,29.222436
447.0,447,29.301805
334.0,334,29.360335
457.0,457,29.879946
488.0,488,29.964749
339.0,339,30.02421
500.0,500,30.112642
500.0,500,30.651942
500.0,500,30.741629
352.0,352,30.804244
500.0,500,30.892722
400.0,400,30.963438
451.0,451,31.477887
500.0,500,31.567762
345.0,345,31.628941
500.0,500,31.716539
380.0,380,31.783368
287.0,287,32.275356
354.0,354,32.336686
500.0,500,32.424524
410.0,410,32.496078
441.0,441,32.575029
349.0,349,33.072472
500.0,500,33.160464
500.0,500,33.249449
500.0,500,33.337463
500.0,500,33.864626
500.0,500,33.954331
500.0,500,34.041693
500.0,500,34.129752
500.0,500,34.656019
500.0,500,34.74334
500.0,500,34.830604
500.0,500,34.919298
500.0,500,35.4548
500.0,500,35.598395
500.0,500,35.688376
500.0,500,35.776197
500.0,500,36.302833
500.0,500,36.389747
500.0,500,36.476648
500.0,500,36.563638
500.0,500,37.094359
500.0,500,37.183516
500.0,500,37.273283
500.0,500,37.361833
500.0,500,37.449576
500.0,500,37.982655
500.0,500,38.070372
500.0,500,38.164235
500.0,500,38.253933
500.0,500,38.797046
500.0,500,38.886021
500.0,500,38.976441
500.0,500,39.064995
500.0,500,39.600746
500.0,500,39.688519
500.0,500,39.777191
500.0,500,39.86387
500.0,500,40.460383
500.0,500,40.548774
500.0,500,40.634723
500.0,500,40.723299
500.0,500,41.253383
500.0,500,41.341339
500.0,500,41.430776
500.0,500,41.520434
500.0,500,42.059165
500.0,500,42.149315
500.0,500,42.237346
500.0,500,42.32551
500.0,500,42.849645
500.0,500,42.937845
500.0,500,43.02676
500.0,500,43.115819
500.0,500,43.641132
500.0,500,43.729384
500.0,500,43.818077
500.0,500,43.905835
500.0,500,44.444592
500.0,500,44.531078
500.0,500,44.619301
500.0,500,44.704405
500.0,500,45.229489
500.0,500,45.325662
500.0,500,45.415334
500.0,500,45.505771
500.0,500,46.039719
500.0,500,46.125347
500.0,500,46.212786
500.0,500,46.300547
500.0,500,46.387076
500.0,500,46.916514
500.0,500,47.006122
500.0,500,47.094484
500.0,500,47.182674
500.0,500,47.732103
500.0,500,47.819474
500.0,500,47.906329
500.0,500,47.995246
500.0,500,48.519536
500.0,500,48.606118
126.0,126,48.627876
500.0,500,48.714394
500.0,500,48.803518
500.0,500,49.339978
500.0,500,49.428209
500.0,500,49.516153
500.0,500,49.606708
500.0,500,50.150764
500.0,500,50.237923
500.0,500,50.324719
500.0,500,50.413545
500.0,500,50.931585
500.0,500,51.017953
500.0,500,51.103677
500.0,500,51.190526
500.0,500,51.704803
500.0,500,51.792529
500.0,500,51.879268
500.0,500,51.966295
500.0,500,52.480341
500.0,500,52.566895
500.0,500,52.65362
500.0,500,52.741761
500.0,500,53.257325
500.0,500,53.344685
500.0,500,53.431015
500.0,500,53.517188
500.0,500,54.045174
500.0,500,54.133093
500.0,500,54.220329
500.0,500,54.310852
500.0,500,54.843331
500.0,500,54.931178
500.0,500,55.018511
500.0,500,55.105462
500.0,500,55.643851
500.0,500,55.731878
500.0,500,55.818252
500.0,500,55.905193
500.0,500,56.42651
500.0,500,56.514359
500.0,500,56.606516
500.0,500,56.701207
500.0,500,56.7995
500.0,500,57.42176
500.0,500,57.51774
500.0,500,57.606934
500.0,500,57.693175
500.0,500,58.246015
500.0,500,58.396671
500.0,500,58.486352
500.0,500,58.575237
500.0,500,59.100223
500.0,500,59.189763
500.0,500,59.275099
500.0,500,59.360567
500.0,500,59.903719
500.0,500,59.995128
85.0,85,60.010373
500.0,500,60.097685
500.0,500,60.184624
500.0,500,60.703577
500.0,500,60.78938
500.0,500,60.874678
500.0,500,60.959584
500.0,500,61.505
500.0,500,61.592689
500.0,500,61.679953
500.0,500,61.765125
500.0,500,62.298873
500.0,500,62.383912
500.0,500,62.472218
500.0,500,62.561156
500.0,500,63.095682
500.0,500,63.184192
500.0,500,63.273387
500.0,500,63.408896
94.0,94,63.42569
500.0,500,63.945073
134.0,134,63.9691
500.0,500,64.057225
500.0,500,64.145463
500.0,500,64.230911
500.0,500,64.741858
500.0,500,64.826742
500.0,500,64.911741
374.0,374,64.975605
500.0,500,65.524378
500.0,500,65.612775
500.0,500,65.699843
500.0,500,65.788033
500.0,500,66.321661
500.0,500,66.411425
500.0,500,66.500804
500.0,500,66.589107
500.0,500,67.122524
500.0,500,67.211319
175.0,175,67.241958
128.0,128,67.263977
500.0,500,67.3527
500.0,500,67.439839
170.0,170,67.982997
500.0,500,68.069392
366.0,366,68.132894
500.0,500,68.219439
500.0,500,68.306442
500.0,500,68.851872
500.0,500,68.940039
500.0,500,69.027318
500.0,500,69.115548
500.0,500,69.753959
500.0,500,69.843136
500.0,500,69.933875
500.0,500,70.025061
500.0,500,70.566432
500.0,500,70.655118
500.0,500,70.747723
500.0,500,70.838066
500.0,500,71.36587
500.0,500,71.452331
500.0,500,71.541577
500.0,500,71.630478
500.0,500,72.173269
500.0,500,72.26063
500.0,500,72.347462
500.0,500,72.435704
500.0,500,72.954779
500.0,500,73.042082
500.0,500,73.129627
500.0,500,73.215136
500.0,500,73.741413
500.0,500,73.829041
500.0,500,73.915581
500.0,500,74.003201
500.0,500,74.090608
500.0,500,74.610904
500.0,500,74.69871
500.0,500,74.784654
500.0,500,74.87074
500.0,500,75.398847
500.0,500,75.485191
500.0,500,75.572307
500.0,500,75.659273
500.0,500,76.179293
500.0,500,76.267069
500.0,500,76.355269
500.0,500,76.443453
500.0,500,76.982851
500.0,500,77.070214
500.0,500,77.158596
500.0,500,77.246813
500.0,500,77.779718
500.0,500,77.866446
500.0,500,77.953575
500.0,500,78.04248
500.0,500,78.592108
500.0,500,78.682635
500.0,500,78.771802
500.0,500,78.859958
500.0,500,79.392685
500.0,500,79.48067
500.0,500,79.567738
500.0,500,79.655597
500.0,500,80.190003
500.0,500,80.279377
500.0,500,80.371717
500.0,500,80.463443
500.0,500,80.998839
500.0,500,81.088014
500.0,500,81.176512
500.0,500,81.262174
500.0,500,81.805298
500.0,500,81.893565
500.0,500,81.982983
500.0,500,82.071615
500.0,500,82.593969
500.0,500,82.682565
500.0,500,82.770252
500.0,500,82.857949
500.0,500,82.945429
500.0,500,83.475659
500.0,500,83.563037
500.0,500,83.650435
500.0,500,83.739882
122.0,122,84.196078
500.0,500,84.283469
500.0,500,84.371208
500.0,500,84.459312
500.0,500,84.546815
500.0,500,85.07412
500.0,500,85.160964
500.0,500,85.248905
500.0,500,85.335595
500.0,500,85.857461
500.0,500,85.945084
500.0,500,86.033323
500.0,500,86.120485
500.0,500,86.655535
500.0,500,86.744241
500.0,500,86.831644
500.0,500,86.91969
500.0,500,87.444626
500.0,500,87.532267
500.0,500,87.620294
500.0,500,87.706918
500.0,500,88.267917
500.0,500,88.356804
500.0,500,88.444249
500.0,500,88.53275
500.0,500,89.067407
500.0,500,89.154916
500.0,500,89.242911
500.0,500,89.332407
500.0,500,89.881603
500.0,500,89.968145
500.0,500,90.057278
500.0,500,90.14484
500.0,500,90.686374
500.0,500,90.773583
500.0,500,90.86041
500.0,500,90.947018
500.0,500,91.474984
500.0,500,91.56182
80.0,80,91.575947
500.0,500,91.664511
500.0,500,91.751163
500.0,500,92.272045
500.0,500,92.358744
500.0,500,92.445493
500.0,500,92.534126
500.0,500,93.076243
500.0,500,93.1631
500.0,500,93.250098
500.0,500,93.340002
500.0,500,93.868471
500.0,500,93.956818
500.0,500,94.046187
500.0,500,94.134598
500.0,500,94.223749
500.0,500,94.846217
500.0,500,94.934046
500.0,500,95.020133
500.0,500,95.106606
500.0,500,95.654103
500.0,500,95.74483
500.0,500,95.832376
500.0,500,95.917907
500.0,500,96.475087
500.0,500,96.561632
500.0,500,96.648106
500.0,500,96.733588
500.0,500,97.242673
500.0,500,97.32782
500.0,500,97.412743
500.0,500,97.498611
112.0,112,97.516595
500.0,500,98.020432
500.0,500,98.104401
500.0,500,98.189982
500.0,500,98.276575
500.0,500,98.777535
500.0,500,98.861915
500.0,500,98.947631
500.0,500,99.031308
500.0,500,99.531361
500.0,500,99.616779
500.0,500,99.70044
500.0,500,99.785417
500.0,500,100.328958
500.0,500,100.414844
500.0,500,100.499903
500.0,500,100.585946
500.0,500,101.103678
500.0,500,101.191301
500.0,500,101.277065
500.0,500,101.362638
500.0,500,101.864384
500.0,500,101.949507
500.0,500,102.034115
500.0,500,102.119446
500.0,500,102.621865
500.0,500,102.706804
500.0,500,102.78978
500.0,500,102.87434
500.0,500,103.36975
500.0,500,103.454163
500.0,500,103.538611
500.0,500,103.623344
500.0,500,104.125935
500.0,500,104.210155
500.0,500,104.29435
500.0,500,104.379933
500.0,500,104.464643
500.0,500,104.976441
500.0,500,105.063978
500.0,500,105.149735
500.0,500,105.237452
500.0,500,105.763642
500.0,500,105.850176
143.0,143,105.874842
500.0,500,105.960459
500.0,500,106.460353
500.0,500,106.547063
500.0,500,106.633959
500.0,500,106.721051
500.0,500,106.807603
500.0,500,107.328736
500.0,500,107.417589
500.0,500,107.505584
500.0,500,107.594974
500.0,500,108.137406
500.0,500,108.222077
500.0,500,108.308803
500.0,500,108.39475
500.0,500,108.912678
500.0,500,108.999719
500.0,500,109.0865
500.0,500,109.173556
500.0,500,109.755189
500.0,500,109.842614
500.0,500,109.929081
500.0,500,110.013389
500.0,500,110.565941
500.0,500,110.654344
500.0,500,110.74666
500.0,500,110.835978
500.0,500,111.365751
500.0,500,111.453269
500.0,500,111.542037
500.0,500,111.633174
467.0,467,112.175471
500.0,500,112.263264
500.0,500,112.350849
500.0,500,112.43921
500.0,500,112.959109
500.0,500,113.046905
500.0,500,113.134005
500.0,500,113.222251
126.0,126,113.244516
500.0,500,113.768539
500.0,500,113.8567
500.0,500,113.942362
500.0,500,114.031193
500.0,500,114.553275
500.0,500,114.640464
500.0,500,114.727763
500.0,500,114.8155
500.0,500,115.340337
500.0,500,115.427658
500.0,500,115.515068
500.0,500,115.602796
500.0,500,116.120669
500.0,500,116.209119
500.0,500,116.29594
500.0,500,116.384036
500.0,500,116.472109
500.0,500,116.997304
500.0,500,117.084479
500.0,500,117.173213
500.0,500,117.259653
500.0,500,117.780524
500.0,500,117.867335
500.0,500,117.955433
500.0,500,118.042621
500.0,500,118.570787
500.0,500,118.659646
500.0,500,118.747918
500.0,500,118.835799
500.0,500,119.402347
500.0,500,119.489195
500.0,500,119.576662
145.0,145,119.602189
500.0,500,119.690913
500.0,500,120.217272
500.0,500,120.303814
500.0,500,120.390433
500.0,500,120.479336
500.0,500,120.998963
500.0,500,121.086625
500.0,500,121.175466
500.0,500,121.262203
500.0,500,121.79091
500.0,500,121.877566
500.0,500,121.96359
500.0,500,122.051312
500.0,500,122.569931
500.0,500,122.656383
500.0,500,122.743298
500.0,500,122.829913
500.0,500,123.347923
500.0,500,123.435719
500.0,500,123.522469
500.0,500,123.609835
500.0,500,124.126575
500.0,500,124.213938
500.0,500,124.30082
500.0,500,124.388109
500.0,500,124.910716
500.0,500,124.998288
500.0,500,125.086343
500.0,500,125.172038
500.0,500,125.68663
500.0,500,125.774215
500.0,500,125.861226
500.0,500,125.948578
500.0,500,126.470139
500.0,500,126.557715
500.0,500,126.643393
500.0,500,126.729606
500.0,500,127.239616
500.0,500,127.326718
500.0,500,127.413094
500.0,500,127.498693
500.0,500,127.584875
500.0,500,128.103548
500.0,500,128.191056
500.0,500,128.281301
500.0,500,128.371135
500.0,500,128.886281
500.0,500,128.973658
500.0,500,129.060664
500.0,500,129.14737
500.0,500,129.666015
500.0,500,129.753007
500.0,500,129.840499
500.0,500,129.927255
500.0,500,130.447172
500.0,500,130.535679
500.0,500,130.622987
500.0,500,130.708979
500.0,500,131.229021
500.0,500,131.316254
500.0,500,131.403574
500.0,500,131.491435
500.0,500,132.007762
500.0,500,132.094995
500.0,500,132.182098
500.0,500,132.270233
500.0,500,132.793981
500.0,500,132.882037
500.0,500,132.968877
500.0,500,133.056801
500.0,500,133.572052
500.0,500,133.659359
500.0,500,133.747757
500.0,500,133.835393
500.0,500,134.358017
500.0,500,134.446063
500.0,500,134.533559
500.0,500,134.621253
500.0,500,135.139751
500.0,500,135.227049
500.0,500,135.314107
500.0,500,135.400824
500.0,500,135.487702
500.0,500,136.011957
500.0,500,136.100435
500.0,500,136.187471
500.0,500,136.278126
500.0,500,136.795024
500.0,500,136.883415
500.0,500,136.969902
500.0,500,137.057438
500.0,500,137.588532
500.0,500,137.675861
500.0,500,137.762783
500.0,500,137.85138
500.0,500,138.379976
500.0,500,138.468426
500.0,500,138.558426
500.0,500,138.645989
500.0,500,139.259491
500.0,500,139.345074
