#{"t_start": 1734541885.4062378, "env_id": "ContinuousCartPole-v0"}
r,l,t
46.0,46,3.763556
28.0,28,3.768649
46.0,46,3.777134
32.0,32,3.78263
64.0,64,3.793357
34.0,34,3.799244
42.0,42,3.806345
33.0,33,3.811893
58.0,58,3.822322
40.0,40,3.829186
32.0,32,3.83485
56.0,56,3.844902
35.0,35,3.850646
36.0,36,4.306404
34.0,34,4.312659
74.0,74,4.325957
24.0,24,4.330068
115.0,115,4.350408
49.0,49,4.359058
70.0,70,4.370958
37.0,37,4.377311
52.0,52,4.38653
76.0,76,4.400139
36.0,36,4.406393
35.0,35,4.412638
39.0,39,4.419849
72.0,72,4.431676
30.0,30,4.437114
50.0,50,4.446076
74.0,74,4.459219
42.0,42,4.466487
52.0,52,4.475471
45.0,45,4.482951
37.0,37,4.489835
49.0,49,4.498998
39.0,39,4.505782
25.0,25,4.510211
29.0,29,4.515324
37.0,37,4.521653
51.0,51,4.530909
25.0,25,4.535501
34.0,34,4.541083
73.0,73,4.553661
48.0,48,4.561932
32.0,32,4.567892
39.0,39,4.574423
42.0,42,4.581969
31.0,31,4.588002
49.0,49,4.596867
46.0,46,4.60566
40.0,40,4.612544
37.0,37,4.619276
57.0,57,4.629213
30.0,30,4.634864
61.0,61,4.645314
30.0,30,4.651071
45.0,45,4.658831
52.0,52,5.108811
60.0,60,5.120507
70.0,70,5.13374
29.0,29,5.139371
42.0,42,5.146969
57.0,57,5.156911
57.0,57,5.167864
45.0,45,5.176462
121.0,121,5.197572
28.0,28,5.203445
63.0,63,5.214677
39.0,39,5.222566
26.0,26,5.227334
45.0,45,5.259441
70.0,70,5.293743
50.0,50,5.30336
33.0,33,5.309193
41.0,41,5.316816
75.0,75,5.330111
41.0,41,5.337472
67.0,67,5.349201
52.0,52,5.358227
46.0,46,5.366533
44.0,44,5.373768
51.0,51,5.382721
44.0,44,5.390527
29.0,29,5.395598
63.0,63,5.406938
33.0,33,5.412739
49.0,49,5.420846
57.0,57,5.430481
47.0,47,5.438775
38.0,38,5.445961
34.0,34,5.452026
84.0,84,5.466951
43.0,43,5.474507
29.0,29,5.479864
32.0,32,5.485214
61.0,61,5.496198
50.0,50,5.504809
35.0,35,5.511082
37.0,37,5.517296
68.0,68,5.956494
38.0,38,5.963304
29.0,29,5.968493
62.0,62,5.979305
61.0,61,5.989863
56.0,56,5.999568
45.0,45,6.006941
44.0,44,6.014747
54.0,54,6.024351
49.0,49,6.033279
38.0,38,6.039646
37.0,37,6.045866
36.0,36,6.052176
65.0,65,6.063106
44.0,44,6.07034
55.0,55,6.080388
49.0,49,6.089046
65.0,65,6.09959
49.0,49,6.108559
42.0,42,6.11613
35.0,35,6.12228
38.0,38,6.128907
91.0,91,6.145468
60.0,60,6.155968
35.0,35,6.162428
44.0,44,6.169959
96.0,96,6.186537
34.0,34,6.192328
47.0,47,6.200387
46.0,46,6.208444
56.0,56,6.218401
44.0,44,6.226476
68.0,68,6.238514
64.0,64,6.249547
44.0,44,6.25756
28.0,28,6.262426
56.0,56,6.272156
34.0,34,6.278548
68.0,68,6.290227
34.0,34,6.296104
43.0,43,6.303361
46.0,46,6.740096
41.0,41,6.748189
40.0,40,6.755079
42.0,42,6.762423
59.0,59,6.772652
41.0,41,6.779299
47.0,47,6.787491
60.0,60,6.797798
42.0,42,6.804859
39.0,39,6.811699
39.0,39,6.818221
45.0,45,6.825886
45.0,45,6.834218
129.0,129,6.857395
35.0,35,6.863294
49.0,49,6.871543
38.0,38,6.878481
54.0,54,6.888149
69.0,69,6.900934
47.0,47,6.909903
56.0,56,6.919418
75.0,75,6.932583
52.0,52,6.942181
105.0,105,6.960195
46.0,46,6.968256
44.0,44,6.975905
51.0,51,6.985373
61.0,61,6.995806
60.0,60,7.006896
88.0,88,7.022286
29.0,29,7.027026
35.0,35,7.032668
61.0,61,7.043271
44.0,44,7.051183
35.0,35,7.057539
51.0,51,7.066441
67.0,67,7.078918
66.0,66,7.089999
43.0,43,7.5276
45.0,45,7.535871
39.0,39,7.542505
59.0,59,7.553134
80.0,80,7.567292
36.0,36,7.573483
52.0,52,7.582883
46.0,46,7.591089
77.0,77,7.604547
41.0,41,7.61207
48.0,48,7.620495
37.0,37,7.626998
92.0,92,7.642867
70.0,70,7.655198
89.0,89,7.670566
92.0,92,7.687109
59.0,59,7.697433
127.0,127,7.71953
56.0,56,7.729504
86.0,86,7.744388
50.0,50,7.753123
57.0,57,7.762915
48.0,48,7.771291
52.0,52,7.780289
81.0,81,7.794335
47.0,47,7.802632
59.0,59,7.813136
136.0,136,7.837397
48.0,48,7.845622
96.0,96,7.862375
37.0,37,7.86869
57.0,57,7.878747
67.0,67,8.325109
54.0,54,8.334591
68.0,68,8.346248
89.0,89,8.361871
50.0,50,8.370788
58.0,58,8.380917
53.0,53,8.389693
52.0,52,8.398775
40.0,40,8.406261
82.0,82,8.420268
67.0,67,8.431819
36.0,36,8.438198
69.0,69,8.45031
78.0,78,8.464653
41.0,41,8.472152
84.0,84,8.486818
41.0,41,8.49412
133.0,133,8.51748
64.0,64,8.528596
79.0,79,8.542746
85.0,85,8.558023
152.0,152,8.584563
65.0,65,8.59558
72.0,72,8.60851
73.0,73,8.621552
65.0,65,8.633028
52.0,52,8.642337
101.0,101,8.659999
82.0,82,8.674374
109.0,109,9.123386
63.0,63,9.134526
156.0,156,9.16196
66.0,66,9.173277
146.0,146,9.198485
185.0,185,9.233632
49.0,49,9.242344
101.0,101,9.259819
295.0,295,9.311635
182.0,182,9.343041
176.0,176,9.374104
252.0,252,9.418547
122.0,122,9.439873
85.0,85,9.454873
200.0,200,9.919725
197.0,197,9.954994
59.0,59,9.965408
263.0,263,10.011173
150.0,150,10.038011
96.0,96,10.054979
63.0,63,10.065435
93.0,93,10.08227
85.0,85,10.097293
67.0,67,10.109133
235.0,235,10.150259
189.0,189,10.18386
83.0,83,10.198858
47.0,47,10.207019
146.0,146,10.232598
176.0,176,10.692151
163.0,163,10.721329
170.0,170,10.751085
275.0,275,10.799072
249.0,249,10.842485
243.0,243,10.884267
239.0,239,10.925692
61.0,61,10.936754
174.0,174,10.967376
312.0,312,11.02228
107.0,107,11.041629
280.0,280,11.518699
135.0,135,11.542049
211.0,211,11.578452
74.0,74,11.591325
356.0,356,11.653786
86.0,86,11.668856
224.0,224,11.708159
192.0,192,11.742014
179.0,179,11.773464
331.0,331,11.831677
134.0,134,12.286564
327.0,327,12.343485
249.0,249,12.386983
409.0,409,12.457962
203.0,203,12.49288
403.0,403,12.564405
500.0,500,13.083225
322.0,322,13.139659
251.0,251,13.183248
202.0,202,13.218681
180.0,180,13.250142
366.0,366,13.313906
227.0,227,13.352423
265.0,265,13.398379
418.0,418,13.900117
500.0,500,13.98657
500.0,500,14.075046
308.0,308,14.128183
220.0,220,14.165873
200.0,200,14.630466
318.0,318,14.685343
374.0,374,14.750469
327.0,327,14.80706
356.0,356,14.868496
500.0,500,14.95367
422.0,422,15.456854
500.0,500,15.54079
500.0,500,15.627901
500.0,500,15.713458
190.0,190,15.746242
460.0,460,16.262462
394.0,394,16.329792
494.0,494,16.414888
500.0,500,16.501519
345.0,345,16.990261
500.0,500,17.077496
500.0,500,17.163875
500.0,500,17.250701
500.0,500,17.337962
500.0,500,17.849471
439.0,439,17.925851
500.0,500,18.012318
420.0,420,18.084789
500.0,500,18.597905
500.0,500,18.683433
500.0,500,18.77018
500.0,500,18.854644
500.0,500,19.36435
484.0,484,19.449535
343.0,343,19.509249
371.0,371,19.573604
500.0,500,19.66013
447.0,447,20.170233
500.0,500,20.256501
500.0,500,20.343654
500.0,500,20.430983
500.0,500,20.946142
500.0,500,21.032091
500.0,500,21.118869
500.0,500,21.206062
500.0,500,21.726099
500.0,500,21.813139
431.0,431,21.888815
421.0,421,21.962659
500.0,500,22.481805
500.0,500,22.568686
500.0,500,22.655285
500.0,500,22.742099
500.0,500,23.25483
500.0,500,23.341608
500.0,500,23.427423
500.0,500,23.514835
500.0,500,23.60153
500.0,500,24.113418
500.0,500,24.198522
500.0,500,24.28529
500.0,500,24.372646
500.0,500,24.887798
214.0,214,24.924942
500.0,500,25.011535
500.0,500,25.098879
500.0,500,25.618561
500.0,500,25.705372
404.0,404,25.774187
213.0,213,25.811817
413.0,413,25.883306
500.0,500,26.396718
500.0,500,26.481467
500.0,500,26.566255
500.0,500,26.651837
500.0,500,27.16488
500.0,500,27.251486
500.0,500,27.338059
500.0,500,27.424262
500.0,500,27.511131
500.0,500,28.022985
500.0,500,28.109413
500.0,500,28.195618
500.0,500,28.281887
500.0,500,28.792796
500.0,500,28.879385
500.0,500,28.966795
500.0,500,29.052161
286.0,286,29.530037
500.0,500,29.615751
309.0,309,29.667516
500.0,500,29.756662
500.0,500,29.843983
500.0,500,30.357997
500.0,500,30.444893
500.0,500,30.531248
500.0,500,30.616429
500.0,500,31.13028
500.0,500,31.215198
500.0,500,31.302746
500.0,500,31.390002
500.0,500,31.899354
500.0,500,31.985245
500.0,500,32.07267
500.0,500,32.159553
500.0,500,32.678537
500.0,500,32.764081
500.0,500,32.851392
500.0,500,32.937723
500.0,500,33.454669
500.0,500,33.54184
500.0,500,33.628512
500.0,500,33.714095
500.0,500,34.228261
500.0,500,34.313946
500.0,500,34.399654
500.0,500,34.48649
500.0,500,35.000273
500.0,500,35.085972
500.0,500,35.172621
500.0,500,35.260014
500.0,500,35.779537
500.0,500,35.866268
500.0,500,35.953801
500.0,500,36.041163
500.0,500,36.554889
500.0,500,36.642253
500.0,500,36.728301
500.0,500,36.815684
500.0,500,36.902195
500.0,500,37.416675
500.0,500,37.50323
500.0,500,37.589015
500.0,500,37.676325
500.0,500,38.185709
500.0,500,38.27166
500.0,500,38.358178
500.0,500,38.444706
500.0,500,38.963518
500.0,500,39.0492
500.0,500,39.136023
500.0,500,39.223711
500.0,500,39.73263
500.0,500,39.819389
500.0,500,39.905961
500.0,500,39.992737
500.0,500,40.504708
500.0,500,40.5908
500.0,500,40.676932
500.0,500,40.763056
500.0,500,41.278151
500.0,500,41.364414
500.0,500,41.45119
500.0,500,41.540231
500.0,500,42.053079
500.0,500,42.138291
500.0,500,42.22529
500.0,500,42.311109
500.0,500,42.823495
500.0,500,42.908869
500.0,500,42.994796
500.0,500,43.081856
500.0,500,43.599722
500.0,500,43.686046
500.0,500,43.773672
500.0,500,43.860843
500.0,500,44.372249
500.0,500,44.45954
500.0,500,44.547168
500.0,500,44.634584
500.0,500,45.144487
500.0,500,45.23121
500.0,500,45.317707
500.0,500,45.403926
500.0,500,45.48981
500.0,500,46.001482
500.0,500,46.087894
500.0,500,46.17506
500.0,500,46.263334
500.0,500,46.772729
500.0,500,46.859118
500.0,500,46.946671
500.0,500,47.034099
500.0,500,47.544942
500.0,500,47.63016
500.0,500,47.716308
500.0,500,47.803104
500.0,500,48.317591
500.0,500,48.403959
500.0,500,48.489641
500.0,500,48.576275
500.0,500,49.089165
500.0,500,49.174849
500.0,500,49.260742
500.0,500,49.347827
500.0,500,49.861207
500.0,500,49.94623
500.0,500,50.032397
500.0,500,50.118677
500.0,500,50.679009
500.0,500,50.764739
500.0,500,50.851552
500.0,500,50.937631
500.0,500,51.452383
500.0,500,51.538052
500.0,500,51.624643
500.0,500,51.710663
500.0,500,52.223421
500.0,500,52.310186
500.0,500,52.397879
500.0,500,52.487311
500.0,500,53.016092
500.0,500,53.102818
167.0,167,53.131586
500.0,500,53.21982
163.0,163,53.247882
366.0,366,53.312227
259.0,259,53.358247
500.0,500,53.889818
500.0,500,53.979526
500.0,500,54.078047
500.0,500,54.162642
500.0,500,54.731777
500.0,500,54.817737
500.0,500,54.90599
500.0,500,54.992568
343.0,343,55.487146
249.0,249,55.530298
500.0,500,55.616885
305.0,305,55.669282
500.0,500,55.756473
241.0,241,55.846135
164.0,164,56.382067
155.0,155,56.418316
500.0,500,56.536534
500.0,500,56.631837
488.0,488,56.732556
335.0,335,57.405866
500.0,500,57.529018
138.0,138,57.560922
248.0,248,57.626067
500.0,500,57.723469
500.0,500,57.80986
500.0,500,58.437931
500.0,500,58.525247
487.0,487,58.609824
500.0,500,58.696927
115.0,115,58.717524
500.0,500,59.276304
500.0,500,59.366916
500.0,500,59.473412
500.0,500,59.587798
500.0,500,60.245191
500.0,500,60.351821
500.0,500,60.445856
500.0,500,60.535061
500.0,500,61.094502
500.0,500,61.184036
500.0,500,61.273847
500.0,500,61.362007
500.0,500,61.876085
500.0,500,61.961348
500.0,500,62.048357
500.0,500,62.136383
500.0,500,62.654966
500.0,500,62.741724
500.0,500,62.827183
500.0,500,62.91477
500.0,500,63.424898
500.0,500,63.51194
458.0,458,63.591182
500.0,500,63.678797
500.0,500,64.190226
500.0,500,64.277295
500.0,500,64.363055
500.0,500,64.450552
500.0,500,64.972389
500.0,500,65.059536
500.0,500,65.145884
500.0,500,65.232717
500.0,500,65.31921
500.0,500,65.830735
500.0,500,65.916559
500.0,500,66.003414
500.0,500,66.089576
500.0,500,66.602337
500.0,500,66.687227
500.0,500,66.774991
500.0,500,66.859993
500.0,500,67.380583
500.0,500,67.466667
500.0,500,67.553519
500.0,500,67.640739
500.0,500,68.151259
500.0,500,68.236727
500.0,500,68.323867
500.0,500,68.410374
500.0,500,68.931853
500.0,500,69.016241
500.0,500,69.10094
500.0,500,69.187029
500.0,500,69.701289
500.0,500,69.788206
500.0,500,69.874126
500.0,500,69.960644
500.0,500,70.488515
500.0,500,70.575459
500.0,500,70.664111
500.0,500,70.75017
500.0,500,71.262246
500.0,500,71.348426
500.0,500,71.435259
500.0,500,71.521488
500.0,500,72.037761
500.0,500,72.124146
500.0,500,72.211568
500.0,500,72.298973
500.0,500,72.807093
500.0,500,72.894142
500.0,500,72.981049
500.0,500,73.066953
500.0,500,73.589536
500.0,500,73.676385
500.0,500,73.76271
500.0,500,73.849697
500.0,500,73.937118
156.0,156,74.38737
233.0,233,74.42802
175.0,175,74.458279
391.0,391,74.526306
178.0,178,74.557601
168.0,168,74.586842
321.0,321,74.642587
500.0,500,75.16419
238.0,238,75.206134
500.0,500,75.29273
202.0,202,75.327215
500.0,500,75.414006
500.0,500,75.500252
302.0,302,75.981594
286.0,286,76.031076
163.0,163,76.059248
240.0,240,76.100496
242.0,242,76.142174
148.0,148,76.168061
162.0,162,76.196331
241.0,241,76.239435
318.0,318,76.294284
500.0,500,76.817033
500.0,500,76.902957
500.0,500,76.991472
500.0,500,77.079274
500.0,500,77.594708
500.0,500,77.681166
500.0,500,77.76775
278.0,278,77.816971
500.0,500,78.33655
179.0,179,78.36685
500.0,500,78.452478
500.0,500,78.538395
500.0,500,78.623481
500.0,500,79.136658
500.0,500,79.223106
500.0,500,79.309833
500.0,500,79.396898
500.0,500,79.910384
500.0,500,79.99567
500.0,500,80.082179
500.0,500,80.169622
500.0,500,80.682576
500.0,500,80.769014
135.0,135,80.79274
500.0,500,80.878526
500.0,500,80.965212
500.0,500,81.478449
500.0,500,81.564674
500.0,500,81.650135
500.0,500,81.736892
500.0,500,82.246885
500.0,500,82.332229
500.0,500,82.418546
500.0,500,82.505397
500.0,500,83.019265
500.0,500,83.105424
500.0,500,83.191526
500.0,500,83.278752
500.0,500,83.817001
500.0,500,83.903723
340.0,340,83.963037
500.0,500,84.050233
500.0,500,84.137079
500.0,500,84.652006
500.0,500,84.736683
500.0,500,84.824438
500.0,500,84.912359
500.0,500,85.422375
500.0,500,85.508273
500.0,500,85.594019
500.0,500,85.680362
500.0,500,86.197582
500.0,500,86.283637
500.0,500,86.370472
500.0,500,86.456795
500.0,500,86.96751
500.0,500,87.053648
500.0,500,87.139857
429.0,429,87.216514
500.0,500,87.736318
500.0,500,87.823815
500.0,500,87.910612
500.0,500,87.997609
500.0,500,88.506731
500.0,500,88.593288
500.0,500,88.680015
385.0,385,88.74721
500.0,500,88.833405
500.0,500,89.351942
500.0,500,89.438419
500.0,500,89.524321
500.0,500,89.610758
500.0,500,90.123653
500.0,500,90.210261
500.0,500,90.348198
500.0,500,90.434183
492.0,492,90.95037
500.0,500,91.036518
470.0,470,91.118014
405.0,405,91.187795
500.0,500,91.702253
500.0,500,91.788845
500.0,500,91.875612
500.0,500,91.961291
333.0,333,92.020172
285.0,285,92.513352
500.0,500,92.599779
500.0,500,92.686626
500.0,500,92.77429
500.0,500,93.294175
500.0,500,93.380496
500.0,500,93.46667
500.0,500,93.55332
500.0,500,94.072999
500.0,500,94.158673
500.0,500,94.245288
500.0,500,94.333065
500.0,500,94.848075
500.0,500,94.934011
500.0,500,95.02112
500.0,500,95.107903
500.0,500,95.623754
500.0,500,95.71103
500.0,500,95.798219
500.0,500,95.884958
500.0,500,96.394586
500.0,500,96.480722
500.0,500,96.566712
500.0,500,96.654145
500.0,500,96.74187
500.0,500,97.258916
500.0,500,97.345215
396.0,396,97.413285
500.0,500,97.500847
500.0,500,98.015624
340.0,340,98.073939
500.0,500,98.15987
500.0,500,98.24644
500.0,500,98.765076
500.0,500,98.852677
500.0,500,98.937373
500.0,500,99.02612
500.0,500,99.542246
500.0,500,99.628908
500.0,500,99.715423
500.0,500,99.803246
500.0,500,100.319726
110.0,110,100.339857
282.0,282,100.388813
204.0,204,100.423667
236.0,236,100.464195
57.0,57,100.47421
500.0,500,100.559695
308.0,308,100.612723
373.0,373,101.105577
240.0,240,101.147737
188.0,188,101.179843
425.0,425,101.252964
191.0,191,101.285303
216.0,216,101.322491
500.0,500,101.40956
139.0,139,101.434228
500.0,500,101.955956
500.0,500,102.042395
500.0,500,102.129291
500.0,500,102.216073
303.0,303,102.693951
500.0,500,102.779317
500.0,500,102.867056
500.0,500,102.952524
352.0,352,103.014178
500.0,500,103.529672
500.0,500,103.616048
500.0,500,103.702262
500.0,500,103.791398
500.0,500,104.302599
500.0,500,104.389073
500.0,500,104.475291
500.0,500,104.561621
500.0,500,105.073729
500.0,500,105.158635
500.0,500,105.24397
500.0,500,105.330431
500.0,500,105.849326
500.0,500,105.93539
500.0,500,106.022484
500.0,500,106.109444
500.0,500,106.627676
500.0,500,106.713448
500.0,500,106.80041
500.0,500,106.887655
500.0,500,107.403437
500.0,500,107.489649
500.0,500,107.57623
500.0,500,107.662163
500.0,500,108.181884
500.0,500,108.268598
500.0,500,108.354745
500.0,500,108.442399
500.0,500,108.95402
500.0,500,109.041404
500.0,500,109.127798
500.0,500,109.214413
500.0,500,109.733705
500.0,500,109.8208
500.0,500,109.907095
500.0,500,109.994261
500.0,500,110.506965
500.0,500,110.593867
500.0,500,110.680962
500.0,500,110.767106
500.0,500,110.853902
500.0,500,111.374557
500.0,500,111.461844
500.0,500,111.548051
500.0,500,111.635482
500.0,500,112.144611
500.0,500,112.230161
500.0,500,112.316723
500.0,500,112.404189
500.0,500,112.923421
500.0,500,113.008757
500.0,500,113.094621
500.0,500,113.180757
500.0,500,113.690267
500.0,500,113.77653
500.0,500,113.862507
500.0,500,113.948343
500.0,500,114.466471
500.0,500,114.553706
500.0,500,114.640069
500.0,500,114.727496
500.0,500,115.237239
500.0,500,115.323629
500.0,500,115.4088
500.0,500,115.495952
500.0,500,116.014181
500.0,500,116.100763
500.0,500,116.186912
500.0,500,116.272521
500.0,500,116.780558
500.0,500,116.86851
500.0,500,116.955882
500.0,500,117.042067
500.0,500,117.56295
500.0,500,117.649062
500.0,500,117.735573
500.0,500,117.822967
500.0,500,118.373262
500.0,500,118.459711
500.0,500,118.546
500.0,500,118.632839
500.0,500,118.720022
500.0,500,119.242111
500.0,500,119.326986
500.0,500,119.413344
500.0,500,119.499893
500.0,500,120.012631
181.0,181,120.044471
500.0,500,120.130675
500.0,500,120.217256
500.0,500,120.741696
500.0,500,120.828599
500.0,500,120.91358
500.0,500,121.000051
500.0,500,121.521809
500.0,500,121.609824
500.0,500,121.696535
500.0,500,121.783228
500.0,500,121.87051
500.0,500,122.390121
500.0,500,122.476684
500.0,500,122.563061
500.0,500,122.649078
500.0,500,123.161791
500.0,500,123.248385
500.0,500,123.333588
500.0,500,123.421496
500.0,500,123.942155
500.0,500,124.028915
500.0,500,124.116276
500.0,500,124.20233
500.0,500,124.712467
500.0,500,124.799117
500.0,500,124.884492
500.0,500,124.972597
500.0,500,125.491533
145.0,145,125.516781
500.0,500,125.602544
264.0,264,125.64775
245.0,245,125.690513
500.0,500,125.777162
500.0,500,126.290716
500.0,500,126.376803
500.0,500,126.462466
500.0,500,126.549409
351.0,351,127.045555
142.0,142,127.070716
500.0,500,127.157314
500.0,500,127.244174
500.0,500,127.331237
500.0,500,127.848939
500.0,500,127.936452
500.0,500,128.02259
500.0,500,128.109942
500.0,500,128.632623
500.0,500,128.719601
500.0,500,128.806207
500.0,500,128.893503
500.0,500,129.412777
500.0,500,129.499073
500.0,500,129.585704
500.0,500,129.672958
500.0,500,130.190166
395.0,395,130.259036
378.0,378,130.324455
500.0,500,130.412035
500.0,500,130.498415
158.0,158,130.958839
500.0,500,131.04524
500.0,500,131.131257
197.0,197,131.1653
245.0,245,131.209211
316.0,316,131.264464
345.0,345,131.75901
187.0,187,131.791467
336.0,336,131.850188
317.0,317,131.904962
446.0,446,131.982446
202.0,202,132.018776
146.0,146,132.044132
500.0,500,132.56202
500.0,500,132.648787
500.0,500,132.733801
500.0,500,132.820321
239.0,239,132.861829
500.0,500,133.379396
500.0,500,133.46573
500.0,500,133.55223
500.0,500,133.637707
500.0,500,134.153643
500.0,500,134.238809
500.0,500,134.324074
500.0,500,134.410114
500.0,500,134.933692
500.0,500,135.021624
500.0,500,135.107499
500.0,500,135.192278
500.0,500,135.708559
500.0,500,135.795468
500.0,500,135.882927
500.0,500,135.968122
500.0,500,136.488219
500.0,500,136.57544
500.0,500,136.661188
500.0,500,136.74666
500.0,500,137.261658
500.0,500,137.348463
500.0,500,137.434944
500.0,500,137.523354
500.0,500,138.042625
296.0,296,138.095303
388.0,388,138.162859
500.0,500,138.249484
500.0,500,138.335956
500.0,500,138.852014
500.0,500,138.939479
500.0,500,139.025871
500.0,500,139.1136
500.0,500,139.632365
500.0,500,139.719732
500.0,500,139.80631
500.0,500,139.893262
500.0,500,140.411006
500.0,500,140.49752
500.0,500,140.582883
500.0,500,140.669839
500.0,500,141.194883
500.0,500,141.283332
500.0,500,141.370011
500.0,500,141.457492
500.0,500,142.02123
500.0,500,142.10831
381.0,381,142.174752
500.0,500,142.261248
500.0,500,142.348518
500.0,500,142.879995
500.0,500,142.966175
500.0,500,143.053622
500.0,500,143.140592
500.0,500,143.655273
500.0,500,143.742499
500.0,500,143.829969
500.0,500,143.91693
500.0,500,144.438683
