#{"t_start": 1734540173.1528692, "env_id": "ContinuousCartPole-v0"}
r,l,t
48.0,48,2.193955
36.0,36,2.200366
26.0,26,2.204964
34.0,34,2.210908
24.0,24,2.215138
45.0,45,2.223503
31.0,31,2.228765
30.0,30,2.234575
29.0,29,2.239652
62.0,62,2.719395
90.0,90,2.735185
32.0,32,2.74086
38.0,38,2.747954
36.0,36,2.754352
36.0,36,2.760793
47.0,47,2.769497
38.0,38,2.77591
51.0,51,2.784872
34.0,34,2.790546
59.0,59,2.80111
87.0,87,2.816582
24.0,24,2.820661
44.0,44,2.828642
67.0,67,2.840447
35.0,35,2.846868
30.0,30,2.852137
72.0,72,2.865221
47.0,47,2.873581
31.0,31,2.878797
52.0,52,2.887695
46.0,46,2.895443
28.0,28,2.900156
36.0,36,2.906767
37.0,37,2.912972
44.0,44,2.920329
61.0,61,2.931073
36.0,36,2.937731
34.0,34,2.943885
67.0,67,2.955394
47.0,47,2.963652
46.0,46,2.971276
53.0,53,2.980514
24.0,24,2.985104
54.0,54,2.994743
54.0,54,3.00463
39.0,39,3.011147
45.0,45,3.0194
39.0,39,3.026579
41.0,41,3.033753
67.0,67,3.045551
29.0,29,3.05048
35.0,35,3.0571
49.0,49,3.066518
43.0,43,3.07488
28.0,28,3.568421
70.0,70,3.580845
55.0,55,3.590543
67.0,67,3.60244
41.0,41,3.610202
40.0,40,3.617203
30.0,30,3.622242
40.0,40,3.629661
54.0,54,3.639678
47.0,47,3.647728
27.0,27,3.652245
45.0,45,3.660312
39.0,39,3.667522
38.0,38,3.674432
37.0,37,3.681029
42.0,42,3.688725
34.0,34,3.694613
46.0,46,3.702868
49.0,49,3.711432
55.0,55,3.720899
44.0,44,3.728678
66.0,66,3.741027
38.0,38,3.748092
42.0,42,3.755688
40.0,40,3.762428
44.0,44,3.769948
48.0,48,3.778411
39.0,39,3.785427
45.0,45,3.793132
36.0,36,3.799646
33.0,33,3.805627
51.0,51,3.814952
38.0,38,3.82176
39.0,39,3.829064
38.0,38,3.835943
31.0,31,3.841306
34.0,34,3.847507
33.0,33,3.853139
33.0,33,3.859355
55.0,55,3.869265
40.0,40,3.876639
26.0,26,3.881225
37.0,37,3.887685
38.0,38,3.894097
30.0,30,3.899915
74.0,74,3.912556
45.0,45,3.920396
35.0,35,3.926801
43.0,43,4.379937
55.0,55,4.389474
44.0,44,4.397665
31.0,31,4.403235
43.0,43,4.410898
35.0,35,4.417157
46.0,46,4.425279
38.0,38,4.432117
62.0,62,4.442725
53.0,53,4.451562
49.0,49,4.46064
28.0,28,4.465549
114.0,114,4.48568
33.0,33,4.491173
30.0,30,4.496407
40.0,40,4.503192
44.0,44,4.511469
32.0,32,4.517385
60.0,60,4.528832
44.0,44,4.536728
50.0,50,4.54608
69.0,69,4.558363
54.0,54,4.568146
34.0,34,4.573962
32.0,32,4.579712
37.0,37,4.586318
35.0,35,4.59244
107.0,107,4.611004
29.0,29,4.616078
37.0,37,4.622911
26.0,26,4.627477
32.0,32,4.632784
28.0,28,4.63793
45.0,45,4.645341
40.0,40,4.652444
47.0,47,4.660638
50.0,50,4.669947
32.0,32,4.675525
42.0,42,4.683174
41.0,41,4.690522
28.0,28,4.695206
56.0,56,4.705004
38.0,38,4.712144
67.0,67,4.724251
41.0,41,4.73145
41.0,41,4.738887
31.0,31,5.194585
50.0,50,5.204073
27.0,27,5.208876
40.0,40,5.216173
43.0,43,5.223906
32.0,32,5.229396
79.0,79,5.243375
34.0,34,5.249555
85.0,85,5.264571
39.0,39,5.27159
35.0,35,5.277431
37.0,37,5.284071
30.0,30,5.289157
42.0,42,5.296126
38.0,38,5.302914
42.0,42,5.310182
32.0,32,5.315777
29.0,29,5.320877
33.0,33,5.326691
38.0,38,5.333465
43.0,43,5.340983
35.0,35,5.346943
33.0,33,5.353166
35.0,35,5.359178
29.0,29,5.364814
29.0,29,5.369912
32.0,32,5.375535
125.0,125,5.397305
46.0,46,5.405688
46.0,46,5.414031
37.0,37,5.421111
39.0,39,5.428621
31.0,31,5.434166
41.0,41,5.441177
48.0,48,5.449312
43.0,43,5.456637
31.0,31,5.462243
43.0,43,5.469534
36.0,36,5.475544
35.0,35,5.48136
28.0,28,5.486274
37.0,37,5.492398
36.0,36,5.499521
43.0,43,5.507465
62.0,62,5.518257
68.0,68,5.530073
51.0,51,5.539048
32.0,32,5.545018
52.0,52,6.007571
73.0,73,6.020654
39.0,39,6.027806
44.0,44,6.035534
25.0,25,6.039828
34.0,34,6.046084
32.0,32,6.051955
31.0,31,6.057592
31.0,31,6.063414
71.0,71,6.076412
40.0,40,6.083195
31.0,31,6.088949
25.0,25,6.093219
52.0,52,6.103043
30.0,30,6.108479
40.0,40,6.115423
50.0,50,6.124013
65.0,65,6.135714
32.0,32,6.141353
55.0,55,6.151394
100.0,100,6.169105
30.0,30,6.174119
48.0,48,6.182497
34.0,34,6.188649
52.0,52,6.197671
40.0,40,6.205205
32.0,32,6.211199
40.0,40,6.218226
59.0,59,6.229146
34.0,34,6.235415
31.0,31,6.240954
30.0,30,6.246128
45.0,45,6.253854
45.0,45,6.261687
70.0,70,6.27371
55.0,55,6.283389
54.0,54,6.292786
29.0,29,6.298016
34.0,34,6.303691
52.0,52,6.313247
27.0,27,6.318304
32.0,32,6.323834
54.0,54,6.333037
101.0,101,6.351638
40.0,40,6.358921
33.0,33,6.364632
53.0,53,6.822121
37.0,37,6.829091
45.0,45,6.836757
39.0,39,6.844071
41.0,41,6.851042
44.0,44,6.859485
44.0,44,6.866845
40.0,40,6.874986
56.0,56,6.885326
64.0,64,6.897015
50.0,50,6.905843
38.0,38,6.91267
38.0,38,6.919349
32.0,32,6.924685
67.0,67,6.936351
43.0,43,6.943808
42.0,42,6.951065
80.0,80,6.965197
44.0,44,6.97251
50.0,50,6.981377
41.0,41,6.988603
51.0,51,6.997484
33.0,33,7.003632
45.0,45,7.011635
29.0,29,7.016503
86.0,86,7.031611
69.0,69,7.044161
52.0,52,7.053277
81.0,81,7.067503
31.0,31,7.072979
32.0,32,7.078556
45.0,45,7.086855
30.0,30,7.092188
71.0,71,7.105135
51.0,51,7.114032
69.0,69,7.126378
42.0,42,7.133888
40.0,40,7.141312
40.0,40,7.148252
35.0,35,7.154585
28.0,28,7.159285
51.0,51,7.167997
31.0,31,7.173807
50.0,50,7.182799
41.0,41,7.641346
89.0,89,7.657918
76.0,76,7.670908
67.0,67,7.68245
55.0,55,7.691641
26.0,26,7.696951
46.0,46,7.705212
190.0,190,7.738345
41.0,41,7.745677
32.0,32,7.751489
84.0,84,7.766552
64.0,64,7.778283
30.0,30,7.784004
53.0,53,7.793462
74.0,74,7.806579
39.0,39,7.813624
89.0,89,7.829779
55.0,55,7.839833
61.0,61,7.850921
63.0,63,7.862122
64.0,64,7.87315
43.0,43,7.881052
70.0,70,7.893612
48.0,48,7.902108
39.0,39,7.90904
37.0,37,7.915468
33.0,33,7.921487
57.0,57,7.931406
37.0,37,7.938039
27.0,27,7.942671
66.0,66,7.954518
35.0,35,7.960723
43.0,43,7.968645
53.0,53,7.977876
28.0,28,7.983084
75.0,75,7.99608
51.0,51,8.459818
45.0,45,8.468173
32.0,32,8.47395
54.0,54,8.48308
39.0,39,8.490543
38.0,38,8.497219
61.0,61,8.508374
60.0,60,8.519147
61.0,61,8.530328
60.0,60,8.540952
55.0,55,8.550482
44.0,44,8.55843
85.0,85,8.572632
46.0,46,8.581049
49.0,49,8.590119
28.0,28,8.595081
36.0,36,8.601943
73.0,73,8.61445
47.0,47,8.622223
38.0,38,8.629882
101.0,101,8.648278
49.0,49,8.657014
99.0,99,8.67526
74.0,74,8.688432
53.0,53,8.698077
57.0,57,8.708381
36.0,36,8.714414
77.0,77,8.728467
37.0,37,8.735333
49.0,49,8.744641
39.0,39,8.752145
57.0,57,8.762397
34.0,34,8.768521
40.0,40,8.775301
67.0,67,8.787146
67.0,67,8.79938
43.0,43,8.806683
37.0,37,8.81405
45.0,45,8.822223
47.0,47,9.272247
83.0,83,9.2876
42.0,42,9.294964
126.0,126,9.317038
102.0,102,9.334838
41.0,41,9.342315
50.0,50,9.35073
67.0,67,9.36225
34.0,34,9.368442
45.0,45,9.376392
130.0,130,9.399493
53.0,53,9.409
109.0,109,9.427785
44.0,44,9.435848
103.0,103,9.454777
50.0,50,9.463811
39.0,39,9.470933
66.0,66,9.482144
77.0,77,9.496108
45.0,45,9.503646
69.0,69,9.515715
35.0,35,9.521686
81.0,81,9.53579
54.0,54,9.545574
70.0,70,9.558303
36.0,36,9.564277
42.0,42,9.57162
42.0,42,9.57898
68.0,68,9.591283
67.0,67,9.603312
82.0,82,9.617897
93.0,93,10.07505
67.0,67,10.087674
83.0,83,10.102075
55.0,55,10.111848
43.0,43,10.119702
76.0,76,10.13306
42.0,42,10.140433
62.0,62,10.150786
38.0,38,10.157182
128.0,128,10.17968
64.0,64,10.190839
54.0,54,10.199846
53.0,53,10.209025
42.0,42,10.216262
41.0,41,10.223975
57.0,57,10.234355
60.0,60,10.245007
92.0,92,10.261459
66.0,66,10.273727
43.0,43,10.281529
50.0,50,10.290039
44.0,44,10.297457
81.0,81,10.312147
34.0,34,10.318076
54.0,54,10.32739
64.0,64,10.338827
106.0,106,10.357462
97.0,97,10.374595
64.0,64,10.38556
55.0,55,10.394905
67.0,67,10.407129
103.0,103,10.425566
53.0,53,10.870873
79.0,79,10.885119
145.0,145,10.909762
80.0,80,10.924154
110.0,110,10.943057
63.0,63,10.954056
46.0,46,10.962167
76.0,76,10.975189
100.0,100,10.992781
90.0,90,11.009643
63.0,63,11.021115
106.0,106,11.040719
62.0,62,11.051453
87.0,87,11.066789
78.0,78,11.0806
97.0,97,11.098313
123.0,123,11.119824
50.0,50,11.128249
51.0,51,11.137184
112.0,112,11.156602
84.0,84,11.172033
38.0,38,11.178477
68.0,68,11.190686
94.0,94,11.207495
89.0,89,11.223498
143.0,143,11.683845
101.0,101,11.702015
76.0,76,11.715135
121.0,121,11.736912
118.0,118,11.758216
150.0,150,11.784363
51.0,51,11.793278
195.0,195,11.827784
66.0,66,11.839288
65.0,65,11.850767
193.0,193,11.884702
144.0,144,11.910437
79.0,79,11.924786
107.0,107,11.943308
131.0,131,11.965862
55.0,55,11.975714
148.0,148,12.002736
59.0,59,12.01361
124.0,124,12.482624
249.0,249,12.528748
281.0,281,12.579962
86.0,86,12.595207
58.0,58,12.605177
210.0,210,12.642729
143.0,143,12.669114
88.0,88,12.684482
209.0,209,12.721346
186.0,186,12.754642
174.0,174,12.785955
231.0,231,12.826687
62.0,62,12.837172
90.0,90,13.289795
196.0,196,13.323838
208.0,208,13.359932
127.0,127,13.382369
396.0,396,13.45189
263.0,263,13.497784
325.0,325,13.55359
370.0,370,13.619731
200.0,200,14.099486
303.0,303,14.153115
211.0,211,14.189873
177.0,177,14.221114
277.0,277,14.269818
327.0,327,14.326618
262.0,262,14.372573
238.0,238,14.414192
260.0,260,14.903129
228.0,228,14.94261
177.0,177,14.974025
206.0,206,15.010421
199.0,199,15.04651
200.0,200,15.081187
124.0,124,15.102638
288.0,288,15.153807
119.0,119,15.174784
210.0,210,15.21089
177.0,177,15.241975
310.0,310,15.738587
173.0,173,15.768911
189.0,189,15.802913
500.0,500,15.891297
257.0,257,15.936043
66.0,66,15.948191
239.0,239,15.990462
305.0,305,16.044496
277.0,277,16.53596
189.0,189,16.569039
300.0,300,16.620473
260.0,260,16.665997
243.0,243,16.707969
462.0,462,16.788694
412.0,412,17.301262
297.0,297,17.353547
282.0,282,17.402989
261.0,261,17.449006
363.0,363,17.511634
470.0,470,17.594337
500.0,500,18.124409
320.0,320,18.179874
283.0,283,18.229053
375.0,375,18.294582
440.0,440,18.371827
326.0,326,18.428484
338.0,338,18.974087
468.0,468,19.055991
500.0,500,19.142946
303.0,303,19.19621
290.0,290,19.247737
417.0,417,19.759578
500.0,500,19.846748
403.0,403,19.917315
334.0,334,19.975865
399.0,399,20.0464
500.0,500,20.569656
500.0,500,20.656001
500.0,500,20.770717
500.0,500,20.858066
399.0,399,21.371233
500.0,500,21.459531
500.0,500,21.548393
496.0,496,21.635649
500.0,500,22.167003
500.0,500,22.253411
500.0,500,22.341534
500.0,500,22.431039
449.0,449,22.510939
497.0,497,23.034615
500.0,500,23.122852
500.0,500,23.211628
500.0,500,23.299051
500.0,500,23.828845
500.0,500,23.915596
500.0,500,24.003079
492.0,492,24.089032
500.0,500,24.612664
500.0,500,24.701748
500.0,500,24.790065
500.0,500,24.877201
346.0,346,25.375133
352.0,352,25.435801
305.0,305,25.489293
500.0,500,25.576667
500.0,500,25.663883
500.0,500,26.193412
500.0,500,26.279432
500.0,500,26.367597
500.0,500,26.456048
500.0,500,26.983081
500.0,500,27.071227
500.0,500,27.158419
500.0,500,27.247003
500.0,500,27.781186
500.0,500,27.868273
500.0,500,27.955071
500.0,500,28.043843
500.0,500,28.573227
459.0,459,28.65366
500.0,500,28.741029
466.0,466,28.821646
500.0,500,28.909052
377.0,377,29.414655
500.0,500,29.501958
500.0,500,29.58891
500.0,500,29.675656
500.0,500,30.201482
500.0,500,30.288754
500.0,500,30.376047
500.0,500,30.463062
500.0,500,30.988471
242.0,242,31.0298
500.0,500,31.116435
500.0,500,31.203793
500.0,500,31.292699
500.0,500,31.819509
500.0,500,31.908279
500.0,500,31.996213
500.0,500,32.085027
385.0,385,32.584062
500.0,500,32.671958
500.0,500,32.75833
500.0,500,32.845805
500.0,500,33.386542
500.0,500,33.474632
500.0,500,33.563876
500.0,500,33.65285
500.0,500,34.18469
500.0,500,34.273621
500.0,500,34.36229
500.0,500,34.450415
305.0,305,34.505248
415.0,415,35.023035
500.0,500,35.110352
500.0,500,35.197205
500.0,500,35.284255
500.0,500,35.807539
500.0,500,35.897144
500.0,500,35.984068
239.0,239,36.027724
500.0,500,36.566216
500.0,500,36.653999
500.0,500,36.741198
500.0,500,36.828028
500.0,500,36.918551
500.0,500,37.465472
500.0,500,37.552699
500.0,500,37.640844
500.0,500,37.727767
500.0,500,38.334263
500.0,500,38.423621
500.0,500,38.511481
500.0,500,38.600172
500.0,500,39.13954
500.0,500,39.227353
500.0,500,39.316533
500.0,500,39.406141
500.0,500,39.9485
500.0,500,40.03618
500.0,500,40.123941
500.0,500,40.213262
500.0,500,40.744615
500.0,500,40.833582
325.0,325,40.891688
378.0,378,40.958159
370.0,370,41.022381
500.0,500,41.566337
500.0,500,41.65605
500.0,500,41.745508
500.0,500,41.834476
500.0,500,42.369427
500.0,500,42.457556
500.0,500,42.54697
500.0,500,42.636211
500.0,500,43.157516
500.0,500,43.246309
355.0,355,43.310979
500.0,500,43.399369
500.0,500,43.949831
500.0,500,44.038912
500.0,500,44.125518
500.0,500,44.212767
500.0,500,44.301695
274.0,274,44.794375
500.0,500,44.883304
500.0,500,44.972917
500.0,500,45.06259
270.0,270,45.112116
500.0,500,45.639348
500.0,500,45.728118
500.0,500,45.819203
500.0,500,45.909479
500.0,500,46.49366
500.0,500,46.582304
500.0,500,46.669231
500.0,500,46.75662
500.0,500,47.291368
317.0,317,47.346183
500.0,500,47.432936
500.0,500,47.521045
500.0,500,48.056869
500.0,500,48.145419
500.0,500,48.234217
246.0,246,48.27698
500.0,500,48.364764
487.0,487,48.918958
200.0,200,48.953987
132.0,132,48.976913
500.0,500,49.064286
500.0,500,49.152613
500.0,500,49.67679
500.0,500,49.765619
500.0,500,49.852013
500.0,500,49.939579
500.0,500,50.462474
311.0,311,50.517295
500.0,500,50.606014
500.0,500,50.69314
500.0,500,50.781
500.0,500,51.311207
500.0,500,51.398361
500.0,500,51.48532
500.0,500,51.574093
500.0,500,52.100535
500.0,500,52.188108
500.0,500,52.276961
246.0,246,52.320237
500.0,500,52.407527
500.0,500,52.928778
500.0,500,53.016101
500.0,500,53.103864
500.0,500,53.19191
500.0,500,53.717597
500.0,500,53.805503
500.0,500,53.89288
500.0,500,53.981008
500.0,500,54.504827
500.0,500,54.592161
500.0,500,54.679251
500.0,500,54.767262
312.0,312,55.255643
500.0,500,55.344103
500.0,500,55.431757
500.0,500,55.519441
500.0,500,56.050317
500.0,500,56.138979
500.0,500,56.227675
500.0,500,56.314652
500.0,500,56.835187
500.0,500,56.923944
500.0,500,57.01138
500.0,500,57.100778
179.0,179,57.132441
500.0,500,57.657689
500.0,500,57.745682
500.0,500,57.833366
500.0,500,57.922021
500.0,500,58.453162
500.0,500,58.541629
500.0,500,58.628775
500.0,500,58.715376
500.0,500,59.239632
357.0,357,59.301392
500.0,500,59.388309
134.0,134,59.412133
500.0,500,59.499955
134.0,134,59.523582
500.0,500,60.050327
500.0,500,60.138289
500.0,500,60.225679
500.0,500,60.313465
500.0,500,60.845551
500.0,500,60.932584
500.0,500,61.021091
500.0,500,61.108657
500.0,500,61.635497
500.0,500,61.723198
500.0,500,61.811574
500.0,500,61.899684
500.0,500,62.427001
500.0,500,62.515085
500.0,500,62.602426
500.0,500,62.691132
500.0,500,62.778498
500.0,500,63.312833
500.0,500,63.398931
500.0,500,63.48746
500.0,500,63.576027
500.0,500,64.096871
500.0,500,64.185514
500.0,500,64.273994
500.0,500,64.360589
500.0,500,64.887287
500.0,500,64.974649
500.0,500,65.064774
500.0,500,65.152571
500.0,500,65.676003
500.0,500,65.763652
500.0,500,65.851547
180.0,180,65.883197
500.0,500,65.971714
386.0,386,66.481055
193.0,193,66.515341
199.0,199,66.550001
481.0,481,66.634629
164.0,164,66.66376
147.0,147,66.689142
500.0,500,66.776722
500.0,500,67.303051
500.0,500,67.391479
500.0,500,67.48014
500.0,500,67.568395
500.0,500,68.262895
500.0,500,68.350623
500.0,500,68.439423
500.0,500,68.526092
500.0,500,69.053749
500.0,500,69.140342
500.0,500,69.228176
314.0,314,69.283889
142.0,142,69.30897
500.0,500,69.850196
500.0,500,69.93815
500.0,500,70.025247
500.0,500,70.112317
500.0,500,70.637594
500.0,500,70.724534
500.0,500,70.812266
500.0,500,70.900572
500.0,500,71.432539
500.0,500,71.518698
500.0,500,71.607298
500.0,500,71.743524
500.0,500,72.292037
500.0,500,72.380048
500.0,500,72.468122
500.0,500,72.555329
500.0,500,73.086832
500.0,500,73.173519
500.0,500,73.262159
500.0,500,73.351164
500.0,500,73.878722
500.0,500,73.966005
500.0,500,74.054382
500.0,500,74.142859
500.0,500,74.232217
500.0,500,74.763227
500.0,500,74.849704
500.0,500,74.93939
500.0,500,75.026644
500.0,500,75.551462
500.0,500,75.639186
500.0,500,75.727091
500.0,500,75.814867
500.0,500,76.349211
500.0,500,76.437166
500.0,500,76.529527
500.0,500,76.62004
500.0,500,77.15968
500.0,500,77.248013
500.0,500,77.337607
500.0,500,77.427985
500.0,500,77.962102
500.0,500,78.050064
500.0,500,78.141149
500.0,500,78.231838
500.0,500,78.760209
500.0,500,78.850602
500.0,500,78.940656
500.0,500,79.030187
500.0,500,79.570279
500.0,500,79.656678
500.0,500,79.743597
500.0,500,79.833084
500.0,500,80.366159
500.0,500,80.453268
500.0,500,80.54026
500.0,500,80.627441
500.0,500,81.160494
500.0,500,81.248474
500.0,500,81.3374
500.0,500,81.426397
500.0,500,81.956926
500.0,500,82.042476
500.0,500,82.130293
500.0,500,82.217319
500.0,500,82.757636
500.0,500,82.846351
500.0,500,82.934301
500.0,500,83.022822
500.0,500,83.111843
500.0,500,83.644059
500.0,500,83.73194
500.0,500,83.819348
500.0,500,83.906874
500.0,500,84.444522
500.0,500,84.533007
500.0,500,84.621878
500.0,500,84.710228
500.0,500,85.231853
500.0,500,85.319595
500.0,500,85.40707
500.0,500,85.495224
500.0,500,86.031066
500.0,500,86.119838
500.0,500,86.208913
500.0,500,86.298213
500.0,500,86.840709
500.0,500,86.929387
500.0,500,87.016087
500.0,500,87.10428
500.0,500,87.65528
500.0,500,87.743773
500.0,500,87.831787
500.0,500,87.921657
500.0,500,88.446594
500.0,500,88.534791
500.0,500,88.622726
500.0,500,88.711359
500.0,500,89.240207
500.0,500,89.328752
500.0,500,89.416421
500.0,500,89.505447
500.0,500,90.030636
500.0,500,90.118868
500.0,500,90.206139
500.0,500,90.294284
500.0,500,90.826194
500.0,500,90.9133
500.0,500,91.001871
500.0,500,91.08906
500.0,500,91.176721
500.0,500,91.70254
500.0,500,91.789716
500.0,500,91.877164
500.0,500,91.964142
500.0,500,92.535493
500.0,500,92.623145
500.0,500,92.711363
500.0,500,92.797207
500.0,500,93.325314
500.0,500,93.413647
500.0,500,93.502002
500.0,500,93.592363
500.0,500,94.133109
500.0,500,94.221332
500.0,500,94.308024
255.0,255,94.354125
500.0,500,94.879698
226.0,226,94.920938
500.0,500,95.007215
500.0,500,95.096167
429.0,429,95.171723
500.0,500,95.707204
269.0,269,95.754382
500.0,500,95.844666
500.0,500,95.933253
500.0,500,96.023789
256.0,256,96.508069
500.0,500,96.597056
500.0,500,96.684354
500.0,500,96.773433
500.0,500,97.302926
500.0,500,97.388908
247.0,247,97.431365
500.0,500,97.521142
500.0,500,97.610121
500.0,500,98.133252
500.0,500,98.219894
500.0,500,98.308325
292.0,292,98.359699
500.0,500,98.901389
500.0,500,98.990604
500.0,500,99.079431
500.0,500,99.167934
500.0,500,99.255076
500.0,500,99.775425
500.0,500,99.863146
260.0,260,99.908288
500.0,500,99.996422
500.0,500,100.529958
169.0,169,100.55973
500.0,500,100.646628
500.0,500,100.734556
500.0,500,100.821655
500.0,500,101.348655
500.0,500,101.436261
500.0,500,101.522892
500.0,500,101.60944
500.0,500,102.158985
500.0,500,102.246396
500.0,500,102.334021
500.0,500,102.423023
500.0,500,102.956874
500.0,500,103.045928
500.0,500,103.132947
500.0,500,103.22294
500.0,500,103.763475
500.0,500,103.850786
500.0,500,103.937808
500.0,500,104.025271
500.0,500,104.55279
500.0,500,104.640567
500.0,500,104.726654
500.0,500,104.813297
500.0,500,105.343103
500.0,500,105.432239
500.0,500,105.520522
500.0,500,105.609174
500.0,500,106.134993
500.0,500,106.222278
500.0,500,106.309111
500.0,500,106.396049
500.0,500,106.48456
500.0,500,107.008631
500.0,500,107.097184
500.0,500,107.185097
500.0,500,107.273479
500.0,500,107.812062
500.0,500,107.900356
500.0,500,107.987307
500.0,500,108.074962
500.0,500,108.607017
500.0,500,108.694907
500.0,500,108.783418
500.0,500,108.871031
500.0,500,109.397598
364.0,364,109.460843
466.0,466,109.542202
212.0,212,109.580081
446.0,446,109.657471
500.0,500,110.192033
500.0,500,110.280611
500.0,500,110.369307
500.0,500,110.456256
500.0,500,110.986384
500.0,500,111.074304
500.0,500,111.161778
500.0,500,111.251402
500.0,500,111.790679
500.0,500,111.876658
500.0,500,111.965176
500.0,500,112.052695
500.0,500,112.579773
500.0,500,112.668681
500.0,500,112.755375
500.0,500,112.841098
500.0,500,113.377985
500.0,500,113.465891
500.0,500,113.554951
500.0,500,113.643172
500.0,500,114.17027
500.0,500,114.258386
500.0,500,114.345713
500.0,500,114.432785
344.0,344,114.493141
429.0,429,115.105536
500.0,500,115.195387
500.0,500,115.286838
500.0,500,115.382086
500.0,500,115.915503
500.0,500,116.005592
500.0,500,116.093409
500.0,500,116.183319
500.0,500,116.768377
197.0,197,116.804369
428.0,428,116.882388
500.0,500,116.972719
415.0,415,117.048035
500.0,500,117.65638
174.0,174,117.688061
500.0,500,117.777342
500.0,500,117.866881
381.0,381,117.933391
500.0,500,118.477102
500.0,500,118.565445
500.0,500,118.654291
500.0,500,118.742727
500.0,500,119.278283
500.0,500,119.365985
159.0,159,119.394107
500.0,500,119.483516
500.0,500,119.57339
167.0,167,119.603786
500.0,500,120.146254
500.0,500,120.233088
159.0,159,120.262695
500.0,500,120.352232
500.0,500,120.885778
500.0,500,120.973726
88.0,88,120.989614
500.0,500,121.07783
193.0,193,121.113286
500.0,500,121.200929
162.0,162,121.230227
151.0,151,121.767667
500.0,500,121.856733
500.0,500,121.945862
500.0,500,122.035369
500.0,500,122.576961
500.0,500,122.66686
500.0,500,122.755798
500.0,500,122.846593
500.0,500,122.935063
500.0,500,123.482735
500.0,500,123.570144
500.0,500,123.659797
500.0,500,123.747646
500.0,500,124.282376
500.0,500,124.370004
500.0,500,124.45778
500.0,500,124.54806
500.0,500,125.081557
500.0,500,125.170768
500.0,500,125.259319
500.0,500,125.348034
500.0,500,125.877515
500.0,500,125.967559
500.0,500,126.05573
500.0,500,126.144869
500.0,500,126.674668
500.0,500,126.762335
500.0,500,126.851286
500.0,500,126.943104
500.0,500,127.482881
500.0,500,127.570393
500.0,500,127.656205
500.0,500,127.745799
500.0,500,128.277369
500.0,500,128.365467
500.0,500,128.454796
500.0,500,128.543424
500.0,500,129.070938
500.0,500,129.160276
500.0,500,129.248917
500.0,500,129.338413
500.0,500,129.888809
