#{"t_start": 1734543960.656802, "env_id": "ContinuousCartPole-v0"}
r,l,t
32.0,32,2.032858
33.0,33,2.039498
39.0,39,2.046865
58.0,58,2.057839
42.0,42,2.066242
31.0,31,2.072024
47.0,47,2.080809
22.0,22,2.084841
34.0,34,2.091188
35.0,35,2.097753
39.0,39,2.104695
29.0,29,2.110233
40.0,40,2.117696
33.0,33,2.123859
38.0,38,2.131206
31.0,31,2.137437
43.0,43,2.145405
35.0,35,2.152093
37.0,37,2.159117
30.0,30,2.164698
40.0,40,2.172265
30.0,30,2.178264
46.0,46,2.186995
39.0,39,2.19443
32.0,32,2.200708
29.0,29,2.205786
32.0,32,2.211717
30.0,30,2.217291
36.0,36,2.223653
29.0,29,2.229288
38.0,38,2.236305
62.0,62,2.247619
36.0,36,2.254703
36.0,36,2.260883
28.0,28,2.265638
39.0,39,2.27311
32.0,32,2.279025
36.0,36,2.285907
39.0,39,2.292811
38.0,38,2.299556
34.0,34,2.305605
39.0,39,2.312896
43.0,43,2.320943
46.0,46,2.329109
37.0,37,2.335943
32.0,32,2.342342
31.0,31,2.347966
26.0,26,2.352738
30.0,30,2.358285
48.0,48,2.36749
31.0,31,2.882787
113.0,113,2.903585
32.0,32,2.909477
32.0,32,2.915221
44.0,44,2.92312
26.0,26,2.927941
48.0,48,2.936757
48.0,48,2.945791
58.0,58,2.956611
38.0,38,2.96357
35.0,35,2.969888
43.0,43,2.977234
58.0,58,2.98789
29.0,29,2.993051
46.0,46,3.001827
79.0,79,3.016059
36.0,36,3.022538
39.0,39,3.029662
28.0,28,3.034418
38.0,38,3.0414
30.0,30,3.046876
30.0,30,3.052636
50.0,50,3.062169
59.0,59,3.072681
57.0,57,3.082741
39.0,39,3.089991
31.0,31,3.095454
39.0,39,3.102965
49.0,49,3.111856
43.0,43,3.119392
30.0,30,3.124554
26.0,26,3.129172
36.0,36,3.13535
42.0,42,3.143366
38.0,38,3.150252
33.0,33,3.156596
48.0,48,3.16583
30.0,30,3.171642
36.0,36,3.177938
51.0,51,3.187131
31.0,31,3.193017
30.0,30,3.199167
35.0,35,3.205562
47.0,47,3.214085
35.0,35,3.220689
41.0,41,3.227941
35.0,35,3.234423
26.0,26,3.238863
36.0,36,3.245346
34.0,34,3.251725
35.0,35,3.705307
31.0,31,3.711492
44.0,44,3.719474
41.0,41,3.727447
34.0,34,3.733836
33.0,33,3.739612
26.0,26,3.744242
39.0,39,3.75146
45.0,45,3.7601
31.0,31,3.766168
74.0,74,3.779287
43.0,43,3.787002
31.0,31,3.793177
79.0,79,3.807408
48.0,48,3.81632
36.0,36,3.822679
35.0,35,3.828978
28.0,28,3.834349
39.0,39,3.841352
42.0,42,3.84869
40.0,40,3.856565
51.0,51,3.865603
32.0,32,3.871305
30.0,30,3.876541
53.0,53,3.886367
98.0,98,3.904934
38.0,38,3.91164
26.0,26,3.916228
34.0,34,3.922485
47.0,47,3.931269
33.0,33,3.937035
36.0,36,3.943744
25.0,25,3.948554
28.0,28,3.953361
45.0,45,3.96184
71.0,71,3.974854
36.0,36,3.981352
37.0,37,3.98787
51.0,51,3.99741
38.0,38,4.004564
69.0,69,4.016946
28.0,28,4.022289
41.0,41,4.02976
36.0,36,4.036089
52.0,52,4.045414
48.0,48,4.053598
30.0,30,4.059289
33.0,33,4.065502
30.0,30,4.070822
40.0,40,4.520267
41.0,41,4.52773
100.0,100,4.546066
46.0,46,4.553932
47.0,47,4.562441
57.0,57,4.573097
35.0,35,4.579636
41.0,41,4.58736
42.0,42,4.595351
41.0,41,4.602977
77.0,77,4.616468
47.0,47,4.625416
50.0,50,4.634527
54.0,54,4.644633
83.0,83,4.659539
63.0,63,4.671078
26.0,26,4.6759
56.0,56,4.686415
35.0,35,4.692853
57.0,57,4.702912
79.0,79,4.71665
60.0,60,4.727918
30.0,30,4.733404
43.0,43,4.741695
54.0,54,4.751934
59.0,59,4.763265
103.0,103,4.782355
29.0,29,4.787771
30.0,30,4.793104
47.0,47,4.802467
39.0,39,4.809641
66.0,66,4.822209
37.0,37,4.828825
60.0,60,4.839436
38.0,38,4.846866
32.0,32,4.852511
30.0,30,4.858197
54.0,54,4.868064
72.0,72,4.881353
44.0,44,4.889678
31.0,31,4.895481
32.0,32,5.372805
38.0,38,5.37975
59.0,59,5.390519
74.0,74,5.403567
30.0,30,5.408875
36.0,36,5.415418
45.0,45,5.423705
52.0,52,5.433485
45.0,45,5.441716
35.0,35,5.447913
66.0,66,5.460287
46.0,46,5.469052
51.0,51,5.478037
55.0,55,5.488727
29.0,29,5.494366
30.0,30,5.499951
42.0,42,5.507184
42.0,42,5.514422
56.0,56,5.525306
31.0,31,5.531241
39.0,39,5.538506
51.0,51,5.547809
39.0,39,5.554721
39.0,39,5.561971
48.0,48,5.570776
28.0,28,5.576034
44.0,44,5.583917
37.0,37,5.590936
30.0,30,5.596055
48.0,48,5.604938
29.0,29,5.61063
43.0,43,5.618637
60.0,60,5.6298
32.0,32,5.635725
50.0,50,5.645059
32.0,32,5.651093
54.0,54,5.660916
29.0,29,5.66605
37.0,37,5.672961
31.0,31,5.678554
31.0,31,5.684928
64.0,64,5.697157
56.0,56,5.709495
32.0,32,5.716275
36.0,36,5.722724
45.0,45,5.730866
44.0,44,5.738815
69.0,69,6.230072
42.0,42,6.238157
71.0,71,6.253039
66.0,66,6.265247
53.0,53,6.275077
35.0,35,6.281429
55.0,55,6.291099
34.0,34,6.296852
29.0,29,6.302315
48.0,48,6.3109
43.0,43,6.318768
64.0,64,6.330182
40.0,40,6.337704
34.0,34,6.343734
35.0,35,6.350306
49.0,49,6.359556
41.0,41,6.366986
75.0,75,6.380785
80.0,80,6.394756
60.0,60,6.405206
46.0,46,6.413733
62.0,62,6.424801
79.0,79,6.439557
48.0,48,6.448056
47.0,47,6.456216
64.0,64,6.468203
70.0,70,6.480985
70.0,70,6.493414
51.0,51,6.502478
46.0,46,6.510678
32.0,32,6.516862
38.0,38,6.523969
55.0,55,6.53407
40.0,40,6.541239
47.0,47,6.549373
77.0,77,6.562865
66.0,66,6.574867
42.0,42,6.582249
35.0,35,6.588191
28.0,28,6.59319
35.0,35,7.044622
34.0,34,7.051253
87.0,87,7.067392
42.0,42,7.075188
70.0,70,7.087654
56.0,56,7.097805
35.0,35,7.104141
62.0,62,7.116016
35.0,35,7.121996
35.0,35,7.128269
45.0,45,7.136549
40.0,40,7.14386
55.0,55,7.153851
64.0,64,7.165359
54.0,54,7.174933
34.0,34,7.180985
51.0,51,7.190316
48.0,48,7.199089
35.0,35,7.20527
71.0,71,7.218538
81.0,81,7.232419
61.0,61,7.243961
44.0,44,7.251962
93.0,93,7.268311
35.0,35,7.27464
34.0,34,7.280708
45.0,45,7.28923
40.0,40,7.296471
67.0,67,7.308556
61.0,61,7.319482
31.0,31,7.32542
48.0,48,7.333676
57.0,57,7.34453
53.0,53,7.354375
54.0,54,7.363894
34.0,34,7.370132
38.0,38,7.377173
49.0,49,7.386052
61.0,61,7.396976
61.0,61,7.408163
85.0,85,7.867039
56.0,56,7.877226
46.0,46,7.885435
59.0,59,7.895981
42.0,42,7.903576
53.0,53,7.913409
50.0,50,7.92268
114.0,114,7.942933
45.0,45,7.950577
56.0,56,7.960552
47.0,47,7.968758
75.0,75,7.982377
59.0,59,7.993176
50.0,50,8.00218
38.0,38,8.00919
35.0,35,8.015493
57.0,57,8.025306
56.0,56,8.035294
35.0,35,8.042147
44.0,44,8.049891
61.0,61,8.060252
58.0,58,8.070654
74.0,74,8.083748
36.0,36,8.090253
51.0,51,8.099789
57.0,57,8.110419
54.0,54,8.12023
55.0,55,8.130192
57.0,57,8.140455
39.0,39,8.147053
51.0,51,8.156377
57.0,57,8.167017
54.0,54,8.176725
49.0,49,8.185185
45.0,45,8.193367
64.0,64,8.204149
41.0,41,8.211372
99.0,99,8.671414
49.0,49,8.680565
72.0,72,8.69369
47.0,47,8.702422
43.0,43,8.710352
60.0,60,8.721155
45.0,45,8.729337
51.0,51,8.738915
73.0,73,8.752069
66.0,66,8.764041
44.0,44,8.772594
69.0,69,8.785431
63.0,63,8.796851
56.0,56,8.806718
77.0,77,8.820932
67.0,67,8.833308
61.0,61,8.844141
56.0,56,8.854317
47.0,47,8.863391
63.0,63,8.875241
51.0,51,8.884738
56.0,56,8.894619
61.0,61,8.905938
48.0,48,8.915263
54.0,54,8.925248
53.0,53,8.934664
49.0,49,8.943592
65.0,65,8.955445
56.0,56,8.965954
56.0,56,8.976577
91.0,91,8.993134
41.0,41,9.000516
52.0,52,9.009887
58.0,58,9.020292
70.0,70,9.033
64.0,64,9.486031
48.0,48,9.495051
62.0,62,9.5068
52.0,52,9.5162
79.0,79,9.530505
57.0,57,9.54108
67.0,67,9.553181
98.0,98,9.571146
55.0,55,9.581376
125.0,125,9.60403
96.0,96,9.621394
60.0,60,9.632756
58.0,58,9.643201
169.0,169,9.674249
109.0,109,9.694186
61.0,61,9.705214
98.0,98,9.723451
65.0,65,9.735761
54.0,54,9.74538
51.0,51,9.754716
48.0,48,9.763215
95.0,95,9.780653
63.0,63,9.791909
77.0,77,9.805925
149.0,149,9.832435
52.0,52,9.841269
50.0,50,9.850964
64.0,64,10.312079
100.0,100,10.330548
124.0,124,10.352889
65.0,65,10.364593
68.0,68,10.376263
273.0,273,10.425626
125.0,125,10.449343
84.0,84,10.465256
338.0,338,10.526542
156.0,156,10.554527
102.0,102,10.572875
161.0,161,10.601596
175.0,175,10.633401
171.0,171,10.664699
117.0,117,11.133854
75.0,75,11.148099
134.0,134,11.172428
167.0,167,11.202625
137.0,137,11.226981
215.0,215,11.265909
84.0,84,11.280831
160.0,160,11.310206
139.0,139,11.334823
53.0,53,11.344877
286.0,286,11.396819
56.0,56,11.406766
66.0,66,11.41847
102.0,102,11.436926
142.0,142,11.462751
141.0,141,11.487973
290.0,290,11.987876
241.0,241,12.031302
227.0,227,12.072412
197.0,197,12.107956
64.0,64,12.119542
165.0,165,12.149723
95.0,95,12.166817
297.0,297,12.22087
179.0,179,12.252762
235.0,235,12.294915
251.0,251,12.784848
209.0,209,12.822759
327.0,327,12.882491
325.0,325,12.9416
326.0,326,13.000636
229.0,229,13.041605
500.0,500,13.131635
121.0,121,13.600729
446.0,446,13.680659
247.0,247,13.725584
365.0,365,13.790705
500.0,500,13.880906
500.0,500,14.41576
243.0,243,14.458622
500.0,500,14.548427
500.0,500,14.638778
500.0,500,14.728222
500.0,500,15.25979
500.0,500,15.349495
500.0,500,15.438529
500.0,500,15.527187
500.0,500,16.061252
500.0,500,16.149723
500.0,500,16.238101
500.0,500,16.326974
500.0,500,16.859527
239.0,239,16.90253
500.0,500,16.990757
500.0,500,17.078628
500.0,500,17.169252
500.0,500,17.695093
500.0,500,17.78416
500.0,500,17.87331
500.0,500,17.962596
500.0,500,18.495036
499.0,499,18.583221
232.0,232,18.624782
331.0,331,18.682965
500.0,500,18.77225
500.0,500,19.307172
500.0,500,19.397313
210.0,210,19.435761
500.0,500,19.527434
243.0,243,19.571333
500.0,500,20.102177
443.0,443,20.181015
500.0,500,20.271043
500.0,500,20.361543
208.0,208,20.399609
500.0,500,20.932853
397.0,397,21.003548
260.0,260,21.049819
469.0,469,21.134344
347.0,347,21.196239
243.0,243,21.681104
500.0,500,21.771712
415.0,415,21.847075
500.0,500,21.937152
500.0,500,22.027481
496.0,496,22.559505
500.0,500,22.650237
500.0,500,22.739974
155.0,155,22.767551
489.0,489,23.305558
320.0,320,23.363582
500.0,500,23.453515
299.0,299,23.507805
500.0,500,23.599137
500.0,500,24.131013
500.0,500,24.221224
500.0,500,24.311396
500.0,500,24.401187
500.0,500,24.934197
500.0,500,25.024631
396.0,396,25.095927
240.0,240,25.139076
500.0,500,25.228985
500.0,500,25.758199
500.0,500,25.847486
379.0,379,25.91665
198.0,198,25.951491
118.0,118,25.973182
500.0,500,26.062444
500.0,500,26.593185
427.0,427,26.670819
447.0,447,26.751283
452.0,452,26.832024
490.0,490,27.369365
385.0,385,27.437551
500.0,500,27.526843
399.0,399,27.598522
370.0,370,27.664066
251.0,251,27.708623
500.0,500,28.244946
500.0,500,28.333687
500.0,500,28.422032
500.0,500,28.512129
500.0,500,29.045999
500.0,500,29.134952
500.0,500,29.22359
500.0,500,29.313384
500.0,500,29.84284
500.0,500,29.932074
500.0,500,30.021509
500.0,500,30.111037
500.0,500,30.645272
500.0,500,30.734691
500.0,500,30.824392
500.0,500,30.915621
500.0,500,31.443984
500.0,500,31.534486
500.0,500,31.625372
500.0,500,31.716674
500.0,500,32.244979
500.0,500,32.334173
500.0,500,32.4258
500.0,500,32.51532
500.0,500,33.04553
498.0,498,33.13443
427.0,427,33.212353
500.0,500,33.303154
500.0,500,33.39307
500.0,500,33.931117
500.0,500,34.019897
500.0,500,34.109841
500.0,500,34.200071
500.0,500,34.731587
500.0,500,34.822542
500.0,500,34.912095
500.0,500,35.00308
500.0,500,35.535408
500.0,500,35.625957
500.0,500,35.715525
500.0,500,35.805578
500.0,500,36.338926
500.0,500,36.430037
500.0,500,36.521208
436.0,436,36.600682
500.0,500,37.141223
500.0,500,37.230025
500.0,500,37.31957
500.0,500,37.408935
500.0,500,37.94278
500.0,500,38.031423
500.0,500,38.120038
500.0,500,38.209019
500.0,500,38.739848
500.0,500,38.829428
500.0,500,38.9198
500.0,500,39.009477
500.0,500,39.541318
500.0,500,39.630339
500.0,500,39.718679
500.0,500,39.808558
406.0,406,39.880624
500.0,500,40.418353
500.0,500,40.506522
500.0,500,40.596764
500.0,500,40.68374
500.0,500,41.212665
500.0,500,41.302141
500.0,500,41.391641
500.0,500,41.479586
500.0,500,42.009585
500.0,500,42.099274
500.0,500,42.189959
500.0,500,42.280686
500.0,500,42.827872
500.0,500,42.919111
500.0,500,43.009678
500.0,500,43.100102
500.0,500,43.634723
500.0,500,43.725361
500.0,500,43.816149
500.0,500,43.90664
500.0,500,44.438837
500.0,500,44.5289
500.0,500,44.62016
500.0,500,44.709284
500.0,500,45.244192
500.0,500,45.335028
500.0,500,45.425842
500.0,500,45.51651
500.0,500,46.046685
415.0,415,46.121456
500.0,500,46.210567
500.0,500,46.299863
500.0,500,46.390684
460.0,460,46.91667
500.0,500,47.006871
404.0,404,47.080636
409.0,409,47.153535
370.0,370,47.668565
500.0,500,47.758644
500.0,500,47.848683
426.0,426,47.926304
500.0,500,48.01566
500.0,500,48.550053
500.0,500,48.639258
500.0,500,48.727132
500.0,500,48.817755
500.0,500,49.349408
500.0,500,49.438631
500.0,500,49.528135
500.0,500,49.616458
500.0,500,50.153247
500.0,500,50.243315
500.0,500,50.333439
500.0,500,50.42227
500.0,500,50.946366
500.0,500,51.034819
500.0,500,51.123389
500.0,500,51.212568
500.0,500,51.741586
500.0,500,51.831426
500.0,500,51.921705
500.0,500,52.011279
500.0,500,52.549284
500.0,500,52.637752
500.0,500,52.727808
500.0,500,52.818171
500.0,500,53.351511
500.0,500,53.440306
500.0,500,53.529632
500.0,500,53.619385
500.0,500,54.153277
500.0,500,54.243743
500.0,500,54.334112
500.0,500,54.424491
500.0,500,54.968112
500.0,500,55.057631
500.0,500,55.147629
500.0,500,55.236995
500.0,500,55.769685
500.0,500,55.859979
500.0,500,55.950445
500.0,500,56.041755
500.0,500,56.132095
500.0,500,56.663081
500.0,500,56.75191
500.0,500,56.842391
500.0,500,56.933607
500.0,500,57.471627
500.0,500,57.561223
500.0,500,57.652598
500.0,500,57.742814
500.0,500,58.280483
500.0,500,58.369983
500.0,500,58.46039
500.0,500,58.55044
500.0,500,59.084544
500.0,500,59.174213
500.0,500,59.264571
500.0,500,59.355872
500.0,500,59.896018
500.0,500,59.985033
500.0,500,60.074583
500.0,500,60.164777
500.0,500,60.698559
500.0,500,60.787532
500.0,500,60.876934
500.0,500,60.966041
500.0,500,61.498797
500.0,500,61.587745
500.0,500,61.677107
203.0,203,61.712789
500.0,500,61.802894
500.0,500,62.339436
500.0,500,62.429715
500.0,500,62.520104
500.0,500,62.609435
500.0,500,63.140695
500.0,500,63.229198
500.0,500,63.318951
500.0,500,63.409114
500.0,500,63.945024
500.0,500,64.034821
500.0,500,64.123762
500.0,500,64.213218
500.0,500,64.746358
500.0,500,64.835184
500.0,500,64.925289
500.0,500,65.014727
500.0,500,65.553736
500.0,500,65.64484
500.0,500,65.734646
500.0,500,65.824193
500.0,500,66.367555
500.0,500,66.459714
500.0,500,66.549298
158.0,158,66.578617
500.0,500,66.668311
500.0,500,67.207272
500.0,500,67.297906
500.0,500,67.388952
500.0,500,67.477649
500.0,500,68.060012
500.0,500,68.15061
500.0,500,68.241208
500.0,500,68.332653
374.0,374,68.399402
500.0,500,68.940004
500.0,500,69.029976
500.0,500,69.120002
500.0,500,69.208378
500.0,500,69.741338
500.0,500,69.832107
500.0,500,69.922569
500.0,500,70.012757
500.0,500,70.553607
500.0,500,70.64299
493.0,493,70.733011
500.0,500,70.822948
174.0,174,71.296981
129.0,129,71.32034
500.0,500,71.408012
412.0,412,71.480137
500.0,500,71.567715
500.0,500,72.102642
500.0,500,72.191777
500.0,500,72.280777
500.0,500,72.370462
389.0,389,72.439989
500.0,500,72.96958
500.0,500,73.057567
500.0,500,73.147582
388.0,388,73.216613
500.0,500,73.755972
246.0,246,73.799905
316.0,316,73.856368
500.0,500,73.946537
500.0,500,74.034732
500.0,500,74.566779
500.0,500,74.656485
500.0,500,74.745797
500.0,500,74.836198
500.0,500,75.368726
500.0,500,75.458284
500.0,500,75.547088
500.0,500,75.636191
500.0,500,76.170884
500.0,500,76.260212
500.0,500,76.346674
500.0,500,76.436598
500.0,500,76.976
500.0,500,77.066595
500.0,500,77.15731
500.0,500,77.247572
500.0,500,77.786547
500.0,500,77.877153
500.0,500,77.967544
500.0,500,78.058211
500.0,500,78.147913
500.0,500,78.683606
500.0,500,78.774179
500.0,500,78.864026
500.0,500,78.952594
500.0,500,79.486933
500.0,500,79.576397
435.0,435,79.654355
478.0,478,79.741299
384.0,384,80.265281
297.0,297,80.319206
500.0,500,80.410821
153.0,153,80.438184
299.0,299,80.492834
288.0,288,80.544909
374.0,374,81.058972
500.0,500,81.150004
476.0,476,81.235333
153.0,153,81.262935
500.0,500,81.353335
500.0,500,81.893697
500.0,500,81.982751
500.0,500,82.072875
500.0,500,82.163905
500.0,500,82.69679
500.0,500,82.786539
500.0,500,82.876795
500.0,500,82.96735
500.0,500,83.50623
500.0,500,83.594916
342.0,342,83.656408
500.0,500,83.744507
500.0,500,83.834617
500.0,500,84.371262
500.0,500,84.46109
500.0,500,84.550085
500.0,500,84.640548
500.0,500,85.175121
500.0,500,85.264866
500.0,500,85.353463
500.0,500,85.443589
500.0,500,85.977245
500.0,500,86.066676
500.0,500,86.1555
500.0,500,86.24558
500.0,500,86.787063
500.0,500,86.877244
500.0,500,86.966359
500.0,500,87.055082
500.0,500,87.592222
500.0,500,87.682967
275.0,275,87.732687
500.0,500,87.821697
500.0,500,87.911263
397.0,397,88.441392
298.0,298,88.497275
500.0,500,88.588951
500.0,500,88.680745
500.0,500,88.773847
500.0,500,89.380448
441.0,441,89.461182
500.0,500,89.551069
500.0,500,89.640914
221.0,221,90.154865
500.0,500,90.245742
500.0,500,90.33723
170.0,170,90.369927
500.0,500,90.461782
500.0,500,91.002042
500.0,500,91.091853
500.0,500,91.181634
500.0,500,91.272454
500.0,500,91.817828
500.0,500,91.908844
500.0,500,91.998654
500.0,500,92.089772
500.0,500,92.645252
500.0,500,92.734449
500.0,500,92.824823
500.0,500,92.913931
500.0,500,93.478867
395.0,395,93.550208
466.0,466,93.634566
500.0,500,93.726322
240.0,240,93.769544
280.0,280,93.822025
500.0,500,94.375782
252.0,252,94.421503
500.0,500,94.513353
194.0,194,94.548775
500.0,500,94.642582
500.0,500,95.206743
500.0,500,95.299281
500.0,500,95.393176
500.0,500,95.483172
500.0,500,96.076013
500.0,500,96.166418
500.0,500,96.257208
500.0,500,96.349217
500.0,500,96.921861
500.0,500,97.011365
500.0,500,97.101807
500.0,500,97.191845
500.0,500,97.727232
500.0,500,97.817668
500.0,500,97.908364
500.0,500,97.998305
500.0,500,98.541731
500.0,500,98.632167
500.0,500,98.722679
500.0,500,98.81338
500.0,500,99.34315
500.0,500,99.434449
500.0,500,99.52468
500.0,500,99.616103
260.0,260,99.66379
500.0,500,100.207884
500.0,500,100.299143
500.0,500,100.389057
500.0,500,100.479449
500.0,500,101.013212
500.0,500,101.10423
500.0,500,101.194529
500.0,500,101.284843
500.0,500,101.826748
500.0,500,101.915376
500.0,500,102.005586
500.0,500,102.094372
500.0,500,102.643985
500.0,500,102.733433
500.0,500,102.822664
500.0,500,102.912485
500.0,500,103.452942
500.0,500,103.542323
500.0,500,103.632291
500.0,500,103.722661
500.0,500,104.25838
500.0,500,104.348672
500.0,500,104.437262
500.0,500,104.526826
500.0,500,104.615999
500.0,500,105.158099
500.0,500,105.24661
500.0,500,105.335341
500.0,500,105.425825
500.0,500,105.961931
500.0,500,106.05276
500.0,500,106.144262
500.0,500,106.235503
500.0,500,106.792612
500.0,500,106.883861
500.0,500,106.974837
500.0,500,107.064944
500.0,500,107.617194
500.0,500,107.707956
500.0,500,107.799073
500.0,500,107.889328
500.0,500,108.449367
500.0,500,108.540675
500.0,500,108.634135
500.0,500,108.726364
500.0,500,109.327985
500.0,500,109.418775
500.0,500,109.509569
500.0,500,109.600975
500.0,500,110.158993
500.0,500,110.251205
500.0,500,110.342255
500.0,500,110.430397
500.0,500,110.976077
500.0,500,111.070421
500.0,500,111.166632
500.0,500,111.260863
500.0,500,111.824149
308.0,308,111.882297
500.0,500,111.9747
500.0,500,112.069732
188.0,188,112.105153
386.0,386,112.177544
500.0,500,112.768272
217.0,217,112.80901
500.0,500,112.903023
500.0,500,112.992845
500.0,500,113.563075
500.0,500,113.656353
500.0,500,113.751174
500.0,500,113.843769
500.0,500,114.420317
500.0,500,114.513757
500.0,500,114.608575
500.0,500,114.763316
500.0,500,115.322608
500.0,500,115.414617
500.0,500,115.506659
500.0,500,115.599453
500.0,500,115.690942
500.0,500,116.245138
500.0,500,116.335042
500.0,500,116.425573
500.0,500,116.51756
500.0,500,117.075709
500.0,500,117.166972
500.0,500,117.257488
500.0,500,117.348285
500.0,500,117.956188
500.0,500,118.048806
500.0,500,118.141421
500.0,500,118.231426
500.0,500,118.790288
500.0,500,118.880365
500.0,500,118.972889
500.0,500,119.064106
500.0,500,119.624887
500.0,500,119.716199
500.0,500,119.806918
500.0,500,119.896811
500.0,500,120.456956
500.0,500,120.548782
500.0,500,120.63988
500.0,500,120.730455
500.0,500,121.291306
500.0,500,121.387399
500.0,500,121.477202
500.0,500,121.571074
500.0,500,122.120953
500.0,500,122.210951
500.0,500,122.301786
500.0,500,122.3924
500.0,500,122.932426
500.0,500,123.022745
500.0,500,123.111575
500.0,500,123.200684
500.0,500,123.744319
500.0,500,123.833772
378.0,378,123.903026
500.0,500,123.997311
500.0,500,124.087348
500.0,500,124.633782
500.0,500,124.723687
242.0,242,124.767047
500.0,500,124.855762
500.0,500,125.40995
365.0,365,125.480683
500.0,500,125.572925
500.0,500,125.664269
500.0,500,125.756825
500.0,500,126.303472
500.0,500,126.398049
500.0,500,126.492766
500.0,500,126.58343
500.0,500,127.180347
500.0,500,127.271069
500.0,500,127.363151
500.0,500,127.454048
500.0,500,127.991834
500.0,500,128.08175
500.0,500,128.171557
500.0,500,128.262878
500.0,500,128.812402
500.0,500,128.903278
500.0,500,128.992872
500.0,500,129.084854
500.0,500,129.622928
500.0,500,129.713014
500.0,500,129.803517
500.0,500,129.894262
492.0,492,130.44436
500.0,500,130.534812
379.0,379,130.604378
500.0,500,130.693029
450.0,450,130.774751
468.0,468,131.31178
500.0,500,131.403071
500.0,500,131.492583
274.0,274,131.54298
460.0,460,132.085729
433.0,433,132.162528
450.0,450,132.242505
437.0,437,132.321341
163.0,163,132.350303
413.0,413,132.423195
444.0,444,132.958487
500.0,500,133.047744
500.0,500,133.137931
500.0,500,133.256963
490.0,490,133.810166
432.0,432,133.886039
500.0,500,133.976364
500.0,500,134.065992
500.0,500,134.614718
477.0,477,134.700703
500.0,500,134.79128
500.0,500,134.881397
500.0,500,135.429214
500.0,500,135.519872
500.0,500,135.610815
500.0,500,135.701507
491.0,491,136.241641
500.0,500,136.333139
499.0,499,136.423407
500.0,500,136.515328
448.0,448,136.597084
500.0,500,137.143912
500.0,500,137.234188
473.0,473,137.320174
368.0,368,137.386035
430.0,430,137.915923
500.0,500,138.006748
219.0,219,138.045958
417.0,417,138.124221
500.0,500,138.21648
369.0,369,138.760862
488.0,488,138.85053
244.0,244,138.895086
500.0,500,138.985958
388.0,388,139.055285
362.0,362,139.583342
500.0,500,139.674954
500.0,500,139.76546
500.0,500,139.857132
269.0,269,139.906803
500.0,500,140.469122
442.0,442,140.549287
500.0,500,140.639628
500.0,500,140.729261
500.0,500,141.271503
500.0,500,141.362459
500.0,500,141.457407
500.0,500,141.54711
500.0,500,142.092429
500.0,500,142.182264
490.0,490,142.269791
500.0,500,142.359807
429.0,429,142.910832
500.0,500,143.000412
500.0,500,143.090751
246.0,246,143.134818
466.0,466,143.218656
500.0,500,143.766097
500.0,500,143.855095
314.0,314,143.91116
488.0,488,143.999127
500.0,500,144.089291
500.0,500,144.629521
500.0,500,144.718502
500.0,500,144.807511
500.0,500,144.896628
406.0,406,145.425789
288.0,288,145.47681
270.0,270,145.525545
500.0,500,145.615652
500.0,500,145.705352
500.0,500,146.245018
500.0,500,146.335387
