#{"t_start": 1734539534.4721909, "env_id": "ContinuousCartPole-v0"}
r,l,t
50.0,50,7.825705
42.0,42,7.833011
44.0,44,7.840268
64.0,64,7.851482
43.0,43,7.859236
53.0,53,7.868816
73.0,73,7.881926
32.0,32,7.887683
62.0,62,7.899006
49.0,49,7.908075
36.0,36,7.91483
70.0,70,7.926994
45.0,45,7.935188
60.0,60,7.945818
38.0,38,7.952888
61.0,61,7.963905
36.0,36,7.970205
119.0,119,7.991647
56.0,56,8.001937
59.0,59,8.012642
54.0,54,8.022514
57.0,57,8.032649
55.0,55,8.492797
55.0,55,8.503167
123.0,123,8.525389
44.0,44,8.533278
65.0,65,8.544794
191.0,191,8.579537
45.0,45,8.587627
59.0,59,8.598765
44.0,44,8.60699
46.0,46,8.615196
65.0,65,8.627121
61.0,61,8.638464
67.0,67,8.651085
114.0,114,8.672937
47.0,47,8.68244
54.0,54,8.691979
44.0,44,8.700171
103.0,103,8.718624
86.0,86,8.734576
47.0,47,8.742847
95.0,95,8.760206
46.0,46,8.769096
79.0,79,8.783231
53.0,53,8.792961
73.0,73,8.806552
60.0,60,8.817326
162.0,162,8.846366
170.0,170,9.322716
70.0,70,9.335169
152.0,152,9.362156
78.0,78,9.379504
65.0,65,9.390667
83.0,83,9.406595
83.0,83,9.421209
95.0,95,9.438308
106.0,106,9.457153
81.0,81,9.471118
143.0,143,9.496599
210.0,210,9.534341
77.0,77,9.548323
73.0,73,9.561342
76.0,76,9.575955
130.0,130,9.599793
78.0,78,9.613462
99.0,99,9.631247
175.0,175,9.663466
59.0,59,9.673719
231.0,231,10.161677
292.0,292,10.21379
166.0,166,10.242479
147.0,147,10.269831
214.0,214,10.3087
177.0,177,10.341093
241.0,241,10.383584
165.0,165,10.414544
270.0,270,10.463469
123.0,123,10.485877
282.0,282,10.979653
205.0,205,11.016392
249.0,249,11.061547
125.0,125,11.083605
188.0,188,11.117235
319.0,319,11.174586
183.0,183,11.207567
299.0,299,11.261442
126.0,126,11.284497
144.0,144,11.762692
241.0,241,11.806742
232.0,232,11.848041
70.0,70,11.860469
307.0,307,11.916374
353.0,353,11.979757
363.0,363,12.046216
231.0,231,12.129914
258.0,258,12.621108
230.0,230,12.663177
263.0,263,12.710647
186.0,186,12.744381
175.0,175,12.775073
326.0,326,12.834304
256.0,256,12.880327
302.0,302,12.934629
291.0,291,13.44496
378.0,378,13.513191
282.0,282,13.564894
243.0,243,13.608337
427.0,427,13.685764
293.0,293,13.738497
372.0,372,13.805469
376.0,376,14.325004
308.0,308,14.379467
296.0,296,14.433095
271.0,271,14.481208
458.0,458,14.563202
287.0,287,14.614927
500.0,500,15.166201
500.0,500,15.256482
253.0,253,15.302645
456.0,456,15.386023
282.0,282,15.436818
500.0,500,15.981119
226.0,226,16.023488
500.0,500,16.116766
337.0,337,16.176767
247.0,247,16.222225
500.0,500,16.758189
338.0,338,16.818903
500.0,500,16.90825
500.0,500,16.996826
165.0,165,17.026405
433.0,433,17.105577
500.0,500,17.652656
475.0,475,17.737973
500.0,500,17.827958
297.0,297,17.882056
500.0,500,18.435981
500.0,500,18.52654
500.0,500,18.618441
500.0,500,18.710694
500.0,500,19.247196
500.0,500,19.338989
500.0,500,19.430299
500.0,500,19.521622
500.0,500,20.070928
246.0,246,20.115842
467.0,467,20.201325
403.0,403,20.275274
388.0,388,20.344783
272.0,272,20.3937
441.0,441,20.938966
464.0,464,21.024132
390.0,390,21.096638
426.0,426,21.174247
312.0,312,21.230407
500.0,500,21.784895
500.0,500,21.874786
500.0,500,21.962716
500.0,500,22.051966
500.0,500,22.606073
500.0,500,22.696359
500.0,500,22.787243
332.0,332,22.848412
500.0,500,23.402411
500.0,500,23.493525
500.0,500,23.585917
161.0,161,23.615614
301.0,301,23.670844
500.0,500,23.761671
500.0,500,24.315197
500.0,500,24.405646
500.0,500,24.496267
499.0,499,24.586412
500.0,500,25.138101
500.0,500,25.230008
500.0,500,25.322164
500.0,500,25.415806
500.0,500,25.957795
500.0,500,26.048591
500.0,500,26.138916
500.0,500,26.228929
126.0,126,26.252392
500.0,500,26.789633
500.0,500,26.879438
500.0,500,26.968475
500.0,500,27.058452
500.0,500,27.601091
500.0,500,27.691695
500.0,500,27.782197
500.0,500,27.872747
500.0,500,28.416067
500.0,500,28.506502
500.0,500,28.596623
500.0,500,28.686094
500.0,500,29.274118
500.0,500,29.365619
500.0,500,29.45537
500.0,500,29.545108
500.0,500,30.078582
500.0,500,30.169117
500.0,500,30.260146
500.0,500,30.352457
500.0,500,30.894095
500.0,500,30.984222
500.0,500,31.074357
500.0,500,31.164282
500.0,500,31.706941
500.0,500,31.797879
500.0,500,31.887098
500.0,500,31.977069
500.0,500,32.50397
500.0,500,32.593988
500.0,500,32.683945
500.0,500,32.774319
500.0,500,33.29978
500.0,500,33.388894
500.0,500,33.478689
500.0,500,33.566676
500.0,500,34.093546
500.0,500,34.182504
500.0,500,34.272636
500.0,500,34.363361
500.0,500,34.452666
500.0,500,34.987267
500.0,500,35.07631
500.0,500,35.166001
500.0,500,35.256518
169.0,169,35.730333
500.0,500,35.817961
500.0,500,35.906306
500.0,500,35.993494
387.0,387,36.063442
500.0,500,36.597257
250.0,250,36.6425
500.0,500,36.732375
398.0,398,36.804553
216.0,216,36.842543
500.0,500,37.375552
500.0,500,37.463819
500.0,500,37.552786
370.0,370,37.618578
500.0,500,38.155988
230.0,230,38.197595
500.0,500,38.287373
500.0,500,38.376942
500.0,500,38.466439
223.0,223,38.506806
500.0,500,39.040919
500.0,500,39.131576
500.0,500,39.221715
500.0,500,39.311717
500.0,500,39.844812
500.0,500,39.93432
500.0,500,40.024372
500.0,500,40.11401
500.0,500,40.64173
260.0,260,40.688217
500.0,500,40.776629
500.0,500,40.866917
500.0,500,41.404719
500.0,500,41.493785
500.0,500,41.582791
500.0,500,41.671178
500.0,500,42.198127
500.0,500,42.287977
500.0,500,42.376871
500.0,500,42.466209
500.0,500,42.988886
500.0,500,43.079163
500.0,500,43.16747
500.0,500,43.256452
500.0,500,43.345019
500.0,500,43.872396
500.0,500,43.962487
500.0,500,44.051594
500.0,500,44.140102
500.0,500,44.669913
500.0,500,44.75924
500.0,500,44.847591
500.0,500,44.936577
500.0,500,45.4602
500.0,500,45.549779
500.0,500,45.638986
500.0,500,45.72971
500.0,500,46.265187
500.0,500,46.353395
500.0,500,46.442256
500.0,500,46.531577
500.0,500,47.062377
500.0,500,47.151342
500.0,500,47.241676
500.0,500,47.331541
500.0,500,47.863924
500.0,500,47.953252
500.0,500,48.042279
500.0,500,48.13144
500.0,500,48.663774
500.0,500,48.753592
500.0,500,48.842994
500.0,500,48.932868
500.0,500,49.455973
500.0,500,49.5433
500.0,500,49.633509
500.0,500,49.723012
500.0,500,50.301846
500.0,500,50.393419
500.0,500,50.483856
500.0,500,50.574434
500.0,500,51.125198
500.0,500,51.21494
500.0,500,51.305139
500.0,500,51.394733
500.0,500,51.484833
500.0,500,52.030435
500.0,500,52.120106
500.0,500,52.209581
500.0,500,52.299421
500.0,500,52.873797
500.0,500,52.962827
500.0,500,53.053729
414.0,414,53.131374
500.0,500,53.686394
500.0,500,53.776692
500.0,500,53.866575
500.0,500,54.022765
328.0,328,54.548622
500.0,500,54.640092
500.0,500,54.730184
500.0,500,54.816871
500.0,500,55.348682
500.0,500,55.440396
500.0,500,55.529682
500.0,500,55.616444
500.0,500,55.70264
500.0,500,56.247606
151.0,151,56.274012
500.0,500,56.363063
500.0,500,56.454718
500.0,500,57.005999
500.0,500,57.096332
500.0,500,57.186806
500.0,500,57.391666
500.0,500,57.946049
500.0,500,58.034712
500.0,500,58.125282
500.0,500,58.216747
500.0,500,58.307416
500.0,500,58.843565
500.0,500,58.932727
500.0,500,59.022348
500.0,500,59.112545
500.0,500,59.64428
500.0,500,59.733807
500.0,500,59.822991
500.0,500,59.912336
500.0,500,60.456669
500.0,500,60.54434
237.0,237,60.586054
467.0,467,60.669161
298.0,298,60.723074
500.0,500,61.271655
500.0,500,61.360596
500.0,500,61.448641
221.0,221,61.48844
500.0,500,62.019065
500.0,500,62.10689
500.0,500,62.195846
500.0,500,62.285087
241.0,241,62.329426
500.0,500,62.858195
500.0,500,62.945662
397.0,397,63.016858
353.0,353,63.0811
500.0,500,63.170026
500.0,500,63.710586
500.0,500,63.800103
500.0,500,63.88913
500.0,500,63.978554
500.0,500,64.50711
500.0,500,64.596681
500.0,500,64.687689
500.0,500,64.778476
500.0,500,65.30476
500.0,500,65.394105
500.0,500,65.483153
500.0,500,65.573207
500.0,500,66.10518
500.0,500,66.194996
500.0,500,66.285354
500.0,500,66.374283
500.0,500,66.903864
500.0,500,66.99206
500.0,500,67.081533
500.0,500,67.17104
500.0,500,67.705086
500.0,500,67.793797
500.0,500,67.883454
500.0,500,67.972788
500.0,500,68.494938
500.0,500,68.583734
500.0,500,68.673343
500.0,500,68.762748
500.0,500,69.297204
500.0,500,69.385974
500.0,500,69.475585
500.0,500,69.565501
500.0,500,70.090305
500.0,500,70.179793
500.0,500,70.268517
500.0,500,70.358407
500.0,500,70.448069
500.0,500,70.981024
500.0,500,71.069058
500.0,500,71.158688
500.0,500,71.248657
500.0,500,71.773213
500.0,500,71.861349
500.0,500,71.951057
500.0,500,72.040665
500.0,500,72.575314
500.0,500,72.664523
500.0,500,72.753628
500.0,500,72.843205
500.0,500,73.37366
500.0,500,73.46237
500.0,500,73.551545
500.0,500,73.642069
500.0,500,74.177213
500.0,500,74.264002
500.0,500,74.351667
500.0,500,74.439314
500.0,500,74.962554
500.0,500,75.052599
500.0,500,75.141
500.0,500,75.229918
500.0,500,75.758748
500.0,500,75.847548
500.0,500,75.937419
500.0,500,76.027124
500.0,500,76.551947
500.0,500,76.641641
500.0,500,76.730209
500.0,500,76.819775
500.0,500,77.348772
500.0,500,77.437809
500.0,500,77.527829
500.0,500,77.618332
500.0,500,78.142571
500.0,500,78.23211
500.0,500,78.321158
500.0,500,78.410844
500.0,500,78.942508
500.0,500,79.032213
500.0,500,79.121719
500.0,500,79.211125
500.0,500,79.30005
500.0,500,79.821245
500.0,500,79.910826
500.0,500,80.000981
500.0,500,80.091529
500.0,500,80.624257
500.0,500,80.713504
500.0,500,80.803262
500.0,500,80.893528
500.0,500,81.421561
500.0,500,81.509586
500.0,500,81.599937
500.0,500,81.688792
500.0,500,82.225903
500.0,500,82.315127
500.0,500,82.404271
500.0,500,82.493758
500.0,500,83.02448
500.0,500,83.113249
500.0,500,83.201169
500.0,500,83.29059
500.0,500,83.818051
500.0,500,83.906271
500.0,500,83.994887
500.0,500,84.083799
500.0,500,84.609697
500.0,500,84.700359
500.0,500,84.78814
500.0,500,84.878035
500.0,500,85.406888
500.0,500,85.49613
500.0,500,85.587871
500.0,500,85.677536
500.0,500,86.202999
113.0,113,86.223818
500.0,500,86.314057
500.0,500,86.402227
500.0,500,86.492515
500.0,500,87.023187
500.0,500,87.111396
500.0,500,87.200087
500.0,500,87.28812
500.0,500,87.814995
500.0,500,87.904014
500.0,500,87.991739
500.0,500,88.082339
500.0,500,88.615549
249.0,249,88.659675
500.0,500,88.74794
398.0,398,88.820163
500.0,500,88.908903
500.0,500,89.44254
452.0,452,89.523787
500.0,500,89.612505
416.0,416,89.687161
335.0,335,89.747173
500.0,500,90.329666
500.0,500,90.419346
500.0,500,90.509551
500.0,500,90.598378
500.0,500,91.126343
500.0,500,91.215345
500.0,500,91.304695
500.0,500,91.394682
500.0,500,91.94533
149.0,149,91.971914
186.0,186,92.005077
500.0,500,92.094819
264.0,264,92.141574
500.0,500,92.230707
500.0,500,92.759326
273.0,273,92.806994
500.0,500,92.896424
500.0,500,92.985746
500.0,500,93.07562
500.0,500,93.610188
500.0,500,93.698475
210.0,210,93.736929
314.0,314,93.793173
500.0,500,93.88226
500.0,500,94.410501
402.0,402,94.480698
500.0,500,94.569279
418.0,418,94.64413
500.0,500,95.178206
500.0,500,95.266377
500.0,500,95.355948
500.0,500,95.443776
500.0,500,95.971762
500.0,500,96.060245
500.0,500,96.149103
500.0,500,96.23917
500.0,500,96.770162
500.0,500,96.85856
500.0,500,96.945361
500.0,500,97.034021
500.0,500,97.55422
500.0,500,97.643135
500.0,500,97.732317
500.0,500,97.821083
500.0,500,98.352831
500.0,500,98.441493
500.0,500,98.530284
500.0,500,98.61799
500.0,500,98.706978
500.0,500,99.23699
500.0,500,99.325383
500.0,500,99.414086
500.0,500,99.503427
500.0,500,100.034159
500.0,500,100.123491
500.0,500,100.213614
500.0,500,100.301625
500.0,500,100.830529
500.0,500,100.919627
500.0,500,101.008488
500.0,500,101.097317
500.0,500,101.63425
500.0,500,101.722619
500.0,500,101.812989
500.0,500,101.901829
303.0,303,102.394611
500.0,500,102.483294
500.0,500,102.572685
500.0,500,102.66242
500.0,500,103.196239
500.0,500,103.285966
500.0,500,103.374745
500.0,500,103.463907
500.0,500,103.554188
500.0,500,104.081639
500.0,500,104.170928
500.0,500,104.259642
500.0,500,104.349636
500.0,500,104.882601
500.0,500,104.971081
500.0,500,105.060286
500.0,500,105.150498
500.0,500,105.67719
346.0,346,105.737631
500.0,500,105.825502
500.0,500,105.91298
411.0,411,106.429851
500.0,500,106.519865
500.0,500,106.609199
500.0,500,106.697273
500.0,500,107.223808
500.0,500,107.312182
500.0,500,107.401305
500.0,500,107.490927
500.0,500,108.024029
425.0,425,108.099015
500.0,500,108.18751
500.0,500,108.277116
500.0,500,108.364801
500.0,500,108.892811
500.0,500,108.98062
500.0,500,109.069552
500.0,500,109.157746
500.0,500,109.683691
500.0,500,109.77121
500.0,500,109.860268
500.0,500,109.948446
500.0,500,110.482258
500.0,500,110.571561
500.0,500,110.660429
500.0,500,110.749852
500.0,500,111.280889
500.0,500,111.369884
500.0,500,111.458805
500.0,500,111.547325
500.0,500,112.072774
500.0,500,112.16172
500.0,500,112.252034
500.0,500,112.341097
500.0,500,112.872322
500.0,500,112.961037
500.0,500,113.049489
500.0,500,113.138342
500.0,500,113.666371
500.0,500,113.756189
500.0,500,113.844941
500.0,500,113.933533
500.0,500,114.468498
500.0,500,114.55793
500.0,500,114.646518
500.0,500,114.736297
500.0,500,115.26087
500.0,500,115.350189
500.0,500,115.43844
500.0,500,115.526661
500.0,500,115.615227
500.0,500,116.148563
500.0,500,116.237629
500.0,500,116.326181
500.0,500,116.415976
500.0,500,116.941224
500.0,500,117.030183
500.0,500,117.118662
500.0,500,117.206594
500.0,500,117.742042
500.0,500,117.830914
500.0,500,117.921365
500.0,500,118.010864
500.0,500,118.533941
500.0,500,118.622434
500.0,500,118.710541
500.0,500,118.800814
500.0,500,119.380351
500.0,500,119.469583
500.0,500,119.559897
500.0,500,119.648905
500.0,500,120.175676
500.0,500,120.263858
500.0,500,120.352226
500.0,500,120.440663
500.0,500,120.972043
500.0,500,121.060291
500.0,500,121.148788
500.0,500,121.236513
500.0,500,121.764087
500.0,500,121.853567
500.0,500,121.942342
500.0,500,122.031147
500.0,500,122.564099
500.0,500,122.653579
500.0,500,122.742894
500.0,500,122.833243
500.0,500,123.360801
500.0,500,123.450047
500.0,500,123.537916
500.0,500,123.627911
500.0,500,123.71778
500.0,500,124.250574
500.0,500,124.338734
500.0,500,124.427801
500.0,500,124.516747
500.0,500,125.040328
500.0,500,125.129424
500.0,500,125.218383
500.0,500,125.307194
500.0,500,125.842902
473.0,473,125.927808
500.0,500,126.016564
500.0,500,126.107051
500.0,500,126.643552
498.0,498,126.732642
500.0,500,126.821287
500.0,500,126.911432
500.0,500,127.447104
500.0,500,127.536917
500.0,500,127.626513
500.0,500,127.715797
500.0,500,128.251426
123.0,123,128.273182
500.0,500,128.36248
499.0,499,128.451533
352.0,352,128.515074
500.0,500,129.040052
500.0,500,129.129595
232.0,232,129.170638
500.0,500,129.260371
500.0,500,129.350047
500.0,500,129.881933
500.0,500,129.970264
500.0,500,130.060385
500.0,500,130.148949
500.0,500,130.682236
500.0,500,130.769928
500.0,500,130.859036
500.0,500,130.94712
475.0,475,131.474392
500.0,500,131.563149
500.0,500,131.651262
489.0,489,131.739563
500.0,500,132.272102
418.0,418,132.346238
474.0,474,132.431837
500.0,500,132.521325
500.0,500,132.610507
483.0,483,133.139889
480.0,480,133.22497
469.0,469,133.309097
500.0,500,133.398522
393.0,393,133.920051
253.0,253,133.96435
500.0,500,134.053666
500.0,500,134.142588
491.0,491,134.230511
500.0,500,134.770663
500.0,500,134.859384
500.0,500,134.948327
493.0,493,135.03625
500.0,500,135.574229
497.0,497,135.660959
500.0,500,135.751406
500.0,500,135.839647
500.0,500,136.377942
500.0,500,136.466938
500.0,500,136.555978
500.0,500,136.645221
500.0,500,137.18197
500.0,500,137.270402
500.0,500,137.360093
500.0,500,137.449863
500.0,500,137.985437
500.0,500,138.074292
500.0,500,138.162419
500.0,500,138.251816
500.0,500,138.792984
500.0,500,138.881743
500.0,500,138.968676
500.0,500,139.058442
500.0,500,139.595564
500.0,500,139.683648
500.0,500,139.772506
500.0,500,139.861532
500.0,500,140.395377
500.0,500,140.484524
500.0,500,140.572871
500.0,500,140.662309
500.0,500,141.197979
500.0,500,141.286638
500.0,500,141.374284
500.0,500,141.46282
500.0,500,141.991811
500.0,500,142.080217
500.0,500,142.166966
500.0,500,142.254808
500.0,500,142.34178
500.0,500,142.873183
500.0,500,142.961012
500.0,500,143.049179
500.0,500,143.138274
500.0,500,143.839618
500.0,500,143.927937
500.0,500,144.018281
500.0,500,144.106972
500.0,500,144.643127
500.0,500,144.731809
500.0,500,144.820061
500.0,500,144.908962
500.0,500,145.443169
500.0,500,145.532155
500.0,500,145.621616
500.0,500,145.71055
500.0,500,146.244855
500.0,500,146.334104
500.0,500,146.420964
500.0,500,146.509488
500.0,500,147.047322
500.0,500,147.136804
500.0,500,147.226206
500.0,500,147.31529
500.0,500,147.857466
500.0,500,147.946118
500.0,500,148.03509
500.0,500,148.123932
500.0,500,148.657701
500.0,500,148.745962
500.0,500,148.835705
127.0,127,148.858581
500.0,500,148.9486
500.0,500,149.483911
500.0,500,149.572591
500.0,500,149.660545
500.0,500,149.749456
500.0,500,150.282491
500.0,500,150.370451
500.0,500,150.458615
500.0,500,150.547425
500.0,500,151.077909
500.0,500,151.166318
500.0,500,151.255825
500.0,500,151.344801
