#{"t_start": 1734539744.942121, "env_id": "ContinuousCartPole-v0"}
r,l,t
61.0,61,6.263393
48.0,48,6.271503
28.0,28,6.276423
43.0,43,6.283709
64.0,64,6.711951
64.0,64,6.72324
69.0,69,6.735552
66.0,66,6.74691
28.0,28,6.751649
30.0,30,6.757465
31.0,31,6.762704
84.0,84,6.777456
53.0,53,6.78658
60.0,60,6.796824
72.0,72,6.809375
51.0,51,6.818383
62.0,62,6.829057
36.0,36,6.836048
56.0,56,6.845256
34.0,34,6.850856
48.0,48,6.859701
43.0,43,6.867355
43.0,43,6.874571
31.0,31,6.880463
59.0,59,6.890962
60.0,60,6.901935
47.0,47,6.910013
32.0,32,6.915461
29.0,29,6.92062
66.0,66,6.932145
104.0,104,6.949817
44.0,44,6.957353
26.0,26,6.961969
46.0,46,6.969737
36.0,36,6.975844
44.0,44,6.983303
44.0,44,6.990628
35.0,35,6.997164
90.0,90,7.012949
60.0,60,7.023099
48.0,48,7.031447
82.0,82,7.045575
33.0,33,7.051455
30.0,30,7.056954
45.0,45,7.064674
35.0,35,7.491093
58.0,58,7.501942
47.0,47,7.510083
39.0,39,7.516739
53.0,53,7.525845
55.0,55,7.535815
103.0,103,7.553137
31.0,31,7.558727
67.0,67,7.570278
41.0,41,7.577329
46.0,46,7.585292
40.0,40,7.59206
55.0,55,7.601759
37.0,37,7.608266
78.0,78,7.621438
52.0,52,7.63073
35.0,35,7.636722
46.0,46,7.644514
62.0,62,7.655281
38.0,38,7.662244
34.0,34,7.668361
69.0,69,7.680228
69.0,69,7.692765
40.0,40,7.700063
45.0,45,7.707753
30.0,30,7.713274
58.0,58,7.723861
40.0,40,7.730556
37.0,37,7.736672
90.0,90,7.751826
31.0,31,7.757374
60.0,60,7.767621
89.0,89,7.782782
59.0,59,7.792936
40.0,40,7.799658
55.0,55,7.809152
44.0,44,7.817378
65.0,65,7.828723
38.0,38,7.8352
101.0,101,8.271227
60.0,60,8.281527
40.0,40,8.289192
42.0,42,8.296686
45.0,45,8.304603
31.0,31,8.309901
82.0,82,8.324169
37.0,37,8.330891
55.0,55,8.340136
102.0,102,8.357447
39.0,39,8.36462
51.0,51,8.373279
79.0,79,8.386543
103.0,103,8.404336
43.0,43,8.411812
107.0,107,8.430034
64.0,64,8.441259
106.0,106,8.459153
37.0,37,8.465844
83.0,83,8.480061
79.0,79,8.493557
41.0,41,8.500861
38.0,38,8.507351
53.0,53,8.516414
41.0,41,8.523244
57.0,57,8.532997
35.0,35,8.53931
41.0,41,8.546202
43.0,43,8.553282
28.0,28,8.55824
48.0,48,8.566807
56.0,56,8.576279
53.0,53,8.585093
45.0,45,8.592938
97.0,97,8.609978
42.0,42,9.04691
38.0,38,9.053523
41.0,41,9.061135
67.0,67,9.07261
105.0,105,9.091339
66.0,66,9.102858
75.0,75,9.11561
107.0,107,9.134028
57.0,57,9.143526
64.0,64,9.154612
41.0,41,9.161987
201.0,201,9.195587
42.0,42,9.203069
57.0,57,9.212807
32.0,32,9.218128
57.0,57,9.227868
70.0,70,9.239931
64.0,64,9.250625
55.0,55,9.260244
49.0,49,9.269089
46.0,46,9.276831
82.0,82,9.290943
78.0,78,9.305138
38.0,38,9.311508
59.0,59,9.321448
51.0,51,9.330325
52.0,52,9.338989
53.0,53,9.34768
79.0,79,9.361077
61.0,61,9.371833
43.0,43,9.379127
67.0,67,9.390804
59.0,59,9.841318
92.0,92,9.858021
39.0,39,9.865027
66.0,66,9.87601
102.0,102,9.893603
43.0,43,9.900761
47.0,47,9.90873
114.0,114,9.928769
56.0,56,9.938425
48.0,48,9.946924
56.0,56,9.956535
65.0,65,9.967252
112.0,112,9.987105
81.0,81,10.001007
36.0,36,10.007685
78.0,78,10.021446
45.0,45,10.029288
120.0,120,10.050453
67.0,67,10.061874
75.0,75,10.074692
48.0,48,10.08318
77.0,77,10.096431
37.0,37,10.102661
46.0,46,10.110497
104.0,104,10.128555
45.0,45,10.136154
52.0,52,10.145668
61.0,61,10.156425
66.0,66,10.168075
37.0,37,10.174501
95.0,95,10.191379
48.0,48,10.624614
47.0,47,10.632433
102.0,102,10.65051
57.0,57,10.66063
53.0,53,10.670111
201.0,201,10.704948
49.0,49,10.713514
66.0,66,10.724396
114.0,114,10.744564
116.0,116,10.764523
82.0,82,10.77844
46.0,46,10.786337
90.0,90,10.801675
84.0,84,10.816522
64.0,64,10.827965
222.0,222,10.864996
78.0,78,10.878373
86.0,86,10.89286
80.0,80,10.907157
93.0,93,10.923155
81.0,81,10.936965
51.0,51,10.946217
48.0,48,10.954415
221.0,221,11.424413
46.0,46,11.432691
81.0,81,11.446109
68.0,68,11.45774
116.0,116,11.477641
199.0,199,11.51218
85.0,85,11.527083
102.0,102,11.544427
88.0,88,11.560408
54.0,54,11.569721
193.0,193,11.603135
198.0,198,11.637581
78.0,78,11.651093
61.0,61,11.661817
288.0,288,11.71151
43.0,43,11.718983
213.0,213,11.755909
49.0,49,12.188101
144.0,144,12.21299
264.0,264,12.257827
383.0,383,12.323838
79.0,79,12.337203
83.0,83,12.351478
117.0,117,12.371311
202.0,202,12.406049
69.0,69,12.418407
153.0,153,12.444227
81.0,81,12.458117
190.0,190,12.49067
175.0,175,12.520317
254.0,254,12.985723
333.0,333,13.042797
80.0,80,13.056765
353.0,353,13.116626
315.0,315,13.170956
45.0,45,13.178697
105.0,105,13.197262
280.0,280,13.245339
203.0,203,13.280004
281.0,281,13.754733
262.0,262,13.799835
64.0,64,13.810985
168.0,168,13.840199
260.0,260,13.885447
131.0,131,13.907734
338.0,338,13.96613
226.0,226,14.005493
124.0,124,14.026523
268.0,268,14.072131
339.0,339,14.55565
251.0,251,14.598777
197.0,197,14.632857
445.0,445,14.709087
267.0,267,14.754925
499.0,499,14.840649
443.0,443,15.349003
500.0,500,15.433739
500.0,500,15.517946
401.0,401,15.586114
500.0,500,16.108783
297.0,297,16.159992
405.0,405,16.230075
500.0,500,16.315611
500.0,500,16.401447
277.0,277,16.877319
486.0,486,16.96527
390.0,390,17.035259
160.0,160,17.064066
344.0,344,17.123334
362.0,362,17.185968
500.0,500,17.701026
500.0,500,17.787587
500.0,500,17.874365
500.0,500,17.961965
500.0,500,18.533665
500.0,500,18.620331
500.0,500,18.708001
500.0,500,18.795686
500.0,500,19.322188
500.0,500,19.408394
500.0,500,19.504186
500.0,500,19.597106
500.0,500,20.123264
455.0,455,20.20525
463.0,463,20.287193
500.0,500,20.37578
500.0,500,21.012324
500.0,500,21.102207
500.0,500,21.190892
500.0,500,21.282915
500.0,500,21.37665
500.0,500,21.933977
500.0,500,22.024302
500.0,500,22.118383
500.0,500,22.208862
500.0,500,22.753389
500.0,500,22.840164
500.0,500,22.931452
500.0,500,23.0231
500.0,500,23.593306
500.0,500,23.685614
500.0,500,23.774188
500.0,500,23.862721
500.0,500,24.384894
420.0,420,24.458465
500.0,500,24.545483
500.0,500,24.631924
500.0,500,25.15004
500.0,500,25.237352
500.0,500,25.32284
500.0,500,25.408212
500.0,500,25.917947
500.0,500,26.004265
500.0,500,26.089952
500.0,500,26.175414
500.0,500,26.684443
500.0,500,26.783236
500.0,500,26.871715
500.0,500,26.960593
500.0,500,27.498
500.0,500,27.584977
500.0,500,27.670372
355.0,355,27.732292
500.0,500,27.818222
500.0,500,28.347508
500.0,500,28.434576
500.0,500,28.520968
500.0,500,28.608131
500.0,500,29.220689
500.0,500,29.311155
500.0,500,29.399682
500.0,500,29.485066
500.0,500,30.091952
500.0,500,30.177847
500.0,500,30.264715
500.0,500,30.351339
500.0,500,30.860432
500.0,500,30.947047
500.0,500,31.034314
500.0,500,31.122885
500.0,500,31.806823
500.0,500,31.923741
500.0,500,32.026378
500.0,500,32.131977
500.0,500,32.732771
500.0,500,32.822071
500.0,500,32.911498
500.0,500,33.00251
500.0,500,33.537457
500.0,500,33.622858
500.0,500,33.708521
500.0,500,33.794105
500.0,500,34.312504
500.0,500,34.399146
500.0,500,34.486279
500.0,500,34.572622
500.0,500,34.658769
500.0,500,35.176542
500.0,500,35.26265
500.0,500,35.349252
500.0,500,35.435236
500.0,500,35.950219
500.0,500,36.038347
500.0,500,36.124319
477.0,477,36.206792
500.0,500,36.717346
500.0,500,36.802783
500.0,500,36.889784
500.0,500,36.974552
500.0,500,37.481538
500.0,500,37.567416
500.0,500,37.652238
500.0,500,37.737605
500.0,500,38.242995
500.0,500,38.328953
500.0,500,38.414055
500.0,500,38.499763
500.0,500,39.004941
500.0,500,39.089423
371.0,371,39.150693
500.0,500,39.235535
500.0,500,39.73514
500.0,500,39.918718
500.0,500,40.005047
335.0,335,40.062138
500.0,500,40.146836
500.0,500,40.743519
500.0,500,40.82847
500.0,500,40.913188
500.0,500,40.998425
500.0,500,41.509666
500.0,500,41.598122
500.0,500,41.682769
420.0,420,41.753245
500.0,500,42.251095
500.0,500,42.336466
500.0,500,42.421881
500.0,500,42.506695
462.0,462,42.999096
500.0,500,43.084767
500.0,500,43.169156
500.0,500,43.253605
500.0,500,43.75867
500.0,500,43.844607
500.0,500,43.929953
500.0,500,44.016199
500.0,500,44.101798
500.0,500,44.609378
500.0,500,44.695317
500.0,500,44.780728
500.0,500,44.867939
275.0,275,45.362395
346.0,346,45.423063
500.0,500,45.511786
500.0,500,45.602212
500.0,500,45.68951
500.0,500,46.205958
500.0,500,46.292913
500.0,500,46.379726
500.0,500,46.465332
500.0,500,46.970624
500.0,500,47.055786
500.0,500,47.140784
500.0,500,47.226493
500.0,500,47.734994
500.0,500,47.820449
500.0,500,47.905685
500.0,500,47.991418
500.0,500,48.494322
277.0,277,48.540904
390.0,390,48.607831
500.0,500,48.693142
500.0,500,48.778088
500.0,500,49.286368
500.0,500,49.372098
500.0,500,49.457807
500.0,500,49.542828
500.0,500,50.066892
500.0,500,50.153597
500.0,500,50.243943
500.0,500,50.332708
500.0,500,50.840661
500.0,500,50.927613
500.0,500,51.016296
500.0,500,51.101517
500.0,500,51.846655
500.0,500,51.947422
500.0,500,52.035809
265.0,265,52.082459
500.0,500,52.583236
500.0,500,52.665707
500.0,500,52.747332
500.0,500,52.829014
277.0,277,52.874494
382.0,382,53.366722
500.0,500,53.453409
500.0,500,53.540572
449.0,449,53.617984
500.0,500,54.16535
310.0,310,54.220482
483.0,483,54.308109
500.0,500,54.398915
500.0,500,54.496116
500.0,500,55.116468
500.0,500,55.208526
364.0,364,55.273545
500.0,500,55.363102
500.0,500,55.924773
500.0,500,56.014148
500.0,500,56.103774
500.0,500,56.193593
263.0,263,56.239611
500.0,500,56.785143
500.0,500,56.872403
500.0,500,56.960426
500.0,500,57.049236
500.0,500,57.59801
500.0,500,57.686606
500.0,500,57.7749
500.0,500,57.861451
500.0,500,58.403988
292.0,292,58.454644
500.0,500,58.543374
500.0,500,58.632741
500.0,500,58.720359
500.0,500,59.271262
500.0,500,59.359403
500.0,500,59.447353
500.0,500,59.535131
500.0,500,60.079198
500.0,500,60.169263
500.0,500,60.257959
500.0,500,60.346611
500.0,500,60.88279
500.0,500,61.016316
500.0,500,61.107429
500.0,500,61.197429
500.0,500,61.739811
500.0,500,61.82955
500.0,500,61.918046
500.0,500,62.005445
500.0,500,62.504377
500.0,500,62.586239
500.0,500,62.667718
500.0,500,62.748204
500.0,500,63.241227
500.0,500,63.330686
500.0,500,63.417529
500.0,500,63.513871
500.0,500,64.09307
500.0,500,64.180619
383.0,383,64.247633
341.0,341,64.307288
372.0,372,64.371509
500.0,500,64.914528
229.0,229,64.954284
339.0,339,65.013681
325.0,325,65.069831
306.0,306,65.12261
488.0,488,65.21882
484.0,484,65.753437
500.0,500,65.843299
132.0,132,65.867453
322.0,322,65.923484
456.0,456,66.004467
275.0,275,66.051128
403.0,403,66.561078
282.0,282,66.610264
409.0,409,66.682222
217.0,217,66.72091
476.0,476,66.803785
484.0,484,67.352965
318.0,318,67.410735
341.0,341,67.470666
436.0,436,67.569401
355.0,355,67.633676
257.0,257,67.680878
500.0,500,68.27659
385.0,385,68.345959
296.0,296,68.399583
252.0,252,68.444696
290.0,290,68.496224
500.0,500,69.056257
500.0,500,69.163641
500.0,500,69.256259
347.0,347,69.320277
500.0,500,69.416348
440.0,440,69.96761
500.0,500,70.059204
500.0,500,70.150337
434.0,434,70.23346
437.0,437,70.82144
287.0,287,70.874616
500.0,500,70.963747
500.0,500,71.055919
500.0,500,71.145882
500.0,500,71.697345
264.0,264,71.746138
315.0,315,71.804348
500.0,500,71.89529
345.0,345,71.95826
359.0,359,72.508343
414.0,414,72.585122
500.0,500,72.679255
216.0,216,72.718355
286.0,286,72.780012
420.0,420,72.864099
220.0,220,73.397081
314.0,314,73.453125
314.0,314,73.510353
339.0,339,73.56962
248.0,248,73.61335
291.0,291,73.664904
296.0,296,73.715733
351.0,351,74.26835
273.0,273,74.316815
319.0,319,74.378797
459.0,459,74.461356
346.0,346,74.523416
303.0,303,74.577638
438.0,438,75.113346
176.0,176,75.145301
436.0,436,75.222779
372.0,372,75.28779
369.0,369,75.359318
459.0,459,75.943313
317.0,317,75.999987
337.0,337,76.063134
318.0,318,76.120535
399.0,399,76.192917
248.0,248,76.237606
274.0,274,76.286075
165.0,165,76.755289
378.0,378,76.822485
309.0,309,76.876505
282.0,282,76.925251
184.0,184,76.957415
290.0,290,77.007829
222.0,222,77.046797
259.0,259,77.092999
335.0,335,77.604469
242.0,242,77.652148
250.0,250,77.709954
316.0,316,77.768346
436.0,436,77.84769
349.0,349,77.912697
304.0,304,78.462501
469.0,469,78.549118
354.0,354,78.612358
347.0,347,78.674809
380.0,380,78.74639
466.0,466,79.284489
500.0,500,79.371394
361.0,361,79.434324
324.0,324,79.491483
306.0,306,79.544688
248.0,248,79.588215
271.0,271,80.123284
367.0,367,80.190263
413.0,413,80.264368
423.0,423,80.341719
345.0,345,80.402645
398.0,398,80.471334
367.0,367,80.998441
500.0,500,81.130195
500.0,500,81.221031
500.0,500,81.310523
471.0,471,81.849151
500.0,500,81.97259
500.0,500,82.151856
500.0,500,82.24031
500.0,500,82.86108
500.0,500,82.949853
500.0,500,83.037337
500.0,500,83.139342
500.0,500,83.698865
500.0,500,83.786693
500.0,500,83.874013
500.0,500,83.959864
500.0,500,84.494989
500.0,500,84.63312
500.0,500,84.721925
500.0,500,84.810926
500.0,500,85.379198
500.0,500,85.466597
500.0,500,85.554468
500.0,500,85.641176
500.0,500,85.727892
500.0,500,86.249909
500.0,500,86.335772
500.0,500,86.421745
500.0,500,86.50924
500.0,500,87.031547
500.0,500,87.118686
500.0,500,87.204796
500.0,500,87.291135
500.0,500,87.893983
500.0,500,87.986194
500.0,500,88.074465
500.0,500,88.16163
500.0,500,88.71202
500.0,500,88.804217
500.0,500,88.894738
500.0,500,88.984987
500.0,500,89.529322
500.0,500,89.620332
500.0,500,89.706313
500.0,500,89.792928
500.0,500,90.326454
500.0,500,90.414172
500.0,500,90.503399
500.0,500,90.590466
500.0,500,91.150168
500.0,500,91.248782
500.0,500,91.338603
500.0,500,91.426952
500.0,500,92.004679
500.0,500,92.090883
500.0,500,92.176636
500.0,500,92.264774
500.0,500,92.802363
500.0,500,92.891711
500.0,500,92.97755
500.0,500,93.064299
500.0,500,93.689958
500.0,500,93.779996
500.0,500,93.870566
500.0,500,93.959494
500.0,500,94.480731
500.0,500,94.566954
500.0,500,94.653267
500.0,500,94.749507
500.0,500,94.866099
500.0,500,95.389199
500.0,500,95.474897
500.0,500,95.558652
500.0,500,95.643917
500.0,500,96.158114
500.0,500,96.24427
500.0,500,96.327497
500.0,500,96.412061
500.0,500,96.92606
425.0,425,96.997764
336.0,336,97.055366
500.0,500,97.139741
500.0,500,97.725643
500.0,500,97.816617
500.0,500,97.908934
500.0,500,97.999601
500.0,500,98.530518
159.0,159,98.558982
500.0,500,98.64469
500.0,500,98.728673
500.0,500,98.815008
500.0,500,99.374888
500.0,500,99.460495
338.0,338,99.518836
500.0,500,99.604588
154.0,154,99.630489
500.0,500,100.172842
500.0,500,100.259837
500.0,500,100.345572
500.0,500,100.430878
500.0,500,100.965979
500.0,500,101.054257
474.0,474,101.13912
500.0,500,101.224387
500.0,500,101.311216
500.0,500,101.925823
321.0,321,101.982135
500.0,500,102.070558
447.0,447,102.149086
500.0,500,102.690291
500.0,500,102.779816
500.0,500,102.866813
500.0,500,102.959316
500.0,500,103.519541
359.0,359,103.588356
500.0,500,103.675654
500.0,500,103.76343
500.0,500,103.849431
500.0,500,104.389509
353.0,353,104.453427
224.0,224,104.513123
85.0,85,104.532491
500.0,500,104.62275
500.0,500,105.150161
500.0,500,105.236469
500.0,500,105.319943
500.0,500,105.404943
500.0,500,105.942542
291.0,291,105.995235
95.0,95,106.013308
500.0,500,106.10421
500.0,500,106.192704
500.0,500,106.280249
500.0,500,106.880019
500.0,500,106.967209
500.0,500,107.056434
500.0,500,107.147529
418.0,418,107.670842
500.0,500,107.755793
500.0,500,107.841465
97.0,97,107.857582
500.0,500,107.943958
310.0,310,108.468707
500.0,500,108.560676
500.0,500,108.652571
172.0,172,108.704222
500.0,500,108.792659
500.0,500,109.360462
500.0,500,109.44684
500.0,500,109.532268
500.0,500,109.618274
500.0,500,110.146403
440.0,440,110.222753
500.0,500,110.307869
500.0,500,110.393956
500.0,500,110.914974
500.0,500,111.00108
500.0,500,111.08574
500.0,500,111.171057
500.0,500,111.255691
500.0,500,111.779073
500.0,500,111.865013
500.0,500,111.950398
500.0,500,112.035754
500.0,500,112.552998
500.0,500,112.63915
500.0,500,112.724564
500.0,500,112.810874
500.0,500,113.328633
500.0,500,113.414946
500.0,500,113.500696
500.0,500,113.585114
500.0,500,114.104439
500.0,500,114.189836
500.0,500,114.275415
500.0,500,114.362104
500.0,500,114.883821
500.0,500,114.968999
500.0,500,115.05408
500.0,500,115.139281
500.0,500,115.654054
500.0,500,115.740522
500.0,500,115.826774
500.0,500,115.911651
500.0,500,116.44903
500.0,500,116.535201
500.0,500,116.62095
500.0,500,116.705968
500.0,500,117.221718
500.0,500,117.307727
500.0,500,117.394106
500.0,500,117.479829
500.0,500,117.992762
500.0,500,118.077202
500.0,500,118.161926
500.0,500,118.246955
500.0,500,118.768405
500.0,500,118.853747
500.0,500,118.93935
500.0,500,119.024653
500.0,500,119.546
500.0,500,119.632464
500.0,500,119.718363
500.0,500,119.805032
500.0,500,119.89078
500.0,500,120.412843
500.0,500,120.498565
500.0,500,120.59591
500.0,500,120.711108
500.0,500,121.251623
500.0,500,121.337446
500.0,500,121.423639
500.0,500,121.509265
500.0,500,122.051594
500.0,500,122.139601
500.0,500,122.22592
500.0,500,122.312857
500.0,500,122.843765
500.0,500,122.931217
500.0,500,123.018283
500.0,500,123.104169
500.0,500,123.622586
500.0,500,123.708518
500.0,500,123.794609
500.0,500,123.880296
500.0,500,124.522533
500.0,500,124.609328
500.0,500,124.695291
500.0,500,124.781423
500.0,500,125.296905
500.0,500,125.38269
500.0,500,125.467705
500.0,500,125.552958
500.0,500,126.068075
500.0,500,126.154239
500.0,500,126.237962
500.0,500,126.323811
500.0,500,126.844623
500.0,500,126.93037
500.0,500,127.017118
500.0,500,127.102514
500.0,500,127.616919
500.0,500,127.704201
500.0,500,127.789418
500.0,500,127.875283
500.0,500,127.962037
500.0,500,128.478203
500.0,500,128.563426
500.0,500,128.64763
500.0,500,128.732744
500.0,500,129.258023
500.0,500,129.343683
500.0,500,129.428657
500.0,500,129.512786
500.0,500,130.037332
500.0,500,130.121999
500.0,500,130.206629
500.0,500,130.292024
500.0,500,130.817344
500.0,500,130.902986
500.0,500,130.989853
500.0,500,131.075329
500.0,500,131.627787
500.0,500,131.714323
500.0,500,131.800687
500.0,500,131.886567
500.0,500,132.406323
500.0,500,132.491599
500.0,500,132.576682
500.0,500,132.662625
500.0,500,133.185232
500.0,500,133.271758
500.0,500,133.357285
