#{"t_start": 1734539263.751018, "env_id": "ContinuousCartPole-v0"}
r,l,t
56.0,56,7.890031
63.0,63,7.900993
96.0,96,7.918316
53.0,53,7.927652
49.0,49,7.937004
34.0,34,7.942611
62.0,62,8.411263
95.0,95,8.428094
123.0,123,8.449172
107.0,107,8.468328
73.0,73,8.480884
78.0,78,8.494236
70.0,70,8.506686
37.0,37,8.513711
61.0,61,8.524224
70.0,70,8.536181
44.0,44,8.544208
106.0,106,8.562934
47.0,47,8.571345
78.0,78,8.585014
47.0,47,8.59309
57.0,57,8.603145
51.0,51,8.611748
52.0,52,8.620794
71.0,71,8.633418
67.0,67,8.645212
56.0,56,8.655378
90.0,90,8.67109
42.0,42,8.678353
137.0,137,8.702587
76.0,76,8.715178
45.0,45,8.723472
42.0,42,8.730382
54.0,54,8.739735
97.0,97,8.756864
127.0,127,9.234474
105.0,105,9.252961
78.0,78,9.267378
44.0,44,9.27463
34.0,34,9.280645
52.0,52,9.290057
244.0,244,9.3332
201.0,201,9.36846
145.0,145,9.394492
62.0,62,9.405564
67.0,67,9.417551
172.0,172,9.447852
125.0,125,9.469665
86.0,86,9.485019
68.0,68,9.497091
61.0,61,9.507468
188.0,188,9.541775
167.0,167,9.570421
109.0,109,10.029794
80.0,80,10.04397
86.0,86,10.059911
83.0,83,10.075522
81.0,81,10.089849
88.0,88,10.105751
219.0,219,10.14387
62.0,62,10.155331
212.0,212,10.192615
154.0,154,10.219957
263.0,263,10.266119
64.0,64,10.277021
140.0,140,10.300451
176.0,176,10.33145
156.0,156,10.358814
43.0,43,10.366834
214.0,214,10.840649
195.0,195,10.873709
278.0,278,10.92171
120.0,120,10.942071
218.0,218,10.980784
255.0,255,11.024994
174.0,174,11.055395
158.0,158,11.083393
296.0,296,11.135052
305.0,305,11.623337
197.0,197,11.65779
227.0,227,11.697003
329.0,329,11.755136
265.0,265,11.80199
500.0,500,11.888893
404.0,404,11.959787
226.0,226,12.439202
395.0,395,12.508501
349.0,349,12.570518
219.0,219,12.60865
366.0,366,12.67139
241.0,241,12.714082
237.0,237,12.755411
325.0,325,13.24847
326.0,326,13.306303
269.0,269,13.353466
310.0,310,13.407703
234.0,234,13.44912
222.0,222,13.487999
349.0,349,13.55049
500.0,500,14.074169
215.0,215,14.110925
500.0,500,14.196632
444.0,444,14.273576
463.0,463,14.79246
210.0,210,14.82915
372.0,372,14.894629
500.0,500,14.981694
282.0,282,15.031774
385.0,385,15.098866
232.0,232,15.140387
500.0,500,15.669729
500.0,500,15.756843
500.0,500,15.843814
500.0,500,15.931453
500.0,500,16.458263
500.0,500,16.54424
500.0,500,16.629485
148.0,148,16.655337
500.0,500,16.742114
500.0,500,17.307139
322.0,322,17.363626
500.0,500,17.451262
500.0,500,17.538539
500.0,500,18.077872
500.0,500,18.165144
500.0,500,18.251978
500.0,500,18.338486
500.0,500,18.863637
500.0,500,18.949913
500.0,500,19.03622
461.0,461,19.116192
500.0,500,19.639584
500.0,500,19.72654
354.0,354,19.789148
500.0,500,19.87545
500.0,500,19.961544
500.0,500,20.47838
500.0,500,20.563769
500.0,500,20.649545
500.0,500,20.736215
500.0,500,21.324246
500.0,500,21.416408
500.0,500,21.509244
500.0,500,21.597725
500.0,500,22.17492
500.0,500,22.272522
500.0,500,22.363826
500.0,500,22.45391
500.0,500,23.030859
500.0,500,23.124895
500.0,500,23.214254
500.0,500,23.304582
500.0,500,23.825143
500.0,500,23.911963
500.0,500,24.000682
500.0,500,24.089193
500.0,500,24.614277
500.0,500,24.70046
500.0,500,24.786551
500.0,500,24.872949
500.0,500,25.398308
391.0,391,25.466367
500.0,500,25.553576
500.0,500,25.63999
500.0,500,25.727182
500.0,500,26.253724
500.0,500,26.339218
500.0,500,26.425608
235.0,235,26.466284
500.0,500,26.999526
500.0,500,27.086786
395.0,395,27.15614
500.0,500,27.243509
477.0,477,27.327537
483.0,483,27.850851
500.0,500,27.938419
500.0,500,28.025684
500.0,500,28.112059
500.0,500,28.678768
500.0,500,28.766518
500.0,500,28.85429
500.0,500,28.940907
500.0,500,29.464471
500.0,500,29.555624
500.0,500,29.644831
500.0,500,29.732301
500.0,500,30.262552
466.0,466,30.350032
181.0,181,30.382465
500.0,500,30.473087
266.0,266,30.520982
500.0,500,31.066878
254.0,254,31.111393
500.0,500,31.196451
423.0,423,31.27098
500.0,500,31.359321
500.0,500,31.914927
500.0,500,32.008195
500.0,500,32.102
500.0,500,32.193987
500.0,500,32.728861
353.0,353,32.788822
500.0,500,32.877071
378.0,378,32.942997
138.0,138,32.968417
500.0,500,33.577374
152.0,152,33.604323
500.0,500,33.696307
500.0,500,33.836036
500.0,500,33.927348
259.0,259,33.97342
292.0,292,34.51207
500.0,500,34.598273
500.0,500,34.686706
500.0,500,34.774931
500.0,500,35.308486
500.0,500,35.39666
500.0,500,35.482307
500.0,500,35.569425
500.0,500,36.094833
500.0,500,36.182129
500.0,500,36.267227
500.0,500,36.353114
351.0,351,36.415062
500.0,500,36.950043
500.0,500,37.03747
500.0,500,37.125123
500.0,500,37.213636
500.0,500,37.739176
500.0,500,37.825103
500.0,500,37.91272
500.0,500,37.999067
500.0,500,38.523883
500.0,500,38.61095
243.0,243,38.653882
355.0,355,38.71549
500.0,500,38.802758
500.0,500,39.325021
500.0,500,39.410856
500.0,500,39.499771
500.0,500,39.589684
500.0,500,40.133167
500.0,500,40.224362
500.0,500,40.316826
500.0,500,40.404357
500.0,500,40.941659
500.0,500,41.02883
302.0,302,41.080746
500.0,500,41.168552
500.0,500,41.68391
500.0,500,41.771919
500.0,500,41.863904
500.0,500,42.005324
500.0,500,42.561146
500.0,500,42.65369
500.0,500,42.746252
500.0,500,42.838066
500.0,500,42.92781
500.0,500,43.474976
500.0,500,43.560946
500.0,500,43.646272
500.0,500,43.732236
500.0,500,44.261291
500.0,500,44.348479
500.0,500,44.433479
500.0,500,44.520488
500.0,500,45.046746
500.0,500,45.133125
500.0,500,45.219625
500.0,500,45.306492
500.0,500,45.840834
500.0,500,45.93356
500.0,500,46.022463
500.0,500,46.110934
500.0,500,46.658113
500.0,500,46.744529
500.0,500,46.831458
500.0,500,46.91898
500.0,500,47.451464
500.0,500,47.536917
266.0,266,47.583249
500.0,500,47.669882
500.0,500,47.756846
500.0,500,48.25734
500.0,500,48.340355
500.0,500,48.455767
500.0,500,48.549878
500.0,500,49.104256
500.0,500,49.192568
500.0,500,49.281095
458.0,458,49.366685
500.0,500,49.972482
500.0,500,50.064482
353.0,353,50.126497
500.0,500,50.212936
500.0,500,50.754777
500.0,500,50.838981
500.0,500,50.927698
500.0,500,51.016502
500.0,500,51.576236
500.0,500,51.661301
500.0,500,51.746784
500.0,500,51.831161
500.0,500,52.356525
500.0,500,52.445266
500.0,500,52.531233
500.0,500,52.616156
500.0,500,52.701613
500.0,500,53.21399
500.0,500,53.299893
500.0,500,53.385452
500.0,500,53.469537
500.0,500,53.979146
500.0,500,54.064345
500.0,500,54.15008
500.0,500,54.23641
500.0,500,54.745908
500.0,500,54.832725
500.0,500,54.923138
500.0,500,55.012177
367.0,367,55.608323
463.0,463,55.688692
500.0,500,55.774612
500.0,500,55.86083
500.0,500,56.373935
500.0,500,56.457412
471.0,471,56.535369
500.0,500,56.617888
389.0,389,56.683507
272.0,272,57.153701
500.0,500,57.237816
238.0,238,57.278736
500.0,500,57.366525
500.0,500,57.453432
346.0,346,58.001795
500.0,500,58.086092
500.0,500,58.17026
236.0,236,58.24247
405.0,405,58.311896
500.0,500,58.836245
500.0,500,58.923748
500.0,500,59.009014
500.0,500,59.092736
500.0,500,59.601946
500.0,500,59.685973
500.0,500,59.770736
500.0,500,59.854709
500.0,500,60.352951
500.0,500,60.435538
500.0,500,60.518845
500.0,500,60.602842
500.0,500,61.101183
500.0,500,61.18525
500.0,500,61.26981
500.0,500,61.353368
500.0,500,61.852391
500.0,500,61.935502
500.0,500,62.020012
500.0,500,62.103321
500.0,500,62.608429
500.0,500,62.692632
500.0,500,62.776451
500.0,500,62.859616
500.0,500,63.358771
500.0,500,63.443458
500.0,500,63.52762
500.0,500,63.611422
500.0,500,63.695783
500.0,500,64.209934
500.0,500,64.295973
500.0,500,64.382372
500.0,500,64.466494
500.0,500,64.973724
500.0,500,65.059988
482.0,482,65.142261
500.0,500,65.230036
500.0,500,65.774005
500.0,500,65.858165
496.0,496,65.939592
500.0,500,66.022191
484.0,484,66.569647
476.0,476,66.649002
500.0,500,66.731077
500.0,500,66.815082
500.0,500,67.324476
500.0,500,67.408589
359.0,359,67.468243
500.0,500,67.551067
500.0,500,68.062576
500.0,500,68.145982
500.0,500,68.229817
500.0,500,68.313541
500.0,500,68.822244
500.0,500,68.907445
500.0,500,68.990191
500.0,500,69.072662
500.0,500,69.154561
500.0,500,69.661509
500.0,500,69.743813
500.0,500,69.828403
118.0,118,69.848463
500.0,500,70.346198
292.0,292,70.395611
500.0,500,70.479247
500.0,500,70.563842
500.0,500,70.647524
500.0,500,71.152546
500.0,500,71.236556
500.0,500,71.32057
500.0,500,71.404922
500.0,500,71.903336
500.0,500,71.987669
500.0,500,72.071111
500.0,500,72.154705
500.0,500,72.65422
219.0,219,72.690483
500.0,500,72.773727
496.0,496,72.856666
500.0,500,72.940714
500.0,500,73.447285
500.0,500,73.534192
500.0,500,73.623121
500.0,500,73.709078
500.0,500,74.224618
500.0,500,74.309653
500.0,500,74.393772
500.0,500,74.477711
500.0,500,75.001052
500.0,500,75.083835
500.0,500,75.167938
200.0,200,75.2017
500.0,500,75.285542
500.0,500,75.812121
500.0,500,75.898937
500.0,500,75.987013
500.0,500,76.072039
500.0,500,76.603544
500.0,500,76.688472
454.0,454,76.766046
299.0,299,76.818131
500.0,500,77.412969
500.0,500,77.499553
369.0,369,77.563694
500.0,500,77.647775
500.0,500,77.731782
500.0,500,78.245152
500.0,500,78.327765
500.0,500,78.411213
500.0,500,78.495069
500.0,500,79.118074
281.0,281,79.164613
500.0,500,79.247795
500.0,500,79.334535
500.0,500,79.867162
500.0,500,79.951091
500.0,500,80.036084
500.0,500,80.119511
500.0,500,80.628918
500.0,500,80.713218
500.0,500,80.796935
500.0,500,80.880556
500.0,500,80.964508
500.0,500,81.467576
500.0,500,81.551741
500.0,500,81.63547
500.0,500,81.719341
290.0,290,82.201763
500.0,500,82.291591
500.0,500,82.379851
500.0,500,82.46634
500.0,500,83.001845
500.0,500,83.090817
500.0,500,83.175698
500.0,500,83.261104
500.0,500,83.767566
500.0,500,83.854541
500.0,500,83.937833
500.0,500,84.021086
500.0,500,84.520454
500.0,500,84.603445
500.0,500,84.686912
500.0,500,84.770202
500.0,500,85.271675
500.0,500,85.355985
500.0,500,85.439693
500.0,500,85.522861
500.0,500,85.605756
500.0,500,86.11015
500.0,500,86.193895
500.0,500,86.278554
484.0,484,86.358049
134.0,134,86.803379
199.0,199,86.837883
500.0,500,86.977107
500.0,500,87.063775
200.0,200,87.098018
500.0,500,87.180715
500.0,500,87.745333
500.0,500,87.829127
500.0,500,87.912016
236.0,236,87.951322
500.0,500,88.460056
500.0,500,88.545381
223.0,223,88.582977
500.0,500,88.667186
500.0,500,88.751067
500.0,500,89.260667
500.0,500,89.343691
500.0,500,89.428271
500.0,500,89.511061
500.0,500,90.034906
269.0,269,90.082731
500.0,500,90.169415
500.0,500,90.256183
242.0,242,90.298651
500.0,500,90.83441
500.0,500,90.918873
500.0,500,91.001422
500.0,500,91.085078
500.0,500,91.651188
500.0,500,91.738052
500.0,500,91.822421
234.0,234,91.861745
500.0,500,91.945254
500.0,500,92.451559
500.0,500,92.535954
500.0,500,92.620114
500.0,500,92.703913
500.0,500,93.216608
500.0,500,93.303959
500.0,500,93.389027
500.0,500,93.475658
500.0,500,94.003034
293.0,293,94.053554
500.0,500,94.141892
500.0,500,94.228085
500.0,500,94.314706
500.0,500,94.844088
500.0,500,94.931649
500.0,500,95.015597
500.0,500,95.101134
500.0,500,95.615053
500.0,500,95.698817
500.0,500,95.781687
500.0,500,95.865043
295.0,295,96.334719
500.0,500,96.419975
500.0,500,96.507451
500.0,500,96.59486
500.0,500,97.138166
500.0,500,97.225527
500.0,500,97.313182
500.0,500,97.397929
500.0,500,97.914725
500.0,500,98.062452
500.0,500,98.148799
500.0,500,98.23442
500.0,500,98.753547
500.0,500,98.839523
500.0,500,98.923713
500.0,500,99.00805
500.0,500,99.092228
365.0,365,99.57927
500.0,500,99.663082
486.0,486,99.743383
500.0,500,99.825568
357.0,357,100.314259
500.0,500,100.397984
500.0,500,100.482543
260.0,260,100.525727
500.0,500,100.61274
500.0,500,101.183977
500.0,500,101.26849
500.0,500,101.354323
268.0,268,101.401741
500.0,500,101.922088
500.0,500,102.007807
500.0,500,102.094948
500.0,500,102.180297
500.0,500,102.710066
500.0,500,102.796881
500.0,500,102.880639
500.0,500,102.9641
500.0,500,103.047916
500.0,500,103.605462
500.0,500,103.692497
500.0,500,103.780186
500.0,500,103.867557
500.0,500,104.503621
500.0,500,104.592179
500.0,500,104.677879
500.0,500,104.76364
500.0,500,105.293709
500.0,500,105.379434
500.0,500,105.465698
500.0,500,105.551007
500.0,500,106.080635
500.0,500,106.166682
500.0,500,106.25104
500.0,500,106.337387
500.0,500,106.859874
500.0,500,106.944108
500.0,500,107.028786
500.0,500,107.114748
500.0,500,107.637897
181.0,181,107.668278
500.0,500,107.751759
500.0,500,107.834563
500.0,500,107.917254
500.0,500,108.444185
500.0,500,108.528412
500.0,500,108.612145
352.0,352,108.670817
474.0,474,109.207256
500.0,500,109.290397
500.0,500,109.374887
415.0,415,109.444548
500.0,500,109.532858
500.0,500,110.060439
500.0,500,110.146319
500.0,500,110.23255
500.0,500,110.318923
500.0,500,110.835759
500.0,500,110.920231
500.0,500,111.003359
500.0,500,111.08985
500.0,500,111.600139
500.0,500,111.684743
500.0,500,111.768579
500.0,500,111.853326
338.0,338,112.329444
500.0,500,112.413128
500.0,500,112.495656
500.0,500,112.579713
245.0,245,112.620557
500.0,500,113.123754
500.0,500,113.207441
500.0,500,113.291294
500.0,500,113.376331
500.0,500,113.879772
500.0,500,113.963121
500.0,500,114.0466
500.0,500,114.131865
500.0,500,114.636567
500.0,500,114.720057
500.0,500,114.803657
500.0,500,114.887247
286.0,286,115.351942
500.0,500,115.435769
500.0,500,115.518654
500.0,500,115.602613
500.0,500,115.685403
500.0,500,116.188064
500.0,500,116.271249
500.0,500,116.354866
500.0,500,116.437612
500.0,500,116.942324
500.0,500,117.028142
294.0,294,117.07954
349.0,349,117.141238
500.0,500,117.697198
500.0,500,117.783375
500.0,500,117.869527
500.0,500,117.955091
500.0,500,118.118409
500.0,500,118.659211
500.0,500,118.743632
500.0,500,118.827795
500.0,500,118.912098
500.0,500,119.452281
500.0,500,119.537172
500.0,500,119.619531
500.0,500,119.703692
389.0,389,120.21786
500.0,500,120.304214
500.0,500,120.389972
394.0,394,120.457395
500.0,500,120.986448
500.0,500,121.071628
500.0,500,121.159553
500.0,500,121.248024
500.0,500,121.768154
500.0,500,121.852594
500.0,500,121.938204
500.0,500,122.022262
500.0,500,122.532426
500.0,500,122.618186
500.0,500,122.701711
500.0,500,122.78592
500.0,500,122.869278
500.0,500,123.444957
500.0,500,123.534587
500.0,500,123.621884
500.0,500,123.710182
500.0,500,124.252636
500.0,500,124.340584
500.0,500,124.428649
500.0,500,124.515858
500.0,500,125.044656
500.0,500,125.131164
500.0,500,125.215108
500.0,500,125.29957
500.0,500,125.842223
500.0,500,125.930602
500.0,500,126.014735
500.0,500,126.099004
500.0,500,126.62707
500.0,500,126.712457
500.0,500,126.798263
500.0,500,126.882591
500.0,500,127.397889
500.0,500,127.482712
500.0,500,127.566628
500.0,500,127.650545
500.0,500,128.174703
500.0,500,128.260843
500.0,500,128.346092
500.0,500,128.430498
500.0,500,129.066661
500.0,500,129.155424
500.0,500,129.242156
500.0,500,129.3294
500.0,500,129.931326
500.0,500,130.019607
500.0,500,130.106922
500.0,500,130.192041
500.0,500,130.745024
500.0,500,130.833313
500.0,500,130.919663
500.0,500,131.004866
500.0,500,131.089984
500.0,500,131.616236
500.0,500,131.701811
500.0,500,131.787311
500.0,500,131.871907
500.0,500,132.385343
500.0,500,132.470264
500.0,500,132.55584
500.0,500,132.64057
500.0,500,133.157967
500.0,500,133.244401
500.0,500,133.329129
500.0,500,133.415861
500.0,500,133.930651
500.0,500,134.015615
500.0,500,134.099559
500.0,500,134.18355
500.0,500,134.693227
500.0,500,134.778466
500.0,500,134.864142
500.0,500,134.948557
500.0,500,135.462603
500.0,500,135.547511
500.0,500,135.63257
500.0,500,135.717694
500.0,500,136.230418
500.0,500,136.315625
500.0,500,136.401477
500.0,500,136.486083
500.0,500,137.004306
500.0,500,137.089088
500.0,500,137.174686
500.0,500,137.259392
500.0,500,137.769449
500.0,500,137.854915
500.0,500,137.941538
500.0,500,138.026523
500.0,500,138.547017
500.0,500,138.631952
500.0,500,138.716358
500.0,500,138.800419
500.0,500,139.314497
500.0,500,139.40062
500.0,500,139.486643
500.0,500,139.571683
500.0,500,139.656601
500.0,500,140.176162
500.0,500,140.259913
500.0,500,140.347491
278.0,278,140.39491
500.0,500,140.89805
500.0,500,140.980228
500.0,500,141.061848
500.0,500,141.143798
500.0,500,141.692247
155.0,155,141.71985
500.0,500,141.805475
500.0,500,141.892033
500.0,500,141.979802
500.0,500,142.523876
500.0,500,142.610863
330.0,330,142.670193
500.0,500,142.758277
500.0,500,143.308814
500.0,500,143.396638
293.0,293,143.44709
500.0,500,143.534421
428.0,428,143.607696
500.0,500,144.104663
500.0,500,144.190606
500.0,500,144.273804
500.0,500,144.360554
500.0,500,144.868355
500.0,500,144.953089
500.0,500,145.039287
500.0,500,145.125905
500.0,500,145.646986
500.0,500,145.731527
500.0,500,145.816157
