#{"t_start": 1734544823.276164, "env_id": "ContinuousCartPole-v0"}
r,l,t
32.0,32,3.585659
30.0,30,3.590597
28.0,28,3.595385
62.0,62,3.606866
29.0,29,3.612023
28.0,28,3.616991
29.0,29,3.621834
35.0,35,3.627939
34.0,34,3.633473
54.0,54,3.642882
29.0,29,3.648288
36.0,36,3.654531
26.0,26,3.659576
34.0,34,3.665192
45.0,45,3.673139
48.0,48,3.681346
32.0,32,3.686812
37.0,37,3.693113
35.0,35,3.700123
46.0,46,3.708652
33.0,33,3.714653
61.0,61,3.725128
38.0,38,3.73209
49.0,49,3.740543
39.0,39,3.747375
31.0,31,3.753008
30.0,30,3.758148
70.0,70,3.770184
24.0,24,3.774289
48.0,48,3.782654
28.0,28,3.78771
31.0,31,3.793272
64.0,64,3.804273
28.0,28,4.243041
39.0,39,4.250235
34.0,34,4.256532
30.0,30,4.262036
37.0,37,4.268194
51.0,51,4.277647
47.0,47,4.286052
27.0,27,4.290991
30.0,30,4.296509
44.0,44,4.304773
29.0,29,4.309866
34.0,34,4.315761
50.0,50,4.324453
27.0,27,4.329444
47.0,47,4.337584
37.0,37,4.344402
30.0,30,4.349491
35.0,35,4.355855
35.0,35,4.36196
56.0,56,4.371567
29.0,29,4.377058
35.0,35,4.382978
64.0,64,4.394182
41.0,41,4.401375
35.0,35,4.40764
36.0,36,4.41373
47.0,47,4.421998
41.0,41,4.429431
35.0,35,4.435374
40.0,40,4.441986
33.0,33,4.447906
30.0,30,4.452901
37.0,37,4.459696
32.0,32,4.465869
75.0,75,4.479085
36.0,36,4.485097
59.0,59,4.49548
70.0,70,4.50787
33.0,33,4.51337
56.0,56,4.523205
50.0,50,4.532197
34.0,34,4.538422
44.0,44,4.546592
31.0,31,4.551775
34.0,34,4.558156
37.0,37,4.564394
57.0,57,4.574673
33.0,33,4.580489
39.0,39,4.587386
37.0,37,4.59386
30.0,30,4.599101
39.0,39,5.04278
45.0,45,5.051172
54.0,54,5.060729
47.0,47,5.068895
29.0,29,5.074305
36.0,36,5.081032
35.0,35,5.086994
48.0,48,5.096179
55.0,55,5.105805
33.0,33,5.111317
31.0,31,5.117047
81.0,81,5.131292
40.0,40,5.138685
74.0,74,5.151687
41.0,41,5.158545
65.0,65,5.169965
45.0,45,5.177639
47.0,47,5.186331
31.0,31,5.191758
83.0,83,5.20641
33.0,33,5.212167
58.0,58,5.22223
68.0,68,5.23414
32.0,32,5.239768
30.0,30,5.245229
31.0,31,5.25041
50.0,50,5.259078
33.0,33,5.265319
53.0,53,5.274407
57.0,57,5.284446
53.0,53,5.293331
55.0,55,5.302406
38.0,38,5.308685
44.0,44,5.316447
41.0,41,5.323527
42.0,42,5.330838
35.0,35,5.337308
47.0,47,5.34552
28.0,28,5.350231
48.0,48,5.35892
33.0,33,5.365393
33.0,33,5.371073
44.0,44,5.379208
33.0,33,5.385012
38.0,38,5.391512
41.0,41,5.398778
69.0,69,5.848651
45.0,45,5.856739
55.0,55,5.866363
39.0,39,5.873519
37.0,37,5.880292
48.0,48,5.888748
96.0,96,5.906027
41.0,41,5.913377
43.0,43,5.920814
64.0,64,5.93221
38.0,38,5.938982
58.0,58,5.949173
30.0,30,5.954323
32.0,32,5.959847
52.0,52,5.968562
38.0,38,5.974811
45.0,45,5.982806
34.0,34,5.988875
58.0,58,5.999581
42.0,42,6.006723
32.0,32,6.012621
52.0,52,6.021591
58.0,58,6.031335
37.0,37,6.037805
30.0,30,6.043212
33.0,33,6.04876
51.0,51,6.058066
40.0,40,6.065337
35.0,35,6.071771
44.0,44,6.079512
52.0,52,6.088582
30.0,30,6.094065
29.0,29,6.098917
42.0,42,6.10664
56.0,56,6.116594
107.0,107,6.1349
52.0,52,6.144439
41.0,41,6.151588
62.0,62,6.16243
67.0,67,6.17388
33.0,33,6.17976
31.0,31,6.185044
86.0,86,6.639518
50.0,50,6.64821
39.0,39,6.65572
41.0,41,6.663165
48.0,48,6.671163
72.0,72,6.683787
34.0,34,6.689811
57.0,57,6.700262
49.0,49,6.708505
49.0,49,6.717528
45.0,45,6.725122
42.0,42,6.732631
55.0,55,6.742124
46.0,46,6.750243
64.0,64,6.761971
33.0,33,6.767485
47.0,47,6.775717
88.0,88,6.791556
52.0,52,6.800723
42.0,42,6.808307
45.0,45,6.81638
74.0,74,6.829684
53.0,53,6.839
33.0,33,6.844778
58.0,58,6.855185
45.0,45,6.863116
36.0,36,6.869124
54.0,54,6.878372
40.0,40,6.885449
37.0,37,6.89216
49.0,49,6.900815
33.0,33,6.906704
65.0,65,6.918329
74.0,74,6.931918
58.0,58,6.941889
56.0,56,6.951779
33.0,33,6.957441
46.0,46,6.965701
78.0,78,6.978947
48.0,48,6.987188
100.0,100,7.441205
37.0,37,7.449429
85.0,85,7.464235
42.0,42,7.471787
68.0,68,7.483259
70.0,70,7.495766
47.0,47,7.50412
59.0,59,7.514707
52.0,52,7.523945
53.0,53,7.533206
88.0,88,7.548568
41.0,41,7.555709
51.0,51,7.564948
30.0,30,7.570152
59.0,59,7.580542
80.0,80,7.593978
52.0,52,7.602599
64.0,64,7.613644
91.0,91,7.62886
36.0,36,7.635371
55.0,55,7.645514
52.0,52,7.655106
50.0,50,7.663425
41.0,41,7.670517
43.0,43,7.67835
39.0,39,7.685178
63.0,63,7.696027
55.0,55,7.70546
66.0,66,7.716535
64.0,64,7.727795
49.0,49,7.736859
64.0,64,7.74779
44.0,44,7.755548
45.0,45,7.763142
60.0,60,7.773779
39.0,39,7.780273
84.0,84,7.795247
161.0,161,8.262574
46.0,46,8.270718
51.0,51,8.279708
35.0,35,8.286115
42.0,42,8.293182
63.0,63,8.304221
64.0,64,8.315258
57.0,57,8.32561
46.0,46,8.333596
105.0,105,8.352103
81.0,81,8.366942
66.0,66,8.378439
48.0,48,8.386678
93.0,93,8.402575
100.0,100,8.419734
65.0,65,8.431122
36.0,36,8.437738
63.0,63,8.448476
80.0,80,8.462685
47.0,47,8.471254
66.0,66,8.482723
36.0,36,8.488921
42.0,42,8.496077
70.0,70,8.507604
57.0,57,8.517778
64.0,64,8.528814
82.0,82,8.543034
61.0,61,8.553189
63.0,63,8.564471
50.0,50,8.573316
121.0,121,9.033591
92.0,92,9.050128
139.0,139,9.07441
108.0,108,9.093183
65.0,65,9.104419
94.0,94,9.120817
67.0,67,9.132171
87.0,87,9.147414
93.0,93,9.164242
128.0,128,9.18614
53.0,53,9.19541
44.0,44,9.203006
173.0,173,9.233403
114.0,114,9.253077
64.0,64,9.265001
75.0,75,9.278494
197.0,197,9.311352
70.0,70,9.323307
69.0,69,9.335261
119.0,119,9.355604
196.0,196,9.823455
165.0,165,9.852004
89.0,89,9.868209
88.0,88,9.883741
134.0,134,9.907124
150.0,150,9.932136
213.0,213,9.968571
94.0,94,9.98475
90.0,90,10.000264
156.0,156,10.026079
313.0,313,10.080652
89.0,89,10.096339
61.0,61,10.107027
160.0,160,10.133959
167.0,167,10.161421
186.0,186,10.624197
70.0,70,10.636434
239.0,239,10.678084
79.0,79,10.692085
145.0,145,10.717188
244.0,244,10.758574
247.0,247,10.800566
70.0,70,10.812791
254.0,254,10.857145
299.0,299,10.908244
378.0,378,11.407619
252.0,252,11.451635
136.0,136,11.475686
500.0,500,11.560513
67.0,67,11.572102
192.0,192,11.605588
223.0,223,11.644738
260.0,260,11.689115
215.0,215,11.726062
122.0,122,12.183335
272.0,272,12.230288
500.0,500,12.317157
471.0,471,12.398483
185.0,185,12.43024
500.0,500,12.516364
471.0,471,13.026311
316.0,316,13.080096
459.0,459,13.160127
472.0,472,13.23899
308.0,308,13.292394
464.0,464,13.805542
371.0,371,13.869791
341.0,341,13.928303
398.0,398,13.997879
345.0,345,14.057
401.0,401,14.55701
500.0,500,14.643375
357.0,357,14.706051
500.0,500,14.792498
500.0,500,14.878378
500.0,500,15.404296
500.0,500,15.490969
500.0,500,15.57801
500.0,500,15.666
500.0,500,16.184467
500.0,500,16.271864
500.0,500,16.358907
500.0,500,16.445757
500.0,500,16.967328
500.0,500,17.054642
500.0,500,17.14092
500.0,500,17.227106
500.0,500,17.746058
390.0,390,17.813196
500.0,500,17.899613
500.0,500,17.987002
500.0,500,18.509906
500.0,500,18.597714
500.0,500,18.684595
500.0,500,18.772843
500.0,500,19.298714
500.0,500,19.38504
500.0,500,19.47174
500.0,500,19.558391
500.0,500,20.074552
500.0,500,20.160752
500.0,500,20.246951
500.0,500,20.332928
500.0,500,20.418199
478.0,478,20.926453
500.0,500,21.01248
368.0,368,21.076073
500.0,500,21.159643
500.0,500,21.676392
500.0,500,21.762065
500.0,500,21.847474
500.0,500,21.933233
500.0,500,22.450682
500.0,500,22.537259
335.0,335,22.595625
500.0,500,22.680687
500.0,500,23.193561
500.0,500,23.279258
500.0,500,23.36569
500.0,500,23.450395
500.0,500,23.535785
359.0,359,24.026191
500.0,500,24.111828
500.0,500,24.197014
500.0,500,24.281936
500.0,500,24.801082
500.0,500,24.886604
500.0,500,24.973791
500.0,500,25.061311
500.0,500,25.607376
500.0,500,25.69474
500.0,500,25.781693
500.0,500,25.868818
500.0,500,26.388173
500.0,500,26.476989
500.0,500,26.563771
500.0,500,26.650571
500.0,500,27.17204
500.0,500,27.260973
500.0,500,27.348386
500.0,500,27.435936
500.0,500,27.957165
500.0,500,28.043724
219.0,219,28.082369
500.0,500,28.168994
213.0,213,28.206495
165.0,165,28.235252
500.0,500,28.755222
500.0,500,28.843194
500.0,500,28.930066
500.0,500,29.016308
500.0,500,29.540577
500.0,500,29.628259
500.0,500,29.715092
500.0,500,29.801961
500.0,500,30.391559
500.0,500,30.478847
500.0,500,30.563768
500.0,500,30.652293
500.0,500,31.205967
500.0,500,31.291868
500.0,500,31.383284
500.0,500,31.472929
500.0,500,31.565727
500.0,500,32.094978
500.0,500,32.186481
500.0,500,32.27173
500.0,500,32.357618
500.0,500,32.897459
500.0,500,32.983149
500.0,500,33.068046
500.0,500,33.154686
500.0,500,33.680436
500.0,500,33.77017
500.0,500,33.860218
500.0,500,33.948413
500.0,500,34.468678
500.0,500,34.555827
500.0,500,34.642589
500.0,500,34.729425
500.0,500,35.254747
500.0,500,35.341812
500.0,500,35.429328
500.0,500,35.517335
500.0,500,36.045591
500.0,500,36.134331
500.0,500,36.222471
500.0,500,36.311232
500.0,500,36.83701
500.0,500,36.924204
500.0,500,37.011286
500.0,500,37.099834
500.0,500,37.634685
500.0,500,37.720789
500.0,500,37.809896
500.0,500,37.897281
500.0,500,38.424061
500.0,500,38.511013
500.0,500,38.598943
500.0,500,38.685812
500.0,500,39.212837
169.0,169,39.242049
500.0,500,39.328949
500.0,500,39.418363
500.0,500,39.505887
500.0,500,40.036151
500.0,500,40.123819
500.0,500,40.211683
500.0,500,40.298796
500.0,500,40.816788
500.0,500,40.902395
500.0,500,40.98895
500.0,500,41.075845
500.0,500,41.594714
500.0,500,41.680725
500.0,500,41.765398
500.0,500,41.852766
500.0,500,42.36837
500.0,500,42.454575
273.0,273,42.50221
500.0,500,42.589253
500.0,500,42.675172
394.0,394,43.227677
259.0,259,43.272519
387.0,387,43.340973
156.0,156,43.368395
250.0,250,43.412866
500.0,500,43.499633
250.0,250,43.543454
402.0,402,44.05319
500.0,500,44.138714
500.0,500,44.225796
500.0,500,44.310362
500.0,500,44.826879
500.0,500,44.913244
206.0,206,44.94912
500.0,500,45.035052
500.0,500,45.122486
500.0,500,45.654812
500.0,500,45.742069
500.0,500,45.828622
500.0,500,45.91559
500.0,500,46.441448
379.0,379,46.506671
500.0,500,46.594905
500.0,500,46.682343
500.0,500,47.209271
500.0,500,47.297458
500.0,500,47.384908
500.0,500,47.471393
500.0,500,48.004799
500.0,500,48.091846
500.0,500,48.178651
500.0,500,48.26653
500.0,500,48.788992
500.0,500,48.876215
500.0,500,48.962624
500.0,500,49.049814
500.0,500,49.574993
500.0,500,49.661205
500.0,500,49.749081
500.0,500,49.836934
500.0,500,49.923966
500.0,500,50.451236
500.0,500,50.538339
500.0,500,50.625221
500.0,500,50.713132
500.0,500,51.232701
500.0,500,51.317347
500.0,500,51.403923
500.0,500,51.490112
500.0,500,52.010159
500.0,500,52.095293
500.0,500,52.18317
500.0,500,52.270525
500.0,500,52.798927
500.0,500,52.88454
500.0,500,52.970488
500.0,500,53.056087
500.0,500,53.572547
500.0,500,53.658285
500.0,500,53.744921
500.0,500,53.830736
500.0,500,54.349944
500.0,500,54.434525
500.0,500,54.520658
500.0,500,54.606702
500.0,500,55.130026
432.0,432,55.204462
351.0,351,55.265228
388.0,388,55.332427
467.0,467,55.416039
500.0,500,55.944222
500.0,500,56.031056
500.0,500,56.117262
391.0,391,56.187079
462.0,462,56.706703
500.0,500,56.793592
500.0,500,56.881533
300.0,300,56.934256
381.0,381,57.00133
393.0,393,57.511856
389.0,389,57.57926
500.0,500,57.665765
500.0,500,57.753303
500.0,500,57.840385
500.0,500,58.367882
500.0,500,58.454972
481.0,481,58.539778
500.0,500,58.627912
500.0,500,59.152623
500.0,500,59.239283
500.0,500,59.327699
451.0,451,59.407266
500.0,500,59.938901
407.0,407,60.009503
500.0,500,60.098381
500.0,500,60.185975
500.0,500,60.70575
500.0,500,60.7931
500.0,500,60.878362
500.0,500,60.965628
500.0,500,61.479628
376.0,376,61.545617
500.0,500,61.629737
500.0,500,61.717303
427.0,427,61.790085
500.0,500,62.312317
500.0,500,62.398211
500.0,500,62.483662
500.0,500,62.570277
500.0,500,63.090098
500.0,500,63.17614
500.0,500,63.262974
500.0,500,63.349607
500.0,500,63.867885
500.0,500,63.95279
500.0,500,64.039091
500.0,500,64.125686
500.0,500,64.640935
500.0,500,64.724826
500.0,500,64.811962
500.0,500,64.898076
500.0,500,65.422115
500.0,500,65.508689
500.0,500,65.5938
500.0,500,65.681029
500.0,500,66.205254
500.0,500,66.292439
500.0,500,66.378776
500.0,500,66.466828
500.0,500,66.999093
500.0,500,67.085645
500.0,500,67.17285
500.0,500,67.259715
500.0,500,67.783903
500.0,500,67.872496
500.0,500,67.960423
500.0,500,68.046938
500.0,500,68.136589
500.0,500,68.667821
500.0,500,68.754504
500.0,500,68.841356
500.0,500,68.929237
500.0,500,69.452308
500.0,500,69.539569
500.0,500,69.628301
500.0,500,69.716229
500.0,500,70.247394
500.0,500,70.334415
500.0,500,70.421959
500.0,500,70.509308
500.0,500,71.034916
500.0,500,71.121533
500.0,500,71.209059
500.0,500,71.29625
500.0,500,71.819947
500.0,500,71.906406
500.0,500,71.993161
500.0,500,72.079935
500.0,500,72.592557
500.0,500,72.678637
500.0,500,72.766127
500.0,500,72.853607
500.0,500,73.371428
500.0,500,73.456308
500.0,500,73.542489
500.0,500,73.628279
500.0,500,74.146373
500.0,500,74.23227
500.0,500,74.318297
500.0,500,74.405008
500.0,500,74.931
500.0,500,75.017335
500.0,500,75.104177
500.0,500,75.190813
500.0,500,75.708132
500.0,500,75.793965
500.0,500,75.879536
500.0,500,75.96719
500.0,500,76.053334
500.0,500,76.581094
500.0,500,76.66659
500.0,500,76.754444
500.0,500,76.841382
500.0,500,77.407813
500.0,500,77.493948
500.0,500,77.582712
500.0,500,77.669775
500.0,500,78.200355
500.0,500,78.288227
500.0,500,78.375028
500.0,500,78.463599
500.0,500,78.987056
500.0,500,79.074091
500.0,500,79.162076
500.0,500,79.250917
500.0,500,79.776514
500.0,500,79.863573
500.0,500,79.951286
500.0,500,80.038092
500.0,500,80.560853
500.0,500,80.646818
500.0,500,80.735089
500.0,500,80.823359
500.0,500,81.352934
500.0,500,81.439493
500.0,500,81.525941
500.0,500,81.611406
500.0,500,82.127935
500.0,500,82.213859
490.0,490,82.298496
500.0,500,82.386156
500.0,500,82.909659
500.0,500,82.996005
500.0,500,83.082188
500.0,500,83.169366
500.0,500,83.686657
500.0,500,83.77244
500.0,500,83.85859
500.0,500,83.945688
500.0,500,84.471214
500.0,500,84.557155
500.0,500,84.643334
500.0,500,84.730443
500.0,500,84.816846
500.0,500,85.334213
500.0,500,85.420391
500.0,500,85.506672
500.0,500,85.594373
500.0,500,86.119769
500.0,500,86.206557
500.0,500,86.293695
500.0,500,86.382463
500.0,500,86.9059
500.0,500,86.993154
470.0,470,87.075453
500.0,500,87.163367
500.0,500,87.693304
500.0,500,87.781259
500.0,500,87.866397
500.0,500,87.953365
500.0,500,88.482124
500.0,500,88.569049
500.0,500,88.657217
463.0,463,88.738112
500.0,500,89.272029
500.0,500,89.359539
500.0,500,89.447311
484.0,484,89.53252
491.0,491,90.056306
500.0,500,90.143777
500.0,500,90.229394
500.0,500,90.318837
500.0,500,90.852218
500.0,500,90.938867
500.0,500,91.027415
500.0,500,91.114886
500.0,500,91.202723
500.0,500,91.72495
500.0,500,91.812227
500.0,500,91.898774
500.0,500,91.987341
500.0,500,92.51307
500.0,500,92.598254
500.0,500,92.68487
500.0,500,92.772538
500.0,500,93.287556
500.0,500,93.373278
500.0,500,93.45964
500.0,500,93.546794
500.0,500,94.066777
500.0,500,94.150991
500.0,500,94.236
500.0,500,94.323657
500.0,500,94.838739
500.0,500,94.924217
500.0,500,95.009845
500.0,500,95.094374
500.0,500,95.618486
500.0,500,95.70311
500.0,500,95.788949
500.0,500,95.876913
500.0,500,96.392822
500.0,500,96.478463
500.0,500,96.562966
500.0,500,96.649352
500.0,500,97.176017
500.0,500,97.262909
500.0,500,97.350646
500.0,500,97.437798
500.0,500,97.960467
500.0,500,98.047625
500.0,500,98.135152
500.0,500,98.221599
500.0,500,98.750422
500.0,500,98.837439
500.0,500,98.925154
500.0,500,99.012705
500.0,500,99.534396
500.0,500,99.622602
500.0,500,99.709507
500.0,500,99.796668
500.0,500,99.884127
500.0,500,100.408168
500.0,500,100.49539
500.0,500,100.584121
500.0,500,100.671509
500.0,500,101.190521
500.0,500,101.277531
500.0,500,101.365776
500.0,500,101.453436
500.0,500,101.982876
500.0,500,102.070012
500.0,500,102.156794
500.0,500,102.244471
500.0,500,102.760825
500.0,500,102.845802
500.0,500,102.931164
500.0,500,103.018134
500.0,500,103.540136
500.0,500,103.629714
500.0,500,103.717041
500.0,500,103.803781
500.0,500,104.315194
500.0,500,104.403001
500.0,500,104.489211
500.0,500,104.576039
500.0,500,105.090491
500.0,500,105.176429
500.0,500,105.262274
500.0,500,105.349317
500.0,500,105.874642
431.0,431,105.949268
500.0,500,106.035369
500.0,500,106.122368
500.0,500,106.644522
500.0,500,106.731567
500.0,500,106.815804
500.0,500,106.903794
186.0,186,106.935311
500.0,500,107.453054
115.0,115,107.473181
125.0,125,107.495254
500.0,500,107.582263
500.0,500,107.668792
207.0,207,107.704954
272.0,272,107.752653
500.0,500,108.284617
500.0,500,108.370978
365.0,365,108.434108
133.0,133,108.457823
500.0,500,108.545845
500.0,500,109.119321
500.0,500,109.207224
500.0,500,109.294411
500.0,500,109.381135
500.0,500,109.902626
500.0,500,109.990587
500.0,500,110.07728
500.0,500,110.165185
500.0,500,110.697244
500.0,500,110.784256
500.0,500,110.870996
500.0,500,110.959445
500.0,500,111.482944
500.0,500,111.570933
270.0,270,111.617911
500.0,500,111.704837
500.0,500,111.790679
143.0,143,111.816382
500.0,500,112.347271
500.0,500,112.435263
500.0,500,112.522744
500.0,500,112.611404
500.0,500,113.123576
500.0,500,113.210017
500.0,500,113.296242
500.0,500,113.382417
500.0,500,113.90237
500.0,500,113.988008
500.0,500,114.074433
500.0,500,114.159926
122.0,122,114.181874
500.0,500,114.697855
500.0,500,114.784587
500.0,500,114.87189
500.0,500,114.958439
500.0,500,115.482704
500.0,500,115.568102
500.0,500,115.654424
500.0,500,115.741948
500.0,500,116.257459
500.0,500,116.342917
500.0,500,116.428247
500.0,500,116.513968
500.0,500,117.042906
500.0,500,117.128274
500.0,500,117.214604
500.0,500,117.301625
500.0,500,117.816675
500.0,500,117.903067
324.0,324,117.959316
500.0,500,118.046821
500.0,500,118.575582
500.0,500,118.663569
500.0,500,118.751501
500.0,500,118.839087
500.0,500,118.926201
500.0,500,119.446319
500.0,500,119.533095
500.0,500,119.621392
500.0,500,119.709241
500.0,500,120.237802
500.0,500,120.324304
500.0,500,120.412589
500.0,500,120.500487
500.0,500,121.023714
500.0,500,121.110463
500.0,500,121.196907
500.0,500,121.284085
500.0,500,121.811043
500.0,500,121.897559
225.0,225,121.937418
500.0,500,122.024611
500.0,500,122.547503
500.0,500,122.636189
500.0,500,122.722436
500.0,500,122.8104
500.0,500,122.898132
500.0,500,123.425126
500.0,500,123.512187
500.0,500,123.599637
500.0,500,123.687321
500.0,500,124.200039
500.0,500,124.285763
500.0,500,124.374174
500.0,500,124.460384
500.0,500,124.980093
500.0,500,125.065937
500.0,500,125.152813
500.0,500,125.23907
500.0,500,125.755691
500.0,500,125.841608
500.0,500,125.926291
466.0,466,126.006706
500.0,500,126.533948
500.0,500,126.620166
500.0,500,126.707925
500.0,500,126.794397
500.0,500,127.311954
500.0,500,127.398473
500.0,500,127.484369
500.0,500,127.570552
500.0,500,128.093661
500.0,500,128.179997
500.0,500,128.266494
500.0,500,128.355488
500.0,500,128.876029
500.0,500,128.963082
500.0,500,129.05019
500.0,500,129.138634
500.0,500,129.666528
500.0,500,129.755343
500.0,500,129.84251
500.0,500,129.929223
500.0,500,130.447357
500.0,500,130.535157
500.0,500,130.621846
500.0,500,130.708996
500.0,500,130.796938
500.0,500,131.327449
500.0,500,131.413941
500.0,500,131.502069
500.0,500,131.589317
500.0,500,132.11195
500.0,500,132.197355
500.0,500,132.284472
500.0,500,132.371351
500.0,500,132.905624
500.0,500,132.99259
500.0,500,133.079708
500.0,500,133.168328
500.0,500,133.6866
500.0,500,133.773895
500.0,500,133.860905
500.0,500,133.947118
500.0,500,134.466564
500.0,500,134.552219
500.0,500,134.638993
500.0,500,134.727681
500.0,500,135.292931
500.0,500,135.378472
500.0,500,135.465211
500.0,500,135.551759
500.0,500,136.077294
500.0,500,136.163538
500.0,500,136.249743
500.0,500,136.336864
500.0,500,136.85385
500.0,500,136.939388
500.0,500,137.025273
500.0,500,137.112684
500.0,500,137.636286
500.0,500,137.722314
500.0,500,137.808559
500.0,500,137.895112
500.0,500,138.408871
500.0,500,138.495546
500.0,500,138.581472
500.0,500,138.668926
500.0,500,138.756748
500.0,500,139.29316
500.0,500,139.379692
348.0,348,139.439979
500.0,500,139.527596
500.0,500,140.049524
142.0,142,140.07444
447.0,447,140.151555
347.0,347,140.212427
370.0,370,140.277399
257.0,257,140.322053
137.0,137,140.346695
341.0,341,140.85045
500.0,500,140.939478
500.0,500,141.027557
500.0,500,141.11589
500.0,500,141.646517
500.0,500,141.735405
133.0,133,141.758229
500.0,500,141.849364
500.0,500,141.937467
500.0,500,142.469786
500.0,500,142.55677
500.0,500,142.643338
500.0,500,142.73294
500.0,500,143.265458
500.0,500,143.351425
500.0,500,143.436729
500.0,500,143.523674
500.0,500,144.047908
500.0,500,144.134499
500.0,500,144.221407
500.0,500,144.308213
500.0,500,144.821219
500.0,500,144.906606
500.0,500,144.992937
500.0,500,145.081975
500.0,500,145.604551
