#{"t_start": 1734543334.7086122, "env_id": "ContinuousCartPole-v0"}
r,l,t
40.0,40,10.985352
37.0,37,10.991858
58.0,58,11.002515
53.0,53,11.011766
37.0,37,11.018018
55.0,55,11.027975
29.0,29,11.033279
46.0,46,11.041597
26.0,26,11.046072
37.0,37,11.052974
27.0,27,11.057705
30.0,30,11.063173
70.0,70,11.075717
32.0,32,11.081465
28.0,28,11.0864
32.0,32,11.091948
32.0,32,11.097969
38.0,38,11.104853
54.0,54,11.114566
30.0,30,11.119732
54.0,54,11.129364
42.0,42,11.137252
58.0,58,11.147378
52.0,52,11.156085
38.0,38,11.163016
62.0,62,11.173901
51.0,51,11.182779
44.0,44,11.190794
34.0,34,11.196858
46.0,46,11.205378
33.0,33,11.211012
25.0,25,11.65147
36.0,36,11.658148
30.0,30,11.663916
33.0,33,11.669783
41.0,41,11.676826
33.0,33,11.682938
32.0,32,11.68903
53.0,53,11.698103
23.0,23,11.702644
62.0,62,11.713567
36.0,36,11.72036
62.0,62,11.731475
34.0,34,11.737468
55.0,55,11.74717
52.0,52,11.75648
28.0,28,11.761672
39.0,39,11.768223
56.0,56,11.778316
43.0,43,11.785691
73.0,73,11.798514
46.0,46,11.806949
34.0,34,11.81291
37.0,37,11.819575
35.0,35,11.825523
37.0,37,11.831895
98.0,98,11.849155
41.0,41,11.856538
43.0,43,11.863891
61.0,61,11.874777
83.0,83,11.890062
27.0,27,11.895335
34.0,34,11.901401
32.0,32,11.90723
29.0,29,11.912474
61.0,61,11.923184
26.0,26,11.928247
42.0,42,11.936008
29.0,29,11.941231
67.0,67,11.953071
61.0,61,11.964276
39.0,39,11.971617
30.0,30,11.976903
24.0,24,11.981136
58.0,58,11.991408
60.0,60,12.002791
45.0,45,12.010734
25.0,25,12.014996
33.0,33,12.455407
37.0,37,12.462098
33.0,33,12.467743
44.0,44,12.475468
44.0,44,12.483378
31.0,31,12.489171
32.0,32,12.494804
24.0,24,12.498853
56.0,56,12.508441
74.0,74,12.521024
30.0,30,12.526399
54.0,54,12.536275
52.0,52,12.545392
31.0,31,12.550965
31.0,31,12.556667
45.0,45,12.564541
30.0,30,12.570044
48.0,48,12.579098
26.0,26,12.583486
39.0,39,12.590741
29.0,29,12.595796
27.0,27,12.600404
30.0,30,12.606001
47.0,47,12.614705
35.0,35,12.620932
51.0,51,12.630302
58.0,58,12.640844
50.0,50,12.649829
40.0,40,12.657085
30.0,30,12.662319
32.0,32,12.668028
32.0,32,12.67418
56.0,56,12.684305
39.0,39,12.691263
35.0,35,12.697963
44.0,44,12.705754
44.0,44,12.713676
35.0,35,12.719977
62.0,62,12.731176
33.0,33,12.737225
79.0,79,12.751157
46.0,46,12.759178
39.0,39,12.766725
39.0,39,12.773364
42.0,42,12.781078
47.0,47,12.789536
34.0,34,12.796067
25.0,25,12.800356
38.0,38,12.807334
43.0,43,12.815244
49.0,49,13.257072
72.0,72,13.26995
49.0,49,13.278507
95.0,95,13.295625
65.0,65,13.306996
44.0,44,13.314593
31.0,31,13.319767
56.0,56,13.329925
57.0,57,13.339868
29.0,29,13.34476
67.0,67,13.356607
95.0,95,13.373402
57.0,57,13.383685
71.0,71,13.396487
29.0,29,13.401814
41.0,41,13.409102
49.0,49,13.417807
39.0,39,13.424306
69.0,69,13.436504
31.0,31,13.44203
75.0,75,13.454894
33.0,33,13.460509
46.0,46,13.468773
29.0,29,13.474362
34.0,34,13.480728
32.0,32,13.486107
34.0,34,13.492064
52.0,52,13.501776
36.0,36,13.508377
30.0,30,13.513647
68.0,68,13.525648
46.0,46,13.534087
76.0,76,13.547514
94.0,94,13.564618
31.0,31,13.570328
43.0,43,13.577618
29.0,29,13.583173
43.0,43,13.591308
33.0,33,13.597313
63.0,63,13.608732
47.0,47,13.61702
39.0,39,14.05951
29.0,29,14.064955
49.0,49,14.074048
33.0,33,14.080056
33.0,33,14.085646
44.0,44,14.093489
37.0,37,14.099909
77.0,77,14.113595
31.0,31,14.119054
52.0,52,14.128393
53.0,53,14.137784
36.0,36,14.144229
31.0,31,14.149448
84.0,84,14.164714
34.0,34,14.170537
45.0,45,14.178746
31.0,31,14.184666
36.0,36,14.190841
81.0,81,14.204804
44.0,44,14.213408
41.0,41,14.220351
31.0,31,14.22608
40.0,40,14.233086
41.0,41,14.240571
57.0,57,14.25108
62.0,62,14.262338
85.0,85,14.277869
44.0,44,14.285944
31.0,31,14.291406
48.0,48,14.300322
39.0,39,14.307297
59.0,59,14.317685
32.0,32,14.323444
40.0,40,14.330879
99.0,99,14.34857
91.0,91,14.36458
35.0,35,14.370547
39.0,39,14.377838
35.0,35,14.383681
31.0,31,14.388982
53.0,53,14.398965
62.0,62,14.410174
47.0,47,14.418414
33.0,33,14.861675
51.0,51,14.871332
45.0,45,14.879534
86.0,86,14.895319
28.0,28,14.900773
36.0,36,14.907323
33.0,33,14.913352
27.0,27,14.918147
45.0,45,14.925993
70.0,70,14.938471
68.0,68,14.950195
30.0,30,14.955657
35.0,35,14.961574
46.0,46,14.969813
46.0,46,14.977886
39.0,39,14.985026
59.0,59,14.995454
32.0,32,15.001023
36.0,36,15.007257
44.0,44,15.015521
39.0,39,15.022604
87.0,87,15.038297
67.0,67,15.049891
65.0,65,15.061444
31.0,31,15.067179
30.0,30,15.072713
36.0,36,15.079354
44.0,44,15.087558
40.0,40,15.094955
50.0,50,15.103969
55.0,55,15.114245
37.0,37,15.120742
37.0,37,15.12772
32.0,32,15.133371
28.0,28,15.138344
37.0,37,15.14495
33.0,33,15.150735
58.0,58,15.161136
41.0,41,15.168615
29.0,29,15.173715
41.0,41,15.180811
34.0,34,15.18722
32.0,32,15.192601
74.0,74,15.206097
38.0,38,15.212541
79.0,79,15.661397
72.0,72,15.674485
70.0,70,15.687172
51.0,51,15.696484
37.0,37,15.703057
35.0,35,15.709008
33.0,33,15.71506
117.0,117,15.736234
33.0,33,15.741822
106.0,106,15.760997
45.0,45,15.769182
34.0,34,15.775517
47.0,47,15.783694
34.0,34,15.789891
50.0,50,15.798866
42.0,42,15.806266
47.0,47,15.814826
40.0,40,15.822158
39.0,39,15.829237
36.0,36,15.835447
73.0,73,15.848416
64.0,64,15.859781
28.0,28,15.865177
74.0,74,15.878617
42.0,42,15.886353
38.0,38,15.893014
61.0,61,15.90412
72.0,72,15.917328
44.0,44,15.925136
37.0,37,15.931425
66.0,66,15.943128
39.0,39,15.950255
56.0,56,15.96068
83.0,83,15.97505
84.0,84,15.990167
58.0,58,16.00123
47.0,47,16.00933
47.0,47,16.017497
93.0,93,16.470673
92.0,92,16.487613
49.0,49,16.496249
43.0,43,16.503709
37.0,37,16.510528
47.0,47,16.519073
40.0,40,16.526122
36.0,36,16.532445
85.0,85,16.546972
32.0,32,16.552761
99.0,99,16.56995
38.0,38,16.576598
46.0,46,16.58457
55.0,55,16.594338
79.0,79,16.608039
94.0,94,16.625019
32.0,32,16.631023
51.0,51,16.640575
31.0,31,16.646265
35.0,35,16.652789
30.0,30,16.657847
89.0,89,16.673247
40.0,40,16.680439
57.0,57,16.691015
39.0,39,16.698178
70.0,70,16.710989
70.0,70,16.723397
79.0,79,16.737291
55.0,55,16.746686
48.0,48,16.755407
92.0,92,16.772075
57.0,57,16.782203
39.0,39,16.788826
34.0,34,16.795348
75.0,75,16.80851
79.0,79,16.823124
38.0,38,16.830317
37.0,37,17.273408
41.0,41,17.280772
64.0,64,17.292381
30.0,30,17.297853
143.0,143,17.323179
38.0,38,17.330189
39.0,39,17.336955
55.0,55,17.346739
98.0,98,17.363426
83.0,83,17.37811
46.0,46,17.386235
72.0,72,17.39877
41.0,41,17.405841
71.0,71,17.418602
29.0,29,17.423939
33.0,33,17.429678
35.0,35,17.436166
35.0,35,17.442079
59.0,59,17.452613
82.0,82,17.466851
30.0,30,17.472389
42.0,42,17.479885
70.0,70,17.491877
68.0,68,17.504442
50.0,50,17.513463
47.0,47,17.521906
87.0,87,17.537952
57.0,57,17.548382
56.0,56,17.558683
35.0,35,17.565169
78.0,78,17.579364
43.0,43,17.587023
107.0,107,17.605412
68.0,68,17.617563
53.0,53,17.627069
92.0,92,18.080103
48.0,48,18.08912
37.0,37,18.095715
125.0,125,18.118571
92.0,92,18.134688
38.0,38,18.141575
41.0,41,18.148845
40.0,40,18.155582
104.0,104,18.174402
63.0,63,18.185814
40.0,40,18.19306
55.0,55,18.203034
50.0,50,18.212019
49.0,49,18.220692
40.0,40,18.227926
83.0,83,18.242552
83.0,83,18.257245
36.0,36,18.264146
54.0,54,18.273531
32.0,32,18.279199
53.0,53,18.288574
35.0,35,18.294869
83.0,83,18.309983
45.0,45,18.317578
40.0,40,18.324742
50.0,50,18.333608
60.0,60,18.34433
58.0,58,18.354419
33.0,33,18.360893
105.0,105,18.380062
66.0,66,18.392297
51.0,51,18.401136
81.0,81,18.415856
49.0,49,18.424821
50.0,50,18.43409
137.0,137,18.892102
48.0,48,18.901194
54.0,54,18.910699
41.0,41,18.917786
76.0,76,18.931594
56.0,56,18.941539
52.0,52,18.950573
78.0,78,18.964461
44.0,44,18.972185
46.0,46,18.980699
43.0,43,18.988299
34.0,34,18.994316
56.0,56,19.004098
33.0,33,19.01047
75.0,75,19.024046
64.0,64,19.035209
35.0,35,19.041915
42.0,42,19.049002
47.0,47,19.057799
59.0,59,19.068444
61.0,61,19.07923
67.0,67,19.091512
37.0,37,19.09818
70.0,70,19.110657
41.0,41,19.117618
33.0,33,19.12324
31.0,31,19.128902
35.0,35,19.135259
48.0,48,19.143679
47.0,47,19.152041
51.0,51,19.161102
67.0,67,19.17238
68.0,68,19.184561
68.0,68,19.196383
39.0,39,19.202944
82.0,82,19.218285
68.0,68,19.229962
34.0,34,19.674659
51.0,51,19.684438
41.0,41,19.691784
49.0,49,19.700441
47.0,47,19.709017
84.0,84,19.723414
55.0,55,19.732832
44.0,44,19.74083
67.0,67,19.753106
41.0,41,19.760625
52.0,52,19.770036
47.0,47,19.778238
67.0,67,19.790353
73.0,73,19.803085
112.0,112,19.822914
45.0,45,19.830878
43.0,43,19.838308
40.0,40,19.845663
33.0,33,19.851753
41.0,41,19.859216
70.0,70,19.872405
51.0,51,19.881369
47.0,47,19.89005
51.0,51,19.899652
105.0,105,19.917876
77.0,77,19.931846
60.0,60,19.942744
73.0,73,19.955389
91.0,91,19.971919
52.0,52,19.981416
95.0,95,19.998725
52.0,52,20.008322
60.0,60,20.019403
39.0,39,20.026286
41.0,41,20.033627
38.0,38,20.040622
62.0,62,20.492369
52.0,52,20.501369
58.0,58,20.511254
43.0,43,20.519375
43.0,43,20.526743
82.0,82,20.540817
45.0,45,20.548879
79.0,79,20.562982
106.0,106,20.581767
79.0,79,20.595481
97.0,97,20.612911
121.0,121,20.634876
39.0,39,20.642069
142.0,142,20.667128
51.0,51,20.676589
46.0,46,20.684496
66.0,66,20.69599
39.0,39,20.702839
61.0,61,20.713627
49.0,49,20.722299
60.0,60,20.733134
99.0,99,20.750417
137.0,137,20.774319
92.0,92,20.790974
100.0,100,20.808817
67.0,67,20.82102
66.0,66,20.832597
59.0,59,20.843292
71.0,71,21.289765
45.0,45,21.297693
89.0,89,21.313087
115.0,115,21.333561
55.0,55,21.343357
120.0,120,21.364087
51.0,51,21.373242
48.0,48,21.381668
57.0,57,21.391146
135.0,135,21.414635
78.0,78,21.428694
91.0,91,21.444781
77.0,77,21.458748
76.0,76,21.472443
99.0,99,21.490216
132.0,132,21.513372
83.0,83,21.528034
82.0,82,21.542001
47.0,47,21.550737
50.0,50,21.559845
73.0,73,21.57286
53.0,53,21.582695
58.0,58,21.592786
64.0,64,21.603658
87.0,87,21.619763
134.0,134,22.076601
121.0,121,22.099277
58.0,58,22.109886
72.0,72,22.12245
52.0,52,22.132009
113.0,113,22.151717
104.0,104,22.169594
188.0,188,22.202573
215.0,215,22.241223
58.0,58,22.251229
61.0,61,22.262285
110.0,110,22.281962
82.0,82,22.296609
72.0,72,22.309587
158.0,158,22.336864
112.0,112,22.357168
125.0,125,22.379609
70.0,70,22.392278
74.0,74,22.405135
99.0,99,22.422274
108.0,108,22.877907
78.0,78,22.891792
154.0,154,22.918882
151.0,151,22.945269
114.0,114,22.965633
88.0,88,22.981284
159.0,159,23.008598
124.0,124,23.030298
154.0,154,23.057342
209.0,209,23.093355
86.0,86,23.109061
130.0,130,23.132792
95.0,95,23.149859
134.0,134,23.1734
147.0,147,23.200507
73.0,73,23.213383
60.0,60,23.224131
164.0,164,23.692562
104.0,104,23.710945
219.0,219,23.749592
269.0,269,23.796936
175.0,175,23.827877
185.0,185,23.861055
163.0,163,23.889845
242.0,242,23.93299
248.0,248,23.977693
158.0,158,24.0059
147.0,147,24.031608
171.0,171,24.503228
140.0,140,24.528294
83.0,83,24.542804
224.0,224,24.582402
153.0,153,24.609392
353.0,353,24.673347
177.0,177,24.704749
64.0,64,24.716128
149.0,149,24.742904
60.0,60,24.753493
172.0,172,24.783751
180.0,180,24.815829
81.0,81,24.830116
54.0,54,24.83976
369.0,369,25.34878
192.0,192,25.382808
188.0,188,25.415642
488.0,488,25.502909
303.0,303,25.557255
228.0,228,25.597154
163.0,163,25.627081
162.0,162,25.655539
451.0,451,26.175663
177.0,177,26.20716
272.0,272,26.255532
331.0,331,26.314179
283.0,283,26.364037
430.0,430,26.439879
433.0,433,26.953484
240.0,240,26.995567
152.0,152,27.023295
254.0,254,27.067421
305.0,305,27.121702
500.0,500,27.210188
190.0,190,27.243912
500.0,500,27.774052
374.0,374,27.840221
331.0,331,27.899747
341.0,341,27.961756
251.0,251,28.006124
367.0,367,28.515676
186.0,186,28.549222
242.0,242,28.592149
205.0,205,28.628622
195.0,195,28.662451
178.0,178,28.69519
338.0,338,28.755596
413.0,413,28.830925
392.0,392,29.337576
481.0,481,29.422995
299.0,299,29.476345
401.0,401,29.54726
241.0,241,29.589905
349.0,349,29.651593
205.0,205,30.124228
332.0,332,30.183419
289.0,289,30.234366
219.0,219,30.274014
223.0,223,30.313654
318.0,318,30.37133
