#{"t_start": 1734543750.947444, "env_id": "ContinuousCartPole-v0"}
r,l,t
38.0,38,6.233653
74.0,74,6.246672
77.0,77,6.260625
54.0,54,6.270928
38.0,38,6.277699
69.0,69,6.289849
28.0,28,6.294778
37.0,37,6.302099
73.0,73,6.315173
43.0,43,6.324828
47.0,47,6.333823
30.0,30,6.339234
35.0,35,6.770398
46.0,46,6.778178
52.0,52,6.787361
133.0,133,6.810105
53.0,53,6.819279
58.0,58,6.829288
40.0,40,6.836139
39.0,39,6.842709
78.0,78,6.855837
52.0,52,6.864976
46.0,46,6.872582
64.0,64,6.883372
59.0,59,6.893849
40.0,40,6.900591
47.0,47,6.90843
104.0,104,6.92632
48.0,48,6.934381
64.0,64,6.945176
56.0,56,6.954815
42.0,42,6.962124
58.0,58,6.971932
101.0,101,6.989
48.0,48,6.997365
49.0,49,7.006248
43.0,43,7.014108
45.0,45,7.021716
68.0,68,7.032981
43.0,43,7.040301
48.0,48,7.048591
76.0,76,7.061762
40.0,40,7.068506
52.0,52,7.07749
67.0,67,7.089034
35.0,35,7.094816
37.0,37,7.101133
48.0,48,7.109599
35.0,35,7.115422
69.0,69,7.577711
38.0,38,7.584555
123.0,123,7.605336
92.0,92,7.620691
47.0,47,7.628423
39.0,39,7.63516
45.0,45,7.64334
76.0,76,7.65643
60.0,60,7.667456
51.0,51,7.67653
90.0,90,7.692056
50.0,50,7.70047
44.0,44,7.708446
41.0,41,7.715504
64.0,64,7.726721
60.0,60,7.73726
62.0,62,7.747792
54.0,54,7.756995
35.0,35,7.76335
50.0,50,7.772502
32.0,32,7.777937
72.0,72,7.790196
64.0,64,7.80169
40.0,40,7.808316
67.0,67,7.820213
40.0,40,7.827363
39.0,39,7.834998
49.0,49,7.843529
39.0,39,7.851089
81.0,81,7.865203
44.0,44,7.872603
108.0,108,7.890784
37.0,37,7.896928
44.0,44,7.904698
34.0,34,7.911231
62.0,62,7.922613
46.0,46,8.508049
139.0,139,8.532106
57.0,57,8.542264
37.0,37,8.54865
56.0,56,8.558296
69.0,69,8.569951
153.0,153,8.595989
82.0,82,8.60994
212.0,212,8.645798
40.0,40,8.652876
44.0,44,8.660487
104.0,104,8.678252
75.0,75,8.691228
58.0,58,8.700973
54.0,54,8.710152
45.0,45,8.718111
65.0,65,8.728972
80.0,80,8.74241
38.0,38,8.749265
46.0,46,8.75722
60.0,60,8.767729
58.0,58,8.778521
158.0,158,8.805996
108.0,108,8.824727
45.0,45,8.832272
88.0,88,8.848221
87.0,87,9.280474
55.0,55,9.289873
82.0,82,9.304078
87.0,87,9.319784
46.0,46,9.327796
37.0,37,9.33396
63.0,63,9.345459
66.0,66,9.356822
43.0,43,9.363924
72.0,72,9.376579
85.0,85,9.391769
128.0,128,9.414275
62.0,62,9.425798
40.0,40,9.43244
71.0,71,9.444526
68.0,68,9.456897
44.0,44,9.464563
91.0,91,9.47994
51.0,51,9.488551
86.0,86,9.503725
56.0,56,9.512906
87.0,87,9.52792
44.0,44,9.535206
37.0,37,9.541254
93.0,93,9.557014
157.0,157,9.584935
60.0,60,9.597103
70.0,70,9.609994
97.0,97,9.627869
50.0,50,10.069632
46.0,46,10.07824
85.0,85,10.092909
190.0,190,10.125359
56.0,56,10.135733
54.0,54,10.145091
72.0,72,10.158086
98.0,98,10.175068
80.0,80,10.188732
83.0,83,10.202158
138.0,138,10.225456
69.0,69,10.236662
70.0,70,10.248825
96.0,96,10.265112
53.0,53,10.274005
62.0,62,10.285005
101.0,101,10.301965
127.0,127,10.324017
154.0,154,10.349601
76.0,76,10.361874
203.0,203,10.395157
200.0,200,10.870145
98.0,98,10.887732
74.0,74,10.901179
203.0,203,10.936624
74.0,74,10.949391
74.0,74,10.9624
81.0,81,10.977606
80.0,80,10.99225
125.0,125,11.014824
144.0,144,11.041414
101.0,101,11.05932
58.0,58,11.070209
154.0,154,11.097094
106.0,106,11.116143
87.0,87,11.13131
138.0,138,11.155693
202.0,202,11.191962
348.0,348,11.704406
278.0,278,11.752552
188.0,188,11.786387
221.0,221,11.825158
183.0,183,11.857879
216.0,216,11.896118
119.0,119,11.916783
144.0,144,11.942431
170.0,170,11.971813
77.0,77,11.986
153.0,153,12.013663
103.0,103,12.031821
212.0,212,12.533012
231.0,231,12.572517
65.0,65,12.58338
192.0,192,12.61627
259.0,259,12.66049
239.0,239,12.699545
205.0,205,12.734462
350.0,350,12.793615
128.0,128,12.815398
150.0,150,12.840083
216.0,216,13.300316
241.0,241,13.344554
265.0,265,13.391396
500.0,500,13.477936
102.0,102,13.495976
233.0,233,13.535788
363.0,363,13.59783
434.0,434,14.219568
473.0,473,14.301487
322.0,322,14.356505
423.0,423,14.427421
408.0,408,14.49675
256.0,256,14.954122
500.0,500,15.038475
500.0,500,15.122414
396.0,396,15.190438
500.0,500,15.277573
385.0,385,15.772228
500.0,500,15.858244
500.0,500,15.943235
500.0,500,16.028098
500.0,500,16.527794
500.0,500,16.612425
500.0,500,16.696999
500.0,500,16.780666
500.0,500,17.273677
500.0,500,17.359185
500.0,500,17.443217
500.0,500,17.527395
484.0,484,18.02654
500.0,500,18.111298
500.0,500,18.199324
500.0,500,18.285583
500.0,500,18.785284
311.0,311,18.838643
500.0,500,18.92413
500.0,500,19.008652
500.0,500,19.091925
500.0,500,19.587499
461.0,461,19.663625
500.0,500,19.747181
500.0,500,19.830574
500.0,500,20.322895
500.0,500,20.406468
455.0,455,20.483125
488.0,488,20.565781
500.0,500,21.06459
248.0,248,21.107123
236.0,236,21.146473
355.0,355,21.206016
450.0,450,21.281968
500.0,500,21.368086
500.0,500,21.861408
500.0,500,21.94505
500.0,500,22.029387
248.0,248,22.070971
500.0,500,22.566089
500.0,500,22.649813
247.0,247,22.691539
500.0,500,22.774903
500.0,500,22.857177
500.0,500,23.351612
500.0,500,23.435954
500.0,500,23.519141
500.0,500,23.600907
500.0,500,24.095675
388.0,388,24.161085
500.0,500,24.243272
500.0,500,24.327641
500.0,500,24.933707
500.0,500,25.016232
500.0,500,25.098045
462.0,462,25.175387
500.0,500,25.771445
175.0,175,25.801634
500.0,500,25.885785
500.0,500,25.970655
500.0,500,26.054452
500.0,500,26.548846
313.0,313,26.601913
500.0,500,26.685512
500.0,500,26.76891
500.0,500,26.852295
358.0,358,27.334895
500.0,500,27.41944
500.0,500,27.503756
500.0,500,27.587394
500.0,500,28.085758
331.0,331,28.142137
500.0,500,28.226735
449.0,449,28.302789
500.0,500,28.386435
500.0,500,28.88523
500.0,500,28.971934
292.0,292,29.022961
500.0,500,29.10737
500.0,500,29.608837
500.0,500,29.692419
500.0,500,29.776375
500.0,500,29.860905
500.0,500,30.356695
500.0,500,30.441856
500.0,500,30.524701
500.0,500,30.608856
488.0,488,31.10245
500.0,500,31.186142
500.0,500,31.270616
500.0,500,31.35371
500.0,500,31.84755
500.0,500,31.932506
500.0,500,32.016044
500.0,500,32.099446
500.0,500,32.592392
500.0,500,32.676763
500.0,500,32.760705
500.0,500,32.845644
500.0,500,32.928897
500.0,500,33.426742
500.0,500,33.511842
500.0,500,33.595106
500.0,500,33.679225
500.0,500,34.173961
500.0,500,34.259199
500.0,500,34.344459
500.0,500,34.428724
500.0,500,34.918757
500.0,500,35.005733
500.0,500,35.091131
500.0,500,35.175272
500.0,500,35.674551
500.0,500,35.759515
500.0,500,35.843679
500.0,500,35.929661
500.0,500,36.433382
500.0,500,36.519075
500.0,500,36.603108
500.0,500,36.686523
212.0,212,36.721039
500.0,500,37.218533
500.0,500,37.303449
500.0,500,37.386875
500.0,500,37.471421
500.0,500,37.968743
500.0,500,38.052953
500.0,500,38.137334
500.0,500,38.221813
500.0,500,38.793406
500.0,500,38.88118
500.0,500,38.968417
500.0,500,39.053386
500.0,500,39.555778
500.0,500,39.640098
500.0,500,39.724841
500.0,500,39.809555
226.0,226,39.847253
500.0,500,40.387586
500.0,500,40.475647
157.0,157,40.502699
500.0,500,40.592398
500.0,500,41.119123
500.0,500,41.207427
500.0,500,41.29367
323.0,323,41.350719
500.0,500,41.555005
500.0,500,42.072697
500.0,500,42.164988
500.0,500,42.249719
500.0,500,42.331876
333.0,333,42.768506
320.0,320,42.819286
500.0,500,42.89896
500.0,500,42.978171
500.0,500,43.057283
372.0,372,43.545193
500.0,500,43.63184
500.0,500,43.717908
397.0,397,43.7866
500.0,500,44.322498
500.0,500,44.445327
316.0,316,44.505774
500.0,500,44.602737
500.0,500,44.692024
500.0,500,45.233912
500.0,500,45.321486
500.0,500,45.411367
500.0,500,45.498239
500.0,500,46.044666
500.0,500,46.131535
368.0,368,46.195078
500.0,500,46.282721
500.0,500,46.812859
500.0,500,46.899791
500.0,500,46.987118
203.0,203,47.022099
500.0,500,47.108163
357.0,357,47.621172
500.0,500,47.70781
500.0,500,47.794895
500.0,500,47.881544
500.0,500,48.412208
500.0,500,48.499811
500.0,500,48.587179
500.0,500,48.674761
234.0,234,48.71506
500.0,500,49.3364
500.0,500,49.427823
191.0,191,49.463078
240.0,240,49.505828
500.0,500,49.594585
432.0,432,50.171201
500.0,500,50.264122
500.0,500,50.358614
500.0,500,50.450489
500.0,500,50.978344
500.0,500,51.066631
500.0,500,51.155212
500.0,500,51.242963
500.0,500,51.769705
500.0,500,51.856678
500.0,500,51.944954
500.0,500,52.031192
500.0,500,52.118241
500.0,500,52.6494
500.0,500,52.73762
500.0,500,52.824338
500.0,500,52.912296
500.0,500,53.448866
500.0,500,53.537413
422.0,422,53.611934
500.0,500,53.702581
500.0,500,54.230127
500.0,500,54.317401
500.0,500,54.405129
500.0,500,54.492753
500.0,500,55.020286
500.0,500,55.108157
500.0,500,55.195909
500.0,500,55.283984
473.0,473,55.804586
500.0,500,55.891884
500.0,500,55.977815
500.0,500,56.065126
500.0,500,56.587055
500.0,500,56.673415
500.0,500,56.759754
500.0,500,56.84695
500.0,500,57.373286
500.0,500,57.460669
500.0,500,57.548348
500.0,500,57.637203
500.0,500,58.165803
500.0,500,58.253798
500.0,500,58.340571
500.0,500,58.425114
500.0,500,58.940379
500.0,500,59.02825
500.0,500,59.116041
500.0,500,59.204424
500.0,500,59.289523
261.0,261,59.77537
500.0,500,59.863158
500.0,500,59.948563
500.0,500,60.035831
500.0,500,60.556316
290.0,290,60.607603
487.0,487,60.692758
500.0,500,60.780585
500.0,500,60.866571
500.0,500,61.385628
500.0,500,61.472943
500.0,500,61.559644
500.0,500,61.646592
403.0,403,62.157759
500.0,500,62.244278
500.0,500,62.331778
500.0,500,62.417915
165.0,165,62.44733
500.0,500,62.967221
500.0,500,63.052772
500.0,500,63.138067
500.0,500,63.224592
500.0,500,63.749982
500.0,500,63.837008
500.0,500,63.923762
500.0,500,64.012581
500.0,500,64.532301
326.0,326,64.587445
500.0,500,64.674438
500.0,500,64.761985
500.0,500,65.289116
353.0,353,65.351564
500.0,500,65.438252
500.0,500,65.525954
476.0,476,65.608821
500.0,500,66.128512
321.0,321,66.185192
241.0,241,66.226319
500.0,500,66.312556
304.0,304,66.365301
500.0,500,66.898097
500.0,500,66.984913
347.0,347,67.045602
500.0,500,67.132717
500.0,500,67.21994
500.0,500,67.739964
500.0,500,67.826643
500.0,500,67.912779
500.0,500,68.000466
500.0,500,68.529478
500.0,500,68.617445
500.0,500,68.705934
500.0,500,68.794226
500.0,500,69.318525
500.0,500,69.409875
500.0,500,69.500769
500.0,500,69.588876
500.0,500,70.119481
500.0,500,70.205449
500.0,500,70.293943
500.0,500,70.381654
500.0,500,70.923454
500.0,500,71.011489
500.0,500,71.098408
230.0,230,71.138703
500.0,500,71.226158
500.0,500,71.776157
500.0,500,71.864268
500.0,500,71.952249
500.0,500,72.041068
500.0,500,72.58465
500.0,500,72.671897
500.0,500,72.759304
500.0,500,72.846259
500.0,500,73.378525
500.0,500,73.466336
500.0,500,73.5559
500.0,500,73.643953
500.0,500,74.182096
500.0,500,74.270747
500.0,500,74.361059
500.0,500,74.452218
500.0,500,75.053403
500.0,500,75.143109
500.0,500,75.232013
500.0,500,75.320592
500.0,500,75.871242
500.0,500,75.960773
500.0,500,76.048388
137.0,137,76.072458
500.0,500,76.159115
302.0,302,76.659688
500.0,500,76.747824
500.0,500,76.8361
500.0,500,76.922292
500.0,500,77.447328
500.0,500,77.533751
500.0,500,77.620362
500.0,500,77.706544
500.0,500,77.792778
500.0,500,78.323564
285.0,285,78.37413
403.0,403,78.44464
500.0,500,78.531382
257.0,257,78.576203
500.0,500,79.115967
500.0,500,79.204901
500.0,500,79.292819
500.0,500,79.380795
500.0,500,79.917101
500.0,500,80.005193
500.0,500,80.093521
500.0,500,80.181574
500.0,500,80.712837
500.0,500,80.801277
500.0,500,80.890335
500.0,500,80.978419
500.0,500,81.51666
500.0,500,81.604752
500.0,500,81.692964
500.0,500,81.780817
500.0,500,82.305678
500.0,500,82.39382
500.0,500,82.481768
500.0,500,82.570021
500.0,500,83.10069
500.0,500,83.188202
500.0,500,83.273804
500.0,500,83.361885
500.0,500,83.883662
500.0,500,83.968566
500.0,500,84.055848
500.0,500,84.144474
500.0,500,84.679343
500.0,500,84.76616
500.0,500,84.854264
459.0,459,84.936236
500.0,500,85.023068
500.0,500,85.557774
500.0,500,85.644935
500.0,500,85.732105
500.0,500,85.818633
425.0,425,86.335062
169.0,169,86.364886
500.0,500,86.453141
500.0,500,86.540815
500.0,500,86.628592
500.0,500,87.15332
500.0,500,87.238959
500.0,500,87.325691
335.0,335,87.38363
500.0,500,87.913817
342.0,342,87.975005
432.0,432,88.050359
468.0,468,88.132397
457.0,457,88.212314
500.0,500,88.744644
500.0,500,88.831808
464.0,464,88.914334
500.0,500,89.00217
207.0,207,89.485736
440.0,440,89.563608
474.0,474,89.647269
500.0,500,89.734237
500.0,500,89.822541
500.0,500,90.346242
500.0,500,90.434267
500.0,500,90.521135
500.0,500,90.608051
332.0,332,91.108847
500.0,500,91.197195
500.0,500,91.285483
500.0,500,91.373229
276.0,276,91.421334
500.0,500,91.94686
500.0,500,92.03406
500.0,500,92.122097
500.0,500,92.21006
500.0,500,92.740381
500.0,500,92.827703
389.0,389,92.895797
500.0,500,92.984823
500.0,500,93.514162
500.0,500,93.60146
433.0,433,93.67761
500.0,500,93.763688
500.0,500,94.292624
314.0,314,94.347351
500.0,500,94.433963
500.0,500,94.520994
500.0,500,94.607577
500.0,500,95.130319
500.0,500,95.216153
500.0,500,95.302864
500.0,500,95.38891
500.0,500,95.917977
500.0,500,96.004052
500.0,500,96.094583
500.0,500,96.184546
500.0,500,96.747735
500.0,500,96.834081
500.0,500,96.920764
500.0,500,97.010712
500.0,500,97.60616
500.0,500,97.696109
500.0,500,97.784046
500.0,500,97.872469
500.0,500,98.40761
500.0,500,98.496184
500.0,500,98.583
500.0,500,98.670749
500.0,500,99.20195
500.0,500,99.290358
500.0,500,99.377724
500.0,500,99.467095
500.0,500,99.996009
321.0,321,100.052227
296.0,296,100.103923
500.0,500,100.190918
500.0,500,100.279788
500.0,500,100.833322
341.0,341,100.892979
354.0,354,100.95472
500.0,500,101.046074
500.0,500,101.136056
327.0,327,101.64881
500.0,500,101.737626
500.0,500,101.829224
500.0,500,101.921147
500.0,500,102.457528
500.0,500,102.545437
500.0,500,102.633285
500.0,500,102.720902
500.0,500,103.276541
500.0,500,103.363424
500.0,500,103.451042
306.0,306,103.504179
500.0,500,103.590692
500.0,500,104.118222
500.0,500,104.21164
477.0,477,104.297876
406.0,406,104.371159
500.0,500,104.921276
500.0,500,105.015445
500.0,500,105.10411
500.0,500,105.191836
500.0,500,105.713835
500.0,500,105.800549
500.0,500,105.887986
500.0,500,105.979967
500.0,500,106.51712
500.0,500,106.605446
500.0,500,106.692588
500.0,500,106.781141
500.0,500,106.86673
500.0,500,107.451881
500.0,500,107.539901
500.0,500,107.626873
500.0,500,107.714709
500.0,500,108.279091
500.0,500,108.370183
500.0,500,108.456812
500.0,500,108.547552
500.0,500,109.100186
500.0,500,109.188208
500.0,500,109.277754
500.0,500,109.367534
500.0,500,109.896238
500.0,500,109.982943
500.0,500,110.070906
500.0,500,110.157999
500.0,500,110.693254
500.0,500,110.781107
500.0,500,110.868729
500.0,500,110.955967
500.0,500,111.489504
500.0,500,111.577974
500.0,500,111.666002
500.0,500,111.75405
500.0,500,112.343023
500.0,500,112.429075
500.0,500,112.519052
500.0,500,112.60775
500.0,500,113.129899
500.0,500,113.218055
500.0,500,113.303827
500.0,500,113.391818
500.0,500,113.917783
500.0,500,114.005188
500.0,500,114.092221
500.0,500,114.180361
500.0,500,114.709675
500.0,500,114.797743
500.0,500,114.884306
500.0,500,114.972022
500.0,500,115.060324
500.0,500,115.589868
500.0,500,115.677994
500.0,500,115.765131
500.0,500,115.850735
500.0,500,116.371702
500.0,500,116.459139
500.0,500,116.546131
500.0,500,116.634256
500.0,500,117.188049
500.0,500,117.276345
500.0,500,117.363939
500.0,500,117.45183
500.0,500,118.003437
500.0,500,118.091525
500.0,500,118.180688
500.0,500,118.268722
500.0,500,118.810875
500.0,500,118.897794
500.0,500,118.984772
500.0,500,119.072987
500.0,500,119.593183
500.0,500,119.680696
188.0,188,119.714421
500.0,500,119.801825
500.0,500,119.889254
500.0,500,120.419631
500.0,500,120.506056
500.0,500,120.593206
500.0,500,120.680594
500.0,500,121.202554
500.0,500,121.288694
500.0,500,121.376568
500.0,500,121.464125
500.0,500,121.998121
500.0,500,122.085958
500.0,500,122.174429
500.0,500,122.262967
500.0,500,122.785822
500.0,500,122.873685
500.0,500,122.962053
500.0,500,123.051162
500.0,500,123.605466
500.0,500,123.694411
500.0,500,123.784792
500.0,500,123.873907
500.0,500,124.454664
500.0,500,124.542171
500.0,500,124.630049
500.0,500,124.718611
500.0,500,125.311183
500.0,500,125.401612
500.0,500,125.490859
500.0,500,125.578934
500.0,500,126.103
500.0,500,126.191081
500.0,500,126.276406
245.0,245,126.319826
500.0,500,126.406643
500.0,500,126.942815
500.0,500,127.030081
500.0,500,127.118876
500.0,500,127.206311
500.0,500,127.733111
500.0,500,127.819399
500.0,500,127.907241
500.0,500,127.996114
500.0,500,128.546298
500.0,500,128.633608
500.0,500,128.721326
500.0,500,128.80902
500.0,500,129.343233
500.0,500,129.433664
500.0,500,129.523621
500.0,500,129.612112
500.0,500,130.154284
500.0,500,130.242977
500.0,500,130.330485
500.0,500,130.418438
500.0,500,130.952207
500.0,500,131.092776
500.0,500,131.181121
500.0,500,131.269592
500.0,500,131.358748
500.0,500,131.897557
500.0,500,131.98455
500.0,500,132.073493
500.0,500,132.160537
500.0,500,132.676669
500.0,500,132.762709
500.0,500,132.850124
500.0,500,132.937862
500.0,500,133.503659
500.0,500,133.590738
500.0,500,133.676794
500.0,500,133.763994
500.0,500,134.286754
500.0,500,134.373191
500.0,500,134.460813
500.0,500,134.549086
216.0,216,134.586858
500.0,500,135.118272
500.0,500,135.209231
105.0,105,135.227687
500.0,500,135.315931
500.0,500,135.845978
500.0,500,135.933668
500.0,500,136.021148
500.0,500,136.108725
500.0,500,136.195937
500.0,500,136.72873
500.0,500,136.816906
500.0,500,136.905194
500.0,500,136.9929
500.0,500,137.518646
500.0,500,137.605714
500.0,500,137.693432
500.0,500,137.780554
500.0,500,138.316247
500.0,500,138.404388
425.0,425,138.479276
500.0,500,138.567466
246.0,246,139.051635
500.0,500,139.139521
500.0,500,139.226142
500.0,500,139.313903
500.0,500,139.399814
500.0,500,139.934233
500.0,500,140.02149
500.0,500,140.109275
500.0,500,140.197574
328.0,328,140.695876
500.0,500,140.782701
500.0,500,140.870739
500.0,500,140.957935
500.0,500,141.488583
500.0,500,141.574749
500.0,500,141.662261
500.0,500,141.75046
500.0,500,142.27631
500.0,500,142.362756
500.0,500,142.449916
500.0,500,142.537835
500.0,500,143.10205
500.0,500,143.189711
