#{"t_start": 1734541266.791685, "env_id": "ContinuousCartPole-v0"}
r,l,t
38.0,38,2.026566
53.0,53,2.03592
32.0,32,2.041706
83.0,83,2.055847
32.0,32,2.06156
51.0,51,2.070978
28.0,28,2.075642
35.0,35,2.082505
49.0,49,2.091065
32.0,32,2.096316
54.0,54,2.105905
32.0,32,2.111686
43.0,43,2.118923
43.0,43,2.127035
65.0,65,2.1382
28.0,28,2.143365
45.0,45,2.151625
35.0,35,2.157934
37.0,37,2.164645
25.0,25,2.16902
40.0,40,2.176368
30.0,30,2.181412
53.0,53,2.190312
26.0,26,2.195169
28.0,28,2.200134
31.0,31,2.205688
42.0,42,2.213701
27.0,27,2.218257
34.0,34,2.654369
38.0,38,2.660888
46.0,46,2.669653
32.0,32,2.675362
43.0,43,2.682835
57.0,57,2.692167
30.0,30,2.697969
25.0,25,2.702468
48.0,48,2.71122
41.0,41,2.718694
42.0,42,2.726108
51.0,51,2.734908
54.0,54,2.744008
64.0,64,2.75545
34.0,34,2.76165
41.0,41,2.769026
43.0,43,2.776611
48.0,48,2.785111
67.0,67,2.796944
34.0,34,2.802626
45.0,45,2.810821
32.0,32,2.816396
31.0,31,2.821775
44.0,44,2.829312
43.0,43,2.836974
36.0,36,2.84315
64.0,64,2.854344
30.0,30,2.85958
34.0,34,2.865245
38.0,38,2.872292
42.0,42,2.879549
41.0,41,2.886469
58.0,58,2.896555
34.0,34,2.902237
52.0,52,2.911959
40.0,40,2.919055
43.0,43,2.926487
49.0,49,2.935326
41.0,41,2.942626
54.0,54,2.952345
77.0,77,2.965633
37.0,37,2.972449
42.0,42,2.979874
99.0,99,2.99704
43.0,43,3.004654
47.0,47,3.013072
90.0,90,3.463923
41.0,41,3.471418
59.0,59,3.481842
39.0,39,3.488696
64.0,64,3.500516
29.0,29,3.505453
34.0,34,3.511537
81.0,81,3.525756
36.0,36,3.532109
30.0,30,3.537529
53.0,53,3.546763
54.0,54,3.556183
38.0,38,3.563042
29.0,29,3.568246
33.0,33,3.574026
81.0,81,3.588053
44.0,44,3.595695
33.0,33,3.601265
102.0,102,3.618394
39.0,39,3.625601
42.0,42,3.633113
60.0,60,3.644071
48.0,48,3.652105
58.0,58,3.662165
45.0,45,3.670089
79.0,79,3.683791
31.0,31,3.688998
37.0,37,3.695665
39.0,39,3.702298
45.0,45,3.710434
36.0,36,3.717012
38.0,38,3.723772
95.0,95,3.740619
101.0,101,3.757924
49.0,49,3.766771
30.0,30,3.771831
43.0,43,3.779375
29.0,29,3.784695
29.0,29,3.789708
34.0,34,3.795678
35.0,35,3.801551
37.0,37,3.808549
68.0,68,4.249667
42.0,42,4.256905
59.0,59,4.268206
91.0,91,4.284126
30.0,30,4.289179
31.0,31,4.295058
30.0,30,4.300733
38.0,38,4.307534
32.0,32,4.313286
35.0,35,4.319422
33.0,33,4.325369
33.0,33,4.33122
34.0,34,4.337057
27.0,27,4.342091
58.0,58,4.352398
39.0,39,4.359198
74.0,74,4.372349
37.0,37,4.378841
26.0,26,4.383925
67.0,67,4.39537
36.0,36,4.402013
72.0,72,4.414607
42.0,42,4.422306
41.0,41,4.429348
63.0,63,4.44029
39.0,39,4.447352
39.0,39,4.454383
34.0,34,4.460532
46.0,46,4.468628
34.0,34,4.474712
40.0,40,4.482023
67.0,67,4.49395
61.0,61,4.504635
39.0,39,4.511657
52.0,52,4.520774
42.0,42,4.527964
45.0,45,4.535974
46.0,46,4.544225
26.0,26,4.548629
36.0,36,4.555029
35.0,35,4.561247
70.0,70,4.573596
56.0,56,4.582885
44.0,44,4.591207
40.0,40,4.598376
35.0,35,5.035859
71.0,71,5.048885
49.0,49,5.057714
31.0,31,5.063252
57.0,57,5.072996
33.0,33,5.078619
41.0,41,5.086015
46.0,46,5.094284
45.0,45,5.102165
63.0,63,5.113756
41.0,41,5.121085
37.0,37,5.127708
87.0,87,5.142969
40.0,40,5.150386
56.0,56,5.160213
54.0,54,5.169525
40.0,40,5.17655
69.0,69,5.1888
69.0,69,5.200996
44.0,44,5.208868
33.0,33,5.21456
58.0,58,5.225336
62.0,62,5.236034
38.0,38,5.242805
44.0,44,5.251079
62.0,62,5.262082
38.0,38,5.268606
45.0,45,5.276466
56.0,56,5.28629
36.0,36,5.292995
114.0,114,5.313649
62.0,62,5.3241
59.0,59,5.334623
40.0,40,5.341961
50.0,50,5.350725
64.0,64,5.362158
54.0,54,5.371479
38.0,38,5.378497
46.0,46,5.386343
35.0,35,5.392399
44.0,44,5.830313
81.0,81,5.845292
39.0,39,5.852469
57.0,57,5.862447
38.0,38,5.869123
49.0,49,5.878028
41.0,41,5.885104
48.0,48,5.893596
38.0,38,5.900436
137.0,137,5.923569
63.0,63,5.934613
45.0,45,5.942564
59.0,59,5.952705
85.0,85,5.967356
50.0,50,5.97678
115.0,115,5.997299
56.0,56,6.007372
63.0,63,6.018687
39.0,39,6.025801
43.0,43,6.033393
33.0,33,6.038948
45.0,45,6.047198
53.0,53,6.056514
67.0,67,6.069772
40.0,40,6.076726
78.0,78,6.090817
48.0,48,6.099333
57.0,57,6.109451
37.0,37,6.115663
43.0,43,6.123432
39.0,39,6.130142
66.0,66,6.141867
44.0,44,6.149383
37.0,37,6.155538
60.0,60,6.166226
72.0,72,6.178719
61.0,61,6.189579
34.0,34,6.623707
68.0,68,6.636133
50.0,50,6.645265
39.0,39,6.652288
65.0,65,6.663704
49.0,49,6.672378
45.0,45,6.680403
53.0,53,6.690401
43.0,43,6.697626
70.0,70,6.71018
176.0,176,6.741655
83.0,83,6.756325
33.0,33,6.762383
57.0,57,6.772546
60.0,60,6.783111
48.0,48,6.791928
57.0,57,6.802278
36.0,36,6.808453
50.0,50,6.817513
48.0,48,6.826162
49.0,49,6.835003
98.0,98,6.852534
49.0,49,6.86086
103.0,103,6.8784
43.0,43,6.886587
32.0,32,6.892372
43.0,43,6.899906
43.0,43,6.907347
47.0,47,6.915538
64.0,64,6.927014
72.0,72,6.939696
38.0,38,6.946794
57.0,57,6.957017
52.0,52,6.966564
45.0,45,6.974872
40.0,40,6.981536
76.0,76,7.427542
35.0,35,7.43436
59.0,59,7.444754
72.0,72,7.4575
58.0,58,7.467756
57.0,57,7.477876
52.0,52,7.486895
66.0,66,7.498464
55.0,55,7.508342
117.0,117,7.528369
41.0,41,7.535621
58.0,58,7.546601
36.0,36,7.553056
93.0,93,7.569513
121.0,121,7.590037
56.0,56,7.599775
60.0,60,7.610958
62.0,62,7.621861
34.0,34,7.62789
44.0,44,7.635397
61.0,61,7.646125
113.0,113,7.665752
46.0,46,7.673856
65.0,65,7.685393
84.0,84,7.700008
44.0,44,7.707501
45.0,45,7.715228
51.0,51,7.724284
60.0,60,7.734379
46.0,46,7.742497
41.0,41,7.74963
43.0,43,7.75677
63.0,63,7.768058
86.0,86,8.213247
42.0,42,8.220743
52.0,52,8.230034
55.0,55,8.240442
89.0,89,8.25568
78.0,78,8.269045
36.0,36,8.275545
40.0,40,8.282645
67.0,67,8.294486
65.0,65,8.30611
212.0,212,8.344024
68.0,68,8.355676
42.0,42,8.363081
63.0,63,8.374327
65.0,65,8.385941
50.0,50,8.395254
105.0,105,8.413665
46.0,46,8.421574
49.0,49,8.430391
59.0,59,8.440716
51.0,51,8.450216
53.0,53,8.459607
54.0,54,8.469004
129.0,129,8.491917
79.0,79,8.506172
91.0,91,8.522371
49.0,49,8.530472
59.0,59,8.541126
50.0,50,8.550232
57.0,57,8.56013
92.0,92,9.008806
57.0,57,9.019174
123.0,123,9.040975
157.0,157,9.068758
44.0,44,9.07645
46.0,46,9.08456
79.0,79,9.098482
48.0,48,9.106874
96.0,96,9.123379
57.0,57,9.13361
90.0,90,9.149184
41.0,41,9.157246
43.0,43,9.16483
91.0,91,9.180312
95.0,95,9.196516
65.0,65,9.208347
61.0,61,9.218939
58.0,58,9.228895
47.0,47,9.237756
143.0,143,9.262588
69.0,69,9.275004
88.0,88,9.289705
89.0,89,9.305476
60.0,60,9.315913
62.0,62,9.326573
67.0,67,9.338027
95.0,95,9.35419
94.0,94,9.801028
76.0,76,9.814888
79.0,79,9.828943
71.0,71,9.841662
188.0,188,9.874884
155.0,155,9.901347
49.0,49,9.909554
58.0,58,9.919747
100.0,100,9.937335
77.0,77,9.951121
106.0,106,9.969865
81.0,81,9.984538
150.0,150,10.010613
79.0,79,10.024382
68.0,68,10.036084
60.0,60,10.047124
142.0,142,10.072064
156.0,156,10.099033
72.0,72,10.11159
83.0,83,10.126443
95.0,95,10.142708
59.0,59,10.586666
134.0,134,10.610697
115.0,115,10.630756
92.0,92,10.646774
93.0,93,10.663144
60.0,60,10.673943
103.0,103,10.692047
78.0,78,10.705547
201.0,201,10.7408
99.0,99,10.758551
168.0,168,10.787844
109.0,109,10.80727
125.0,125,10.828794
84.0,84,10.843575
103.0,103,10.861409
181.0,181,10.893314
146.0,146,10.918791
139.0,139,10.943191
186.0,186,11.409114
239.0,239,11.451452
75.0,75,11.465056
98.0,98,11.482484
171.0,171,11.511369
78.0,78,11.525201
172.0,172,11.55473
156.0,156,11.581806
156.0,156,11.609086
86.0,86,11.62397
87.0,87,11.639319
112.0,112,11.658972
141.0,141,11.68331
122.0,122,11.704429
125.0,125,11.726061
66.0,66,12.171939
246.0,246,12.216132
208.0,208,12.251833
225.0,225,12.291102
245.0,245,12.333167
130.0,130,12.355752
106.0,106,12.374315
185.0,185,12.405864
101.0,101,12.424164
202.0,202,12.459789
186.0,186,12.491565
113.0,113,12.511455
229.0,229,12.983273
500.0,500,13.071125
376.0,376,13.136784
169.0,169,13.165412
392.0,392,13.233435
371.0,371,13.297728
202.0,202,13.764802
500.0,500,13.853034
342.0,342,13.913092
500.0,500,13.998808
323.0,323,14.054936
500.0,500,14.573602
380.0,380,14.639686
500.0,500,14.728159
500.0,500,14.813939
309.0,309,14.867234
500.0,500,15.386257
323.0,323,15.4424
500.0,500,15.529027
500.0,500,15.615971
500.0,500,16.129356
500.0,500,16.216105
500.0,500,16.302733
249.0,249,16.345926
500.0,500,16.432022
500.0,500,16.955196
500.0,500,17.040772
500.0,500,17.128071
500.0,500,17.214401
476.0,476,17.721933
500.0,500,17.809017
500.0,500,17.895644
222.0,222,17.934258
500.0,500,18.020265
500.0,500,18.534251
500.0,500,18.621627
280.0,280,18.671456
500.0,500,18.75793
500.0,500,19.273528
500.0,500,19.360965
500.0,500,19.447995
500.0,500,19.535028
500.0,500,20.050698
284.0,284,20.100328
500.0,500,20.187648
500.0,500,20.274482
500.0,500,20.361006
500.0,500,20.874808
500.0,500,20.96114
500.0,500,21.047852
314.0,314,21.101699
500.0,500,21.612691
500.0,500,21.700505
500.0,500,21.788433
500.0,500,21.873986
500.0,500,22.391842
500.0,500,22.479264
500.0,500,22.56589
500.0,500,22.653276
500.0,500,23.166884
500.0,500,23.254978
426.0,426,23.33033
120.0,120,23.351633
500.0,500,23.438363
500.0,500,23.950405
500.0,500,24.037537
500.0,500,24.125253
500.0,500,24.212391
500.0,500,24.299191
500.0,500,24.813386
500.0,500,24.900496
500.0,500,24.986656
500.0,500,25.072892
500.0,500,25.585782
500.0,500,25.673142
500.0,500,25.759865
500.0,500,25.845204
500.0,500,26.358197
500.0,500,26.445066
500.0,500,26.530428
500.0,500,26.6176
500.0,500,27.130522
206.0,206,27.16739
500.0,500,27.253934
500.0,500,27.341287
500.0,500,27.428423
500.0,500,27.941493
500.0,500,28.028027
500.0,500,28.116529
500.0,500,28.203855
500.0,500,28.800868
500.0,500,28.8918
500.0,500,28.980559
500.0,500,29.067531
500.0,500,29.602115
500.0,500,29.690462
500.0,500,29.779791
500.0,500,29.867617
500.0,500,30.387131
500.0,500,30.475582
500.0,500,30.564052
500.0,500,30.65194
500.0,500,31.173185
500.0,500,31.260294
500.0,500,31.349356
500.0,500,31.4379
500.0,500,31.95236
500.0,500,32.040544
500.0,500,32.127792
500.0,500,32.216223
500.0,500,32.734677
234.0,234,32.775371
170.0,170,32.805136
315.0,315,32.86037
442.0,442,32.938674
445.0,445,33.016088
251.0,251,33.490133
500.0,500,33.579661
314.0,314,33.634077
500.0,500,33.721404
194.0,194,33.755827
471.0,471,33.839479
500.0,500,34.362169
499.0,499,34.449589
205.0,205,34.485668
429.0,429,34.561621
223.0,223,34.601255
220.0,220,34.639385
500.0,500,35.186004
500.0,500,35.273461
500.0,500,35.361872
500.0,500,35.449888
500.0,500,35.965538
500.0,500,36.053282
500.0,500,36.142255
500.0,500,36.230927
215.0,215,36.706923
500.0,500,36.795539
359.0,359,36.858692
500.0,500,36.946487
500.0,500,37.0343
500.0,500,37.552148
500.0,500,37.639599
500.0,500,37.728337
160.0,160,37.756629
500.0,500,38.278985
500.0,500,38.366652
500.0,500,38.454348
500.0,500,38.541997
500.0,500,38.630637
500.0,500,39.148413
500.0,500,39.235455
500.0,500,39.321666
500.0,500,39.409915
500.0,500,39.930323
500.0,500,40.017313
500.0,500,40.10579
500.0,500,40.193693
500.0,500,40.707019
500.0,500,40.795226
500.0,500,40.882026
500.0,500,40.970937
500.0,500,41.487812
500.0,500,41.575279
500.0,500,41.662781
500.0,500,41.750644
500.0,500,42.264572
500.0,500,42.351566
500.0,500,42.438521
500.0,500,42.526964
500.0,500,43.048526
500.0,500,43.135729
500.0,500,43.22305
500.0,500,43.311302
500.0,500,43.826646
500.0,500,43.913935
500.0,500,44.000138
500.0,500,44.088723
500.0,500,44.608668
500.0,500,44.695417
500.0,500,44.782681
500.0,500,44.869314
500.0,500,45.392982
500.0,500,45.479786
500.0,500,45.566057
500.0,500,45.654412
500.0,500,46.174151
500.0,500,46.262151
500.0,500,46.349431
500.0,500,46.437062
500.0,500,46.525025
500.0,500,47.038256
500.0,500,47.124797
500.0,500,47.211999
500.0,500,47.299971
500.0,500,47.819768
500.0,500,47.905788
500.0,500,47.992899
500.0,500,48.079934
500.0,500,48.595152
500.0,500,48.681289
500.0,500,48.770274
500.0,500,48.858186
500.0,500,49.374508
500.0,500,49.462015
500.0,500,49.549904
500.0,500,49.636215
500.0,500,50.160012
500.0,500,50.246929
500.0,500,50.334037
500.0,500,50.420541
500.0,500,50.935996
500.0,500,51.021896
500.0,500,51.107528
500.0,500,51.19713
500.0,500,51.715878
500.0,500,51.802644
500.0,500,51.889364
500.0,500,51.977311
500.0,500,52.500047
500.0,500,52.587683
500.0,500,52.674663
500.0,500,52.805155
500.0,500,53.322782
500.0,500,53.409779
500.0,500,53.497298
500.0,500,53.585095
500.0,500,54.105967
500.0,500,54.194254
500.0,500,54.281143
500.0,500,54.367827
500.0,500,54.891781
500.0,500,54.979859
500.0,500,55.066495
500.0,500,55.154334
500.0,500,55.241532
500.0,500,55.757914
500.0,500,55.845954
500.0,500,55.932931
500.0,500,56.021422
500.0,500,56.535962
500.0,500,56.623252
500.0,500,56.710593
500.0,500,56.79776
500.0,500,57.323766
500.0,500,57.41013
500.0,500,57.497178
500.0,500,57.58657
500.0,500,58.101236
500.0,500,58.188954
500.0,500,58.276242
500.0,500,58.362968
500.0,500,58.879738
500.0,500,58.967755
500.0,500,59.054759
500.0,500,59.143254
500.0,500,59.668464
500.0,500,59.756203
500.0,500,59.843113
500.0,500,59.931039
500.0,500,60.451674
500.0,500,60.53849
500.0,500,60.625786
500.0,500,60.714258
500.0,500,61.235569
500.0,500,61.323084
500.0,500,61.410033
500.0,500,61.497952
500.0,500,62.010786
500.0,500,62.09862
500.0,500,62.185547
500.0,500,62.27244
500.0,500,62.792135
500.0,500,62.879281
500.0,500,62.964802
500.0,500,63.051279
500.0,500,63.139114
500.0,500,63.653013
500.0,500,63.739934
500.0,500,63.829775
500.0,500,63.917276
500.0,500,64.439162
500.0,500,64.525829
500.0,500,64.613165
500.0,500,64.702394
500.0,500,65.21519
500.0,500,65.303433
500.0,500,65.391078
500.0,500,65.478954
500.0,500,65.996358
500.0,500,66.083589
500.0,500,66.171714
500.0,500,66.259411
500.0,500,66.774791
500.0,500,66.862193
500.0,500,66.949292
500.0,500,67.037414
500.0,500,67.559148
500.0,500,67.64636
500.0,500,67.732412
500.0,500,67.820002
500.0,500,68.333719
500.0,500,68.421776
500.0,500,68.509587
500.0,500,68.597105
500.0,500,69.122144
500.0,500,69.209808
500.0,500,69.297177
500.0,500,69.384594
500.0,500,69.899901
500.0,500,69.987112
500.0,500,70.074462
500.0,500,70.163519
500.0,500,70.683013
500.0,500,70.771499
500.0,500,70.858823
500.0,500,70.946236
500.0,500,71.034236
500.0,500,71.553112
500.0,500,71.640262
500.0,500,71.729197
500.0,500,71.817016
500.0,500,72.339397
431.0,431,72.4151
500.0,500,72.502063
500.0,500,72.590932
500.0,500,73.113195
500.0,500,73.200589
284.0,284,73.251058
500.0,500,73.338927
500.0,500,73.864902
500.0,500,73.952763
500.0,500,74.039987
500.0,500,74.126399
500.0,500,74.64352
500.0,500,74.731004
500.0,500,74.818988
500.0,500,74.90667
500.0,500,74.993778
500.0,500,75.520493
500.0,500,75.607158
500.0,500,75.694795
500.0,500,75.783436
500.0,500,76.302374
500.0,500,76.389286
500.0,500,76.477425
500.0,500,76.563917
500.0,500,77.093973
500.0,500,77.181883
500.0,500,77.269341
500.0,500,77.358723
500.0,500,77.892853
500.0,500,77.979767
500.0,500,78.067756
500.0,500,78.154774
500.0,500,78.690478
500.0,500,78.777698
500.0,500,78.866034
500.0,500,78.954216
500.0,500,79.467787
500.0,500,79.555336
500.0,500,79.64323
500.0,500,79.730992
500.0,500,80.251185
500.0,500,80.339644
500.0,500,80.428273
500.0,500,80.515616
500.0,500,81.031217
500.0,500,81.118467
500.0,500,81.20598
500.0,500,81.2934
500.0,500,81.81783
500.0,500,81.905631
500.0,500,81.993714
500.0,500,82.080813
500.0,500,82.638618
500.0,500,82.725285
500.0,500,82.813218
500.0,500,82.899877
500.0,500,82.988456
500.0,500,83.514834
500.0,500,83.602387
500.0,500,83.69038
500.0,500,83.77782
500.0,500,84.299991
500.0,500,84.385958
500.0,500,84.474143
500.0,500,84.560613
500.0,500,85.084739
500.0,500,85.171817
500.0,500,85.260331
500.0,500,85.347615
500.0,500,85.86327
500.0,500,85.950429
500.0,500,86.03698
500.0,500,86.124342
500.0,500,86.6484
500.0,500,86.734634
500.0,500,86.822002
500.0,500,86.909904
500.0,500,87.429607
500.0,500,87.515505
500.0,500,87.602732
500.0,500,87.690936
500.0,500,88.211864
500.0,500,88.298421
500.0,500,88.385031
500.0,500,88.471698
500.0,500,88.988621
500.0,500,89.075108
500.0,500,89.162101
500.0,500,89.251086
500.0,500,89.771078
500.0,500,89.857915
500.0,500,89.946068
500.0,500,90.032987
500.0,500,90.544776
500.0,500,90.631264
500.0,500,90.71842
500.0,500,90.80749
500.0,500,91.325533
500.0,500,91.412645
500.0,500,91.49963
500.0,500,91.587645
500.0,500,91.67407
500.0,500,92.186651
500.0,500,92.274681
500.0,500,92.362285
500.0,500,92.450462
500.0,500,92.971046
500.0,500,93.058384
500.0,500,93.145895
500.0,500,93.232479
500.0,500,93.745882
500.0,500,93.832584
500.0,500,93.921104
500.0,500,94.007933
500.0,500,94.53129
500.0,500,94.617947
500.0,500,94.705656
500.0,500,94.793008
500.0,500,95.305602
500.0,500,95.39234
500.0,500,95.479717
500.0,500,95.567429
500.0,500,96.087955
500.0,500,96.17497
500.0,500,96.263265
500.0,500,96.350739
500.0,500,96.86203
500.0,500,96.947822
500.0,500,97.034946
500.0,500,97.123771
500.0,500,97.644387
500.0,500,97.731669
500.0,500,97.818754
500.0,500,97.906155
500.0,500,98.420541
500.0,500,98.507251
500.0,500,98.594186
500.0,500,98.681934
500.0,500,99.206733
500.0,500,99.293828
500.0,500,99.380214
500.0,500,99.468271
500.0,500,99.556039
500.0,500,100.070793
500.0,500,100.156494
500.0,500,100.24426
500.0,500,100.332624
500.0,500,100.855435
500.0,500,100.943552
500.0,500,101.030959
500.0,500,101.120245
500.0,500,101.632741
500.0,500,101.719921
500.0,500,101.807547
500.0,500,101.893967
500.0,500,102.415085
500.0,500,102.501979
500.0,500,102.589852
500.0,500,102.678309
500.0,500,103.190877
500.0,500,103.278069
500.0,500,103.366538
500.0,500,103.45538
500.0,500,103.976984
500.0,500,104.063936
500.0,500,104.151433
500.0,500,104.239789
500.0,500,104.750216
500.0,500,104.837857
500.0,500,104.926298
500.0,500,105.013964
500.0,500,105.529625
500.0,500,105.617188
500.0,500,105.703178
500.0,500,105.791494
500.0,500,106.315671
500.0,500,106.404334
500.0,500,106.492213
500.0,500,106.580231
500.0,500,107.101459
500.0,500,107.189425
500.0,500,107.27615
500.0,500,107.36503
500.0,500,107.878375
500.0,500,107.965882
500.0,500,108.053235
500.0,500,108.140592
500.0,500,108.228083
500.0,500,108.797528
500.0,500,108.885704
500.0,500,108.973592
220.0,220,109.011571
500.0,500,109.524867
500.0,500,109.612729
112.0,112,109.632752
500.0,500,109.720357
500.0,500,109.807065
500.0,500,110.326524
500.0,500,110.414204
500.0,500,110.501286
500.0,500,110.588779
500.0,500,111.10592
500.0,500,111.193759
500.0,500,111.281734
500.0,500,111.370357
500.0,500,111.891077
500.0,500,111.978113
500.0,500,112.064508
500.0,500,112.152823
500.0,500,112.667099
500.0,500,112.755339
500.0,500,112.841946
500.0,500,112.930796
500.0,500,113.44931
500.0,500,113.537171
500.0,500,113.624557
500.0,500,113.713049
500.0,500,113.80013
500.0,500,114.312185
500.0,500,114.400175
500.0,500,114.488283
500.0,500,114.576466
500.0,500,115.09929
500.0,500,115.186467
500.0,500,115.274241
500.0,500,115.361395
500.0,500,115.874659
500.0,500,115.960567
500.0,500,116.048842
500.0,500,116.135759
500.0,500,116.659214
500.0,500,116.747245
500.0,500,116.834309
500.0,500,116.92312
500.0,500,117.442056
500.0,500,117.53049
500.0,500,117.618104
500.0,500,117.705023
500.0,500,118.229018
500.0,500,118.317155
500.0,500,118.40583
500.0,500,118.493502
500.0,500,119.010689
500.0,500,119.098647
500.0,500,119.186481
500.0,500,119.273283
500.0,500,119.794842
500.0,500,119.882465
500.0,500,119.971167
500.0,500,120.060374
500.0,500,120.579313
500.0,500,120.666354
500.0,500,120.754005
500.0,500,120.843679
500.0,500,121.365553
500.0,500,121.454615
500.0,500,121.542046
500.0,500,121.631226
500.0,500,121.719861
500.0,500,122.23734
500.0,500,122.324732
500.0,500,122.412738
500.0,500,122.500052
500.0,500,123.026605
500.0,500,123.114354
500.0,500,123.201984
500.0,500,123.29016
500.0,500,123.808302
500.0,500,123.896946
500.0,500,123.984052
500.0,500,124.073079
500.0,500,124.599659
500.0,500,124.687737
500.0,500,124.775341
500.0,500,124.86398
500.0,500,125.379139
500.0,500,125.467139
500.0,500,125.5534
500.0,500,125.640398
500.0,500,126.17276
500.0,500,126.260288
500.0,500,126.348633
500.0,500,126.436094
500.0,500,126.953858
500.0,500,127.040994
500.0,500,127.128505
500.0,500,127.216951
500.0,500,127.74123
500.0,500,127.828466
500.0,500,127.914359
500.0,500,128.002486
500.0,500,128.519208
500.0,500,128.606655
500.0,500,128.693904
500.0,500,128.781301
500.0,500,129.304094
500.0,500,129.392171
500.0,500,129.479545
500.0,500,129.567551
500.0,500,129.655037
500.0,500,130.172381
500.0,500,130.261137
500.0,500,130.347529
500.0,500,130.435947
500.0,500,130.959627
500.0,500,131.047781
500.0,500,131.137044
500.0,500,131.224606
500.0,500,131.744441
500.0,500,131.832185
500.0,500,131.920092
500.0,500,132.008042
500.0,500,132.529986
500.0,500,132.617068
500.0,500,132.704805
500.0,500,132.794059
500.0,500,133.313045
500.0,500,133.401429
500.0,500,133.489302
500.0,500,133.576765
500.0,500,134.1487
500.0,500,134.236679
500.0,500,134.325269
500.0,500,134.413191
500.0,500,134.926671
500.0,500,135.015028
500.0,500,135.102625
500.0,500,135.190589
500.0,500,135.712948
500.0,500,135.801125
500.0,500,135.888006
500.0,500,135.976018
500.0,500,136.490422
500.0,500,136.578428
500.0,500,136.665497
500.0,500,136.754135
500.0,500,137.275479
500.0,500,137.363547
500.0,500,137.450721
500.0,500,137.538806
500.0,500,138.054457
500.0,500,138.144183
500.0,500,138.232282
500.0,500,138.319078
500.0,500,138.407801
500.0,500,138.933172
500.0,500,139.020674
500.0,500,139.108971
500.0,500,139.197181
500.0,500,139.711714
500.0,500,139.79911
500.0,500,139.886095
500.0,500,139.97539
500.0,500,140.498655
500.0,500,140.585456
500.0,500,140.673901
500.0,500,140.76157
500.0,500,141.275637
500.0,500,141.363854
500.0,500,141.450897
500.0,500,141.537896
500.0,500,142.058269
500.0,500,142.14647
500.0,500,142.23407
500.0,500,142.322077
420.0,420,142.829642
500.0,500,142.91626
500.0,500,143.003378
500.0,500,143.091774
500.0,500,143.615605
244.0,244,143.658288
398.0,398,143.728742
365.0,365,143.792196
161.0,161,143.820677
500.0,500,143.90827
500.0,500,144.426072
500.0,500,144.513558
393.0,393,144.583497
500.0,500,144.671442
330.0,330,144.730666
500.0,500,145.254989
330.0,330,145.312464
500.0,500,145.399893
500.0,500,145.488597
500.0,500,146.005113
