#{"t_start": 1734542294.6097522, "env_id": "ContinuousCartPole-v0"}
r,l,t
39.0,39,2.085282
34.0,34,2.091174
62.0,62,2.101858
35.0,35,2.107857
34.0,34,2.114136
47.0,47,2.122101
30.0,30,2.126943
37.0,37,2.13353
24.0,24,2.137829
29.0,29,2.142867
27.0,27,2.147918
55.0,55,2.157475
26.0,26,2.161874
34.0,34,2.167552
44.0,44,2.17497
41.0,41,2.182358
29.0,29,2.187663
60.0,60,2.626962
26.0,26,2.631802
33.0,33,2.637852
47.0,47,2.64604
28.0,28,2.650772
30.0,30,2.656023
36.0,36,2.662017
37.0,37,2.66848
108.0,108,2.687748
71.0,71,2.699865
37.0,37,2.706413
57.0,57,2.716389
44.0,44,2.724006
34.0,34,2.730055
40.0,40,2.73668
31.0,31,2.742383
32.0,32,2.74826
36.0,36,2.754693
32.0,32,2.760626
39.0,39,2.767443
35.0,35,2.773934
42.0,42,2.781368
51.0,51,2.790071
40.0,40,2.797011
37.0,37,2.803307
44.0,44,2.810993
26.0,26,2.815524
85.0,85,2.830078
28.0,28,2.834917
32.0,32,2.840761
28.0,28,2.845799
27.0,27,2.850701
29.0,29,2.855671
27.0,27,2.860541
72.0,72,2.873375
29.0,29,2.87852
28.0,28,2.883383
53.0,53,2.892469
65.0,65,2.903794
30.0,30,2.908982
34.0,34,2.915266
27.0,27,2.920061
37.0,37,2.926402
34.0,34,2.932281
54.0,54,2.942012
68.0,68,2.953608
34.0,34,2.960043
37.0,37,2.966464
55.0,55,2.975645
28.0,28,2.980571
51.0,51,3.414661
37.0,37,3.421084
32.0,32,3.426324
69.0,69,3.438044
58.0,58,3.448389
58.0,58,3.458523
41.0,41,3.466082
36.0,36,3.472224
49.0,49,3.48046
40.0,40,3.487484
42.0,42,3.494764
34.0,34,3.500725
57.0,57,3.510629
39.0,39,3.517315
45.0,45,3.524982
43.0,43,3.53256
53.0,53,3.541351
30.0,30,3.546251
32.0,32,3.551979
34.0,34,3.557837
53.0,53,3.567396
34.0,34,3.573077
54.0,54,3.58228
54.0,54,3.592273
72.0,72,3.604547
37.0,37,3.61091
76.0,76,3.624273
28.0,28,3.629212
48.0,48,3.637603
44.0,44,3.645007
72.0,72,3.657578
40.0,40,3.664685
49.0,49,3.673258
34.0,34,3.678841
38.0,38,3.685369
38.0,38,3.692463
42.0,42,3.699796
27.0,27,3.704843
30.0,30,3.70977
27.0,27,3.714618
35.0,35,3.720348
47.0,47,3.728853
44.0,44,3.736459
47.0,47,3.744244
28.0,28,3.749443
32.0,32,3.75504
56.0,56,3.765306
82.0,82,4.204645
33.0,33,4.210056
50.0,50,4.218849
30.0,30,4.224407
37.0,37,4.230773
37.0,37,4.237322
31.0,31,4.242728
35.0,35,4.248915
43.0,43,4.256777
41.0,41,4.263822
34.0,34,4.269356
35.0,35,4.275682
30.0,30,4.280679
33.0,33,4.286574
47.0,47,4.294747
45.0,45,4.302464
35.0,35,4.308352
41.0,41,4.315872
27.0,27,4.320378
34.0,34,4.326291
32.0,32,4.331872
43.0,43,4.339737
84.0,84,4.354892
41.0,41,4.361963
33.0,33,4.367421
28.0,28,4.372434
33.0,33,4.378006
53.0,53,4.387593
46.0,46,4.395819
59.0,59,4.406109
26.0,26,4.410537
47.0,47,4.418721
30.0,30,4.424367
60.0,60,4.435003
42.0,42,4.442521
35.0,35,4.448695
46.0,46,4.456825
45.0,45,4.46468
71.0,71,4.476701
36.0,36,4.48292
36.0,36,4.489143
35.0,35,4.495086
55.0,55,4.504171
41.0,41,4.511435
46.0,46,4.519439
31.0,31,4.525132
73.0,73,4.537539
46.0,46,4.545469
47.0,47,4.983168
44.0,44,4.99124
61.0,61,5.001851
28.0,28,5.006745
36.0,36,5.01331
27.0,27,5.017805
43.0,43,5.025591
31.0,31,5.031183
61.0,61,5.041529
47.0,47,5.049725
39.0,39,5.056339
37.0,37,5.063111
41.0,41,5.070583
56.0,56,5.080059
34.0,34,5.085769
64.0,64,5.097365
52.0,52,5.10634
51.0,51,5.115115
69.0,69,5.127032
60.0,60,5.137899
83.0,83,5.1524
32.0,32,5.157869
29.0,29,5.163163
33.0,33,5.168778
32.0,32,5.17471
84.0,84,5.189575
37.0,37,5.196228
45.0,45,5.204171
47.0,47,5.212389
37.0,37,5.218645
28.0,28,5.223597
69.0,69,5.235345
42.0,42,5.242571
52.0,52,5.25148
55.0,55,5.261103
41.0,41,5.267905
41.0,41,5.275163
31.0,31,5.280507
34.0,34,5.286672
42.0,42,5.294031
29.0,29,5.298891
70.0,70,5.310754
47.0,47,5.318532
52.0,52,5.327726
42.0,42,5.335088
37.0,37,5.785787
37.0,37,5.792817
37.0,37,5.799128
37.0,37,5.806195
46.0,46,5.814027
46.0,46,5.821661
38.0,38,5.828211
67.0,67,5.839752
73.0,73,5.852627
47.0,47,5.861359
47.0,47,5.869853
36.0,36,5.876205
82.0,82,5.890724
42.0,42,5.89806
65.0,65,5.909204
41.0,41,5.916459
63.0,63,5.927338
72.0,72,5.939888
41.0,41,5.947451
55.0,55,5.95676
44.0,44,5.964373
41.0,41,5.971357
31.0,31,5.97695
47.0,47,5.985078
46.0,46,5.992838
61.0,61,6.003339
44.0,44,6.011243
62.0,62,6.022134
34.0,34,6.027949
43.0,43,6.035355
43.0,43,6.042801
43.0,43,6.050372
53.0,53,6.059264
38.0,38,6.066385
57.0,57,6.076596
43.0,43,6.084287
38.0,38,6.091234
55.0,55,6.100486
54.0,54,6.109507
41.0,41,6.11702
44.0,44,6.124611
43.0,43,6.131849
42.0,42,6.139042
72.0,72,6.577269
31.0,31,6.582475
36.0,36,6.588936
34.0,34,6.594974
43.0,43,6.602602
70.0,70,6.614873
75.0,75,6.627252
45.0,45,6.635179
62.0,62,6.646581
43.0,43,6.65372
64.0,64,6.664949
43.0,43,6.672506
42.0,42,6.679793
50.0,50,6.68841
45.0,45,6.696445
37.0,37,6.702829
51.0,51,6.711672
91.0,91,6.727691
34.0,34,6.733903
45.0,45,6.741607
67.0,67,6.75338
51.0,51,6.762265
65.0,65,6.773617
48.0,48,6.781874
66.0,66,6.793725
45.0,45,6.801512
31.0,31,6.806889
51.0,51,6.815853
31.0,31,6.821013
41.0,41,6.827677
41.0,41,6.834947
57.0,57,6.844913
42.0,42,6.852556
43.0,43,6.859765
50.0,50,6.868571
47.0,47,6.876601
42.0,42,6.883841
68.0,68,6.895377
45.0,45,6.903238
57.0,57,6.913142
50.0,50,7.345915
50.0,50,7.354245
56.0,56,7.36457
69.0,69,7.376283
45.0,45,7.384356
79.0,79,7.398118
54.0,54,7.407651
45.0,45,7.415724
47.0,47,7.424266
74.0,74,7.437456
45.0,45,7.445248
49.0,49,7.453533
39.0,39,7.460475
45.0,45,7.468458
38.0,38,7.475097
79.0,79,7.488554
61.0,61,7.499252
115.0,115,7.518555
52.0,52,7.527529
78.0,78,7.540581
43.0,43,7.54841
52.0,52,7.557679
37.0,37,7.564127
54.0,54,7.573681
52.0,52,7.582564
61.0,61,7.593121
38.0,38,7.59985
81.0,81,7.6139
37.0,37,7.620294
39.0,39,7.627052
46.0,46,7.635072
44.0,44,7.642858
74.0,74,7.65585
59.0,59,7.665748
80.0,80,7.679755
77.0,77,7.693564
78.0,78,8.13318
45.0,45,8.141255
46.0,46,8.149576
54.0,54,8.159309
56.0,56,8.169172
71.0,71,8.181172
179.0,179,8.21244
61.0,61,8.223074
80.0,80,8.236712
92.0,92,8.252705
45.0,45,8.260564
44.0,44,8.268245
44.0,44,8.27615
116.0,116,8.296777
72.0,72,8.309097
49.0,49,8.318064
119.0,119,8.33887
63.0,63,8.350089
43.0,43,8.357927
78.0,78,8.37119
62.0,62,8.382028
62.0,62,8.392951
48.0,48,8.401505
54.0,54,8.411285
33.0,33,8.417149
57.0,57,8.426727
59.0,59,8.437136
48.0,48,8.445428
38.0,38,8.451926
100.0,100,8.469104
51.0,51,8.477983
80.0,80,8.917948
57.0,57,8.928231
54.0,54,8.937957
44.0,44,8.945849
72.0,72,8.958505
66.0,66,8.970214
147.0,147,8.996287
57.0,57,9.005847
103.0,103,9.024148
61.0,61,9.034903
50.0,50,9.043753
55.0,55,9.053179
83.0,83,9.06729
121.0,121,9.088357
91.0,91,9.104453
59.0,59,9.114539
62.0,62,9.125993
76.0,76,9.139532
63.0,63,9.149977
92.0,92,9.16558
139.0,139,9.190003
67.0,67,9.201374
84.0,84,9.216036
78.0,78,9.229853
57.0,57,9.240062
150.0,150,9.265941
58.0,58,9.743268
63.0,63,9.755495
82.0,82,9.770856
74.0,74,9.783831
166.0,166,9.813024
93.0,93,9.828395
206.0,206,9.865339
148.0,148,9.891458
111.0,111,9.911094
52.0,52,9.92022
130.0,130,9.942494
123.0,123,9.963876
130.0,130,9.986638
102.0,102,10.004708
113.0,113,10.023795
79.0,79,10.037894
54.0,54,10.047329
179.0,179,10.078662
55.0,55,10.088789
94.0,94,10.545065
139.0,139,10.571019
80.0,80,10.585535
195.0,195,10.61961
241.0,241,10.661455
126.0,126,10.683476
262.0,262,10.729888
59.0,59,10.739996
64.0,64,10.751547
126.0,126,10.773492
258.0,258,10.818388
168.0,168,10.848048
70.0,70,10.860032
246.0,246,11.342697
252.0,252,11.387265
75.0,75,11.400473
67.0,67,11.412901
133.0,133,11.435875
344.0,344,11.496189
474.0,474,11.578171
220.0,220,11.616255
375.0,375,11.683133
323.0,323,12.227693
94.0,94,12.243778
263.0,263,12.290161
366.0,366,12.358028
307.0,307,12.4157
264.0,264,12.465327
306.0,306,12.522287
500.0,500,13.048189
450.0,450,13.125811
320.0,320,13.181174
424.0,424,13.255651
296.0,296,13.306525
497.0,497,13.82648
499.0,499,13.911902
379.0,379,13.976989
327.0,327,14.033617
340.0,340,14.092793
500.0,500,14.605733
419.0,419,14.677864
500.0,500,14.764414
500.0,500,14.850152
290.0,290,14.899869
383.0,383,15.390673
500.0,500,15.475318
500.0,500,15.562617
500.0,500,15.650159
500.0,500,16.155748
500.0,500,16.242099
500.0,500,16.327321
500.0,500,16.413906
500.0,500,16.924278
466.0,466,17.004898
500.0,500,17.091586
500.0,500,17.178518
439.0,439,17.676027
500.0,500,17.762727
500.0,500,17.847601
500.0,500,17.93317
500.0,500,18.019949
500.0,500,18.557261
500.0,500,18.64423
500.0,500,18.732967
500.0,500,18.819559
500.0,500,19.34446
304.0,304,19.396504
500.0,500,19.483951
500.0,500,19.571822
500.0,500,20.085524
489.0,489,20.169848
500.0,500,20.255839
500.0,500,20.342645
500.0,500,20.858464
378.0,378,20.923068
500.0,500,21.010076
500.0,500,21.097383
500.0,500,21.184425
500.0,500,21.696951
500.0,500,21.782819
500.0,500,21.870816
500.0,500,21.957898
500.0,500,22.467157
500.0,500,22.553702
500.0,500,22.640027
500.0,500,22.726999
500.0,500,23.246432
500.0,500,23.332772
500.0,500,23.420052
500.0,500,23.506947
500.0,500,24.037713
500.0,500,24.124591
500.0,500,24.211388
500.0,500,24.30035
500.0,500,24.813861
500.0,500,24.9004
500.0,500,24.986553
500.0,500,25.072506
500.0,500,25.594984
500.0,500,25.681381
500.0,500,25.768363
500.0,500,25.855056
500.0,500,26.366135
500.0,500,26.451488
500.0,500,26.537742
500.0,500,26.624475
500.0,500,27.144671
500.0,500,27.231803
500.0,500,27.316996
500.0,500,27.40411
500.0,500,27.92646
500.0,500,28.013258
500.0,500,28.101389
500.0,500,28.235289
500.0,500,28.75041
500.0,500,28.837499
500.0,500,28.922918
500.0,500,29.009429
500.0,500,29.096111
500.0,500,29.601755
500.0,500,29.687335
500.0,500,29.773276
500.0,500,29.859692
500.0,500,30.364605
500.0,500,30.450399
500.0,500,30.537717
500.0,500,30.624614
500.0,500,31.14325
500.0,500,31.229368
500.0,500,31.317451
500.0,500,31.406695
500.0,500,31.925993
500.0,500,32.01294
500.0,500,32.098636
500.0,500,32.186703
500.0,500,32.707174
500.0,500,32.793418
500.0,500,32.880611
500.0,500,32.96705
500.0,500,33.492121
500.0,500,33.577952
500.0,500,33.666256
500.0,500,33.754164
500.0,500,34.310294
500.0,500,34.396159
500.0,500,34.48301
500.0,500,34.569254
500.0,500,35.091168
500.0,500,35.177111
500.0,500,35.263612
500.0,500,35.349729
500.0,500,35.860069
500.0,500,35.945496
500.0,500,36.030874
500.0,500,36.117469
500.0,500,36.625115
500.0,500,36.711235
500.0,500,36.796755
500.0,500,36.883539
500.0,500,36.968785
500.0,500,37.481807
500.0,500,37.56723
500.0,500,37.653787
500.0,500,37.740477
500.0,500,38.248932
500.0,500,38.334818
500.0,500,38.420938
500.0,500,38.507266
500.0,500,39.015123
500.0,500,39.100703
500.0,500,39.186903
500.0,500,39.272718
500.0,500,39.783314
500.0,500,39.868085
207.0,207,39.904062
500.0,500,39.99018
500.0,500,40.501766
500.0,500,40.587983
500.0,500,40.67479
500.0,500,40.763061
500.0,500,40.849165
500.0,500,41.358417
500.0,500,41.445188
500.0,500,41.532456
500.0,500,41.618943
500.0,500,42.138458
500.0,500,42.225124
500.0,500,42.313759
500.0,500,42.402079
500.0,500,42.937767
500.0,500,43.02569
500.0,500,43.113999
500.0,500,43.20238
500.0,500,43.724855
500.0,500,43.86361
500.0,500,43.951243
500.0,500,44.039807
500.0,500,44.553719
500.0,500,44.641797
500.0,500,44.728854
367.0,367,44.793448
500.0,500,45.324507
500.0,500,45.411145
500.0,500,45.497545
500.0,500,45.584703
500.0,500,46.102652
500.0,500,46.188797
500.0,500,46.275793
500.0,500,46.370765
500.0,500,46.457575
500.0,500,46.974071
500.0,500,47.059748
500.0,500,47.146213
500.0,500,47.232367
500.0,500,47.748975
500.0,500,47.83484
500.0,500,47.922339
500.0,500,48.008334
500.0,500,48.518354
500.0,500,48.604717
500.0,500,48.690609
500.0,500,48.776387
500.0,500,49.28612
500.0,500,49.372827
500.0,500,49.458038
500.0,500,49.544187
500.0,500,50.057697
500.0,500,50.14422
500.0,500,50.230634
500.0,500,50.316448
500.0,500,50.825928
500.0,500,50.911998
500.0,500,51.000024
500.0,500,51.087657
500.0,500,51.59412
500.0,500,51.681021
500.0,500,51.766637
500.0,500,51.853216
500.0,500,52.37666
500.0,500,52.463621
500.0,500,52.549122
500.0,500,52.636093
500.0,500,53.148236
500.0,500,53.234853
500.0,500,53.320979
393.0,393,53.389611
500.0,500,53.476018
500.0,500,53.983974
500.0,500,54.070587
500.0,500,54.156912
500.0,500,54.243493
500.0,500,54.760672
500.0,500,54.84665
500.0,500,54.933059
500.0,500,55.019173
500.0,500,55.531408
500.0,500,55.618331
500.0,500,55.70546
252.0,252,55.749176
422.0,422,55.823108
500.0,500,56.336601
500.0,500,56.422523
500.0,500,56.509836
500.0,500,56.596396
500.0,500,57.115197
500.0,500,57.20153
500.0,500,57.288262
156.0,156,57.315828
500.0,500,57.823761
500.0,500,57.91003
500.0,500,57.996793
500.0,500,58.084074
500.0,500,58.171528
500.0,500,58.678923
500.0,500,58.764909
500.0,500,58.851623
500.0,500,58.939188
500.0,500,59.457233
500.0,500,59.543806
500.0,500,59.629939
500.0,500,59.717257
500.0,500,60.225827
500.0,500,60.31232
337.0,337,60.371452
500.0,500,60.457533
500.0,500,60.970326
500.0,500,61.057154
500.0,500,61.143217
500.0,500,61.230159
500.0,500,61.745418
500.0,500,61.831049
435.0,435,61.906123
341.0,341,61.964365
128.0,128,61.987512
500.0,500,62.074643
464.0,464,62.578022
353.0,353,62.63896
500.0,500,62.726339
500.0,500,62.812253
500.0,500,63.373739
387.0,387,63.441493
500.0,500,63.527015
250.0,250,63.571293
270.0,270,63.618146
500.0,500,64.131751
500.0,500,64.219334
500.0,500,64.305383
251.0,251,64.349304
500.0,500,64.436418
500.0,500,64.953817
500.0,500,65.040017
500.0,500,65.126383
339.0,339,65.184079
238.0,238,65.226443
500.0,500,65.738421
500.0,500,65.824469
500.0,500,65.909755
500.0,500,65.996845
500.0,500,66.514431
500.0,500,66.600348
500.0,500,66.686968
500.0,500,66.772936
500.0,500,67.285207
500.0,500,67.371587
500.0,500,67.457858
500.0,500,67.54319
500.0,500,68.060846
500.0,500,68.146631
500.0,500,68.231226
500.0,500,68.317691
500.0,500,68.825389
500.0,500,68.910439
500.0,500,68.996096
500.0,500,69.083673
500.0,500,69.597171
500.0,500,69.684189
500.0,500,69.770044
500.0,500,69.855939
500.0,500,70.363895
500.0,500,70.450135
500.0,500,70.536774
500.0,500,70.62242
500.0,500,71.136764
500.0,500,71.223992
500.0,500,71.308957
500.0,500,71.395708
500.0,500,71.481719
500.0,500,71.990513
500.0,500,72.076661
500.0,500,72.163179
500.0,500,72.249031
500.0,500,72.760267
500.0,500,72.846762
500.0,500,72.933782
500.0,500,73.021555
500.0,500,73.530936
500.0,500,73.616274
500.0,500,73.70356
500.0,500,73.78921
500.0,500,74.299968
500.0,500,74.385222
500.0,500,74.471964
500.0,500,74.558399
500.0,500,75.064406
500.0,500,75.150117
500.0,500,75.23765
500.0,500,75.32417
500.0,500,75.837064
500.0,500,75.923086
500.0,500,76.008999
500.0,500,76.094031
500.0,500,76.600461
340.0,340,76.658973
500.0,500,76.745892
500.0,500,76.831887
500.0,500,76.918869
500.0,500,77.429523
500.0,500,77.515535
500.0,500,77.60168
500.0,500,77.687315
500.0,500,78.192565
500.0,500,78.278681
500.0,500,78.365705
500.0,500,78.452186
500.0,500,78.96555
500.0,500,79.051145
359.0,359,79.11416
500.0,500,79.200496
500.0,500,79.707367
500.0,500,79.794199
500.0,500,79.880564
500.0,500,79.967641
500.0,500,80.484654
500.0,500,80.570055
500.0,500,80.656685
500.0,500,80.742355
500.0,500,81.253333
500.0,500,81.339073
500.0,500,81.426284
500.0,500,81.512947
500.0,500,82.027482
500.0,500,82.112453
500.0,500,82.198274
500.0,500,82.285547
500.0,500,82.791886
500.0,500,82.878208
500.0,500,82.964137
500.0,500,83.050868
500.0,500,83.137577
500.0,500,83.651368
500.0,500,83.73783
500.0,500,83.823438
500.0,500,83.909803
500.0,500,84.417244
500.0,500,84.503141
500.0,500,84.590041
500.0,500,84.676169
198.0,198,85.144787
500.0,500,85.230285
500.0,500,85.315861
500.0,500,85.402466
346.0,346,85.463163
188.0,188,85.918444
500.0,500,86.006177
500.0,500,86.092398
500.0,500,86.178591
500.0,500,86.266716
500.0,500,86.781257
500.0,500,86.866938
500.0,500,86.954023
500.0,500,87.039957
500.0,500,87.546696
500.0,500,87.632264
500.0,500,87.718274
500.0,500,87.804274
500.0,500,88.322071
500.0,500,88.407687
500.0,500,88.493817
500.0,500,88.582223
500.0,500,89.088213
500.0,500,89.173392
500.0,500,89.2603
500.0,500,89.346242
500.0,500,89.862135
500.0,500,89.948626
500.0,500,90.0347
500.0,500,90.121631
500.0,500,90.626837
500.0,500,90.713085
500.0,500,90.798324
500.0,500,90.884492
500.0,500,91.399532
500.0,500,91.485243
500.0,500,91.571386
500.0,500,91.658024
500.0,500,92.169618
500.0,500,92.256604
500.0,500,92.342031
500.0,500,92.428951
500.0,500,92.945308
500.0,500,93.032757
500.0,500,93.11933
500.0,500,93.204987
500.0,500,93.714173
500.0,500,93.799883
500.0,500,93.886369
500.0,500,93.97114
500.0,500,94.484112
500.0,500,94.570464
500.0,500,94.65734
500.0,500,94.744119
500.0,500,94.831593
273.0,273,95.308275
273.0,273,95.355305
500.0,500,95.440938
500.0,500,95.527813
500.0,500,95.614764
500.0,500,96.130295
500.0,500,96.215454
500.0,500,96.301696
369.0,369,96.366595
500.0,500,96.92215
500.0,500,97.008669
298.0,298,97.059879
284.0,284,97.109892
247.0,247,97.152539
275.0,275,97.200498
500.0,500,97.716213
500.0,500,97.802032
500.0,500,97.888491
500.0,500,97.973995
500.0,500,98.488206
282.0,282,98.536867
500.0,500,98.622173
500.0,500,98.710841
500.0,500,99.227042
500.0,500,99.312139
500.0,500,99.398177
500.0,500,99.483549
500.0,500,99.570931
378.0,378,100.058733
232.0,232,100.098505
275.0,275,100.146323
250.0,250,100.18975
500.0,500,100.276805
356.0,356,100.338107
500.0,500,100.85834
500.0,500,100.944818
500.0,500,101.031186
500.0,500,101.118038
500.0,500,101.627155
500.0,500,101.712909
500.0,500,101.799431
500.0,500,101.885556
500.0,500,102.391905
500.0,500,102.477054
500.0,500,102.562153
500.0,500,102.648823
500.0,500,103.158811
500.0,500,103.244575
500.0,500,103.330972
500.0,500,103.417681
500.0,500,103.929338
500.0,500,104.016927
500.0,500,104.103658
500.0,500,104.190481
500.0,500,104.695397
500.0,500,104.780186
500.0,500,104.866422
500.0,500,104.953507
500.0,500,105.459622
500.0,500,105.546317
500.0,500,105.630923
500.0,500,105.716679
500.0,500,106.23131
500.0,500,106.317006
500.0,500,106.402044
500.0,500,106.488099
500.0,500,107.003644
500.0,500,107.089135
500.0,500,107.173961
500.0,500,107.260768
500.0,500,107.347218
500.0,500,107.855167
500.0,500,107.941787
500.0,500,108.029095
500.0,500,108.114833
500.0,500,108.628727
500.0,500,108.71395
500.0,500,108.799561
500.0,500,108.886273
500.0,500,109.38837
500.0,500,109.475272
500.0,500,109.561587
500.0,500,109.649798
500.0,500,110.17984
500.0,500,110.26577
500.0,500,110.353007
500.0,500,110.439166
500.0,500,110.961612
500.0,500,111.047793
500.0,500,111.134634
500.0,500,111.22159
425.0,425,111.7352
500.0,500,111.82252
168.0,168,111.851675
500.0,500,111.938968
500.0,500,112.026897
405.0,405,112.531211
500.0,500,112.61768
500.0,500,112.70366
381.0,381,112.769329
500.0,500,113.30628
407.0,407,113.376386
500.0,500,113.461975
199.0,199,113.497785
500.0,500,113.585438
307.0,307,113.639124
500.0,500,114.163257
500.0,500,114.248979
500.0,500,114.335291
500.0,500,114.422285
500.0,500,114.9545
500.0,500,115.041022
500.0,500,115.126543
500.0,500,115.215337
500.0,500,115.766064
500.0,500,115.855016
500.0,500,115.995504
500.0,500,116.083141
500.0,500,116.601809
500.0,500,116.687531
500.0,500,116.773128
500.0,500,116.85974
500.0,500,117.373123
500.0,500,117.458762
500.0,500,117.544784
500.0,500,117.63136
500.0,500,118.147539
500.0,500,118.233193
500.0,500,118.319627
500.0,500,118.404149
500.0,500,118.912448
500.0,500,118.999385
500.0,500,119.085622
500.0,500,119.171915
500.0,500,119.687702
99.0,99,119.705048
500.0,500,119.789624
385.0,385,119.855362
500.0,500,119.942081
500.0,500,120.026191
500.0,500,120.531859
500.0,500,120.618065
500.0,500,120.7044
227.0,227,120.744001
219.0,219,120.781447
192.0,192,121.246069
459.0,459,121.325618
500.0,500,121.410345
376.0,376,121.474929
500.0,500,121.56021
127.0,127,122.005699
500.0,500,122.091772
500.0,500,122.177862
500.0,500,122.264022
500.0,500,122.349917
500.0,500,122.865808
500.0,500,122.950459
500.0,500,123.037027
500.0,500,123.123645
500.0,500,123.633319
500.0,500,123.719359
500.0,500,123.804385
500.0,500,123.890526
500.0,500,124.409595
500.0,500,124.495356
500.0,500,124.580348
500.0,500,124.667508
500.0,500,125.172786
500.0,500,125.257823
500.0,500,125.344078
500.0,500,125.429694
500.0,500,125.947032
136.0,136,125.970618
500.0,500,126.056256
500.0,500,126.142538
500.0,500,126.230598
241.0,241,126.695587
500.0,500,126.781104
500.0,500,126.866863
500.0,500,126.951928
500.0,500,127.472897
500.0,500,127.55951
500.0,500,127.646279
500.0,500,127.730205
500.0,500,127.817058
500.0,500,128.329829
500.0,500,128.415914
500.0,500,128.502426
500.0,500,128.589013
500.0,500,129.102777
500.0,500,129.189084
500.0,500,129.275095
500.0,500,129.360853
500.0,500,129.877599
500.0,500,129.963055
500.0,500,130.048763
500.0,500,130.134692
500.0,500,130.648517
500.0,500,130.735018
500.0,500,130.820528
500.0,500,130.906636
500.0,500,131.419986
500.0,500,131.505716
500.0,500,131.591281
500.0,500,131.67677
500.0,500,132.178293
500.0,500,132.263536
500.0,500,132.349119
500.0,500,132.435528
500.0,500,132.950305
500.0,500,133.03684
500.0,500,133.123603
500.0,500,133.208859
500.0,500,133.722215
500.0,500,133.808206
500.0,500,133.893511
500.0,500,133.981172
500.0,500,134.523166
500.0,500,134.608736
500.0,500,134.694872
500.0,500,134.78125
500.0,500,135.298113
186.0,186,135.330281
500.0,500,135.41697
284.0,284,135.512691
500.0,500,135.607077
500.0,500,135.692854
500.0,500,136.208399
500.0,500,136.294332
500.0,500,136.381108
342.0,342,136.440052
500.0,500,136.953368
138.0,138,136.977531
486.0,486,137.060453
232.0,232,137.100028
435.0,435,137.174692
374.0,374,137.239461
297.0,297,137.72117
500.0,500,137.807262
500.0,500,137.89374
285.0,285,137.942265
238.0,238,137.983992
500.0,500,138.496722
500.0,500,138.58199
500.0,500,138.667539
500.0,500,138.754389
500.0,500,139.26724
500.0,500,139.353316
500.0,500,139.438815
500.0,500,139.523246
500.0,500,140.039409
500.0,500,140.125672
500.0,500,140.210623
500.0,500,140.297843
500.0,500,140.8096
500.0,500,140.896554
