#{"t_start": 1734545028.0028958, "env_id": "ContinuousCartPole-v0"}
r,l,t
26.0,26,4.751042
32.0,32,4.756584
34.0,34,4.763183
37.0,37,4.770077
33.0,33,5.225852
27.0,27,5.230674
48.0,48,5.240031
58.0,58,5.25106
28.0,28,5.256295
35.0,35,5.262864
38.0,38,5.269408
50.0,50,5.277846
39.0,39,5.285045
47.0,47,5.293964
32.0,32,5.299534
43.0,43,5.307551
32.0,32,5.313271
42.0,42,5.320655
38.0,38,5.328068
123.0,123,5.350455
45.0,45,5.358537
72.0,72,5.371661
88.0,88,5.387459
41.0,41,5.39461
63.0,63,5.40639
31.0,31,5.412276
35.0,35,5.41853
78.0,78,5.432266
24.0,24,5.436413
32.0,32,5.442396
32.0,32,5.448297
35.0,35,5.455282
30.0,30,5.460862
36.0,36,5.467063
69.0,69,5.479299
27.0,27,5.48428
28.0,28,5.489264
63.0,63,5.500824
42.0,42,5.508347
42.0,42,5.516045
36.0,36,5.522573
29.0,29,5.527504
44.0,44,5.535804
48.0,48,5.544519
33.0,33,5.550873
93.0,93,5.567574
36.0,36,5.574316
38.0,38,5.581264
68.0,68,5.59367
47.0,47,6.053632
40.0,40,6.061219
43.0,43,6.069421
37.0,37,6.076531
62.0,62,6.087493
73.0,73,6.100014
46.0,46,6.108461
32.0,32,6.114125
61.0,61,6.124994
36.0,36,6.132108
43.0,43,6.139948
32.0,32,6.145443
41.0,41,6.153435
58.0,58,6.164251
27.0,27,6.169115
40.0,40,6.17664
33.0,33,6.183504
39.0,39,6.190433
53.0,53,6.199955
36.0,36,6.206673
39.0,39,6.213902
39.0,39,6.220747
50.0,50,6.230015
42.0,42,6.23714
31.0,31,6.243358
53.0,53,6.252821
48.0,48,6.261587
30.0,30,6.267019
79.0,79,6.281649
37.0,37,6.288324
33.0,33,6.294274
54.0,54,6.304169
32.0,32,6.309853
44.0,44,6.318024
35.0,35,6.324506
33.0,33,6.330625
44.0,44,6.33847
51.0,51,6.34792
38.0,38,6.354845
33.0,33,6.361184
50.0,50,6.370347
50.0,50,6.379521
31.0,31,6.385225
40.0,40,6.392763
41.0,41,6.400163
43.0,43,6.407793
32.0,32,6.41384
33.0,33,6.419651
53.0,53,6.879694
51.0,51,6.889639
43.0,43,6.897564
42.0,42,6.905297
43.0,43,6.913194
32.0,32,6.918792
29.0,29,6.92431
63.0,63,6.935977
45.0,45,6.944177
39.0,39,6.951082
34.0,34,6.957658
56.0,56,6.967848
40.0,40,6.975304
54.0,54,6.985108
31.0,31,6.99109
53.0,53,7.000525
44.0,44,7.008519
35.0,35,7.015255
34.0,34,7.021527
59.0,59,7.032289
54.0,54,7.042721
95.0,95,7.05961
70.0,70,7.072441
53.0,53,7.082178
47.0,47,7.090793
43.0,43,7.098764
46.0,46,7.107274
41.0,41,7.114608
38.0,38,7.122153
35.0,35,7.128634
47.0,47,7.137114
35.0,35,7.143302
69.0,69,7.155195
49.0,49,7.164568
41.0,41,7.171976
43.0,43,7.180001
36.0,36,7.186589
43.0,43,7.194518
50.0,50,7.203624
40.0,40,7.210597
53.0,53,7.219974
49.0,49,7.22833
92.0,92,7.245331
46.0,46,7.705758
57.0,57,7.715952
30.0,30,7.722267
81.0,81,7.736796
39.0,39,7.744031
55.0,55,7.753907
33.0,33,7.760332
42.0,42,7.767663
34.0,34,7.774663
64.0,64,7.786183
39.0,39,7.793177
58.0,58,7.80388
44.0,44,7.811756
53.0,53,7.821559
32.0,32,7.827204
35.0,35,7.833408
33.0,33,7.839018
38.0,38,7.846379
42.0,42,7.85429
38.0,38,7.861419
43.0,43,7.869057
51.0,51,7.878542
49.0,49,7.887902
53.0,53,7.897492
40.0,40,7.904989
40.0,40,7.912172
29.0,29,7.9175
65.0,65,7.929227
91.0,91,7.946543
38.0,38,7.953575
47.0,47,7.962294
52.0,52,7.971287
42.0,42,7.978619
30.0,30,7.984386
88.0,88,7.999874
37.0,37,8.007132
38.0,38,8.014402
55.0,55,8.024004
41.0,41,8.031172
42.0,42,8.039348
54.0,54,8.049247
41.0,41,8.05689
32.0,32,8.062963
38.0,38,8.069536
32.0,32,8.524241
91.0,91,8.541032
41.0,41,8.548956
39.0,39,8.556055
34.0,34,8.562012
41.0,41,8.569604
39.0,39,8.576985
66.0,66,8.589182
39.0,39,8.595941
32.0,32,8.602211
41.0,41,8.60967
47.0,47,8.618241
43.0,43,8.626001
57.0,57,8.636306
84.0,84,8.651285
58.0,58,8.661849
45.0,45,8.670237
32.0,32,8.675818
75.0,75,8.689971
40.0,40,8.697154
54.0,54,8.706946
90.0,90,8.723172
41.0,41,8.730744
42.0,42,8.738487
56.0,56,8.748481
101.0,101,8.766526
43.0,43,8.774076
88.0,88,8.790869
47.0,47,8.799448
65.0,65,8.811142
54.0,54,8.8215
49.0,49,8.830465
96.0,96,8.847903
47.0,47,8.856425
87.0,87,8.872757
35.0,35,8.879326
76.0,76,8.892987
45.0,45,9.352895
81.0,81,9.368096
54.0,54,9.37785
79.0,79,9.392797
53.0,53,9.402558
141.0,141,9.4281
57.0,57,9.438063
68.0,68,9.450443
100.0,100,9.469111
183.0,183,9.501652
46.0,46,9.510566
42.0,42,9.518077
112.0,112,9.538866
66.0,66,9.551276
46.0,46,9.559285
135.0,135,9.584082
42.0,42,9.591675
135.0,135,9.615952
65.0,65,9.627905
39.0,39,9.63478
52.0,52,9.644319
73.0,73,9.6574
44.0,44,9.665593
54.0,54,9.67595
118.0,118,9.697577
48.0,48,9.706104
44.0,44,9.713924
37.0,37,9.72139
117.0,117,10.201578
110.0,110,10.221485
224.0,224,10.262116
55.0,55,10.272162
50.0,50,10.281424
224.0,224,10.322547
42.0,42,10.330521
81.0,81,10.34506
65.0,65,10.35715
51.0,51,10.366197
89.0,89,10.382265
139.0,139,10.408177
46.0,46,10.417041
58.0,58,10.42738
92.0,92,10.444405
67.0,67,10.456699
49.0,49,10.465699
121.0,121,10.488069
66.0,66,10.500069
48.0,48,10.508844
65.0,65,10.52084
40.0,40,10.52844
58.0,58,10.539058
52.0,52,10.548344
78.0,78,11.009888
86.0,86,11.025648
147.0,147,11.052039
193.0,193,11.08803
91.0,91,11.104851
153.0,153,11.131891
66.0,66,11.143596
86.0,86,11.15978
84.0,84,11.175114
131.0,131,11.198809
99.0,99,11.217053
132.0,132,11.240743
193.0,193,11.275366
39.0,39,11.282988
74.0,74,11.296185
50.0,50,11.305349
79.0,79,11.319951
133.0,133,11.344149
112.0,112,11.364903
140.0,140,11.835759
231.0,231,11.878225
236.0,236,11.920988
182.0,182,11.954092
298.0,298,12.008052
90.0,90,12.024192
277.0,277,12.073829
192.0,192,12.10837
261.0,261,12.156342
179.0,179,12.18803
237.0,237,12.682845
264.0,264,12.731041
381.0,381,12.801771
500.0,500,12.892734
277.0,277,12.942931
187.0,187,12.976541
278.0,278,13.479361
422.0,422,13.556352
208.0,208,13.594333
200.0,200,13.631634
341.0,341,13.692656
372.0,372,13.759325
259.0,259,13.805838
278.0,278,14.308246
339.0,339,14.369754
295.0,295,14.423014
417.0,417,14.498169
316.0,316,14.555563
226.0,226,14.595694
233.0,233,14.638123
263.0,263,15.136759
234.0,234,15.180237
209.0,209,15.217887
329.0,329,15.277319
360.0,360,15.342352
247.0,247,15.38682
223.0,223,15.427296
206.0,206,15.465004
272.0,272,15.964218
273.0,273,16.013603
321.0,321,16.072751
262.0,262,16.119653
487.0,487,16.207073
168.0,168,16.237551
239.0,239,16.281079
205.0,205,16.768094
243.0,243,16.813264
223.0,223,16.85267
261.0,261,16.900013
384.0,384,16.970014
252.0,252,17.015396
245.0,245,17.058397
248.0,248,17.102722
282.0,282,17.609032
258.0,258,17.655106
219.0,219,17.694237
345.0,345,17.756963
500.0,500,17.845059
426.0,426,17.921586
222.0,222,18.405775
283.0,283,18.457662
295.0,295,18.511965
413.0,413,18.587374
335.0,335,18.647865
303.0,303,18.703257
361.0,361,19.222917
250.0,250,19.268921
433.0,433,19.348326
364.0,364,19.412672
364.0,364,19.477712
403.0,403,19.550802
500.0,500,20.091176
500.0,500,20.182291
397.0,397,20.254527
447.0,447,20.33473
377.0,377,20.402152
500.0,500,20.944527
500.0,500,21.035382
500.0,500,21.127474
279.0,279,21.178142
272.0,272,21.22785
500.0,500,21.765244
482.0,482,21.852979
408.0,408,21.9273
496.0,496,22.01718
500.0,500,22.559167
439.0,439,22.639235
500.0,500,22.729962
500.0,500,22.819552
500.0,500,23.357589
437.0,437,23.437948
427.0,427,23.515486
500.0,500,23.606277
393.0,393,23.677101
500.0,500,24.217257
428.0,428,24.294857
500.0,500,24.385191
466.0,466,24.469397
500.0,500,25.010338
390.0,390,25.080556
458.0,458,25.161369
500.0,500,25.250915
500.0,500,25.787912
500.0,500,25.878196
500.0,500,25.967431
349.0,349,26.029865
500.0,500,26.120371
425.0,425,26.644421
310.0,310,26.699568
493.0,493,26.789538
500.0,500,26.878677
500.0,500,27.417702
500.0,500,27.508474
500.0,500,27.597616
473.0,473,27.682327
500.0,500,27.772004
500.0,500,28.315007
500.0,500,28.404849
500.0,500,28.494363
464.0,464,28.577994
500.0,500,29.114734
500.0,500,29.204496
500.0,500,29.294729
500.0,500,29.429993
500.0,500,29.964969
500.0,500,30.054082
500.0,500,30.144278
500.0,500,30.235033
500.0,500,30.772785
500.0,500,30.863446
500.0,500,30.952717
500.0,500,31.043363
500.0,500,31.580422
500.0,500,31.671736
500.0,500,31.762652
500.0,500,31.852069
500.0,500,32.388066
500.0,500,32.478804
500.0,500,32.569802
500.0,500,32.661365
500.0,500,33.199723
500.0,500,33.290346
500.0,500,33.381223
500.0,500,33.470995
500.0,500,34.009501
500.0,500,34.100018
500.0,500,34.188701
500.0,500,34.277852
500.0,500,34.816313
500.0,500,34.906291
500.0,500,34.996177
500.0,500,35.087081
500.0,500,35.176177
500.0,500,35.718886
500.0,500,35.808746
500.0,500,35.899058
500.0,500,35.988625
500.0,500,36.522118
500.0,500,36.612876
500.0,500,36.701767
500.0,500,36.79236
500.0,500,37.327671
500.0,500,37.417292
500.0,500,37.507242
500.0,500,37.596663
500.0,500,38.130256
500.0,500,38.219554
500.0,500,38.30974
500.0,500,38.399007
500.0,500,38.939616
500.0,500,39.030837
500.0,500,39.121921
500.0,500,39.211886
333.0,333,39.718883
351.0,351,39.782942
407.0,407,39.857109
500.0,500,39.947245
500.0,500,40.039888
500.0,500,40.579613
500.0,500,40.670048
500.0,500,40.761427
500.0,500,40.852893
500.0,500,41.39608
500.0,500,41.48753
500.0,500,41.578512
223.0,223,41.619383
230.0,230,41.661608
500.0,500,42.199735
444.0,444,42.281641
500.0,500,42.372825
500.0,500,42.46396
500.0,500,42.999046
500.0,500,43.090962
500.0,500,43.181988
500.0,500,43.272894
500.0,500,43.363063
500.0,500,43.89785
500.0,500,43.98994
500.0,500,44.080462
500.0,500,44.171313
500.0,500,44.711507
500.0,500,44.80168
500.0,500,44.891309
500.0,500,44.97991
500.0,500,45.519787
500.0,500,45.611181
500.0,500,45.701562
500.0,500,45.792356
500.0,500,46.330927
500.0,500,46.422204
500.0,500,46.512458
143.0,143,46.540039
500.0,500,46.637419
500.0,500,47.204616
500.0,500,47.294413
500.0,500,47.388062
500.0,500,47.484692
500.0,500,48.075547
500.0,500,48.167597
500.0,500,48.259876
500.0,500,48.351742
500.0,500,48.951777
500.0,500,49.04362
500.0,500,49.136526
500.0,500,49.229024
500.0,500,49.812026
500.0,500,49.905774
500.0,500,49.99887
500.0,500,50.091177
500.0,500,50.634959
500.0,500,50.726608
500.0,500,50.819542
500.0,500,50.912511
500.0,500,51.461085
500.0,500,51.55182
500.0,500,51.64496
500.0,500,51.737122
400.0,400,52.260479
500.0,500,52.351826
500.0,500,52.442651
500.0,500,52.533391
500.0,500,52.625658
500.0,500,53.172541
500.0,500,53.265134
500.0,500,53.357601
500.0,500,53.450699
500.0,500,53.996103
500.0,500,54.087637
500.0,500,54.177851
500.0,500,54.2683
500.0,500,54.809303
500.0,500,54.899059
500.0,500,54.991282
500.0,500,55.084177
500.0,500,55.640111
500.0,500,55.73047
500.0,500,55.822272
500.0,500,55.914082
500.0,500,56.459285
500.0,500,56.549334
500.0,500,56.64119
500.0,500,56.733014
500.0,500,57.27632
500.0,500,57.367501
500.0,500,57.459756
404.0,404,57.533668
417.0,417,58.071061
442.0,442,58.151383
500.0,500,58.24274
402.0,402,58.317258
489.0,489,58.405932
500.0,500,58.950578
500.0,500,59.041786
382.0,382,59.112637
500.0,500,59.204855
500.0,500,59.750099
500.0,500,59.840928
390.0,390,59.912419
500.0,500,60.003066
428.0,428,60.082232
500.0,500,60.631979
500.0,500,60.72438
500.0,500,60.815848
500.0,500,60.907043
500.0,500,61.448624
500.0,500,61.538811
500.0,500,61.629783
500.0,500,61.721176
500.0,500,62.261767
500.0,500,62.352225
500.0,500,62.444239
500.0,500,62.533891
500.0,500,63.081835
500.0,500,63.172982
500.0,500,63.264445
500.0,500,63.355019
500.0,500,63.896884
500.0,500,63.987053
500.0,500,64.077077
500.0,500,64.168849
500.0,500,64.715402
500.0,500,64.80453
500.0,500,64.896566
500.0,500,64.986767
500.0,500,65.521763
500.0,500,65.611783
500.0,500,65.701819
500.0,500,65.792409
500.0,500,66.333225
500.0,500,66.423773
500.0,500,66.513772
500.0,500,66.60366
500.0,500,67.140391
500.0,500,67.232435
500.0,500,67.322319
500.0,500,67.41395
500.0,500,67.505133
500.0,500,68.048333
500.0,500,68.137467
500.0,500,68.227052
500.0,500,68.318021
500.0,500,68.855849
500.0,500,68.946944
500.0,500,69.038753
500.0,500,69.130006
500.0,500,69.672735
500.0,500,69.764029
500.0,500,69.854717
500.0,500,69.946634
500.0,500,70.485156
500.0,500,70.575027
500.0,500,70.66687
500.0,500,70.758533
302.0,302,71.268399
500.0,500,71.359806
500.0,500,71.45124
500.0,500,71.542112
500.0,500,72.078528
500.0,500,72.17013
500.0,500,72.26254
500.0,500,72.356084
500.0,500,72.445961
500.0,500,72.994471
500.0,500,73.085741
500.0,500,73.177081
500.0,500,73.267841
500.0,500,73.804092
500.0,500,73.895592
500.0,500,73.986777
500.0,500,74.078755
500.0,500,74.621246
500.0,500,74.711962
500.0,500,74.801589
500.0,500,74.919834
500.0,500,75.458483
500.0,500,75.547273
500.0,500,75.637797
500.0,500,75.729539
500.0,500,76.322519
500.0,500,76.412569
500.0,500,76.50328
500.0,500,76.594087
500.0,500,77.132486
500.0,500,77.222707
239.0,239,77.266711
350.0,350,77.330708
347.0,347,77.394879
500.0,500,77.944952
500.0,500,78.035615
500.0,500,78.125498
500.0,500,78.217298
500.0,500,78.75364
241.0,241,78.798469
500.0,500,78.892042
332.0,332,78.952174
500.0,500,79.043088
370.0,370,79.110822
500.0,500,79.661561
500.0,500,79.752445
469.0,469,79.838053
500.0,500,79.930277
500.0,500,80.466585
500.0,500,80.557425
500.0,500,80.649012
500.0,500,80.740338
500.0,500,81.283789
500.0,500,81.371908
500.0,500,81.463496
500.0,500,81.555351
500.0,500,82.092755
239.0,239,82.136226
500.0,500,82.226611
313.0,313,82.284387
500.0,500,82.376569
500.0,500,82.921687
500.0,500,83.011908
500.0,500,83.102451
500.0,500,83.193765
500.0,500,83.727058
133.0,133,83.751466
500.0,500,83.841713
500.0,500,83.933468
500.0,500,84.023927
500.0,500,84.572783
367.0,367,84.639171
500.0,500,84.731486
379.0,379,84.798873
369.0,369,84.86597
421.0,421,85.395546
471.0,471,85.480183
500.0,500,85.571914
500.0,500,85.663384
376.0,376,86.193775
500.0,500,86.284484
500.0,500,86.375505
500.0,500,86.467588
500.0,500,87.008046
500.0,500,87.098013
500.0,500,87.18868
500.0,500,87.279514
500.0,500,87.828775
500.0,500,87.919948
500.0,500,88.010729
500.0,500,88.102245
500.0,500,88.193293
500.0,500,88.735585
500.0,500,88.827472
500.0,500,88.917163
500.0,500,89.007743
500.0,500,89.552059
500.0,500,89.641941
500.0,500,89.733903
500.0,500,89.825442
500.0,500,90.363782
500.0,500,90.455072
500.0,500,90.54708
500.0,500,90.63829
500.0,500,91.18575
500.0,500,91.276958
500.0,500,91.3682
500.0,500,91.460518
500.0,500,91.996505
500.0,500,92.087787
500.0,500,92.180004
500.0,500,92.270811
500.0,500,92.816997
500.0,500,92.908609
229.0,229,92.950794
500.0,500,93.043063
500.0,500,93.134435
500.0,500,93.672998
500.0,500,93.763634
500.0,500,93.85375
500.0,500,93.945665
500.0,500,94.495749
500.0,500,94.586387
500.0,500,94.6778
500.0,500,94.768988
500.0,500,95.314981
500.0,500,95.405134
500.0,500,95.494434
500.0,500,95.586153
500.0,500,96.122853
500.0,500,96.213655
500.0,500,96.303688
500.0,500,96.395387
500.0,500,96.943335
428.0,428,97.021473
500.0,500,97.112775
500.0,500,97.204725
500.0,500,97.744917
500.0,500,97.836442
500.0,500,97.928533
500.0,500,98.020041
500.0,500,98.572002
500.0,500,98.661812
500.0,500,98.753098
500.0,500,98.84358
500.0,500,99.382601
500.0,500,99.473259
500.0,500,99.564312
500.0,500,99.654995
500.0,500,99.745417
500.0,500,100.294023
500.0,500,100.385381
500.0,500,100.47632
500.0,500,100.56697
376.0,376,101.080128
350.0,350,101.144155
500.0,500,101.235985
475.0,475,101.320971
500.0,500,101.868032
500.0,500,101.960458
415.0,415,102.036905
255.0,255,102.083912
500.0,500,102.17526
380.0,380,102.690052
439.0,439,102.770983
263.0,263,102.819952
371.0,371,102.885632
500.0,500,102.977886
365.0,365,103.044281
347.0,347,103.563571
233.0,233,103.60609
500.0,500,103.69642
500.0,500,103.788971
500.0,500,104.330414
500.0,500,104.421888
341.0,341,104.484326
408.0,408,104.558801
500.0,500,104.648964
500.0,500,105.201281
282.0,282,105.252066
500.0,500,105.341538
500.0,500,105.431586
268.0,268,105.480766
500.0,500,106.024823
500.0,500,106.116474
500.0,500,106.206215
500.0,500,106.297346
500.0,500,106.84454
408.0,408,106.919229
351.0,351,106.983826
500.0,500,107.075316
500.0,500,107.165969
500.0,500,107.708831
500.0,500,107.800161
500.0,500,107.891641
500.0,500,107.983609
500.0,500,108.528267
500.0,500,108.619082
500.0,500,108.710187
500.0,500,108.80162
500.0,500,109.33765
354.0,354,109.402239
500.0,500,109.491701
500.0,500,109.583604
500.0,500,110.171112
500.0,500,110.261589
500.0,500,110.352681
500.0,500,110.445521
253.0,253,110.492239
500.0,500,111.03982
500.0,500,111.129044
500.0,500,111.219463
500.0,500,111.311022
500.0,500,111.856852
500.0,500,111.947602
500.0,500,112.039027
500.0,500,112.131386
500.0,500,112.669333
500.0,500,112.760709
500.0,500,112.849704
500.0,500,112.940111
500.0,500,113.486507
500.0,500,113.577639
500.0,500,113.668831
500.0,500,113.759752
500.0,500,114.296345
500.0,500,114.386627
500.0,500,114.478185
500.0,500,114.568889
500.0,500,115.107106
500.0,500,115.198043
500.0,500,115.289734
500.0,500,115.378691
500.0,500,115.92683
500.0,500,116.017968
500.0,500,116.108155
500.0,500,116.200241
500.0,500,116.290504
500.0,500,116.829421
500.0,500,116.91975
500.0,500,117.011118
500.0,500,117.102261
500.0,500,117.651566
500.0,500,117.74647
500.0,500,117.839216
500.0,500,117.931454
500.0,500,118.469877
452.0,452,118.550956
500.0,500,118.642194
500.0,500,118.733221
500.0,500,119.289795
500.0,500,119.379898
500.0,500,119.471615
500.0,500,119.561934
351.0,351,120.074555
500.0,500,120.16523
334.0,334,120.226369
500.0,500,120.317885
500.0,500,120.410195
500.0,500,120.959372
500.0,500,121.051171
323.0,323,121.109064
500.0,500,121.199854
500.0,500,121.745257
500.0,500,121.834701
500.0,500,121.925592
500.0,500,122.01697
500.0,500,122.565171
500.0,500,122.65642
500.0,500,122.748608
500.0,500,122.839327
500.0,500,123.3783
500.0,500,123.469849
500.0,500,123.560442
500.0,500,123.652479
271.0,271,123.702346
500.0,500,124.249175
500.0,500,124.34106
500.0,500,124.433841
500.0,500,124.525214
500.0,500,125.062993
500.0,500,125.154768
500.0,500,125.245382
500.0,500,125.337255
500.0,500,125.886806
500.0,500,125.977478
500.0,500,126.067522
500.0,500,126.160766
500.0,500,126.699705
329.0,329,126.759368
500.0,500,126.85004
500.0,500,126.941859
500.0,500,127.03262
500.0,500,127.58418
500.0,500,127.673539
500.0,500,127.764802
500.0,500,127.855282
341.0,341,128.369693
500.0,500,128.460294
500.0,500,128.550512
500.0,500,128.641786
500.0,500,129.193057
500.0,500,129.284474
500.0,500,129.375477
500.0,500,129.467828
500.0,500,130.005175
463.0,463,130.089868
342.0,342,130.151524
426.0,426,130.23004
500.0,500,130.321373
337.0,337,130.893487
500.0,500,130.984121
500.0,500,131.075658
500.0,500,131.167644
500.0,500,131.705847
500.0,500,131.797289
500.0,500,131.88909
340.0,340,131.951414
500.0,500,132.043179
500.0,500,132.591762
500.0,500,132.682425
500.0,500,132.775474
500.0,500,132.868036
500.0,500,133.40655
500.0,500,133.498262
500.0,500,133.58971
500.0,500,133.681236
500.0,500,134.233626
500.0,500,134.325201
500.0,500,134.417617
500.0,500,134.510656
500.0,500,135.04969
500.0,500,135.140557
500.0,500,135.231617
500.0,500,135.323742
500.0,500,135.866544
500.0,500,135.95782
500.0,500,136.049395
500.0,500,136.140947
500.0,500,136.678472
500.0,500,136.768547
500.0,500,136.85899
420.0,420,136.935877
500.0,500,137.028158
500.0,500,137.580006
