#{"t_start": 1734544171.806083, "env_id": "ContinuousCartPole-v0"}
r,l,t
45.0,45,1.96896
31.0,31,1.974937
68.0,68,1.987281
37.0,37,1.993803
33.0,33,2.000155
50.0,50,2.009751
50.0,50,2.019442
61.0,61,2.030367
26.0,26,2.03483
55.0,55,2.045548
33.0,33,2.051344
53.0,53,2.060923
39.0,39,2.068416
28.0,28,2.073532
28.0,28,2.078499
36.0,36,2.085343
32.0,32,2.091519
50.0,50,2.100803
33.0,33,2.107388
33.0,33,2.113517
28.0,28,2.118327
51.0,51,2.1279
47.0,47,2.136352
36.0,36,2.143031
27.0,27,2.14821
42.0,42,2.155632
31.0,31,2.160895
36.0,36,2.167303
28.0,28,2.172211
85.0,85,2.187036
40.0,40,2.194192
40.0,40,2.200971
30.0,30,2.20666
56.0,56,2.216568
34.0,34,2.222553
33.0,33,2.228476
32.0,32,2.234283
28.0,28,2.239076
36.0,36,2.245625
35.0,35,2.251389
58.0,58,2.261168
52.0,52,2.271754
31.0,31,2.277331
33.0,33,2.283176
50.0,50,2.762502
51.0,51,2.772854
27.0,27,2.77781
31.0,31,2.783578
31.0,31,2.789064
67.0,67,2.800765
24.0,24,2.805242
33.0,33,2.810749
67.0,67,2.822593
66.0,66,2.834527
34.0,34,2.840203
43.0,43,2.847973
30.0,30,2.853534
70.0,70,2.866455
36.0,36,2.872797
42.0,42,2.880574
80.0,80,2.894585
31.0,31,2.899901
38.0,38,2.906173
40.0,40,2.913607
45.0,45,2.921257
56.0,56,2.931032
59.0,59,2.941498
26.0,26,2.945876
43.0,43,2.953255
39.0,39,2.960099
53.0,53,2.969665
24.0,24,2.973914
46.0,46,2.982008
36.0,36,2.987964
46.0,46,2.99606
34.0,34,3.002266
69.0,69,3.014194
31.0,31,3.019885
37.0,37,3.026132
28.0,28,3.031347
25.0,25,3.036008
29.0,29,3.041201
36.0,36,3.047143
33.0,33,3.053232
34.0,34,3.059324
44.0,44,3.066967
42.0,42,3.074413
32.0,32,3.080021
34.0,34,3.08666
34.0,34,3.09297
39.0,39,3.099499
36.0,36,3.105895
34.0,34,3.112269
27.0,27,3.117379
54.0,54,3.580056
58.0,58,3.59129
30.0,30,3.59638
75.0,75,3.609929
36.0,36,3.616479
33.0,33,3.622122
46.0,46,3.629996
32.0,32,3.635473
26.0,26,3.639788
38.0,38,3.64603
35.0,35,3.652371
44.0,44,3.659685
35.0,35,3.666075
34.0,34,3.671735
47.0,47,3.679435
45.0,45,3.687668
29.0,29,3.692735
29.0,29,3.697593
32.0,32,3.703742
55.0,55,3.7132
37.0,37,3.719355
68.0,68,3.731287
33.0,33,3.736893
65.0,65,3.748263
27.0,27,3.753117
48.0,48,3.761471
30.0,30,3.767023
85.0,85,3.782039
34.0,34,3.788161
42.0,42,3.7954
37.0,37,3.802088
45.0,45,3.85091
33.0,33,3.85729
43.0,43,3.873923
36.0,36,3.88139
32.0,32,3.886855
30.0,30,3.892249
30.0,30,3.897835
31.0,31,3.903513
71.0,71,3.915747
37.0,37,3.921996
52.0,52,3.930502
90.0,90,3.946131
26.0,26,3.950489
34.0,34,3.956155
42.0,42,3.963696
29.0,29,3.968825
31.0,31,3.974042
47.0,47,3.982494
31.0,31,3.987955
40.0,40,4.443976
63.0,63,4.455075
56.0,56,4.465067
54.0,54,4.474621
32.0,32,4.480156
31.0,31,4.485469
39.0,39,4.492524
34.0,34,4.498106
52.0,52,4.507153
46.0,46,4.515761
32.0,32,4.521676
42.0,42,4.529239
39.0,39,4.535943
33.0,33,4.541743
36.0,36,4.547684
27.0,27,4.552386
30.0,30,4.557611
36.0,36,4.563815
41.0,41,4.57123
40.0,40,4.578626
31.0,31,4.584004
57.0,57,4.593566
50.0,50,4.602044
34.0,34,4.608143
38.0,38,4.615044
33.0,33,4.621072
34.0,34,4.627351
33.0,33,4.632841
35.0,35,4.638792
35.0,35,4.644721
44.0,44,4.652115
46.0,46,4.660931
38.0,38,4.668325
28.0,28,4.673037
33.0,33,4.67925
31.0,31,4.685144
42.0,42,4.693382
46.0,46,4.702364
27.0,27,4.70774
37.0,37,4.713863
57.0,57,4.723649
38.0,38,4.730647
30.0,30,4.736426
31.0,31,4.741713
59.0,59,4.752238
28.0,28,4.757305
45.0,45,4.764677
37.0,37,4.770884
36.0,36,4.777459
34.0,34,4.783303
35.0,35,4.789774
55.0,55,4.799525
37.0,37,5.269457
30.0,30,5.275466
32.0,32,5.281704
38.0,38,5.288784
29.0,29,5.293747
35.0,35,5.299996
44.0,44,5.308203
31.0,31,5.314343
56.0,56,5.325097
29.0,29,5.330161
37.0,37,5.336944
24.0,24,5.341804
37.0,37,5.348937
48.0,48,5.358114
36.0,36,5.365233
41.0,41,5.373118
42.0,42,5.380897
24.0,24,5.385026
37.0,37,5.391872
41.0,41,5.399548
46.0,46,5.408072
75.0,75,5.421194
66.0,66,5.433495
44.0,44,5.442022
46.0,46,5.45028
43.0,43,5.458503
33.0,33,5.464042
37.0,37,5.471647
43.0,43,5.479795
31.0,31,5.484944
32.0,32,5.491623
42.0,42,5.499428
29.0,29,5.5047
39.0,39,5.511672
54.0,54,5.521219
27.0,27,5.526152
40.0,40,5.533182
36.0,36,5.539306
38.0,38,5.546337
51.0,51,5.555532
31.0,31,5.562206
27.0,27,5.567551
33.0,33,5.573163
27.0,27,5.57826
29.0,29,5.583856
60.0,60,5.596021
59.0,59,5.607001
38.0,38,5.614058
32.0,32,5.620037
32.0,32,5.625536
37.0,37,5.631848
28.0,28,5.637101
51.0,51,5.646354
41.0,41,6.122814
33.0,33,6.128486
45.0,45,6.136847
46.0,46,6.144931
30.0,30,6.150615
37.0,37,6.157173
75.0,75,6.170213
92.0,92,6.187379
34.0,34,6.193601
32.0,32,6.199502
33.0,33,6.205009
61.0,61,6.216644
37.0,37,6.223046
33.0,33,6.229207
51.0,51,6.23866
30.0,30,6.244506
53.0,53,6.254057
86.0,86,6.268788
49.0,49,6.276828
53.0,53,6.286508
37.0,37,6.293159
39.0,39,6.300252
37.0,37,6.30647
48.0,48,6.314939
30.0,30,6.32063
49.0,49,6.329585
33.0,33,6.335477
58.0,58,6.345549
57.0,57,6.355855
51.0,51,6.365986
64.0,64,6.377556
35.0,35,6.383771
61.0,61,6.394892
39.0,39,6.401921
44.0,44,6.409694
46.0,46,6.417705
34.0,34,6.423703
56.0,56,6.434343
35.0,35,6.440769
48.0,48,6.44909
40.0,40,6.455807
43.0,43,6.463379
55.0,55,6.473302
60.0,60,6.484086
49.0,49,6.946197
50.0,50,6.955686
69.0,69,6.968878
36.0,36,6.975609
38.0,38,6.982359
36.0,36,6.988817
36.0,36,6.995199
39.0,39,7.002437
45.0,45,7.010371
32.0,32,7.01581
33.0,33,7.021886
40.0,40,7.028957
51.0,51,7.038201
59.0,59,7.04898
30.0,30,7.055093
72.0,72,7.07042
36.0,36,7.076703
38.0,38,7.084288
33.0,33,7.090765
29.0,29,7.09604
38.0,38,7.103353
58.0,58,7.114107
60.0,60,7.124923
33.0,33,7.13129
53.0,53,7.141804
31.0,31,7.147504
32.0,32,7.153898
32.0,32,7.160064
39.0,39,7.166908
32.0,32,7.172522
39.0,39,7.178905
41.0,41,7.186297
76.0,76,7.199778
106.0,106,7.218855
49.0,49,7.227498
40.0,40,7.23482
61.0,61,7.245701
45.0,45,7.253258
31.0,31,7.258469
53.0,53,7.269863
75.0,75,7.283104
32.0,32,7.289066
31.0,31,7.294543
30.0,30,7.299548
37.0,37,7.306013
33.0,33,7.311928
30.0,30,7.818591
43.0,43,7.826659
36.0,36,7.833301
62.0,62,7.844408
48.0,48,7.853209
45.0,45,7.861492
36.0,36,7.868014
51.0,51,7.877382
43.0,43,7.884799
27.0,27,7.889804
26.0,26,7.894181
41.0,41,7.901949
36.0,36,7.908464
39.0,39,7.915419
43.0,43,7.922966
30.0,30,7.92835
29.0,29,7.933188
29.0,29,7.938452
31.0,31,7.943743
42.0,42,7.951284
47.0,47,7.959695
34.0,34,7.965928
32.0,32,7.971454
118.0,118,7.991869
58.0,58,8.002527
58.0,58,8.012792
39.0,39,8.020008
116.0,116,8.03996
58.0,58,8.050165
34.0,34,8.056337
49.0,49,8.064888
56.0,56,8.07508
32.0,32,8.080964
44.0,44,8.088562
40.0,40,8.095295
40.0,40,8.103162
38.0,38,8.110127
47.0,47,8.118433
57.0,57,8.128785
143.0,143,8.154133
44.0,44,8.161862
56.0,56,8.172183
43.0,43,8.179977
61.0,61,8.637066
38.0,38,8.643666
43.0,43,8.651366
32.0,32,8.657446
44.0,44,8.665172
112.0,112,8.685339
32.0,32,8.691593
41.0,41,8.698709
53.0,53,8.708313
47.0,47,8.71668
34.0,34,8.722971
61.0,61,8.733613
40.0,40,8.740724
46.0,46,8.749182
45.0,45,8.756865
43.0,43,8.764252
75.0,75,8.777897
35.0,35,8.783985
37.0,37,8.790641
47.0,47,8.799012
73.0,73,8.812149
55.0,55,8.821787
41.0,41,8.829511
33.0,33,8.835135
40.0,40,8.842298
59.0,59,8.853458
54.0,54,8.863549
46.0,46,8.871791
32.0,32,8.877234
38.0,38,8.883696
69.0,69,8.895564
41.0,41,8.903085
43.0,43,8.911378
38.0,38,8.918214
49.0,49,8.926808
37.0,37,8.933032
40.0,40,8.940381
75.0,75,8.953647
57.0,57,8.963857
32.0,32,8.969926
40.0,40,8.977075
29.0,29,8.982274
32.0,32,8.988105
38.0,38,8.994822
69.0,69,9.454384
131.0,131,9.477267
39.0,39,9.484362
40.0,40,9.491381
34.0,34,9.497453
63.0,63,9.508432
81.0,81,9.522942
57.0,57,9.53276
53.0,53,9.542391
33.0,33,9.54813
63.0,63,9.55928
51.0,51,9.568063
40.0,40,9.575493
38.0,38,9.582167
70.0,70,9.594839
31.0,31,9.600034
54.0,54,9.609455
37.0,37,9.616389
48.0,48,9.625014
72.0,72,9.637852
57.0,57,9.64771
41.0,41,9.65475
67.0,67,9.66678
49.0,49,9.67617
40.0,40,9.683671
50.0,50,9.692381
45.0,45,9.700583
47.0,47,9.708909
62.0,62,9.720008
48.0,48,9.728711
46.0,46,9.737304
43.0,43,9.744846
42.0,42,9.751893
84.0,84,9.766918
53.0,53,9.776796
62.0,62,9.787917
51.0,51,9.797209
40.0,40,9.804208
52.0,52,10.259174
49.0,49,10.268227
48.0,48,10.27671
64.0,64,10.28771
54.0,54,10.297414
58.0,58,10.307579
49.0,49,10.316142
67.0,67,10.328498
44.0,44,10.336139
46.0,46,10.344064
34.0,34,10.349794
42.0,42,10.357514
41.0,41,10.364811
36.0,36,10.371255
47.0,47,10.379987
45.0,45,10.3882
151.0,151,10.414244
70.0,70,10.427335
94.0,94,10.443527
79.0,79,10.457749
78.0,78,10.471668
48.0,48,10.480277
51.0,51,10.489383
161.0,161,10.518073
58.0,58,10.528167
61.0,61,10.538687
34.0,34,10.544386
90.0,90,10.560782
66.0,66,10.572849
122.0,122,10.593979
58.0,58,10.604309
59.0,59,10.614829
59.0,59,11.091265
43.0,43,11.098926
68.0,68,11.110806
35.0,35,11.117562
96.0,96,11.134983
70.0,70,11.14715
58.0,58,11.157488
38.0,38,11.164524
163.0,163,11.19435
67.0,67,11.206598
50.0,50,11.216338
93.0,93,11.23318
72.0,72,11.24603
37.0,37,11.252235
43.0,43,11.260685
62.0,62,11.27151
102.0,102,11.2898
61.0,61,11.301281
51.0,51,11.310645
53.0,53,11.320257
44.0,44,11.327929
59.0,59,11.338135
66.0,66,11.350228
35.0,35,11.356653
67.0,67,11.368944
56.0,56,11.378839
41.0,41,11.3858
34.0,34,11.392549
39.0,39,11.400238
36.0,36,11.406476
46.0,46,11.414818
96.0,96,11.43425
52.0,52,11.443315
174.0,174,12.017237
40.0,40,12.029276
181.0,181,12.061849
93.0,93,12.07864
233.0,233,12.121965
253.0,253,12.167381
85.0,85,12.182838
139.0,139,12.207398
71.0,71,12.220133
63.0,63,12.230908
57.0,57,12.240921
62.0,62,12.251521
72.0,72,12.26422
70.0,70,12.276609
50.0,50,12.285372
184.0,184,12.317977
48.0,48,12.326533
171.0,171,12.355585
79.0,79,12.836843
109.0,109,12.85638
37.0,37,12.862812
57.0,57,12.872932
203.0,203,12.909057
128.0,128,12.931198
137.0,137,12.955225
59.0,59,12.965449
64.0,64,12.976834
149.0,149,13.002832
136.0,136,13.026616
201.0,201,13.06497
178.0,178,13.098048
168.0,168,13.129088
57.0,57,13.139605
97.0,97,13.157627
113.0,113,13.178018
122.0,122,13.199211
300.0,300,13.726388
106.0,106,13.745715
229.0,229,13.787469
389.0,389,13.857058
61.0,61,13.868124
130.0,130,13.891781
134.0,134,13.916359
89.0,89,13.931844
177.0,177,13.981456
194.0,194,14.045944
86.0,86,14.061021
176.0,176,14.553324
263.0,263,14.600429
115.0,115,14.620581
132.0,132,14.643533
252.0,252,14.688054
126.0,126,14.709341
81.0,81,14.723732
300.0,300,14.776218
297.0,297,14.829565
252.0,252,14.873688
338.0,338,15.382411
454.0,454,15.461997
329.0,329,15.519973
206.0,206,15.55728
267.0,267,15.604893
366.0,366,15.668336
223.0,223,15.707593
237.0,237,16.204139
500.0,500,16.292598
267.0,267,16.339859
478.0,478,16.424265
483.0,483,16.507851
367.0,367,17.029777
392.0,392,17.099946
500.0,500,17.188141
265.0,265,17.235626
147.0,147,17.262026
432.0,432,17.339799
462.0,462,17.880539
342.0,342,17.942592
500.0,500,18.031803
314.0,314,18.087592
500.0,500,18.176727
292.0,292,18.687714
500.0,500,18.774359
500.0,500,18.861947
500.0,500,18.952804
500.0,500,19.560898
276.0,276,19.611348
500.0,500,19.699747
500.0,500,19.788003
263.0,263,19.834435
500.0,500,20.391342
500.0,500,20.484173
500.0,500,20.574692
500.0,500,20.664053
500.0,500,21.211999
500.0,500,21.30082
500.0,500,21.388865
500.0,500,21.476653
500.0,500,22.014171
500.0,500,22.100012
500.0,500,22.185789
500.0,500,22.272747
500.0,500,22.806969
500.0,500,22.893484
500.0,500,22.980878
500.0,500,23.067495
189.0,189,23.099912
500.0,500,23.636877
149.0,149,23.662381
128.0,128,23.684517
94.0,94,23.699992
500.0,500,23.788589
500.0,500,23.876145
500.0,500,24.390365
500.0,500,24.472643
500.0,500,24.554542
500.0,500,24.636036
500.0,500,24.717167
427.0,427,25.205956
262.0,262,25.250464
333.0,333,25.305876
359.0,359,25.365335
98.0,98,25.381418
340.0,340,25.437019
500.0,500,25.92114
500.0,500,26.003206
178.0,178,26.032491
500.0,500,26.114444
361.0,361,26.173638
307.0,307,26.624243
500.0,500,26.706274
500.0,500,26.788167
500.0,500,26.87019
500.0,500,26.952241
500.0,500,27.433351
500.0,500,27.515495
500.0,500,27.601352
246.0,246,27.64249
500.0,500,28.128972
500.0,500,28.210364
500.0,500,28.291126
500.0,500,28.371943
500.0,500,28.85445
500.0,500,28.93652
500.0,500,29.017526
500.0,500,29.097687
500.0,500,29.572742
500.0,500,29.654198
500.0,500,29.734964
500.0,500,29.816078
500.0,500,30.285798
500.0,500,30.368472
500.0,500,30.450707
500.0,500,30.532725
500.0,500,30.614464
500.0,500,31.093228
500.0,500,31.174208
500.0,500,31.254822
500.0,500,31.335512
500.0,500,31.810275
500.0,500,31.893388
500.0,500,31.976142
500.0,500,32.058823
500.0,500,32.544424
500.0,500,32.627413
500.0,500,32.710548
500.0,500,32.79281
500.0,500,33.26736
341.0,341,33.32289
500.0,500,33.403894
500.0,500,33.484742
500.0,500,33.958227
500.0,500,34.039761
500.0,500,34.120859
500.0,500,34.201933
362.0,362,34.260826
500.0,500,34.754188
500.0,500,34.836029
500.0,500,34.917403
500.0,500,34.998621
491.0,491,35.485894
319.0,319,35.539105
500.0,500,35.622225
383.0,383,35.686197
500.0,500,36.17923
500.0,500,36.262164
500.0,500,36.344571
306.0,306,36.39487
500.0,500,36.477143
500.0,500,36.958485
500.0,500,37.039448
500.0,500,37.120183
474.0,474,37.196522
500.0,500,37.677826
500.0,500,37.759831
500.0,500,37.840986
364.0,364,37.900398
500.0,500,38.379336
500.0,500,38.461509
232.0,232,38.499473
500.0,500,38.581252
500.0,500,38.662296
230.0,230,38.700751
500.0,500,39.19096
500.0,500,39.270918
500.0,500,39.350636
500.0,500,39.430027
500.0,500,39.918036
355.0,355,39.976443
285.0,285,40.023245
134.0,134,40.045408
500.0,500,40.127648
223.0,223,40.163944
500.0,500,40.648335
500.0,500,40.731857
192.0,192,40.771323
500.0,500,40.857592
400.0,400,40.926785
500.0,500,41.426041
500.0,500,41.510419
500.0,500,41.596104
500.0,500,41.681409
500.0,500,42.210068
403.0,403,42.280185
297.0,297,42.331937
471.0,471,42.414397
500.0,500,42.502813
415.0,415,42.997737
242.0,242,43.037777
361.0,361,43.100262
500.0,500,43.188244
440.0,440,43.265685
194.0,194,43.725954
500.0,500,43.812032
344.0,344,43.871276
333.0,333,43.92839
452.0,452,44.004041
479.0,479,44.506959
182.0,182,44.538052
260.0,260,44.582583
341.0,341,44.641789
256.0,256,44.685064
252.0,252,44.727921
269.0,269,44.77349
334.0,334,44.835264
315.0,315,45.30918
324.0,324,45.364757
339.0,339,45.423141
373.0,373,45.489476
390.0,390,45.557518
333.0,333,46.041803
479.0,479,46.125004
500.0,500,46.209789
500.0,500,46.293344
500.0,500,46.382805
500.0,500,46.896036
470.0,470,46.978694
500.0,500,47.066435
500.0,500,47.154821
500.0,500,47.665016
500.0,500,47.752883
500.0,500,47.844757
500.0,500,47.930543
500.0,500,48.448738
500.0,500,48.535967
500.0,500,48.617928
500.0,500,48.707681
500.0,500,49.246492
500.0,500,49.333761
500.0,500,49.422104
500.0,500,49.510327
500.0,500,50.019592
500.0,500,50.106055
500.0,500,50.189545
500.0,500,50.271381
500.0,500,50.784809
500.0,500,50.871736
500.0,500,50.955834
500.0,500,51.041978
500.0,500,51.546615
500.0,500,51.633884
500.0,500,51.721369
500.0,500,51.809732
500.0,500,52.31624
500.0,500,52.403362
500.0,500,52.489714
500.0,500,52.577599
500.0,500,53.08688
500.0,500,53.172824
500.0,500,53.259457
500.0,500,53.345302
500.0,500,53.432907
500.0,500,53.934595
500.0,500,54.021315
500.0,500,54.109663
500.0,500,54.196798
500.0,500,54.696071
500.0,500,54.778886
500.0,500,54.865359
500.0,500,54.953921
500.0,500,55.459679
500.0,500,55.545825
500.0,500,55.632574
500.0,500,55.719908
500.0,500,56.220027
500.0,500,56.306155
500.0,500,56.392732
500.0,500,56.480429
500.0,500,56.98235
500.0,500,57.067517
500.0,500,57.154177
500.0,500,57.239157
500.0,500,57.748062
500.0,500,57.829575
500.0,500,57.915356
500.0,500,58.001701
500.0,500,58.510166
500.0,500,58.593728
500.0,500,58.675784
500.0,500,58.758413
500.0,500,59.262439
500.0,500,59.346662
500.0,500,59.431158
500.0,500,59.519848
500.0,500,60.02841
500.0,500,60.116378
500.0,500,60.200388
500.0,500,60.282031
500.0,500,60.784309
500.0,500,60.868715
500.0,500,60.949621
500.0,500,61.036583
500.0,500,61.541375
405.0,405,61.612224
500.0,500,61.698319
500.0,500,61.785874
312.0,312,61.840656
500.0,500,62.356582
500.0,500,62.442796
500.0,500,62.528968
500.0,500,62.616983
500.0,500,63.12426
243.0,243,63.164066
500.0,500,63.245063
383.0,383,63.307178
500.0,500,63.395857
500.0,500,63.90999
500.0,500,63.997226
500.0,500,64.084576
500.0,500,64.17306
500.0,500,64.68371
500.0,500,64.769728
222.0,222,64.807642
433.0,433,64.889381
500.0,500,65.027312
500.0,500,65.535112
500.0,500,65.621491
500.0,500,65.709322
500.0,500,65.797923
500.0,500,66.331393
500.0,500,66.417446
500.0,500,66.505079
500.0,500,66.591376
500.0,500,67.099263
500.0,500,67.185466
233.0,233,67.225452
500.0,500,67.312371
500.0,500,67.399546
500.0,500,67.902215
124.0,124,67.92383
407.0,407,67.993263
493.0,493,68.078538
282.0,282,68.127847
290.0,290,68.177873
500.0,500,68.687753
319.0,319,68.742391
500.0,500,68.826722
500.0,500,68.915539
500.0,500,69.426362
500.0,500,69.512495
500.0,500,69.600158
500.0,500,69.686109
500.0,500,70.200086
500.0,500,70.287995
500.0,500,70.373556
500.0,500,70.462403
500.0,500,70.966138
344.0,344,71.026238
500.0,500,71.107792
500.0,500,71.190515
500.0,500,71.280026
500.0,500,71.794899
500.0,500,71.883651
500.0,500,71.971515
500.0,500,72.060234
500.0,500,72.56669
449.0,449,72.644334
500.0,500,72.732187
500.0,500,72.820941
500.0,500,73.334786
500.0,500,73.422044
500.0,500,73.508989
500.0,500,73.596746
500.0,500,74.102671
473.0,473,74.185713
500.0,500,74.272159
500.0,500,74.365033
500.0,500,74.884724
453.0,453,74.958314
397.0,397,75.022756
333.0,333,75.081493
500.0,500,75.171012
500.0,500,75.672782
500.0,500,75.759712
500.0,500,75.843916
500.0,500,75.927087
301.0,301,75.977234
500.0,500,76.487179
500.0,500,76.572563
500.0,500,76.65922
500.0,500,76.745803
237.0,237,77.197892
500.0,500,77.283851
500.0,500,77.370129
500.0,500,77.456619
337.0,337,77.515274
500.0,500,78.026733
500.0,500,78.112057
500.0,500,78.19673
500.0,500,78.281749
500.0,500,78.780312
500.0,500,78.867463
500.0,500,78.953977
500.0,500,79.040482
500.0,500,79.547454
500.0,500,79.633606
500.0,500,79.72126
500.0,500,79.808698
500.0,500,80.314982
500.0,500,80.400995
500.0,500,80.489526
500.0,500,80.578141
500.0,500,81.09366
500.0,500,81.180668
500.0,500,81.268165
500.0,500,81.355367
295.0,295,81.824886
500.0,500,81.909563
500.0,500,81.991108
500.0,500,82.072263
500.0,500,82.15337
500.0,500,82.67033
500.0,500,82.757768
500.0,500,82.846963
500.0,500,82.935453
500.0,500,83.442721
500.0,500,83.524017
500.0,500,83.605209
500.0,500,83.686063
500.0,500,84.200926
500.0,500,84.288208
500.0,500,84.376122
500.0,500,84.465191
500.0,500,84.973219
500.0,500,85.057887
500.0,500,85.139224
500.0,500,85.228588
500.0,500,85.740927
500.0,500,85.821853
500.0,500,85.908678
477.0,477,85.991928
500.0,500,86.492225
500.0,500,86.577991
500.0,500,86.664269
500.0,500,86.749872
500.0,500,87.260441
500.0,500,87.342266
500.0,500,87.429854
500.0,500,87.512245
500.0,500,88.017803
500.0,500,88.10312
500.0,500,88.188868
256.0,256,88.233828
500.0,500,88.318635
500.0,500,88.825837
500.0,500,88.911605
500.0,500,88.998853
500.0,500,89.085449
500.0,500,89.586464
500.0,500,89.672939
500.0,500,89.75962
500.0,500,89.846722
500.0,500,90.362246
500.0,500,90.448803
500.0,500,90.536139
500.0,500,90.624074
500.0,500,91.127388
500.0,500,91.211879
500.0,500,91.294797
278.0,278,91.342037
500.0,500,91.430451
500.0,500,91.947852
133.0,133,91.97143
500.0,500,92.058807
500.0,500,92.146844
344.0,344,92.207123
340.0,340,92.688979
500.0,500,92.776332
500.0,500,92.863755
500.0,500,92.951652
500.0,500,93.466547
500.0,500,93.553177
465.0,465,93.634971
239.0,239,93.676981
500.0,500,93.764142
500.0,500,94.270522
500.0,500,94.357782
500.0,500,94.445293
500.0,500,94.533437
500.0,500,95.099083
500.0,500,95.186424
439.0,439,95.263802
500.0,500,95.352714
500.0,500,95.857011
500.0,500,95.939641
500.0,500,96.021984
500.0,500,96.111452
500.0,500,96.621695
500.0,500,96.709777
500.0,500,96.796563
500.0,500,96.885136
500.0,500,97.384324
500.0,500,97.467861
500.0,500,97.553488
500.0,500,97.641521
118.0,118,97.661951
500.0,500,98.171384
500.0,500,98.258194
500.0,500,98.344285
500.0,500,98.431276
500.0,500,98.926114
500.0,500,99.012118
500.0,500,99.098264
500.0,500,99.186101
500.0,500,99.69215
500.0,500,99.778811
500.0,500,99.864701
500.0,500,99.951322
500.0,500,100.038648
500.0,500,100.537846
500.0,500,100.62432
500.0,500,100.710876
500.0,500,100.799052
500.0,500,101.308724
500.0,500,101.39436
500.0,500,101.481172
500.0,500,101.56818
500.0,500,102.067108
500.0,500,102.154097
500.0,500,102.240737
500.0,500,102.327598
500.0,500,102.839481
500.0,500,102.925489
500.0,500,103.01356
500.0,500,103.099478
500.0,500,103.606409
500.0,500,103.692795
500.0,500,103.780316
500.0,500,103.863279
500.0,500,104.365289
500.0,500,104.450562
500.0,500,104.531858
500.0,500,104.617158
500.0,500,105.124652
500.0,500,105.212058
500.0,500,105.298799
500.0,500,105.38583
500.0,500,105.897905
500.0,500,105.984772
500.0,500,106.071572
500.0,500,106.160193
500.0,500,106.665664
500.0,500,106.753202
500.0,500,106.839444
500.0,500,106.92729
500.0,500,107.438065
500.0,500,107.524963
500.0,500,107.611279
500.0,500,107.699033
500.0,500,107.786773
500.0,500,108.289634
500.0,500,108.375772
500.0,500,108.463433
500.0,500,108.55139
500.0,500,109.058788
500.0,500,109.144589
500.0,500,109.23135
500.0,500,109.319065
500.0,500,109.817547
500.0,500,109.903164
500.0,500,109.988429
500.0,500,110.074495
500.0,500,110.587311
500.0,500,110.672325
500.0,500,110.759356
500.0,500,110.846652
500.0,500,111.349439
500.0,500,111.436036
500.0,500,111.522307
500.0,500,111.609051
500.0,500,112.120972
500.0,500,112.207916
500.0,500,112.295546
500.0,500,112.384544
500.0,500,112.882809
500.0,500,112.9684
500.0,500,113.054377
500.0,500,113.141472
500.0,500,113.65627
500.0,500,113.742465
500.0,500,113.829321
500.0,500,113.913195
500.0,500,114.421992
500.0,500,114.509185
500.0,500,114.593076
500.0,500,114.676533
500.0,500,115.196993
356.0,356,115.260022
462.0,462,115.340806
